鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海七街,26.56,住,,,1120811,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.94,3,2,2,有,無,11030000,80123,坡道平面,24.75,1400000,,RPSNMLLKQHIGFAU86CB,日出好學,B棟10號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里五街,28.44,住,,,1120811,土地1建物1車位1,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.31,2,2,2,有,無,8800000,81231,坡道平面,26.75,1200000,,RPTNMLLKQHIGFAU96CB,吉美登峰1,C棟6號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里五街,37.27,住,,,1120813,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,149.35,3,2,2,有,無,10620000,76835,坡道平面,26.75,1200000,,RPPNMLNKQHIGFAU76CB,吉美登峰1,A棟7號,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中山路七段12巷,231.51,農,,,1120817,土地5建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,,153.35,3,2,4,有,無,11000000,71731,,0.0,0,,RPRNMLRKQHIGFAU37CB,禾楓別苑,A棟1號,
新城鄉,房地(土地+建物)+車位,花蓮縣新城鄉新興一路,34.09,住,,,1120815,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.67,1,1,2,有,無,5100000,77693,其他,13.75,600000,,RPRNMLSKQHIGFAU57DB,太魯閣讚2.0,C棟6號,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村96號旁,94.8,農,,,1120821,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.2,4,2,5,有,無,15000000,89713,,0.0,0,,RPQNMLMLQHIGFAU86CB,美墅館,A3棟0號,
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路506號旁,19.74,住,,,1120815,土地1建物1車位0,一層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,79.97,2,2,2,有,無,7810000,97662,,0.0,0,,RPSNMLNLQHIGFAU17CB,家福春天,B棟C號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中華路,33.57,住,,,1120821,土地2建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.26,2,2,3,有,無,12600000,80877,升降機械,7.36,800000,,RPPNMLOLQHIGFAU07DB,富貴傳家—中華大樓,1棟7F-A號,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉中山路七段12巷,211.2,農,,,1120825,土地5建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,,153.35,3,2,4,有,無,10700000,69775,,0.0,0,俟後依使用執照設計，土底分割成五筆，詳如第二十二欄位，土地標的清冊所示。本買賣包含私設巷道、道路退縮及保留地。,RPPNMLPLQHIGFAU07CB,禾楓別苑,A棟3號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,12.06,商,,,1120821,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.53,2,2,2,有,無,8800000,93891,坡道機械,9.26,700000,,RPPNMLTLQHIGFAU47CB,三上御景,c棟1號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,18.22,商,,,1120822,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.29,3,2,2,有,無,14000000,95172,坡道平面,25.0,1600000,,RPQNMLTLQHIGFAU57CB,三上御景,G棟1號,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路43巷,17.77,商,,,1120827,土地2建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.45,2,2,2,有,無,8880000,78968,,0.0,0,,RPQNMLTLQHIGFAU67DB,美崙山海灣,8棟A號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中原路一段,25.0,住,,,1120812,土地2建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.6,2,2,2,有,無,7750000,80228,,0.0,0,,RPPNMLKMQHIGFAU66CB,馥鈺,E棟8樓號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中正路2段,45.33,,特定農業區,甲種建築用地,1120820,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,129.6,3,2,4,有,無,9500000,73302,,0.0,0,,RPPNMLKMQHIGFAU76DB,以樂家園8,B棟3號,
新城鄉,房地(土地+建物),花蓮縣新城鄉新興一路,34.09,住,,,1120830,土地1建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,71.2,0,0,1,有,無,4600000,64607,,0.0,0,,RPPNMLLMQHIGFAU86DB,太魯閣讚2.0,C棟1號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里二街與東里三街,41.27,住,,,1120820,土地2建物1車位0,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,129.39,3,2,2,有,無,9010000,69634,,0.0,0,,RPPNMLOJRHIGFAU86CB,卓越,3C棟3c號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里二街與東里三街,27.26,住,,,1120825,土地2建物1車位0,五層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,85.15,2,2,1,有,無,6190000,72695,,0.0,0,,RPQNMLOJRHIGFAU96CB,卓越,5E棟5E號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里二街與東里三街,27.26,住,,,1120825,土地2建物1車位0,五層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,85.15,2,2,1,有,無,6190000,72695,,0.0,0,,RPRNMLOJRHIGFAU07CB,卓越,5D棟5D號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里二街與東里三街,29.09,住,,,1120825,土地2建物1車位1,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,104.25,2,2,2,有,無,7950000,74143,一樓平面,13.21,1200000,,RPSNMLOJRHIGFAU17CB,卓越,6B棟6B號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里二街與東里三街,31.98,住,,,1120902,土地2建物1車位1,三層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,113.46,2,2,2,有,無,8400000,71820,一樓平面,13.21,1200000,,RPUNMLOJRHIGFAU37CB,卓越,3F棟3F號,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路43巷,17.34,商,,,1120902,土地2建物1車位0,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.08,2,2,2,有,無,7680000,69767,,0.0,0,,RPPNMLPJRHIGFAU07DB,美崙山海灣,2棟B號,
新城鄉,房地(土地+建物)+車位,花蓮縣新城鄉新興一路,34.09,住,,,1120815,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.83,2,1,2,有,無,5100000,49407,其他,13.75,600000,,RPQNMLPJRHIGFAU17DB,太魯閣讚2.0,D棟4D8號,
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十街,15.49,住,,,1120827,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,52.2,1,1,1,有,無,4700000,90038,,0.0,0,,RPPNMLQJRHIGFAU07CB,典藏拉菲爾,1棟6C號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市富裕十街,30.26,住,,,1120829,土地1建物1車位1,八層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,134.84,2,2,1,有,無,12300000,105005,一樓平面,32.94,1600000,,RPQNMLQJRHIGFAU17CB,典藏拉菲爾,1棟8A號,
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十街,15.49,住,,,1120901,土地1建物1車位0,三層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,52.2,1,1,1,有,無,4320000,82759,,0.0,0,,RPRNMLQJRHIGFAU27CB,典藏拉菲爾,1棟3D號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興五街,90.32,住,,,1120818,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,194.23,4,2,4,有,無,14300000,73624,,0.0,0,,RPUNMLQJRHIGFAU57CB,欣悅拾光,A棟02號,
新城鄉,房地(土地+建物),花蓮縣新城鄉民生路,20.38,住,,,1120818,土地1建物1車位0,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,64.04,1,1,1,有,無,4700000,73392,,0.0,0,,RPOOMLQJRHIGFAU07CB,千悅藏馥二期B、C區,B棟08號,
花蓮市,房地(土地+建物),花蓮縣花蓮市華安街,119.3,住,,,1120901,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,236.64,5,2,6,有,無,20760000,87728,,0.0,0,,RPPNMLRJRHIGFAU17CB,美崙儷園二期,A棟7號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中原路533巷,17.54,商,,,1120825,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,122.93,3,2,2,有,無,12100000,106223,一樓平面,23.14,1500000,,RPRNMLRJRHIGFAU37CB,中原學賦,A棟10樓號,
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路,74.07,其他,,,1120821,土地5建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.29,2,2,2,有,無,7950000,76968,,0.0,0,,RPSNMLRJRHIGFAU47CB,藝川天闊AB區,A棟01號,
新城鄉,房地(土地+建物)+車位,花蓮縣新城鄉民生路,33.93,住,,,1120825,土地1建物1車位1,二層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.37,2,2,2,有,無,8750000,77424,坡道平面,13.75,495000,,RPTNMLRJRHIGFAU57CB,千悅藏馥二期B、C區,C棟02號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海十四街,28.93,住,,,1120905,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,101.56,2,2,2,有,無,8380000,84045,一樓平面,13.75,1000000,,RPRNMLSJRHIGFAU47CB,雙合苑一期,1棟D號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市民生路31號旁,14.91,商,,,1120903,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.47,3,1,2,有,無,12000000,91056,坡道平面,28.0,1850000,,RPPNMLLKRHIGFAU66CB,三銳海景,A棟2號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉福興二街,432.0,住,,,1120908,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,90.56,2,2,2,有,無,6850000,73558,一樓平面,13.75,1200000,,RPRNMLLKRHIGFAU86CB,福華苑,4D號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉祥五街,36.03,住,,,1120831,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,147.4,3,2,2,有,無,10030000,71976,坡道平面,24.72,1200000,,RPSNMLLKRHIGFAU96CB,天悅,B棟B3號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉祥五街,36.9,住,,,1120831,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,150.35,3,2,2,有,無,10850000,76813,坡道平面,24.72,1200000,,RPTNMLLKRHIGFAU07CB,天悅,B棟B6號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里五街,28.44,住,,,1120910,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.31,2,2,2,有,無,9000000,83369,坡道平面,26.75,1200000,,RPUNMLLKRHIGFAU17CB,吉美登峰1,C棟7號,
