鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
三民區,租賃房屋,高雄市三民區覺民路６４１號,0.0,,,,1121020,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0940930,31.18,11,0,10,有,無,無,4000,128,,0.0,0,,RPSNMLLJJIIGFDE57CC,分租雅房,無,1121007~1130106,無,冷氣、冰箱,一般代管
三民區,租賃房屋,高雄市三民區鐵道一街７０２號四樓,0.0,,,,1121024,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710227,70.88,2,2,2,有,無,有,16000,226,,0.0,0,續租案件；,RPTNMLLJJIIGFDE67CC,整棟(戶)出租,無,1121025~1131024,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
三民區,租賃房屋,高雄市三民區河北二路１２７號,0.0,,,,1121020,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0540513,60.69,2,1,1,有,無,無,8000,132,,0.0,0,,RPUNMLLJJIIGFDE77CC,整棟(戶)出租,無,1121206~1131219,無,,一般代管
三民區,租賃房屋,高雄市三民區三德西街８０巷５號２樓,0.0,,,,1121020,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0711119,28.58,3,0,3,有,無,有,8500,297,,0.0,0,租金總額含水費；網路費；其他公電、第四台；,RPVNMLLJJIIGFDE87CC,分租套房,無,1121020~1131019,無,冷氣、熱水器、洗衣機、電視機、冰箱、有線電視、網路,一般代管
三民區,租賃房屋+車位,高雄市三民區中華二路２１８號１３樓,16.81,住,,,1121020,土地1建物1車位1,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021003,175.14999999999998,3,2,2,有,有,無,27000,154,坡道平面,22.12,0,,RPXNMLLJJIIGFDE08CC,整棟(戶)出租,有,1121101~1131031,有,冷氣、熱水器、電視機,
三民區,租賃房屋,高雄市三民區大順二路６３５巷１０號八樓,0.0,,,,1121023,土地0建物1車位0,八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850626,119.77,3,2,2,有,有,有,10000,83,,0.0,0,此為高雄市政府社會住宅包租代管計畫之物件,RPOOMLLJJIIGFDE27CC,整棟(戶)出租,有,1121101~1131031,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
三民區,租賃房屋,高雄市三民區鼎強街５８號十九樓之８,0.0,,,,1121023,土地0建物1車位0,十九層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1120511,69.71,2,1,1,有,有,有,19000,273,,0.0,0,此為國家住宅及都市更新中心社會住宅包租代管計畫之物件。,RPPOMLLJJIIGFDE37CC,整棟(戶)出租,有,1121101~1131031,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
三民區,租賃房屋,高雄市三民區建國一路３８５巷１８弄８之１號,0.0,,,,1121025,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690602,81.86,3,2,1,有,無,有,13000,159,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件,RPQOMLLJJIIGFDE47CC,整棟(戶)出租,無,1121105~1131104,無,熱水器、瓦斯或天然氣,社會住宅代管
三民區,租賃房屋,高雄市三民區鼎強街５８號９樓之３,11.25,住,,,1121024,土地1建物1車位0,九層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1120511,104.47999999999999,2,2,2,有,有,有,25000,239,,0.0,0,未租賃車位，建物登記含有車位面積；,RPROMLLJJIIGFDE57CC,整棟(戶)出租,有,1121101~1131031,有,冷氣、熱水器、洗衣機、電視機、冰箱,
三民區,租賃房屋,高雄市三民區覺明路８５號三樓,0.0,,,,1121024,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0721202,93.66,3,1,2,有,無,有,12000,128,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件,RPSOMLLJJIIGFDE67CC,整棟(戶)出租,無,1121031~1131030,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
三民區,租賃房屋,高雄市三民區延慶街６４號四樓,0.0,,,,1121025,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0731224,120.67,3,2,2,有,無,有,13000,108,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件,RPTOMLLJJIIGFDE77CC,整棟(戶)出租,無,1121031~1131030,無,熱水器、瓦斯或天然氣,社會住宅代管
三民區,租賃房屋+車位,高雄市三民區十全一路２５７號１３樓,0.0,,,,1121027,土地0建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090605,136.29000000000002,2,2,2,有,有,有,30000,220,坡道平面,27.97,0,租金總額含管理費；,RPVOMLLJJIIGFDE97CC,整棟(戶)出租,有,1121102~1131101,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
楠梓區,租賃房屋,高雄市楠梓區藍昌路３６０巷６８號１１樓,19.26,住,,,1121006,土地1建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土,1040529,153.95,3,2,2,有,有,有,19800,129,,0.0,0,未租賃車位，建物登記含有車位面積；,RPPNMLLJJIIGFEE37CC,整棟(戶)出租,有,1121101~1131031,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,
楠梓區,租賃房屋,高雄市楠梓區藍昌路３６０巷７５號六樓,0.0,,,,1121020,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,見使用執照,0880414,93.91,2,1,2,有,有,有,13786,147,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件管理費1214元,RPQNMLLJJIIGFEE47CC,整棟(戶)出租,有,1121025~1131024,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
楠梓區,租賃房屋,高雄市楠梓區楠盛街１２５號八樓,0.0,,,,1121019,土地0建物1車位0,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850205,41.37,1,0,1,有,有,有,6000,145,,0.0,0,此為住宅及都市更新中心社會住宅包租代管計畫之物件,RPRNMLLJJIIGFEE57CC,獨立套房,有,1121019~1131018,有,冷氣、熱水器,社會住宅代管
