編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLLKQHIGFDC87CC,27,24.89,住家用,鋼筋混凝土造,85年11月29日,二十三層,,
RPPNMLLKQHIGFDC77CC,26,65.45,住家用,鋼筋混凝土造,86年11月21日,十七層,,
RPXNMLLKQHIGFDC58CC,29,80.90,住家用,鋼筋混凝土造,84年1月17日,五層,,
RPQNMLLKQHIGFDC87CC,27,4.19,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,
RPPNMLLKQHIGFDC77CC,26,9.50,共用部份,鋼筋混凝土造,86年11月21日,十七層,,
RPXNMLLKQHIGFDC58CC,29,14.20,共用部份,鋼筋混凝土造,84年1月17日,五層,,
RPQNMLLKQHIGFDC87CC,27,1.54,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,
RPPNMLLKQHIGFDC77CC,26,5.60,共用部份,鋼筋混凝土造,86年11月21日,二十一層,,
RPQNMLLKQHIGFDC87CC,27,1.93,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,
RPTNMLLKQHIGFDC18CC,38,69.21,住家用,鋼筋混凝土造,74年6月19日,五層,,
RPTNMLLKQHIGFDC18CC,38,6.38,共用部份,鋼筋混凝土造,74年6月19日,五層,,
RPWNMLLKQHIGFDC48CC,28,48.12,住家用,鋼筋混凝土造,84年11月22日,九層,,
RPWNMLLKQHIGFDC48CC,28,8.33,共用部份,鋼筋混凝土造,84年11月22日,九層,,
RPUNMLLKQHIGFDC28CC,1,69.98,第五層：集合住宅；突出物一層：樓梯間,鋼筋混凝土造,111年2月19日,五層,,
RPSNMLLKQHIGFDC08CC,48,65.37,住家用,鋼筋混凝土加強磚造,64年8月2日,四層,,
RPRNMLLKQHIGFDC97CC,27,24.03,住家用,鋼筋混凝土造,85年11月29日,二十三層,,
RPVNMLLKQHIGFDC38CC,27,42.60,住家用,鋼筋混凝土造,85年11月29日,二十三層,,
RPRNMLLKQHIGFDC97CC,27,3.89,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,
RPVNMLLKQHIGFDC38CC,27,5.62,共用部份,鋼筋混凝土造,85年11月29日,二十三層,,
