鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
信義區,房地(土地+建物)+車位,基隆市信義區東峰街７９號三樓,54.69,住,,,1090717,土地1建物1車位1,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120502,201.68,3,2,3,有,有,9180000,47824,坡道平面,36.92,1300000,,RPXOMLSJPHIGFDC09DA,108.06,0.0,13.02,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路１之２１號,22.71,住,,,1090720,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120602,111.23,2,2,1,有,有,7250000,75943,坡道機械,29.59,1050000,1含地下一層機車位一位2買賣私契由賣方提供地政士僅受託登記含裝潢費500000元；預售屋、或土地及建物分件登記案件；,RPUPMLNJRHIGFDC58DA,55.28,0.0,0.0,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路１之１１號２樓,38.02,住,,,1090723,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120602,163.49,3,2,2,有,有,9000000,59373,坡道機械,29.59,1050000,1含地下一層機車位一位2買賣私契由賣方提供地政士僅受託登記預售屋、或土地及建物分件登記案件；,RPUSMLNJRHIGFDC88DA,79.46,0.0,8.27,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路１之１７號４樓,25.07,住,,,1090713,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120602,123.66,2,2,1,有,有,6200000,54746,坡道機械,29.59,1050000,1含地下一層機車位二位  2買賣私契由賣方提供地政士僅受託登記預售屋、或土地及建物分件登記案件；,RPRUMLNJRHIGFDC78DA,55.21,0.0,4.93,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路１之１８號,22.24,住,,,1090723,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120602,113.68,2,2,1,有,有,6850000,64812,坡道平面,29.59,1400000,1含地下一層機車位二位2買賣私契由賣方提供地政士僅受託登記預售屋、或土地及建物分件登記案件；,RPRPMLOJRHIGFDC38DA,54.24,0.0,0.0,有,
信義區,房地(土地+建物)+車位,基隆市信義區褔民街８０號,55.25,住,,,1090717,土地1建物1車位1,一層，二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120502,200.70999999999998,3,2,3,有,有,12000000,65018,坡道平面,36.92,1350000,,RPURMLTLOHIGFDC66DA,107.35,0.0,12.77,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區堵南街１４５號三樓,36.44,住,,,1090722,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120809,156.86,3,2,2,有,有,9280000,59832,坡道平面,26.83,1500000,預售屋、或土地及建物分件登記案件；,RPVRMLMJIIIGFDC97DA,73.43,6.81,6.4,有,
信義區,房地(土地+建物)+車位,基隆市信義區東峰街６３號三樓,60.27,住,,,1090619,土地1建物1車位2,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120502,238.61,3,2,3,有,有,10450000,51284,坡道平面,73.84,2000000,,RPPRMLSJPHIGFDC58DA,108.11,0.0,13.02,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路１之９號２樓,25.83,住,,,1090602,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120602,121.99000000000001,2,2,1,有,有,6750000,56818,坡道平面,29.59,1500000,1含地下一層機車位一位2買賣私契由賣方提供地政士僅受託登記預售屋、或土地及建物分件登記案件；,RPUOMLOJRHIGFDC58DA,56.5,0.0,3.22,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路１之２０號,20.89,住,,,1090605,土地1建物1車位1,一層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120602,106.19,2,2,1,有,有,6100000,65927,坡道機械,29.59,1050000,1含地下一層機車位一位  2買賣私契由賣方提供地政士僅受託登記預售屋、或土地及建物分件登記案件；,RPWQMLNJRHIGFDC88DA,50.89,0.0,0.0,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路１之１０號７樓,38.02,住,,,1090624,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120602,163.49,3,2,2,有,有,9980000,63331,坡道平面,29.59,1500000,1含地下一層機車位一位  2買賣私契由賣方提供地政士僅受託登記預售屋、或土地及建物分件登記案件；,RPUVMLNJRHIGFDC56DA,79.46,0.0,8.27,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區泰安路１之１１號１２樓,38.22,住,,,1090623,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120602,169.55,3,2,2,有,有,11250000,72664,坡道平面,29.59,1080000,1含地下一層機車位一位  2買賣私契由賣方提供地政士僅受託登記含裝潢費1250000元；親友、員工、共有人或其他特殊關係間之交易；預售屋、或土地及建物分件登記案件；,RPQPMLOJRHIGFDC28DA,83.51,0.0,8.27,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區堵南街１３７號六樓,40.81,住,,,1090608,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120809,173.51,4,2,2,有,有,10300000,59313,坡道平面,26.83,1600000,預售屋、或土地及建物分件登記案件；,RPQQMLOJIIIGFDC57DA,82.01,6.75,8.99,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區堵南街１３７號五樓,41.39,住,,,1090613,土地1建物1車位2,五層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120809,200.34,4,2,2,有,有,11800000,58631,坡道平面,53.66,3200000,預售屋、或土地及建物分件登記案件；,RPPQMLOJIIIGFDC47DA,82.01,6.75,8.99,有,
信義區,房地(土地+建物)+車位,基隆市信義區東峰街６７號三樓,54.69,住,,,1090506,土地1建物1車位1,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120502,201.68,3,2,3,有,有,8880000,47824,升降平面,36.92,1000000,,RPVRMLSJPHIGFDC56DA,108.06,0.0,13.02,有,
信義區,房地(土地+建物)+車位,基隆市信義區東峰街７５號三樓,54.69,住,,,1090517,土地1建物1車位1,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120502,200.82999999999998,3,2,3,有,有,9190000,48743,坡道平面,36.92,1200000,,RPQOMLSJPHIGFDC38DA,107.35,0.0,12.89,有,
信義區,房地(土地+建物)+車位,基隆市信義區東峰街７７號三樓,54.69,住,,,1090523,土地1建物1車位1,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120502,201.68,3,2,3,有,有,9350000,50677,升降平面,36.92,1000000,,RPTOMLSJPHIGFDC68DA,108.06,0.0,13.02,有,
信義區,房地(土地+建物)+車位,基隆市信義區東峰街６１號三樓,54.69,住,,,1090510,土地1建物1車位1,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120502,201.68,3,2,3,有,有,8880000,47824,升降平面,36.92,1000000,,RPWQMLSJPHIGFDC56DA,108.06,0.0,13.02,有,
信義區,房地(土地+建物)+車位,基隆市信義區東峰街６９號三樓,54.69,住,,,1090511,土地1建物1車位1,三層，四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120502,200.82999999999998,3,2,3,有,有,8880000,48072,升降平面,36.92,1000000,,RPOSMLSJPHIGFDC58DA,107.35,0.0,12.89,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區堵南街１３５號九樓,41.39,住,,,1090523,土地1建物1車位2,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120809,200.34,4,2,2,有,有,11500000,56586,坡道平面,53.66,3200000,預售屋、或土地及建物分件登記案件；,RPUPMLOJIIIGFDC87DA,82.01,6.75,8.99,有,
