編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQOMLKLJIIGFAU78DA,27,29.85,住家用,鋼筋混凝土造,85年10月29日,十六層,十二層 陽台,全筆移轉
RPQOMLKLJIIGFAU78DA,27,4.94,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPQOMLKLJIIGFAU78DA,27,7.55,共有部份,鋼筋混凝土造,85年10月29日,十六層,,持分移轉
RPTNMLPKJIIGFCU96DA,40,100.44,住家用,鋼筋混凝土加強磚造,73年5月3日,二層,一層 二層 騎樓,全筆移轉
RPQPMLKLJIIGFAU88DA,,119.58,集合住宅,鋼筋混凝土造,112年7月26日,十五層,十三層 陽台,全筆移轉
RPQPMLKLJIIGFAU88DA,,50.63,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPQPMLKLJIIGFAU88DA,,30.64,共有部分（停車空間、車道）,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPQOMLPKJIIGFAU56DA,29,21.38,住家用,鋼筋混凝土造,83年11月15日,十二層,七層 花台,全筆移轉
RPQOMLPKJIIGFAU56DA,29,5.52,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQOMLPKJIIGFAU56DA,29,5.89,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPUOMLOKJIIGFAU86DA,29,22.82,住家用,鋼筋混凝土造,83年11月15日,十二層,十二層 花台,全筆移轉
RPUOMLOKJIIGFAU86DA,29,6.48,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPUOMLOKJIIGFAU86DA,29,7.44,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQNMLQJJIIGFAU09DA,39,78.17,住家用,鋼筋混凝土造,73年6月25日,五層,四層 陽台,全筆移轉
RPQNMLQJJIIGFAU09DA,39,5.70,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPQNMLQJJIIGFAU09DA,39,7.70,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPPNMLMLJIIGFCU09EA,1,184.13,住家用,鋼筋混凝土造,112年4月24日,三層,一層 二層 三層 陽台,全筆移轉
RPUNMLMLJIIGFAU66DA,29,34.13,住家用,鋼筋混凝土造,83年11月15日,十二層,十一層,全筆移轉
RPUNMLMLJIIGFAU66DA,29,11.17,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPUNMLMLJIIGFAU66DA,29,5.97,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPXNMLRJJIIGFAU27DA,17,194.91,住家用,鋼筋混凝土造,95年12月29日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLNLJIIGFAU56DA,,129.30,住家用,鋼筋水泥磚,,二層,一層 二層,全筆移轉
RPPNMLPKJIIGFAU98DA,30,59.42,住家用,鋼筋混凝土造,82年6月22日,七層,五層 花台,全筆移轉
RPPNMLPKJIIGFAU98DA,30,24.39,共有部份,鋼筋混凝土造,82年6月22日,七層,,持分移轉
RPVOMLMLJIIGFAU86DA,30,85.35,住家用,鋼筋混凝土造,83年1月12日,六層,六層 陽台,全筆移轉
RPVOMLMLJIIGFAU86DA,30,33.68,共有部份,鋼筋混凝土造,83年1月12日,六層,,持分移轉
RPQNMLMLJIIGFBU98DA,45,94.62,住家用,鋼筋混凝土造,67年6月30日,二層,一層 二層,全筆移轉
RPQNMLNJJIIGFAU78DA,30,136.73,住家用,鋼筋混凝土造,82年12月29日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLNLJIIGFCU09DA,,78.20,住家用,鋼筋混凝土造,68年2月0日,二層,一層 二層,全筆移轉
RPTNMLLLJIIGFAU09DA,28,27.80,住家用,鋼筋混凝土造,84年8月31日,六層,六層 陽台 花台,全筆移轉
RPTNMLLLJIIGFAU09DA,28,13.66,共有部份,鋼筋混凝土造,84年8月31日,六層,,持分移轉
RPTNMLOLJIIGFAU76DA,16,422.77,農舍,鋼骨或鋼骨混合造,97年3月26日,二層,一層 二層 見其他登記事項,全筆移轉
RPTNMLMLJIIGFBU66DA,38,52.60,住商用,磚造,74年8月10日,一層,一層 騎樓,全筆移轉
RPPNMLOLJIIGFBU09DA,42,123.88,住商用,鋼筋混凝土造,70年6月30日,二層,一層 二層 騎樓,全筆移轉
RPQPMLMJJIIGFAU88DA,28,687.91,辦公室,鋼筋混凝土造,85年2月16日,十五層,地下層,持分移轉
RPQPMLMJJIIGFAU88DA,28,191.94,共有部份,鋼筋混凝土造,85年2月16日,十五層,,持分移轉
RPSNMLRKJIIGFAU86DA,12,246.40,住家用,鋼筋混凝土造,101年1月31日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLRLJIIGFAU86DA,37,25.38,住家用,鋼筋混凝土造,76年1月13日,五層,三層 陽台,全筆移轉
RPRNMLRLJIIGFAU86DA,37,1.42,共有部份,鋼筋混凝土造,76年1月13日,五層,,持分移轉
RPRNMLRLJIIGFAU86DA,37,2.61,共有部份,鋼筋混凝土造,76年1月13日,五層,,持分移轉
RPOOMLQKJIIGFAU09DA,,46.63,集合住宅,鋼筋混凝土造,112年7月26日,十五層,十層 陽台,全筆移轉
RPOOMLQKJIIGFAU09DA,,19.78,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPSNMLSLJIIGFAU07DA,29,38.48,住家用,鋼筋混凝土造,83年8月1日,八層,七層 陽台 花台,全筆移轉
RPSNMLSLJIIGFAU07DA,29,44.97,共有部份,鋼筋混凝土造,83年8月1日,八層,,持分移轉
RPQNMLSLJIIGFAU86DA,,123.14,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPTOMLNLJIIGFAU76DA,47,114.14,住商用,鋼筋混凝土加強磚造,66年2月15日,二層,一層 二層 騎樓,全筆移轉
RPROMLSJJIIGFAU86DA,27,55.23,共有部份,鋼筋混凝土造,85年6月25日,八層,,持分移轉
RPROMLSJJIIGFAU86DA,27,14.13,停車空間,鋼筋混凝土造,85年6月25日,八層,,持分移轉
RPROMLSJJIIGFAU86DA,27,107.87,住家用,鋼筋混凝土造,85年6月25日,八層,五層 陽台,全筆移轉
RPXOMLPKJIIGFAU27DA,38,82.46,住家用,鋼筋混凝土造,75年4月2日,五層,三層 陽台,全筆移轉
RPXOMLPKJIIGFAU27DA,38,8.19,共有部份,鋼筋混凝土造,75年4月2日,五層,,持分移轉
RPXOMLPKJIIGFAU27DA,38,5.51,共有部份,鋼筋混凝土造,75年4月2日,五層,,持分移轉
RPQOMLLLJIIGFAU88DA,39,71.42,住家用,鋼筋混凝土造,73年6月25日,五層,五層 陽台,全筆移轉
RPQOMLLLJIIGFAU88DA,39,6.00,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPQOMLLLJIIGFAU88DA,39,7.82,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPTNMLKMJIIGFAU09DA,30,25.70,住家用,鋼筋混凝土造,83年4月21日,五層,五層 陽台,全筆移轉
RPTNMLKMJIIGFAU09DA,30,5.47,共有部份,鋼筋混凝土造,83年4月21日,五層,,持分移轉
RPWOMLKMJIIGFAU86DA,26,25.47,住家用,鋼筋混凝土造,86年8月27日,七層,四層,全筆移轉
RPWOMLKMJIIGFAU86DA,26,12.85,共有部份,鋼筋混凝土造,86年8月27日,七層,,持分移轉
RPQNMLLJKIIGFAU68DA,26,171.01,住商用,鋼筋混凝土造,86年12月26日,四層,一層 二層 三層 四層 陽台 平台 騎樓,全筆移轉
RPXNMLLJKIIGFAU76DA,29,27.46,住家用,鋼筋混凝土造,83年11月15日,十二層,三層 陽台,全筆移轉
RPXNMLLJKIIGFAU76DA,29,8.53,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPXNMLLJKIIGFAU76DA,29,4.58,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPWNMLNLJIIGFAU96DA,28,30.86,住家用,鋼筋混凝土造,84年8月19日,十一層,五層 陽台 花台,全筆移轉
RPWNMLNLJIIGFAU96DA,28,9.20,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPSOMLNLJIIGFAU66DA,,224.59,住家用,鋼筋混凝土造,112年5月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQOMLLJKIIGFAU78DA,30,5.00,倉庫,鋼筋混凝土造,82年10月15日,七層,地下層,持分移轉
RPQOMLLJKIIGFAU78DA,30,5.00,倉庫,鋼筋混凝土造,82年10月15日,七層,地下層,持分移轉
RPQOMLLJKIIGFAU78DA,30,5.00,倉庫,鋼筋混凝土造,82年10月15日,七層,地下層,持分移轉
RPQOMLLJKIIGFAU78DA,30,1.27,共有部份,鋼筋混凝土造,82年10月15日,七層,,持分移轉
RPQOMLLJKIIGFAU78DA,30,1.27,共有部份,鋼筋混凝土造,82年10月15日,七層,,持分移轉
RPQOMLLJKIIGFAU78DA,30,1.27,共有部份,鋼筋混凝土造,82年10月15日,七層,,持分移轉
RPRNMLKLJIIGFAU78DA,,106.76,住家用,木造,39年0月0日,一層,一層 騎樓,全筆移轉
RPRPMLKMJIIGFAU09DA,42,120.31,住家用,鋼筋混凝土造,70年7月2日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
