鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
北投區,建物,臺北市北投區石牌路一段３９巷１３１弄２３號四樓,0.0,住,,,1120702,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700605,27.1,1,0,0,有,無,無,8250,304,,0.0,0,分租雅房大約8.2坪申報書序號：C1AE11207280010,RPOOMLLKQHIGFEA67CC,,,,,,
北投區,建物,臺北市北投區石牌路一段３９巷１３１弄２３號四樓,0.0,住,,,1120702,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700605,27.1,1,0,0,有,無,無,7750,286,,0.0,0,分租雅房大約8.2坪申報書序號：C1AE11207280012,RPPOMLLKQHIGFEA77CC,,,,,,
北投區,建物,臺北市北投區石牌路一段３９巷１３１弄２３號四樓,0.0,住,,,1120702,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700605,27.1,1,0,0,有,無,無,8500,314,,0.0,0,分租雅房大約8.2坪申報書序號：C1AE11207280011,RPQOMLLKQHIGFEA87CC,,,,,,
北投區,建物,臺北市北投區溫泉路７１號四樓之３３,0.0,其他,,,1120804,土地0建物1車位0,四層,7,套房(1房1廳1衛),商業用,鋼筋混凝土造,0700218,38.4,1,0,1,有,有,有,11000,286,,0.0,0,國家住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費及每月管理費590元皆由承租人負擔。,RPROMLLKQHIGFEA97CC,,,,,,
大安區,建物,臺北市大安區復興南路二段１９３巷１號,0.0,商,,,1120802,土地0建物1車位0,一層,6,店面(店鋪),商業用,鋼筋混凝土造,0760113,91.69,0,0,1,有,無,有,60000,654,,0.0,0,,RPQNMLLKQHIGFFA87CC,,,,,,
大安區,建物,臺北市大安區敦化南路一段１９０巷１１號４樓,227.0,商,,,1120701,土地0建物0車位0,四層,4,套房(1房1廳1衛),,鋼筋混凝土造,0540429,24.5,1,0,1,有,無,有,16000,653,,0.0,0,本案為分租套房，共分5間，本間面積約24.5平方公尺，原申報書C1AF11207040001,RPRNMLLKQHIGFFA97CC,,,,,,
大安區,房地(土地+建物),臺北市大安區和平東路一段１７７號８樓之３,4.23,商,,,1120621,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0670310,37.34,2,1,1,有,有,無,22000,589,,0.0,0,含管理費、稅金或水電等費用。；,RPTNMLLKQHIGFFA18CC,,,,,,
大安區,建物,臺北市大安區建國南路一段３０８號四樓之７,0.0,住,,,1120718,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070412,47.370000000000005,1,1,1,有,有,有,35000,739,,0.0,0,含管理費、稅金或水電等費用。；,RPVNMLLKQHIGFFA38CC,,,,,,
文山區,建物,臺北市文山區辛亥路五段９２之３號三樓,0.0,住,,,1120724,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0720211,106.26,3,2,2,有,無,有,35000,329,,0.0,0,,RPPNMLMKQHIGFAA37CC,,,,,,
中正區,房地(土地+建物),臺北市中正區金山南路一段２５號１樓,50.8,住,,,1120810,土地1建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,0661101,232.32,0,0,0,無,無,有,100000,430,,0.0,0,,RPPNMLMKQHIGFBA47CC,,,,,,
中山區,建物,臺北市中山區新生北路二段６０巷２號８樓之２,0.0,商,,,1120807,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701228,57.69,1,1,1,有,有,有,17000,295,,0.0,0,民國114年9月1日到民國117年8月31日為18000元/月,RPRNMLMKQHIGFCA77CC,,,,,,
中山區,房地(土地+建物),臺北市中山區松江路１６０巷５-１號３樓之１,8.79,住,,,1120812,土地2建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810324,37.04,0,0,0,無,有,有,20000,540,,0.0,0,,RPSNMLMKQHIGFCA87CC,,,,,,
信義區,建物,臺北市信義區松仁路３６號９樓,0.0,其他,,,1120804,土地0建物1車位2,九層,21,辦公商業大樓,一般事務所,鋼骨造,0990805,611.54,0,0,0,無,有,無,594878,1165,坡道平面,121.36,24000,,RPPNMLMKQHIGFDA67CC,,,,,,
信義區,建物,臺北市信義區松山路２４２號５樓,0.0,商,,,1120731,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0730608,87.97,4,2,2,有,有,有,32000,364,,0.0,0,,RPQNMLMKQHIGFDA77CC,,,,,,
大安區,建物,臺北市大安區光復南路６３４號十三樓,0.0,商,,,1120721,土地0建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970627,69.71000000000001,1,1,1,有,有,有,46000,660,,0.0,0,續租。；,RPPNMLMKQHIGFFA87CC,,,,,,
信義區,建物,臺北市信義區松平路１３３號１０樓之２,0.0,住,,,1120726,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800927,179.27,3,2,2,有,無,有,95426,532,,0.0,0,含管理費、稅金或水電等費用。；,RPPNMLNKQHIGFDA87DC,,,,,,
文山區,建物,臺北市文山區興隆路三段２０７之６號二樓,0.0,住,,,1120810,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730830,93.75,3,2,1,有,無,有,23000,245,,0.0,0,,RPPNMLOKQHIGFAA57CC,,,,,,
大同區,建物,臺北市大同區重慶北路一段２２號四樓之２,0.0,住,,,1120725,土地0建物0車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700130,27.0,4,0,2,有,有,無,11500,426,,0.0,0,此為分租雅房，第4層分成4間房，一間平均面積約為7-10坪，不含公設申報更正C1AB11208010001,RPQNMLOKQHIGFBA77CC,,,,,,
