鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金湖鎮,房地(土地+建物),金門縣金湖鎮塔后１５８之３０號,86.0,都市：其他:自然村專用區,,,1121004,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1010502,122.56,3,2,2,有,無,8000000,65274,,0.0,0,,RPTNMLMLJIIGFAW76DA,107.45,0.0,0.0,無,
金寧鄉,土地,中三劃測段49地號,720.06,農,,,1121027,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13000000,18054,,0.0,0,,RPPNMLNJJIIGFAW88DA,0.0,0.0,0.0,無,
烈嶼鄉,土地,西方劃測段847地號,3760.04,農,,,1121010,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,17500000,4654,,0.0,0,,RPPNMLNLJIIGFAW56EA,0.0,0.0,0.0,無,
金寧鄉,土地,寧安二劃段170地號,1000.0,農,,,1121030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6700000,6700,,0.0,0,,RPWNMLLLJIIGFAW96DA,0.0,0.0,0.0,無,
金湖鎮,土地,湖前段561-3地號,166.71,都市：其他:自然村專用區,,,1121018,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5200000,31192,,0.0,0,,RPPNMLTKIIIGFAW86DA,0.0,0.0,0.0,無,044
金城鎮,房地(土地+建物),金門縣金城鎮民族路１８０巷３弄５之１號五樓,26.05,住,,,1121025,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120724,90.51,3,1,2,有,無,8800000,97227,,0.0,0,建物價格：308萬元整土地價格：572萬元整,RPPNMLTLJIIGFAW07DA,62.23,0.0,7.2,有,
金沙鎮,土地,山柄段165地號,221.05,都市：其他:國家公園區,,,1121027,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,2488,,0.0,0,,RPPNMLKMJIIGFAW98EA,0.0,0.0,0.0,無,
金湖鎮,房地(土地+建物),金門縣金湖鎮市港三路２２７號２樓之１,12.17,住,,,1121006,土地1建物1車位0,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041125,66.03,2,1,1,有,有,4400000,66636,,0.0,0,夾層；,RPPNMLRKJIIGFAW76DA,36.64,0.0,4.65,有,045
金沙鎮,土地,浯坑劃測段316地號,133.0,都市：其他:自然村專用區,,,1120911,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,6015,,0.0,0,,RPPNMLLKRHIGFAW96EA,0.0,0.0,0.0,無,
金沙鎮,土地,北九十劃段527-1地號,500.18,農,,,1120905,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,3999,,0.0,0,,RPQNMLPJRHIGFAW27DA,0.0,0.0,0.0,無,046
