編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPROMLTJJIIGFAV07DA,28,9.67,通廊．電梯．汽車昇降孔．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPROMLTJJIIGFAV07DA,28,4.10,防空．避難室．停車空間．共同使用,鋼筋混凝土造,84年5月17日,七層,,持分移轉
RPROMLTJJIIGFAV07DA,28,18.32,集合住宅,鋼筋混凝土造,84年5月17日,七層,六層,全筆移轉
RPTNMLQKJIIGFAV96DA,4,268.21,騎樓、住宅、樓梯間,ＲＣ造,109年3月11日,三層,一層 二層 三層 騎樓 見其他登記事項 見其他登記事項,全筆移轉
RPSNMLRKJIIGFAV96DA,27,25.66,集合住宅,鋼筋混凝土造,85年6月28日,九層,二層 花台,全筆移轉
RPSNMLRKJIIGFAV96DA,27,4.89,電梯，樓梯共同使用,鋼筋混凝土造,85年6月28日,九層,,持分移轉
RPSNMLRKJIIGFAV96DA,27,3.01,配電室．樓梯．電梯．機械房．通道．水箱．人行共同使用,鋼筋混凝土造,85年6月28日,九層,,持分移轉
RPSNMLQKJIIGFAV86DA,42,28.50,住家用,磚石造,71年2月22日,一層,一層,全筆移轉
RPWNMLRJJIIGFAV27DA,30,15.66,共同使用部份：樓梯．電梯．地下室．走廊,鋼筋混凝土造,82年10月27日,六層,,持分移轉
RPWNMLRJJIIGFAV27DA,30,30.33,住家用,鋼筋混凝土造,82年10月27日,六層,三層,全筆移轉
RPTNMLRKJIIGFAV07DA,50,87.00,住家用,鐵筋水泥磚,63年5月1日,二層,一層 二層,全筆移轉
RPRNMLQJJIIGFDV96DA,28,6.94,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,,持分移轉
RPRNMLQJJIIGFDV96DA,28,30.87,套房,鋼筋混凝土造,84年7月14日,八層,五層 見其他登記事項,全筆移轉
RPPNMLTJJIIGFDV07DA,28,8.03,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,,持分移轉
RPPNMLTJJIIGFDV07DA,28,37.52,套房,鋼筋混凝土造,84年7月14日,八層,二層 見其他登記事項,全筆移轉
RPQNMLPJJIIGFAV09DA,36,259.30,住家用,加強磚造,76年11月17日,二層,一層 二層,全筆移轉
RPPNMLMLJIIGFBV98DA,39,109.62,住家用,加強磚造,73年12月24日,一層,一層 騎樓,全筆移轉
RPPNMLRLJIIGFBV86DA,30,136.36,住家用,加強磚造,83年5月2日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPUNMLPKJIIGFAV96DA,7,154.98,住宅、樓梯間,ＲＣ造,106年2月10日,三層,一層 二層 三層 屋頂突出物 見其他登記事項,持分移轉
RPQNMLNLJIIGFCV66DA,30,134.43,住家用,鋼筋混凝土造,83年3月10日,三層,一層 二層 三層,全筆移轉
RPQNMLRLJIIGFAV86DA,30,28.06,集合住宅,鋼筋混凝土造,82年5月22日,十二層,八層 陽台,全筆移轉
RPQNMLRLJIIGFAV86DA,30,3.34,共同使用部份,鋼筋混凝土造,82年5月22日,十二層,,持分移轉
RPQNMLRLJIIGFAV86DA,30,7.04,走廊．電樓梯間接（共同使用部分）,鋼筋混凝土造,82年5月22日,十二層,,持分移轉
RPRNMLRLJIIGFAV96DA,42,88.20,住家用,加強磚造,70年9月22日,二層,一層 二層,全筆移轉
RPPNMLLLJIIGFBV88DA,48,54.34,住家用,水泥磚木造蓋瓦,64年10月1日,一層,一層 見其他登記事項,全筆移轉
RPPNMLLJKIIGFCV88DA,28,19.61,停車空間、車道、騎樓、水箱、機械室、電梯間、樓梯間,鋼筋混凝土造,84年11月14日,五層,,持分移轉
RPPNMLLJKIIGFCV88DA,28,82.36,住家用,鋼筋混凝土造,84年11月14日,五層,三層 陽台,全筆移轉
RPTNMLLJKIIGFAV09DA,37,121.27,住家用,加強磚造,75年9月20日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPPNMLLLJIIGFAV78DA,28,78.10,集合住宅,鋼筋混凝土造,84年6月1日,五層,二層 見其他登記事項,全筆移轉
RPPNMLLLJIIGFAV78DA,28,9.16,停車空間．兼儲藏室（共同使用）,鋼筋混凝土造,84年6月1日,五層,,持分移轉
RPPNMLLLJIIGFAV78DA,28,10.93,樓梯．通廊．瞭望台．水箱．蓄水池（共同使用）,鋼筋混凝土造,84年6月1日,五層,,持分移轉
RPRNMLPLJIIGFAV76DA,31,28.06,集合住宅,鋼筋混凝土造,82年5月22日,十二層,六層 陽台,全筆移轉
RPRNMLPLJIIGFAV76DA,31,3.34,共同使用部份,鋼筋混凝土造,82年5月22日,十二層,,持分移轉
RPRNMLPLJIIGFAV76DA,31,7.04,走廊．電樓梯間接（共同使用部分）,鋼筋混凝土造,82年5月22日,十二層,,持分移轉
RPPNMLQLJIIGFAV66DA,,152.14,住家用,加強磚造,,二層,一層 二層 陽台 騎樓 見其他登記事項,全筆移轉
RPQNMLOKJIIGFAV09DA,28,73.96,集合住宅,鋼筋混凝土造,84年6月1日,五層,二層 見其他登記事項,全筆移轉
RPQNMLOKJIIGFAV09DA,28,8.53,停車空間．兼儲藏室（共同使用）,鋼筋混凝土造,84年6月1日,五層,,持分移轉
RPQNMLOKJIIGFAV09DA,28,10.63,樓梯．通廊．瞭望台．水箱．蓄水池（共同使用）,鋼筋混凝土造,84年6月1日,五層,,持分移轉
RPPNMLOJIIIGFAV78DA,56,60.68,住家用,鐵筋水泥磚,56年12月3日,一層,一層 騎樓,全筆移轉
RPPNMLNJIIIGFAV68DA,44,89.64,住家用,鋼筋混凝土造,68年11月6日,二層,一層 二層,全筆移轉
RPPNMLRKIIIGFDV86DA,26,35.30,商業用,鋼筋混凝土造,87年3月6日,十五層,十層 陽台,全筆移轉
RPPNMLRKIIIGFDV86DA,26,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPPNMLRKIIIGFDV86DA,26,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPPNMLRKIIIGFDV86DA,26,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,,持分移轉
RPVNMLNJIIIGFAV66DA,51,101.40,住家用,鐵筋水泥磚造,,二層,一層 二層,全筆移轉
RPRNMLMJIIIGFDV09DA,26,35.30,商業用,鋼筋混凝土造,87年3月6日,十層,八層 陽台,全筆移轉
RPRNMLMJIIIGFDV09DA,26,1.12,機房、樓梯,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPRNMLMJIIIGFDV09DA,26,7.21,梯間、通道,鋼筋混凝土造,87年3月6日,十五層,,持分移轉
RPRNMLMJIIIGFDV09DA,26,5.57,通道、活動室、樓梯間、門廳、車道、辦公室,鋼筋混凝土造,87年3月6日,十層,,持分移轉
RPTNMLTKIIIGFAV17DA,30,32.80,集合住宅,鋼筋混凝土造,82年10月26日,六層,三層 陽台,全筆移轉
RPTNMLTKIIIGFAV17DA,30,7.04,電梯間、樓梯間、避難室、走道,鋼筋混凝土造,82年10月26日,六層,,持分移轉
RPSNMLNLIIIGFAV56DA,,67.01,住商用,水泥磚木,,一層,一層 騎樓,全筆移轉
RPRNMLNLIIIGFAV09DA,48,103.68,住家用,鋼筋混凝土造,65年2月13日,二層,一層 二層 騎樓,全筆移轉
RPPNMLOLIIIGFAV98DA,10,64.00,住家用,磚石構造,102年9月30日,一層,一層 走廊,全筆移轉
RPPOMLNLIIIGFAV98DA,19,199.43,農舍,有墻鋼架造,94年2月1日,一層,一層,全筆移轉
RPQNMLKMIIIGFBV88DA,28,315.82,住家用,加強磚造,84年9月26日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPQNMLRKIIIGFDV96DA,30,11.67,出租套房（共同使用）．樓梯間．機械房．水箱,鋼筋混凝土造,82年11月8日,八層,,持分移轉
RPQNMLRKIIIGFDV96DA,30,31.40,出租套房,鋼筋混凝土造,82年11月8日,八層,八層 陽台,全筆移轉
RPQNMLKLIIIGFDV98DA,28,8.03,樓梯．電梯．機械房．水箱．清水池．走道．陽台．屋頂突出物,鋼筋混凝土造,84年7月14日,八層,,持分移轉
