鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西門街,28.99,住,,,1120812,土地1建物1車位1,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.46,3,2,2,有,無,26200000,189142,坡道平面,33.1,2300000,,RPPNMLMKQHIGFAO78DB,鴻碩,B-2號,
新竹市,房地(土地+建物)+車位,新竹市新竹市南大路,25.78,商,,,1120813,土地2建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.39,3,2,2,有,無,24050000,160179,升降平面,38.61,1500000,,RPQNMLOKQHIGFAO98CB,福砌3,B棟9號,
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅路、金雅八街交叉口,32.45,,鄉村區,乙種建築用地,1120813,土地1建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.78,3,2,2,有,無,19360000,138316,坡道平面,32.62,1910000,,RPPNMLPKQHIGFAO98CB,悅佳.川青,A1-9F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市金雅路、金雅八街交叉口,32.43,,鄉村區,乙種建築用地,1120814,土地1建物1車位1,一層,12,店面(店鋪),商業用,鋼筋混凝土造,,160.04,0,0,1,有,無,16500000,114503,坡道平面,32.62,1910000,,RPQNMLPKQHIGFAO09CB,悅佳.川青,S5-1F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120814,土地1建物1車位2,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,230.91,4,2,2,有,無,27130000,158932,坡道平面,90.41,4800000,,RPTNMLQKQHIGFAO86CB,筑光,C棟3號,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120811,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.73,4,2,2,有,無,26730000,171886,坡道平面,43.23,2580000,,RPVNMLQKQHIGFAO07CB,筑光,C棟10號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區北大路262號旁,16.47,商,,,1120811,土地8建物1車位1,十層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,211.26,3,2,3,有,無,35180000,195324,坡道平面,43.18,2350000,,RPPNMLSKQHIGFAO66CB,春福大雋,A5-10F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,41.81,住,,,1120818,土地1建物1車位1,十四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,224.12,4,2,2,有,無,39990000,196421,坡道平面,33.0,2450000,,RPPNMLKLQHIGFAO68DB,鴻萃,E棟14號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區鐵道路二段,32.41,住,,,1120820,土地1建物1車位1,十二層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,181.17,3,2,2,有,無,29200000,181211,坡道平面,33.0,2350000,,RPQNMLKLQHIGFAO78DB,鴻萃,C棟12號,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120818,土地1建物1車位2,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,226.96,4,2,2,有,無,28750000,170463,坡道平面,86.46,4800000,,RPPNMLLLQHIGFAO68CB,筑光,B棟7號,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120820,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.73,4,2,2,有,無,26780000,172242,一樓平面,43.23,2580000,,RPRNMLLLQHIGFAO88CB,筑光,C棟11號,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120820,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.73,4,2,2,有,無,26880000,172954,一樓平面,43.23,2580000,,RPSNMLLLQHIGFAO98CB,筑光,C棟12號,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120820,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.73,4,2,2,有,無,26410000,169609,坡道平面,43.23,2580000,,RPTNMLLLQHIGFAO09CB,筑光,D棟7號,
新竹市,房地(土地+建物)+車位,新竹市新竹市和平路,25.4,住,,,1120814,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.73,4,2,2,有,無,26280000,171388,坡道平面,43.23,2200000,,RPUNMLLLQHIGFAO56CB,筑光,D棟9號,
新竹市,房地(土地+建物)+車位,新竹市新竹市天府路一段,27.52,住,,,1120813,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.76,3,2,2,有,無,16800000,114316,坡道平面,24.67,1700000,,RPVNMLLLQHIGFAO66CB,微笑南寮,A-12F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市天府路一段,27.52,住,,,1120813,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.76,3,2,2,有,無,16700000,115073,坡道平面,24.67,1500000,,RPWNMLLLQHIGFAO76CB,微笑南寮,A-13F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市天府路一段,27.52,住,,,1120813,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.67,3,2,2,有,無,16700000,114394,坡道平面,24.67,1600000,,RPXNMLLLQHIGFAO86CB,微笑南寮,D-9F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市天府路一段,27.73,住,,,1120813,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.14,3,2,2,有,無,15700000,105684,坡道平面,24.67,1700000,,RPOOMLLLQHIGFAO68CB,微笑南寮,F-4F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市天府路一段,27.73,住,,,1120813,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.14,3,2,2,有,無,16800000,114743,坡道平面,24.67,1600000,,RPPOMLLLQHIGFAO78CB,微笑南寮,F-11F號,
新竹市,房地(土地+建物)+車位,新竹市新竹市高峰路110巷旁,32.89,住,,,1120821,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.0,2,2,1,有,無,16210000,143892,坡道平面,28.72,2500000,,RPRNMLMLQHIGFAO98CB,昌禾/學府首席Ⅱ,C棟6號,
新竹市,房地(土地+建物)+車位,新竹市新竹市北區西門街,28.99,住,,,1120821,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,159.46,3,2,2,有,無,24900000,180437,坡道平面,33.1,2100000,,RPPNMLMLQHIGFAO88DB,鴻碩,B-3號,
