鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
二林鎮,房地(土地+建物),彰化縣二林鎮莊敬街,39.92,住,,,1120827,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,67.96,2,2,1,有,無,5500000,80930,,0.0,0,,RPPNMLLJRHIGFGN09CB,左岸玫瑰,B棟4號,
二林鎮,房地(土地+建物),彰化縣二林鎮長春路,40.8,住,,,1120814,土地1建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.17,3,2,2,有,無,7420000,72624,,0.0,0,,RPPNMLOJRHIGFGN76CB,寀蘴大境,E1-5F棟0號,
二林鎮,房地(土地+建物)+車位,彰化縣二林鎮長春路,40.8,住,,,1120823,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.15,3,2,2,有,無,8160000,72037,一樓平面,17.98,800000,,RPQNMLOJRHIGFGN86CB,寀蘴大境,E1-4F棟73號,
鹿港鎮,房地(土地+建物)+車位,彰化縣鹿港鎮海埔段236地號,33.18,,鄉村區,乙種建築用地,1120828,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.55,3,2,2,有,無,9180000,78342,升降機械,7.03,600000,,RPPNMLPJRHIGFCN09CB,鹿江風華,B棟1號,
永靖鄉,房地(土地+建物),彰化縣永靖鄉中山路一段134巷32弄,22.7,住,,,1120831,土地2建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,64.99,2,1,1,有,無,4600000,70780,,0.0,0,,RPPNMLPJRHIGFDN56CB,日光遇,B棟4號,
員林市,房地(土地+建物)+車位,彰化縣員林市建國路38巷58弄、建國路38巷24弄,36.62,住,,,1120826,土地3建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.17,3,2,2,有,無,8630000,88809,坡道機械,7.44,750000,,RPRNMLPJRHIGFDN76CB,惠眾享幸福,K棟4號,
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉金墩街,21.4,,鄉村區,乙種建築用地,1120826,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.98,2,2,1,有,無,8200000,79928,坡道平面,25.78,1550000,,RPPNMLQJRHIGFAN98CB,亞哥之緒,乙棟J4號,
田中鎮,房地(土地+建物),彰化縣田中鎮山腳路五段141巷,91.04,,鄉村區,乙種建築用地,1120819,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,108.68,4,2,3,有,無,9880000,90909,,0.0,0,,RPPNMLQJRHIGFEN76CB,心里有墅,C棟5號,
北斗鎮,房地(土地+建物),彰化縣北斗鎮中和路,17.66,,鄉村區,乙種建築用地,1120902,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,66.9,2,2,1,有,無,4180000,62481,,0.0,0,,RPPNMLQJRHIGFFN86CB,寓上美,C2號,
埔鹽鄉,房地(土地+建物)+車位,彰化縣埔鹽鄉永平段284地號,32.21,,鄉村區,乙種建築用地,1120813,土地1建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.93,3,2,2,有,無,7980000,70684,一樓平面,31.01,1200000,,RPPNMLQJRHIGFHN07CB,新世代,A棟1號,
