鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
南港區,房地(土地+建物)+車位,臺北市南港區福山街44巷5號,18.53,住,,,1120813,土地3建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.11,3,2,2,有,無,29180000,269508,坡道平面,36.97,3000000,,RPPNMLNKQHIGFDA67CB,中研首席,A2-12F號,
北投區,房地(土地+建物)+車位,臺北市北投區建民里文林北路,26.7,住,,,1120812,土地1建物1車位1,九層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.75,3,2,2,有,無,37450000,329587,坡道平面,36.77,2850000,,RPPNMLNKQHIGFEA77CB,宏普陽明,7號,
北投區,房地(土地+建物)+車位,臺北市北投區建民里文林北路,25.14,住,,,1120812,土地1建物1車位1,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.62,3,2,2,有,無,36500000,336874,坡道平面,36.77,3200000,,RPQNMLNKQHIGFEA87CB,宏普陽明,1號,
南港區,房地(土地+建物),臺北市南港區福山街44巷5號,17.78,住,,,1120814,土地3建物1車位0,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.22,3,2,2,有,無,24280000,260459,,0.0,0,,RPQNMLOKQHIGFDA87CB,中研首席,A7-11F號,
大安區,房地(土地+建物),臺北市大安區新生南路三段,7.71,住,,,1120814,土地1建物1車位0,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,55.65,1,1,1,有,無,26230000,471339,,0.0,0,,RPQNMLOKQHIGFFA08CB,植建築,A-3F號,
中山區,房地(土地+建物),臺北市中山區南京東路三段12號,3.71,商,,,1120815,土地6建物1車位0,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,43.02,1,1,1,有,無,17950000,417248,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；,RPRNMLRKQHIGFCA18CB,南京阿曼,C-09F號,
松山區,房地(土地+建物)+車位,臺北市松山區吉祥里南京東路五段,5.46,商,,,1120813,土地4建物1車位1,二層,24,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,,111.56,1,1,1,有,無,41650000,484318,坡道平面,32.17,3200000,,RPPNMLRKQHIGFDA08CB,鐫萃,A6-2F號,
北投區,房地(土地+建物)+車位,臺北市北投區文林北路75巷,26.0,住,,,1120812,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,177.94,4,2,2,有,無,51300000,330997,坡道平面,33.83,3600000,,RPTNMLRKQHIGFEA58CB,達麗天蒔,A2棟3F號,
南港區,房地(土地+建物)+車位,臺北市南港區福山街44巷5號,18.5,住,,,1120818,土地3建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.94,3,2,2,有,無,27910000,256884,坡道平面,36.97,3000000,,RPPNMLSKQHIGFDA18CB,中研首席,A6-10F號,
