鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
永康區,房地(土地+建物)+車位,臺南市永康區永善路、永善一街前後臨路。,12.89,住,,,1120930,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,92.34,0,0,1,有,無,10980000,138341,坡道平面,24.97,1660000,,RPQNMLOJIIIGFKD08CB,遠雄東御苑,S棟S07F01號,
永康區,房地(土地+建物)+車位,臺南市永康區永善路、永善一街前後臨路。,20.68,住,,,1120930,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,133.14,0,0,1,有,無,16580000,138856,坡道平面,24.97,1560000,,RPRNMLOJIIIGFKD18CB,遠雄東御苑,S棟S08F01號,
永康區,房地(土地+建物)+車位,臺南市永康區永善路、永善一街前後臨路。,19.67,住,,,1121002,土地1建物1車位1,一層,15,店面(店鋪),商業用,鋼筋混凝土造,,127.73,0,0,1,有,無,16460000,144998,坡道平面,24.97,1560000,,RPSNMLOJIIIGFKD28CB,遠雄東御苑,S棟S09F01號,
仁德區,房地(土地+建物)+車位,臺南市仁德區二仁路,41.38,住,,,1121001,土地1建物1車位1,四層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.01,3,2,2,有,無,17420000,77752,坡道平面,26.04,1250000,,RPPNMLOJIIIGFID87DB,川邊澄,B3棟4號,
仁德區,房地(土地+建物)+車位,臺南市仁德區二仁路,41.38,住,,,1120928,土地1建物1車位1,八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,234.1,3,2,2,有,無,17680000,78583,坡道平面,26.04,1330000,,RPQNMLOJIIIGFID97DB,川邊澄,A3棟8號,
安南區,房地(土地+建物)+車位,臺南市安南區樂活22街樂活26街口,27.26,住,,,1120926,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.53,3,2,2,有,無,13160000,93735,坡道平面,28.07,1400000,,RPPNMLPJIIIGFBD17CB,山豐海富E+,A棟2號,
安南區,房地(土地+建物)+車位,臺南市安南區館前一路與館前南路交叉口,9.46,商,,,1120924,土地2建物1車位1,五層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.16,2,1,1,有,無,9760000,108396,坡道機械,10.19,1200000,,RPQNMLPJIIIGFBD27CB,南科?揚,E棟E10-05F號,
安南區,房地(土地+建物)+車位,臺南市安南區館前一路與館前南路交叉口,9.77,商,,,1120918,土地2建物1車位1,八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,102.78,2,2,1,有,無,10050000,104001,坡道平面,21.05,1550000,,RPRNMLPJIIIGFBD37CB,南科?揚,D棟D01-08F號,
安南區,房地(土地+建物)+車位,臺南市安南區館前一路與館前南路交叉口,10.08,商,,,1120924,土地2建物1車位1,四層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.06,2,2,1,有,無,9980000,103452,坡道機械,10.19,1200000,,RPSNMLPJIIIGFBD47CB,南科?揚,E棟E09-04F號,
安南區,房地(土地+建物)+車位,臺南市安南區博和路,20.09,住,,,1120917,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.77,2,1,2,有,無,8980000,94159,坡道平面,23.33,1500000,,RPTNMLPJIIIGFBD57CB,三富樂樂,B7-6F棟0號,
安南區,房地(土地+建物)+車位,臺南市安南區博和路,35.42,住,,,1120917,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,163.6,3,2,2,有,無,14000000,89114,坡道平面,23.33,1500000,,RPUNMLPJIIIGFBD67CB,三富樂樂,E5-2F棟0號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,12.46,住,,,1120929,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.05,2,2,1,有,無,7980000,104482,坡道機械,14.66,730000,,RPPNMLPJIIIGFCD27CB,松丹達麗,A棟9號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,15.58,住,,,1120924,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,112.24,2,2,2,有,無,12020000,121526,坡道平面,26.25,1570000,,RPQNMLPJIIIGFCD37CB,松丹達麗,G棟5號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,12.46,住,,,1120923,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.05,2,2,1,有,無,8500000,111976,坡道機械,14.66,730000,,RPRNMLPJIIIGFCD47CB,松丹達麗,A棟8號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,16.62,住,,,1120924,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.05,2,2,2,有,無,11960000,114305,坡道平面,30.34,1820000,,RPSNMLPJIIIGFCD57CB,松丹達麗,B棟3號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,14.54,住,,,1120930,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,91.5,2,2,1,有,無,10220000,120901,坡道機械,14.66,930000,,RPTNMLPJIIIGFCD67CB,松丹達麗,E棟8號,
東區,房地(土地+建物)+車位,臺南市東區崇慶街一段與崇賢三路交叉口,12.46,住,,,1120926,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,84.05,2,2,1,有,無,8790000,115435,坡道機械,14.66,780000,,RPUNMLPJIIIGFCD77CB,松丹達麗,A棟8號,
善化區,房地(土地+建物)+車位,臺南市善化區陽光大道366號對面,51.43,住,,,1120923,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,153.4,3,2,2,有,無,16060000,118953,坡道平面,33.1,1750000,,RPPNMLPJIIIGFHD77CB,恆鵬陽光四季,A2棟A2-02F號,
善化區,房地(土地+建物)+車位,臺南市善化區東勢寮229號旁,28.93,,鄉村區,乙種建築用地,1120922,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,130.06,2,2,2,有,無,8880000,78136,坡道平面,34.33,1400000,,RPQNMLPJIIIGFHD87CB,沅恆拾玥,A棟A6-05F號,
新市區,房地(土地+建物)+車位,臺南市新市區富中街60號旁,20.83,住,,,1120924,土地1建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.97,2,2,2,有,無,15380000,127529,坡道平面,27.7,1700000,,RPRNMLPJIIIGFHD97CB,世界南科A,A棟A5號,
新市區,房地(土地+建物)+車位,臺南市新市區富中街60號旁,21.95,住,,,1120923,土地1建物1車位1,十八層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.75,3,2,2,有,無,17300000,134896,坡道平面,27.7,2050000,,RPSNMLPJIIIGFHD08CB,世界南科A,A棟A7號,
新市區,房地(土地+建物)+車位,臺南市新市區富中街60號旁,20.67,住,,,1120924,土地1建物1車位1,九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,134.19,2,2,2,有,無,14570000,120856,坡道平面,27.7,1700000,,RPTNMLPJIIIGFHD18CB,世界南科A,A棟A6號,
新市區,房地(土地+建物)+車位,臺南市新市區富中街60號旁,21.95,住,,,1120923,土地1建物1車位1,十九層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,140.75,3,2,2,有,無,17320000,135073,坡道平面,27.7,2050000,,RPUNMLPJIIIGFHD28CB,世界南科A,A棟A7號,
新市區,房地(土地+建物)+車位,臺南市新市區富中街60號旁,24.07,住,,,1120923,土地1建物1車位2,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.11,3,2,2,有,無,19530000,129761,坡道平面,53.19,3450000,,RPVNMLPJIIIGFHD38CB,世界南科A,A棟A1號,
新市區,房地(土地+建物)+車位,臺南市新市區富中街60號旁,24.07,住,,,1120924,土地1建物1車位1,十六層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.62,3,2,2,有,無,17660000,127179,坡道平面,27.7,1900000,,RPWNMLPJIIIGFHD48CB,世界南科A,B棟B1號,
新市區,房地(土地+建物)+車位,臺南市新市區富中街60號旁,24.07,住,,,1120924,土地1建物1車位2,三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.32,3,2,2,有,無,18230000,121288,坡道平面,55.4,3200000,,RPXNMLPJIIIGFHD58CB,世界南科A,A棟A1號,
