編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLPKQHIGFAI56CC,31,41.72,住家用,鋼筋混凝土造,82年1月11日,七層,,
RPXNMLPKQHIGFAI66CC,30,245.67,住商用,鋼筋混凝土造,82年11月29日,五層,,
RPWNMLPKQHIGFAI56CC,31,12.61,共有部份,鋼筋混凝土造,82年1月11日,七層,,
RPVNMLPKQHIGFAI09CC,40,31.44,住家用,鋼筋混凝土造,72年7月8日,五層,,
RPVNMLPKQHIGFAI09CC,40,3.93,共有部份,鋼筋混凝土造,72年7月8日,五層,,
RPQNMLOKQHIGFAI48CC,5,9.62,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPVNMLPKQHIGFAI09CC,40,2.47,共有部份,鋼筋混凝土造,72年7月8日,五層,,
RPQNMLOKQHIGFAI48CC,5,3.31,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPTNMLPKQHIGFAI88CC,30,18.24,住家用,鋼筋混凝土造,82年6月9日,十二層,,
RPTNMLPKQHIGFAI88CC,30,3.41,共有部份,鋼筋混凝土造,82年6月9日,十二層,,
RPTNMLPKQHIGFAI88CC,30,5.28,共有部份,鋼筋混凝土造,82年6月9日,十二層,,
RPUNMLPKQHIGFAI98CC,34,36.92,住家用,鋼筋混凝土造,78年5月18日,五層,,
RPUNMLPKQHIGFAI98CC,34,2.69,共有部份,鋼筋混凝土造,78年5月18日,五層,,
RPUNMLPKQHIGFAI98CC,34,5.71,共有部份,鋼筋混凝土造,78年5月18日,五層,,
RPPNMLPKQHIGFAI48CC,55,41.97,住家用,木造,57年10月23日,一層,,
RPPNMLOKQHIGFAI38CC,5,9.62,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPPNMLOKQHIGFAI38CC,5,3.31,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPQNMLLKQHIGFAI18CC,33,27.40,住家用,鋼筋混凝土造,80年1月4日,六層,,
RPQNMLLKQHIGFAI18CC,33,6.51,共有部份,鋼筋混凝土造,80年1月4日,六層,,
RPRNMLLKQHIGFAI28CC,31,94.87,住家用,鋼筋混凝土造,81年2月27日,六層,,
RPQNMLQKQHIGFAI68CC,40,41.40,住商用,鋼筋混凝土加強磚造,72年8月9日,二層,,
RPSNMLQKQHIGFAI88CC,19,128.94,住家用,鋼筋混凝土造,93年10月29日,十四層,,
RPSNMLQKQHIGFAI88CC,19,85.04,共有部份,鋼筋混凝土造,93年10月29日,十四層,,
RPPNMLRKQHIGFAI68CC,19,128.94,住家用,鋼筋混凝土造,93年10月29日,十四層,,
RPQNMLRKQHIGFAI78CC,49,102.17,住家用,加強磚造,63年5月27日,二層,,
RPPNMLRKQHIGFAI68CC,19,85.04,共有部份,鋼筋混凝土造,93年10月29日,十四層,,
RPSNMLRKQHIGFAI98CC,44,92.12,住家用,鋼筋混凝土加強磚造,69年1月8日,二層,,
RPRNMLRKQHIGFAI88CC,35,99.25,住家用,鋼筋混凝土造,78年1月17日,七層,,
RPRNMLRKQHIGFAI88CC,35,15.45,共有部份,鋼筋混凝土造,78年1月17日,七層,,
RPRNMLSKQHIGFAI98CC,24,103.71,住家用,鋼筋混凝土造,89年1月11日,十二層,,
RPRNMLSKQHIGFAI98CC,24,20.56,共有部份,鋼筋混凝土造,89年1月11日,十二層,,
RPRNMLQKQHIGFAI78CC,31,94.87,住家用,鋼筋混凝土造,81年2月27日,六層,,
RPRNMLSKQHIGFAI98CC,24,21.29,共有部份,鋼筋混凝土造,89年1月11日,十二層,,
RPRNMLQKQHIGFAI78CC,31,41.49,共有部份,鋼筋混凝土造,81年2月27日,六層,,
RPSNMLSKQHIGFAI09CC,24,26.29,住家用,鋼筋混凝土造,88年5月10日,五層,,
RPSNMLSKQHIGFAI09CC,24,8.75,共有部份,鋼筋混凝土造,88年5月10日,五層,,
RPPNMLMLQHIGFAI28CC,29,85.63,住商用,鋼筋混凝土造,83年7月18日,十二層,,
RPPNMLMLQHIGFAI28CC,29,11.40,共有部份,鋼筋混凝土造,83年7月18日,十二層,,
RPPNMLMLQHIGFAI28CC,29,7.97,共有部份,鋼筋混凝土造,83年7月18日,十二層,,
RPPNMLNLQHIGFAI38CC,5,9.62,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPPNMLNLQHIGFAI38CC,5,3.31,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPQNMLNLQHIGFAI48CC,5,9.62,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPQNMLNLQHIGFAI48CC,5,3.31,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPRNMLNLQHIGFAI58CC,5,9.62,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPRNMLNLQHIGFAI58CC,5,3.31,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPSNMLNLQHIGFAI68CC,27,102.28,住家用,鋼筋混凝土造,85年3月11日,二十層,,
RPSNMLNLQHIGFAI68CC,27,28.61,共有部份,鋼筋混凝土造,85年3月11日,二十層,,
RPPNMLOLQHIGFAI48CC,25,147.54,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPVNMLNLQHIGFAI98CC,5,9.79,集合住宅,鋼筋混凝土構造,107年8月2日,五層,,
RPVNMLNLQHIGFAI98CC,5,3.37,本共有部分之項目有機械室、樓梯間及水箱等３項,鋼筋混凝土構造,107年8月2日,五層,,
RPUNMLNLQHIGFAI88CC,15,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPUNMLNLQHIGFAI88CC,15,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPTNMLNLQHIGFAI78CC,25,86.26,住家用,鋼筋混凝土造,87年3月19日,二十二層,,
RPTNMLNLQHIGFAI78CC,25,15.59,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPTNMLNLQHIGFAI78CC,25,18.09,共有部份,鋼筋混凝土造,87年3月19日,二十二層,,
RPQNMLOLQHIGFAI58CC,26,53.09,住家用,鋼筋混凝土造,86年3月17日,十二層,,
RPQNMLOLQHIGFAI58CC,26,22.98,共有部份,鋼筋混凝土造,86年3月17日,十二層,,
RPQNMLOLQHIGFAI58CC,26,8.65,共有部份,鋼筋混凝土造,86年3月17日,十二層,,
RPSNMLOLQHIGFAI78CC,35,24.19,住家用,鋼筋混凝土造,78年2月3日,七層,,
RPSNMLOLQHIGFAI78CC,35,12.46,共有部份,鋼筋混凝土造,78年2月3日,七層,,
RPRNMLOLQHIGFAI68CC,29,21.22,住家用,鋼筋混凝土造,83年8月30日,七層,,
RPRNMLOLQHIGFAI68CC,29,7.18,共有部份,鋼筋混凝土造,83年8月30日,七層,,
RPTNMLOLQHIGFAI88CC,19,128.18,住家用,鋼筋混凝土造,93年10月29日,十四層,,
RPTNMLOLQHIGFAI88CC,19,85.36,共有部份,鋼筋混凝土造,93年10月29日,十四層,,
RPWNMLOLQHIGFAI56CC,30,22.07,住家用,鋼筋混凝土造,82年3月17日,八層,,
RPWNMLOLQHIGFAI56CC,30,8.23,共有部份,鋼筋混凝土造,82年3月17日,八層,,
RPUNMLOLQHIGFAI98CC,30,19.22,住家用,鋼筋混凝土造,82年6月9日,十二層,,
RPUNMLOLQHIGFAI98CC,30,3.63,共有部份,鋼筋混凝土造,82年6月9日,十二層,,
RPUNMLOLQHIGFAI98CC,30,5.57,共有部份,鋼筋混凝土造,82年6月9日,十二層,,
RPVNMLOLQHIGFAI09CC,31,39.10,住家用,鋼筋混凝土造,81年12月21日,六層,,
RPVNMLOLQHIGFAI09CC,31,12.82,共有部份,鋼筋混凝土造,81年12月21日,六層,,
RPQNMLPLQHIGFAI68CC,28,35.21,商業用,鋼筋混凝土造,84年7月24日,十四層,,
RPQNMLPLQHIGFAI68CC,28,10.82,共有部份,鋼筋混凝土造,84年7月24日,十四層,,
RPQNMLPLQHIGFAI68CC,28,7.61,共有部份,鋼筋混凝土造,84年7月24日,十四層,,
RPRNMLPLQHIGFAI78CC,24,54.98,住家用,鋼筋混凝土造,88年4月21日,十四層,,
RPRNMLPLQHIGFAI78CC,24,24.01,共有部份,鋼筋混凝土造,88年4月21日,十四層,,
RPPNMLPLQHIGFAI58CC,29,85.63,住商用,鋼筋混凝土造,83年7月18日,十二層,,
RPPNMLPLQHIGFAI58CC,29,11.40,共有部份,鋼筋混凝土造,83年7月18日,十二層,,
RPPNMLPLQHIGFAI58CC,29,7.97,共有部份,鋼筋混凝土造,83年7月18日,十二層,,
RPTNMLSLQHIGFAI66CC,40,88.04,住家用,鋼筋混凝土造,72年7月8日,五層,,
RPTNMLSLQHIGFAI66CC,40,9.50,共有部份,鋼筋混凝土造,72年7月8日,五層,,
RPTNMLSLQHIGFAI66CC,40,5.91,共有部份,鋼筋混凝土造,72年7月8日,五層,,
RPPNMLSLQHIGFAI88CC,31,69.12,住家用,鋼筋混凝土造,81年8月28日,十層,,
RPPNMLSLQHIGFAI88CC,31,20.47,共有部份,鋼筋混凝土造,81年8月28日,十層,,
RPQNMLSLQHIGFAI98CC,27,77.26,住家用,鋼筋混凝土造,85年3月11日,二十層,,
RPQNMLSLQHIGFAI98CC,27,19.58,共有部份,鋼筋混凝土造,85年3月11日,二十層,,
RPUNMLSLQHIGFAI76CC,38,116.01,住家用,鋼筋混凝土造,74年5月28日,五層,,
RPUNMLSLQHIGFAI76CC,38,8.79,共有部份,鋼筋混凝土造,74年5月28日,五層,,
RPRNMLSLQHIGFAI09CC,29,22.75,住家用,鋼筋混凝土造,83年8月30日,七層,,
RPRNMLSLQHIGFAI09CC,29,7.71,共有部份,鋼筋混凝土造,83年8月30日,七層,,
RPVNMLSLQHIGFAI86CC,46,91.44,住商用,鋼筋混凝土加強磚造,66年8月18日,二層,,
RPSNMLPLQHIGFAI88CC,15,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPSNMLPLQHIGFAI88CC,15,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPTNMLPLQHIGFAI98CC,15,8.36,辦公室,鋼筋混凝土造,97年3月3日,四層,,
RPTNMLPLQHIGFAI98CC,15,5.66,共有部份,鋼筋混凝土造,97年3月3日,四層,,
RPQNMLTLQHIGFAI09CC,40,67.99,住家用,鋼筋混凝土造,72年7月8日,五層,,
RPQNMLTLQHIGFAI09CC,40,8.92,共有部份,鋼筋混凝土造,72年7月8日,五層,,
RPQNMLTLQHIGFAI09CC,40,5.30,共有部份,鋼筋混凝土造,72年7月8日,五層,,
RPRNMLKMQHIGFAI38CC,35,32.24,住家用,鋼筋混凝土造,78年1月17日,七層,,
RPRNMLKMQHIGFAI38CC,35,5.06,共有部份,鋼筋混凝土造,78年1月17日,七層,,
RPRNMLTLQHIGFAI56CC,31,32.55,住家用,鋼筋混凝土造,81年10月29日,十層,,
RPRNMLTLQHIGFAI56CC,31,1.60,共有部份,鋼筋混凝土造,81年10月29日,十層,,
RPQNMLKMQHIGFAI28CC,29,169.18,住家用,鋼筋混凝土造,84年1月13日,八層,,
RPRNMLTLQHIGFAI56CC,31,2.49,共有部份,鋼筋混凝土造,81年10月29日,十層,,
RPQNMLKMQHIGFAI28CC,29,38.76,共有部份,鋼筋混凝土造,84年1月13日,八層,,
RPRNMLTLQHIGFAI56CC,31,5.03,共有部份,鋼筋混凝土造,81年10月29日,十層,,
RPTNMLTLQHIGFAI76CC,40,26.92,住商用,鋼筋混凝土加強磚造,72年8月9日,二層,,
RPSNMLTLQHIGFAI66CC,49,74.77,住商用,木造,63年12月4日,二層,,
RPWNMLSLQHIGFAI96CC,31,157.04,住商用,鋼筋混凝土造,81年8月4日,十層,,
RPVNMLRJRHIGFAI66CC,35,28.25,辦公室,鋼筋混凝土造,77年11月8日,七層,,
RPVNMLRJRHIGFAI66CC,35,4.74,共有部份,鋼筋混凝土造,77年11月8日,七層,,
RPPNMLSJRHIGFAI78CC,38,133.02,住商用,鋼筋混凝土造,74年2月15日,三層,,
RPQNMLPJRHIGFAI58CC,27,48.60,住家用,鋼筋混凝土造,85年4月1日,十一層,,
RPQNMLPJRHIGFAI58CC,27,18.03,共有部份,鋼筋混凝土造,85年4月1日,十一層,,
