鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,47.51,住,,,1120823,土地16建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,160.17,3,2,2,有,無,18400000,127389,坡道平面,31.43,2000000,含休閒會館之土地持分面積為0.06平方公尺，建物持分面積為2.87平方公尺。,RPOOMLPKRHIGFEF58CB,森原樹·樹之岩,G棟G6-6F號,
八里區,房地(土地+建物)+車位,新北市八里區龍形三街,26.88,住,,,1120904,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,156.34,3,2,2,有,無,15980000,103493,坡道平面,24.64,2350000,,RPPOMLPKRHIGFEF68CB,勤樸天闊,A棟7號,
八里區,房地(土地+建物)+車位,新北市八里區龍形三街,15.07,住,,,1120902,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,96.65,2,1,1,有,無,9830000,104569,坡道平面,24.64,2300000,,RPQOMLPKRHIGFEF78CB,勤樸天闊,B棟6號,
八里區,房地(土地+建物)+車位,新北市八里區龍形三街,25.29,住,,,1120905,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.03,3,2,2,有,無,14800000,102808,坡道平面,25.93,2350000,,RPROMLPKRHIGFEF88CB,勤樸天闊,B棟7號,
三重區,房地(土地+建物)+車位,新北市三重區疏洪西路及興德路交叉口,24.79,住,,,1120907,土地15建物1車位1,十九層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,182.37,3,2,2,有,無,33970000,208994,坡道平面,32.27,2600000,,RPPNMLPKRHIGFGF78CB,潤泰峰左岸,B棟B6號,
三重區,房地(土地+建物)+車位,新北市三重區疏洪西路及興德路交叉口,17.96,住,,,1120909,土地15建物1車位1,六層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,142.02,3,2,2,有,無,25500000,212756,坡道平面,32.27,2150000,,RPQNMLPKRHIGFGF88CB,潤泰峰左岸,C棟C3號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,6.21,其他,,,1120908,土地6建物1車位1,二十七層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.89,2,2,1,有,無,18370000,195574,坡道平面,18.0,2550000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPRNMLPKRHIGFGF98CB,都廳大院,E棟E01-27F號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,7.86,其他,,,1120908,土地6建物1車位1,六層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.29,3,2,2,有,無,21160000,184378,坡道平面,18.0,2300000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPSNMLPKRHIGFGF09CB,都廳大院,F棟F11-06F號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,9.68,其他,,,1120905,土地6建物1車位1,二十五層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.1,3,2,2,有,無,28670000,207137,坡道平面,18.0,2550000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPTNMLPKRHIGFGF56CB,都廳大院,D棟D09-25F號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,7.71,其他,,,1120908,土地6建物1車位1,二十四層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.25,3,2,2,有,無,22160000,195611,坡道平面,18.0,2550000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPUNMLPKRHIGFGF66CB,都廳大院,B棟B08-24F號,
