鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮瑞星路,44.8,住,,,1120827,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,121.29,3,2,2,有,無,7500000,62302,一樓平面,13.75,800000,,RPTNMLSJRHIGFCT87DB,和嘉苑七期,A棟1號,
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮瑞星路,44.22,住,,,1120902,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.9,3,2,2,有,無,7550000,63589,一樓平面,13.75,800000,,RPUNMLSJRHIGFCT97DB,和嘉苑七期,A棟3號,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉成功路,29.75,住,,,1120821,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.2,2,2,2,有,無,7730000,68630,一樓平面,13.78,1250000,,RPPNMLTJRHIGFAT27CB,磬揚安安,A棟1號,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉成功路,26.64,住,,,1120821,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.07,2,2,2,有,無,6950000,68120,一樓平面,12.66,1200000,,RPQNMLTJRHIGFAT37CB,磬揚安安,A棟6號,
麟洛鄉,房地(土地+建物),屏東縣麟洛鄉成功路,23.06,住,,,1120826,土地1建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.16,2,2,2,有,無,5130000,70120,,0.0,0,,RPRNMLTJRHIGFAT47CB,磬揚安安,A棟3號,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉成功路,26.64,住,,,1120906,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.19,2,2,2,有,無,6920000,67764,一樓平面,13.78,1200000,,RPSNMLTJRHIGFAT57CB,磬揚安安,A棟6號,
內埔鄉,房地(土地+建物),屏東縣內埔鄉樹山路,22.26,,鄉村區,乙種建築用地,1120813,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.0,2,2,2,有,無,4780000,65479,,0.0,0,,RPQNMLLKRHIGFCT86CB,好厝+,B棟3號,
潮州鎮,房地(土地+建物),屏東縣潮州鎮蓬萊里江山路,24.84,,鄉村區,乙種建築用地,1120815,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,76.56,2,2,2,有,無,4380000,57210,,0.0,0,,RPSNMLLKRHIGFCT07CB,蓬萊一品,A棟01號,
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮朝昇東路,40.51,住,,,1120812,土地2建物1車位1,三層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,111.92,3,2,2,有,無,8180000,73088,一樓平面,14.82,0,,RPPNMLLKRHIGFCT86DB,御潮苑,A1棟3樓號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,33.55,住,,,1120902,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.52,3,2,2,有,無,8380000,78311,一樓平面,11.41,1480000,,RPTNMLMKRHIGFAT07CB,小倆口8期,D3棟4號,
麟洛鄉,房地(土地+建物)+車位,屏東縣麟洛鄉國小巷,55.34,住,,,1120820,土地3建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,138.36,4,2,4,有,無,9580000,69240,一樓平面,13.75,0,,RPUNMLMKRHIGFAT17CB,名漾,E棟7號,
屏東市,房地(土地+建物),屏東縣屏東市歸仁路,29.43,住,,,1120909,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,77.29,2,2,2,有,無,5850000,75689,,0.0,0,,RPVNMLMKRHIGFAT27CB,小倆口8期,F1棟2號,
屏東市,房地(土地+建物),屏東縣屏東市歸仁路,26.13,住,,,1120912,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,68.64,2,2,2,有,無,5180000,75466,,0.0,0,,RPWNMLMKRHIGFAT37CB,小倆口8期,A3棟2號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市龍華路237巷龍華段1099地號,35.63,,鄉村區,乙種建築用地,1120906,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.89,3,2,2,有,無,7880000,66280,一樓平面,7.25,0,,RPXNMLMKRHIGFAT47CB,皇家大苑12期,A棟2號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,43.87,住,,,1120910,土地3建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.34,3,2,2,有,無,8880000,76328,一樓平面,0.0,0,,RPTNMLNKRHIGFAT17CB,NEW LIFE 二期,A4棟5號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,43.87,住,,,1120910,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.34,3,2,2,有,無,8980000,77188,一樓平面,0.0,0,,RPUNMLNKRHIGFAT27CB,NEW LIFE 二期,A5棟5號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,42.38,住,,,1120910,土地3建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.45,3,2,2,有,無,8180000,72743,一樓平面,0.0,0,,RPVNMLNKRHIGFAT37CB,NEW LIFE 二期,A2棟1號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,27.66,住,,,1120910,土地3建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.41,2,2,2,有,無,6380000,86909,一樓平面,0.0,0,,RPWNMLNKRHIGFAT47CB,NEW LIFE 二期,A4棟3號,
東港鎮,房地(土地+建物),屏東縣東港鎮延平路,16.5,商,,,1120901,土地6建物1車位0,七層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,71.38,2,2,2,有,無,5200000,72850,,0.0,0,重測前地號:東港段0149、0149-0003、0149-0006、0149-0007、0151、0151-0001,RPPNMLNKRHIGFDT07CB,東港ONE,B1棟7樓號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,27.1,,鄉村區,乙種建築用地,1120902,土地1建物1車位1,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.03,3,2,2,有,無,9200000,77239,一樓平面,13.75,1300000,,RPPNMLOKRHIGFAT86CB,屏東印象,D2棟3樓號,
屏東市,房地(土地+建物),屏東縣屏東市民生東路11巷,115.36,,一般農業區,甲種建築用地,1120821,土地4建物1車位0,全,3,透天厝,住家用,鋼骨混凝土造,,155.56,5,2,3,有,無,16700000,107354,,0.0,0,,RPPNMLPKRHIGFAT96CB,中洲向山學,D棟5號,
長治鄉,房地(土地+建物),屏東縣長治鄉潭頭路,17.76,商,,,1120916,土地1建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,86.79,2,2,2,有,無,6050000,69708,,0.0,0,,RPQNMLQKRHIGFAT17CB,白上白,A棟1號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,27.1,,鄉村區,乙種建築用地,1120909,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.03,3,2,2,有,無,9210000,77337,一樓平面,13.75,1300000,,RPRNMLQKRHIGFAT27CB,屏東印象,D2棟4樓號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市古松巷,27.1,,鄉村區,乙種建築用地,1120909,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.03,3,2,2,有,無,9510000,80270,其他,13.75,1300000,,RPSNMLQKRHIGFAT37CB,屏東印象,B5棟7樓號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,42.38,住,,,1120915,土地3建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.45,3,2,2,有,無,8350000,74255,一樓平面,0.0,0,,RPPNMLSKRHIGFAT27CB,NEW LIFE 二期,A4棟1號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市建興南路50巷,27.66,住,,,1120914,土地3建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,73.41,2,2,2,有,無,6500000,88544,一樓平面,0.0,0,,RPQNMLSKRHIGFAT37CB,NEW LIFE 二期,A5棟3號,
長治鄉,房地(土地+建物)+車位,屏東縣長治鄉潭頭路,21.12,商,,,1120917,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,124.62,3,2,2,有,無,8700000,71712,坡道平面,21.43,1300000,,RPSNMLSKRHIGFAT57CB,白上白,A棟5號,
潮州鎮,房地(土地+建物)+車位,屏東縣潮州鎮朝昇東路,37.05,住,,,1120917,土地2建物1車位1,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,103.66,3,2,2,有,無,8051688,77674,一樓平面,14.82,0,,RPPNMLSKRHIGFCT57DB,御潮苑,B3棟4樓號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市 崇朝路183號旁,47.63,住,,,1120831,土地1建物1車位2,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,149.55,3,2,2,有,無,11500000,72102,一樓平面,27.5,2700000,,RPPNMLTKRHIGFAT37CB,泓喬向陽,B棟3號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市公正四街,32.45,住,,,1120921,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.72,3,2,2,有,無,12000000,82088,坡道平面,29.59,1400000,,RPPNMLMLRHIGFAT76CB,閱山,2棟A1-4F號,
麟洛鄉,房地(土地+建物),屏東縣麟洛鄉國小巷,57.09,住,,,1120907,土地3建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,138.36,4,2,4,有,無,9600000,69384,,0.0,0,,RPQNMLMLRHIGFAT86CB,名漾,F棟7號,
