鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
六腳鄉,土地,大塗師段塗師小段485-2地號,931.0,農,,,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,2363,,0.0,0,,RPSNMLSJJIIGFBQ56DA,0.0,0.0,0.0,無,
水上鄉,土地,龍德段1377地號,94.57,,鄉村區,乙種建築用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,7402,,0.0,0,,RPUNMLNJJIIGFDQ09DA,0.0,0.0,0.0,無,
民雄鄉,土地,好收段竹圍後小段32-28地號,1310.0,,一般農業區,農牧用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,560000,427,,0.0,0,,RPPNMLSJJIIGFCQ09EA,0.0,0.0,0.0,無,
溪口鄉,土地,厝子段下厝小段605-1地號,445.0,,鄉村區,乙種建築用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2692200,6050,,0.0,0,,RPPNMLTJJIIGFCQ56EA,0.0,0.0,0.0,無,
六腳鄉,土地,蘇厝段146地號,26.37,,鄉村區,乙種建築用地,1121105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,330000,12514,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMJJIIGFBQ68DA,0.0,0.0,0.0,無,
東石鄉,土地,型厝段185地號,382.91,,鄉村區,乙種建築用地,1121106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1389960,3630,,0.0,0,,RPWNMLKKJIIGFBQ88DA,0.0,0.0,0.0,無,
東石鄉,土地,海埔段海埔小段183地號,3075.0,,一般農業區,農牧用地,1121106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1537500,500,,0.0,0,,RPSNMLQJJIIGFBQ98DA,0.0,0.0,0.0,無,
水上鄉,房地(土地+建物),嘉義縣水上鄉南和村後寮６１之２５號三樓,39.42,,特定農業區,甲種建築用地,1121102,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860715,74.30999999999999,2,1,1,有,無,800000,10766,,0.0,0,,RPSPMLTJJIIGFDQ07DA,61.6,0.0,7.61,無,
中埔鄉,土地,灣潭子段71地號,1549.4,,山坡地保育區,農牧用地,1121103,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,700000,452,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKJIIGFDQ38DA,0.0,0.0,0.0,無,
鹿草鄉,土地,下潭段光潭小段443地號,4096.0,,特定農業區,農牧用地,1121106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4710400,1150,,0.0,0,,RPRNMLOKJIIGFDQ09EA,0.0,0.0,0.0,無,
六腳鄉,土地,六腳新段833地號,310.01,,鄉村區,乙種建築用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,968,,0.0,0,受民情風俗因素影響；瑕疵物件；,RPPNMLNJJIIGFBQ38DA,0.0,0.0,0.0,無,
六腳鄉,土地,灣南段331地號,26.79,,鄉村區,乙種建築用地,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,648000,24188,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLOKJIIGFBQ09DA,0.0,0.0,0.0,無,
民雄鄉,房地(土地+建物),嘉義縣民雄鄉文隆村鴨母５６之３２號,82.58,,,,1121104,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120320,157.24,4,2,3,有,無,11500000,73137,,0.0,0,,RPOOMLOKJIIGFCQ68DA,149.84,7.4,0.0,無,0001
布袋鎮,土地,建興段1075地號,59.89,,鄉村區,乙種建築用地,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1360000,22708,,0.0,0,未登記建物；,RPQNMLNKJIIGFBQ58DA,0.0,0.0,0.0,無,
新港鄉,土地,復興段99地號,295.06,,鄉村區,乙種建築用地,1121106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1151454,3902,,0.0,0,,RPPNMLTJJIIGFCQ09DA,0.0,0.0,0.0,無,0002
新港鄉,土地,復興段99地號,227.26,,鄉村區,乙種建築用地,1121106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,857746,3774,,0.0,0,,RPQNMLTJJIIGFCQ56DA,0.0,0.0,0.0,無,0002
新港鄉,房地(土地+建物),嘉義縣新港鄉大潭村４鄰大潭１６７之５號,998.5,,特定農業區,農牧用地,1121103,土地2建物1車位0,全,二層,透天厝,農業用,鋼筋混凝土加強磚造,0830115,245.44,4,0,2,有,無,6900000,28113,,0.0,0,農作物；,RPPNMLNKJIIGFCQ58DA,245.44,0.0,0.0,無,
中埔鄉,土地,埔東段867-1地號,1.64,都市：其他:道路,,,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,59860,36500,,0.0,0,畸零地或有合併使用效益；政府機關標讓售；,RPRNMLRJJIIGFDQ56DA,0.0,0.0,0.0,無,
鹿草鄉,土地,後庄子段後庄小段236地號,2510.0,,特定農業區,農牧用地,1121108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3263000,1300,,0.0,0,,RPRNMLQKJIIGFDQ56DA,0.0,0.0,0.0,無,
民雄鄉,土地,民工段445-24地號,22.0,,,,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,763400,34700,,0.0,0,政府機關標讓售；,RPPNMLQKJIIGFCQ98EA,0.0,0.0,0.0,無,
東石鄉,土地,栗子崙段東崙小段365地號,17223.33,,特定專用區,養殖用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10334000,600,,0.0,0,,RPPNMLTJJIIGFBQ98DA,0.0,0.0,0.0,無,
朴子市,房地(土地+建物),嘉義縣朴子市三安路４０號,134.0,住,,,1121109,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1111229,272.9,5,2,7,有,無,32500000,119091,,0.0,0,,RPQOMLTJJIIGFBQ56DA,258.09,0.0,14.81,有,
六腳鄉,土地,魚寮段170地號,233.51,,鄉村區,乙種建築用地,1121106,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,360000,1542,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKJIIGFBQ88DA,0.0,0.0,0.0,無,
布袋鎮,土地,考試潭段鹿寮小段356地號,1000.0,,一般農業區,農牧用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,650,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLRKJIIGFBQ56DA,0.0,0.0,0.0,無,0004
溪口鄉,土地,柴林段85-21地號,30.0,,鄉村區,乙種建築用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,181500,6050,,0.0,0,,RPSNMLQKJIIGFCQ56DA,0.0,0.0,0.0,無,
東石鄉,土地,屯子頭新段769地號,177.92,,一般農業區,甲種建築用地,1121105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,4496,,0.0,0,未登記建物；,RPPNMLKLJIIGFBQ38EA,0.0,0.0,0.0,無,0005
東石鄉,土地,屯子頭新段769地號,177.92,,一般農業區,甲種建築用地,1121105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,4496,,0.0,0,未登記建物；,RPQNMLKLJIIGFBQ48EA,0.0,0.0,0.0,無,0005
太保市,土地,新田尾段160地號,30.8,,鄉村區,乙種建築用地,1121115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,46500,1510,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPKJIIGFDQ76EA,0.0,0.0,0.0,無,
新港鄉,土地,永祿段322地號,968.0,,,,1121108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,21375860,22083,,0.0,0,,RPPNMLRKJIIGFCQ98DA,0.0,0.0,0.0,無,
中埔鄉,土地,石段22-5地號,8589.0,,山坡地保育區,林業用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,870000,101,,0.0,0,,RPTNMLNJJIIGFDQ98DA,0.0,0.0,0.0,無,
太保市,房地(土地+建物),嘉義縣太保市安仁里頂港子墘４０之７號三樓之３２,8.07,,鄉村區,乙種建築用地,1121107,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940815,23.34,1,1,1,有,有,1100000,47129,,0.0,0,陽台外推；,RPSNMLQKJIIGFDQ66DA,14.18,0.0,1.97,有,0007
民雄鄉,土地,民工段445-54地號,20.5,,,,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,711350,34700,,0.0,0,政府機關標讓售；,RPPNMLLLJIIGFCQ58EA,0.0,0.0,0.0,無,
朴子市,土地,大榔段大鄉小段279地號,3528.0,,特定農業區,農牧用地,1121112,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8820000,2500,,0.0,0,,RPPNMLMKJIIGFBQ38DA,0.0,0.0,0.0,無,
朴子市,土地,鴨母寮段竹村小段210地號,4294.0,,特定農業區,農牧用地,1121104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4900000,1141,,0.0,0,,RPSNMLQKJIIGFBQ09DA,0.0,0.0,0.0,無,0008
朴子市,房地(土地+建物),嘉義縣朴子市東安寮１之３號,130.0,,鄉村區,乙種建築用地,1121108,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0841106,172.71,4,3,3,有,無,729000,4221,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTKJIIGFBQ66DA,167.71,0.0,5.0,無,
六腳鄉,土地,牛埔段56-9地號,105.54,住,,,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,750000,7106,,0.0,0,,RPQNMLLLJIIGFBQ48DA,0.0,0.0,0.0,無,
新港鄉,土地,永祿段233-1地號,33.0,,,,1121108,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,728723,22083,,0.0,0,,RPQNMLRKJIIGFCQ09DA,0.0,0.0,0.0,無,
大林鎮,土地,水頭段169-1地號,559.68,,鄉村區,乙種建築用地,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3350000,5986,,0.0,0,,RPSNMLLLJIIGFCQ78DA,0.0,0.0,0.0,無,
民雄鄉,土地,牛斗山段1204地號,694.0,,特定農業區,農牧用地,1121115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,1441,,0.0,0,,RPQNMLLLJIIGFCQ68EA,0.0,0.0,0.0,無,
鹿草鄉,土地,後麻段1031地號,34.9,,鄉村區,乙種建築用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,158350,4537,,0.0,0,每坪1.5萬親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLJIIGFDQ58EA,0.0,0.0,0.0,無,0009
中埔鄉,土地,竹頭崎段67地號,1996.0,,山坡地保育區,丙種建築用地,1121110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1700000,852,,0.0,0,,RPQNMLKKJIIGFDQ48DA,0.0,0.0,0.0,無,
水上鄉,房地(土地+建物),嘉義縣水上鄉柳林村柳子林１５２８號,63.22,,鄉村區,乙種建築用地,1121107,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690715,99.08,2,1,2,有,無,3200000,32297,,0.0,0,其他增建；,RPXNMLKLJIIGFDQ66DA,99.08,0.0,0.0,無,0010
鹿草鄉,土地,後麻段1031地號,34.9,,鄉村區,乙種建築用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,158350,4537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKLJIIGFDQ68EA,0.0,0.0,0.0,無,0009
鹿草鄉,土地,後麻段1031地號,13.96,,鄉村區,乙種建築用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,63340,4537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLKLJIIGFDQ78EA,0.0,0.0,0.0,無,0009
鹿草鄉,土地,後麻段1031地號,27.92,,鄉村區,乙種建築用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,126681,4537,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKLJIIGFDQ88EA,0.0,0.0,0.0,無,0009
