鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,37.84,住,,,1121010,土地3建物1車位1,一層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,126.57,3,2,2,有,無,6950000,57527,坡道平面,23.14,1000000,,RPQNMLSKIIIGFAM48CB,萬景山河,B棟B1號,
南投市,房地(土地+建物)+車位,南投縣南投市彰南路三段1161巷,32.56,住,,,1121012,土地3建物1車位1,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,116.1,2,2,2,有,無,6200000,57885,坡道平面,27.13,1050000,,RPRNMLSKIIIGFAM58CB,萬景山河,A棟A3號,
南投市,房地(土地+建物),南投縣南投市華陽路,133.62,住,,,1120921,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,179.0,4,3,4,有,無,15580000,87039,,0.0,0,,RPSNMLSKIIIGFAM68CB,首富森境,A棟16號,
南投市,房地(土地+建物),南投縣南投市華陽路,129.62,住,,,1120921,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,179.0,4,3,4,有,無,15580000,87039,,0.0,0,,RPTNMLSKIIIGFAM78CB,首富森境,B棟2號,
南投市,房地(土地+建物),南投縣南投市彰南路三段1127巷,43.57,住,,,1120922,土地8建物1車位0,二層,5,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,116.54,3,2,2,有,無,6750000,57920,,0.0,0,,RPRNMLSKIIIGFAM68DB,三十而立,B棟2號,
南投市,房地(土地+建物)+車位,南投縣南投市光明南路,21.33,住,,,1121014,土地1建物1車位1,九層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,128.45,3,2,2,有,無,10380000,87549,坡道平面,26.45,1450000,,RPPNMLKLIIIGFAM67CB,三銳世紀,F棟5號,
南投市,房地(土地+建物)+車位,南投縣南投市大同街,23.12,住,,,1121019,土地2建物1車位1,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,129.98,3,2,2,有,無,10020000,83798,坡道機械,18.76,700000,,RPPNMLLLIIIGFAM77CB,市政中山,C棟0號,
草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0017號,83.62,,特定農業區,甲種建築用地,1120829,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.33,4,3,3,有,無,10180000,69097,,0.0,0,,RPPNMLNLIIIGFBM08CB,廣宣-成家NO.6,B棟6號,
草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0014號,83.62,,特定農業區,甲種建築用地,1120903,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.33,4,3,3,有,無,11150000,75680,,0.0,0,,RPQNMLNLIIIGFBM18CB,廣宣-成家NO.6,B棟2號,
竹山鎮,房地(土地+建物),南投縣竹山鎮吉祥段778-4地號,85.93,住,,,1120924,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,167.07,4,2,3,有,無,11800000,70629,,0.0,0,,RPPNMLNLIIIGFDM28CB,大和青森,B棟3號,
草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0013號,142.61,,特定農業區,甲種建築用地,1120910,土地7建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,173.69,4,3,3,有,無,12800000,73695,,0.0,0,,RPPNMLOLIIIGFBM18CB,廣宣-成家NO.6,B棟1號,
草屯鎮,房地(土地+建物),南投縣草屯鎮中原段0473-0006號,84.37,,特定農業區,甲種建築用地,1120915,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,147.33,4,3,3,有,無,10650000,72287,,0.0,0,,RPQNMLOLIIIGFBM28CB,廣宣-成家NO.6,B棟10號,
