鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
楊梅區,租賃房屋,桃園市楊梅區校前路４２巷１４號,0.0,,,,1121020,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0681121,115.04,5,2,2,有,無,有,25000,217,,0.0,0,,RPRNMLLMIIIGFDH97CC,整棟(戶)出租,無,1121025~1131024,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
楊梅區,租賃房屋,桃園市楊梅區中山南路８００巷１３０號,0.0,,,,1121027,土地0建物1車位0,見其他登記事項,5,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0830914,141.92,2,2,2,有,有,無,14400,101,,0.0,0,社會住宅水電瓦斯承租人負擔租賃期間有約定不同租金管理費600出租人負擔；,RPSNMLLMIIIGFDH08CC,整棟(戶)出租,有,1121210~1131209,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
楊梅區,租賃房屋,桃園市楊梅區秀才路１７５巷１９弄１４號,0.0,,,,1121020,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0680619,102.16,3,1,2,有,無,無,10000,98,,0.0,0,,RPTNMLLMIIIGFDH18CC,整棟(戶)出租,無,1121015~1131014,無,熱水器,社會住宅代管
楊梅區,租賃房屋+車位,桃園市楊梅區梅獅路二段５０號三樓,0.0,,,,1121030,土地0建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050811,118.73,2,2,1,有,有,無,16400,138,坡道平面,0.0,2000,管理費另計1600元 機車位另計0元,RPWNMLLMIIIGFDH48CC,整棟(戶)出租,有,1121101~1131031,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
大園區,租賃房屋,桃園市大園區拔子林二路１７巷２２之１號七樓,0.0,,,,1121020,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101116,59.09,0,0,0,無,無,有,15000,254,,0.0,0,社會住宅 水電費由承租人負擔續租案件；,RPPNMLLMIIIGFEH87CC,獨立套房,無,1121020~1131019,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
大園區,土地,五塊厝段大埔小段1518地號,1300.0,,一般農業區,農牧用地,1121028,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,42000,32,,0.0,0,,RPQNMLLMIIIGFEH97CC,,,1121101~1151101,,,
蘆竹區,租賃房屋,桃園市蘆竹區南崁路二段１４２巷１７號１.２樓,0.0,,,,1121030,土地0建物1車位0,見其他登記事項,3,廠辦,廠房研究室、廠房、廠房員工宿舍、樓梯間,鋼筋混凝土造,0950907,687.82,0,0,0,無,無,無,170000,247,,0.0,0,,RPRNMLLMIIIGFEH08CC,,無,1121011~1141010,無,冷氣,
蘆竹區,租賃房屋+車位,桃園市蘆竹區南昌路１９號４樓,9798.0,住,,,1121025,土地1建物1車位1,見其他登記事項,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951124,110.24000000000001,2,2,1,有,有,有,17500,182,坡道平面,28.29,2623,,RPSNMLLMIIIGFEH18CC,整棟(戶)出租,有,1121026~1131025,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,
蘆竹區,租賃房屋,桃園市蘆竹區海湖東路２８巷５０號四樓,0.0,,,,1121022,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850629,107.3,3,2,2,有,有,有,10000,93,,0.0,0,每月管理費2000元由承租人自付。,RPTNMLLMIIIGFEH28CC,整棟(戶)出租,有,1121109~1131108,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
大園區,租賃房屋,桃園市大園區和平西路二段４５３號,0.0,,,,1121031,土地0建物1車位0,全,2,透天厝,農舍,加強磚造,0680404,133.26,3,2,3,有,無,有,10000,75,,0.0,0,水電費 由承租人負擔,RPUNMLLMIIIGFEH38CC,整棟(戶)出租,無,1121101~1131031,無,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
