鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
卓蘭鎮,土地,山下段75地號,335.41,,特定農業區,農牧用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,570000,1699,,0.0,0,,RPPNMLTJJIIGFAK28DA,0.0,0.0,0.0,無,0001
三灣鄉,房地(土地+建物),苗栗縣三灣鄉三灣村４鄰民族街２０號,81.9,商,,,1121101,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0610310,111.33,4,1,3,有,無,5000000,44912,,0.0,0,其他增建；,RPXNMLRJJIIGFFK76DA,109.53,1.8,0.0,無,
苗栗市,土地,聯大段1027地號,4083.0,,山坡地保育區,農牧用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6600000,1616,,0.0,0,,RPQNMLMJJIIGFBK77DA,0.0,0.0,0.0,無,
竹南鎮,土地,龍鳳東段1656地號,223.6,都市：其他:道路用地,,,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8689225,38861,,0.0,0,包含公共設施保留地用地；,RPSNMLKKJIIGFDK08DA,0.0,0.0,0.0,無,0002
通霄鎮,土地,五里牌段隘口寮小段377-100地號,2336.95,,山坡地保育區,農牧用地,1121106,土地19建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,428,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQKJIIGFCK38DA,0.0,0.0,0.0,無,
造橋鄉,房地(土地+建物),苗栗縣造橋鄉談文村５鄰育英八街１００號一樓之二十二,17.36,,山坡地保育區,丙種建築用地,1121111,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0910417,26.880000000000003,0,0,0,無,無,800000,29762,,0.0,0,,RPPNMLLKJIIGFDK87DA,18.48,2.23,0.0,無,
頭份市,土地,德義段1005地號,232.7,,,,1121103,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11500000,49420,,0.0,0,包含公共設施保留地用地；,RPUOMLTJJIIGFFK76DA,0.0,0.0,0.0,無,0003
公館鄉,土地,北河段448-62地號,2957.0,,山坡地保育區,林業用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,880000,298,,0.0,0,,RPSNMLQKJIIGFBK48DA,0.0,0.0,0.0,無,0004
造橋鄉,房地(土地+建物),苗栗縣造橋鄉談文村５鄰育英三街２３號三樓之二十五,14.9,,山坡地保育區,丙種建築用地,1121110,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0930623,20.41,1,0,1,有,無,650000,31847,,0.0,0,,RPSOMLNKJIIGFDK48DA,13.57,0.51,1.71,無,0005
獅潭鄉,土地,八角林段39地號,1013.0,,山坡地保育區,丙種建築用地,1121109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,2172,,0.0,0,,RPRNMLTJJIIGFAK48DA,0.0,0.0,0.0,無,
公館鄉,土地,館興段190地號,34.42,,,,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,4358,,0.0,0,包含公共設施保留地用地；,RPQNMLRKJIIGFBK38DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市嘉新里１６鄰福樂１０號五樓,46.53,住,,,1121102,土地2建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030812,133.44,3,2,2,有,有,8600000,64448,一樓平面,0.0,0,,RPSNMLRKJIIGFBK58DA,101.21,0.0,2.78,有,0006
通霄鎮,土地,土城段937-31地號,2969.0,,山坡地保育區,農牧用地,1121113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8083102,2722,,0.0,0,,RPQNMLLLJIIGFCK97DA,0.0,0.0,0.0,無,
竹南鎮,房地(土地+建物),苗栗縣竹南鎮營盤里１４鄰建國路２６５號,100.9,住,,,1121109,土地1建物1車位0,一層，二層，三層，騎樓,二層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0690725,191.7,4,3,3,有,無,8000000,41732,,0.0,0,,RPSNMLQKJIIGFDK68DA,191.7,0.0,0.0,無,
公館鄉,房地(土地+建物),苗栗縣公館鄉中義村３鄰中義６５之１７號,109.13,,特定農業區,甲種建築用地,1121107,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0951229,155.07,4,2,3,有,無,7800000,50300,,0.0,0,,RPPNMLTJJIIGFBK38DA,146.22,0.0,8.85,無,
頭屋鄉,土地,頭屋段951-2地號,42.0,,山坡地保育區,林業用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11250000,267857,,0.0,0,此筆交易含在申報書序號:A2KB11209190004-01內,RPUNMLPKJIIGFBK58DA,0.0,0.0,0.0,無,
苗栗市,房地(土地+建物),苗栗縣苗栗市新英里８鄰新英７０之３０號,31.67,,鄉村區,乙種建築用地,1121109,土地2建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土造,,57.85,2,2,1,有,無,1520000,26275,,0.0,0,,RPOOMLPKJIIGFBK08DA,57.85,0.0,0.0,無,0007
公館鄉,土地,北河段519地號,7636.4,,山坡地保育區,林業用地,1121102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,236,,0.0,0,未登記建物；,RPWNMLRKJIIGFBK98DA,0.0,0.0,0.0,無,
苗栗市,土地,芒埔段100地號,2.42,,鄉村區,乙種建築用地,1121115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,36000,14876,,0.0,0,土地增值稅9980元由權利人買方繳納親友、員工、共有人或其他特殊關係間之交易；,RPTNMLMLJIIGFBK28DA,0.0,0.0,0.0,無,
