編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLPKQHIGFCJ78CC,29,234.61,住家用,鋼筋混凝土造,83年6月29日,五層,,
RPQNMLPKQHIGFCJ88CC,,27.80,商業用,鋼筋混凝土造,,二層,,
RPQNMLRKQHIGFBJ98CC,48,88.88,住家用,加強磚造,64年10月1日,二層,,
RPPNMLRKQHIGFBJ88CC,16,22.66,住家用,鋼筋混凝土造,96年10月24日,四層,,
RPPNMLRKQHIGFBJ88CC,16,8.56,共用部分,鋼筋混凝土造,96年10月24日,四層,,
RPPNMLPKQHIGFBJ68CC,8,368.78,住商用,鋼筋混凝土造,104年3月30日,三層,,
RPPNMLSKQHIGFBJ98CC,15,115.60,商業用,鋼筋混凝土造,98年1月21日,十三層,,
RPPNMLQKQHIGFBJ78CC,18,.03,守衛室,鋼筋混凝土造,94年9月23日,十五層,,
RPPNMLOKQHIGFBJ58CC,1,93.70,集合住宅,鋼筋混凝土造,111年7月1日,二十三層,,
RPPNMLQKQHIGFBJ78CC,18,92.47,住家用,鋼筋混凝土造,94年9月23日,十四層,,
RPPNMLOKQHIGFBJ58CC,1,37.13,本共有部分之項目有人行道、社區中心、梯廳兼排煙室、梯廳、連續性前廊、樓梯間、污物處理室、儲藏室、防災中心、開放空間、排煙室、機械室、消防水箱、梯間、水錶室、中繼機房、水箱等十七項。,鋼筋混凝土造,111年7月1日,二十三層,,
RPQNMLLKQHIGFBJ38CC,8,138.51,住家用,鋼筋混凝土造,104年9月17日,十四層,,
RPPNMLQKQHIGFBJ78CC,18,10.88,共用部分,鋼筋混凝土造,94年9月23日,十四層,,
RPPNMLOKQHIGFBJ58CC,1,47.17,本共有部分之項目有停車空間、雨汙水機房、消防機房、機械室、水箱、樓梯間、排煙室、中繼機房、電信室、防空避難室兼停車空間、台電配電室、電錶室、緊急發電機室等十三項。,鋼筋混凝土造,111年7月1日,二十三層,,
RPQNMLSKQHIGFBJ09CC,8,73.74,住家用,鋼筋混凝土造,104年9月1日,十四層,,
RPQNMLLKQHIGFBJ38CC,8,134.75,本共有部分之項目有停車空間、防空避難兼停車空間、頂蓋型廣場式開放空間、公共服務空間、車道、外廊、管理室、垃圾集中處、梯間、水錶箱室、電梯機房、水箱等十二項。,鋼筋混凝土造,104年9月17日,十四層,,
RPPNMLQKQHIGFBJ78CC,18,43.86,共用部分,鋼筋混凝土造,94年9月23日,十五層,,
RPQNMLSKQHIGFBJ09CC,8,25.53,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、垃圾貯存空間、樓電梯間、機房、水箱等七項。,鋼筋混凝土造,104年9月1日,十四層,,
RPQNMLLKQHIGFBJ38CC,8,24.93,本共有部分之項目有樓電梯間一項,鋼筋混凝土造,104年9月17日,十四層,,
RPQNMLSKQHIGFBJ09CC,8,14.75,本共有部分之項目有樓電梯間等一項。,鋼筋混凝土造,104年9月1日,十四層,,
RPQNMLSKQHIGFBJ09CC,8,5.91,辦公室,鋼筋混凝土造,104年9月1日,十四層,,
RPQNMLSKQHIGFBJ09CC,8,28.10,本共有部分之項目有防空避難室兼停車空間、停車空間、公共服務空間、垃圾貯存空間、樓電梯間、機房、水箱等七項。,鋼筋混凝土造,104年9月1日,十四層,,
RPVNMLSKQHIGFBJ96CC,8,80.39,商業用,鋼筋混凝土造,104年11月5日,十三層,,
RPRNMLSKQHIGFBJ56CC,2,84.83,集合住宅,鋼筋混凝土造,110年6月1日,十五層,,
RPRNMLSKQHIGFBJ56CC,2,59.36,本共有部分之項目有停車空間、防空避難室兼停車空間、台電配電場所、管委會使用空間、樓梯間、水箱、電梯機房等七項。,鋼筋混凝土造,110年6月1日,十五層,,
RPRNMLSKQHIGFBJ56CC,2,14.34,樓梯間,鋼筋混凝土造,110年6月1日,十五層,,
RPTNMLSKQHIGFBJ76CC,15,27.37,商業用,鋼筋混凝土造,97年3月10日,十層,,
RPSNMLSKQHIGFBJ66CC,9,66.70,商業用,鋼筋混凝土造,103年7月22日,十四層,,
RPTNMLSKQHIGFBJ76CC,15,36.14,共用部分,鋼筋混凝土造,97年3月10日,十層,,
RPSNMLSKQHIGFBJ66CC,9,27.53,本共有部分之項目有停車空間、防空避難室、管委會使用空間、公共服務空間等４項,鋼筋混凝土造,103年7月22日,十四層,,
RPSNMLSKQHIGFBJ66CC,9,.01,本共有部分之項目有樓梯間、水箱等２項,鋼筋混凝土造,103年7月22日,十四層,,
RPOOMLSKQHIGFBJ98CC,18,23.00,商業用,鋼筋混凝土造,94年10月28日,七層,,
RPOOMLSKQHIGFBJ98CC,18,10.14,共用部分,鋼筋混凝土造,94年10月28日,七層,,
RPPOMLSKQHIGFBJ09CC,18,76.52,住家用,鋼筋混凝土造,94年9月23日,十五層,,
RPPOMLSKQHIGFBJ09CC,18,10.14,住家用,鋼筋混凝土造,94年9月23日,十四層,,
RPPOMLSKQHIGFBJ09CC,18,15.32,共用部分,鋼筋混凝土造,94年9月23日,十五層,,
RPXNMLSKQHIGFBJ17CC,30,206.76,住商用,鋼筋混凝土造,82年7月30日,四層,,
RPWNMLSKQHIGFBJ07CC,41,87.00,住家用,鋼筋混凝土造,71年9月1日,五層,,
RPWNMLSKQHIGFBJ07CC,41,9.29,共用部分,鋼筋混凝土造,71年9月1日,五層,,
RPQNMLLLQHIGFBJ48CC,28,50.82,商業用,鋼筋混凝土造,84年4月20日,十九層,,
RPQNMLLLQHIGFBJ48CC,28,10.42,共用部分,鋼筋混凝土造,84年4月20日,十九層,,
RPQNMLLLQHIGFBJ48CC,28,1.02,共用部分,鋼筋混凝土造,84年4月20日,十九層,,
RPQNMLLLQHIGFBJ48CC,28,4.04,共用部分,鋼筋混凝土造,84年4月20日,十九層,,
RPPNMLLLQHIGFBJ38CC,12,43.20,住家用,鋼筋混凝土造,100年7月7日,十五層,,
RPPNMLLLQHIGFBJ38CC,12,39.53,本共有部分之項目有開放空間、社區中心、梯間、防空避難室、停車空間、車道、冷藏室、前廊等八項。,鋼筋混凝土造,100年7月7日,十五層,,
RPPNMLLLQHIGFBJ38CC,12,14.00,本共有部分之項目有梯間等一項,鋼筋混凝土造,100年7月7日,十五層,,
RPPNMLMLQHIGFBJ48CC,10,600.87,工業用,鋼筋混凝土造,102年3月18日,十四層,,
RPQNMLMLQHIGFBJ58CC,13,426.34,一般服務業,鋼筋混凝土造,99年3月5日,十四層,,
RPPNMLPLQHIGFCJ88CC,27,72.11,住家用,鋼筋混凝土造,85年5月6日,十層,,
RPPNMLPLQHIGFCJ88CC,27,9.67,共用部分,鋼筋混凝土造,85年5月6日,九層,,
RPPNMLPLQHIGFCJ88CC,27,8.48,共用部分,鋼筋混凝土造,85年5月6日,十層,,
RPPNMLPKQHIGFDJ88CC,17,87.70,店舖、住宅、停車空間,鋼筋混凝土造,95年9月13日,四層,,
RPPNMLMLQHIGFDJ68CC,25,85.78,住家工業區,鋼筋混凝土造,87年7月23日,五層,,
RPPNMLRKQHIGFDJ09CC,32,93.34,住家用,鋼筋混凝土造,80年2月1日,四層,,
RPPNMLRKQHIGFDJ09CC,32,12.65,共用部分,鋼筋混凝土造,80年2月1日,四層,,
RPQNMLSKQHIGFDJ66CC,32,86.95,住家用,鋼筋混凝土造,80年9月5日,五層,,
RPQNMLSKQHIGFDJ66CC,32,97.25,共用部分,鋼筋混凝土造,80年9月5日,五層,,
RPPNMLPLQHIGFDJ98CC,43,115.30,住家用,加強磚造,69年4月14日,二層,,
RPPNMLSKQHIGFDJ66DC,4,81.52,集合住宅,鋼筋混凝土造,108年12月24日,十五層,,
RPPNMLSKQHIGFDJ66DC,4,3.26,共用部分,鋼筋混凝土造,108年12月24日,十五層,,
RPPNMLSKQHIGFDJ66DC,4,19.80,共用部分,鋼筋混凝土造,108年12月24日,十五層,,
RPPNMLSKQHIGFDJ66DC,4,43.54,共用部分,鋼筋混凝土造,108年12月24日,十五層,,
RPQNMLPLQHIGFBJ88CC,1,39.34,集合住宅,鋼筋混凝土造,111年3月31日,十一層,,
RPQNMLPLQHIGFBJ88CC,1,50.16,本共有部分之項目有停車空間兼防空避難室、停車空間、門廳、機房、水箱、電梯機房、公共服務空間等七項。,鋼筋混凝土造,111年3月31日,十一層,,
RPPNMLQLQHIGFBJ88CC,2,88.71,集合住宅,鋼筋混凝土造,111年1月15日,十層,,
RPPNMLQLQHIGFBJ88CC,2,37.53,本共有部分之項目有防空避難室兼停車空間、停車空間、樓梯間等三項。,鋼筋混凝土造,111年1月5日,十層,,
RPQNMLTLQHIGFBJ66CC,1,77.18,集合住宅,鋼筋混凝土造,111年10月30日,十三層,,
RPQNMLTLQHIGFBJ66CC,1,62.19,本共有部分之項目有發電機室、消防泵浦室、汙水機房、雨水回收機房、機房、蓄水池、停車空間、車道、梯間、防空避難室兼停車空間、台電配電場所、電信室、管委會使用空間、公共服務空間、垃圾儲藏室、水箱等十六項。,鋼筋混凝土造,111年10月30日,十三層,,
RPPNMLSLQHIGFBJ09CC,15,27.37,商業用,鋼筋混凝土造,97年3月10日,十層,,
RPPNMLSLQHIGFBJ09CC,15,11.33,共用部分,鋼筋混凝土造,97年3月10日,十層,,
