鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮東寧段39地號,29.12,住,,,1120823,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,150.68,3,2,2,有,無,17550000,125703,坡道平面,29.76,2350000,,RPXNMLSLQHIGFCJ27CB,富宇瑀玥,A7棟14號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮東寧段39地號,29.94,住,,,1120816,土地1建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.87,3,2,2,有,無,20000000,124648,坡道平面,59.52,4500000,,RPQOMLSLQHIGFCJ66CB,富宇瑀玥,B1棟15號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮東寧段39地號,29.94,住,,,1120817,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.11,3,2,2,有,無,16780000,115641,坡道平面,29.76,2400000,,RPROMLSLQHIGFCJ76CB,富宇瑀玥,B1棟3號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮東寧段39地號,29.77,住,,,1120822,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.36,3,2,2,有,無,15260000,108900,坡道平面,29.76,1800000,,RPUOMLSLQHIGFCJ07CB,富宇瑀玥,B5棟3號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市環北路五段,35.23,住,,,1120826,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,191.82,4,2,2,有,無,26350000,153525,坡道平面,33.54,2050000,,RPPNMLTLQHIGFBJ09CB,新浪巢,B棟10號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市站後段1165地號,15.83,住,,,1120811,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.36,2,2,1,有,無,15860000,161844,坡道平面,36.34,2100000,,RPRNMLTLQHIGFBJ66CB,富來.御川,A5棟12F號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市站後段1165地號,15.9,住,,,1120813,土地1建物1車位1,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.71,2,2,1,有,無,16020000,162469,坡道平面,36.34,2150000,,RPSNMLTLQHIGFBJ76CB,富來.御川,B2棟10F號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市站後段1165地號,15.77,住,,,1120820,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.11,2,2,1,有,無,15800000,161614,坡道平面,36.34,2100000,,RPTNMLTLQHIGFBJ86CB,富來.御川,B1棟7F號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市站後段1165地號,15.77,住,,,1120820,土地1建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.11,2,2,1,有,無,15950000,163973,坡道平面,36.34,2050000,,RPUNMLTLQHIGFBJ96CB,富來.御川,B1棟11F號,
新埔鎮,房地(土地+建物),新竹縣新埔鎮下寮段22地號,261.05,,山坡地保育區,丙種建築用地,1120821,土地8建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,246.09,4,2,6,有,無,33500000,136129,,0.0,0,,RPVNMLTLQHIGFBJ07CB,夏目漱石-雲岫,D棟12號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮北興路二段311號旁,21.7,住,,,1120816,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.29,2,2,1,有,無,9480000,107204,升降機械,5.39,700000,,RPPNMLTLQHIGFCJ56CB,城市行旅,B7棟0號,
竹東鎮,房地(土地+建物),新竹縣竹東鎮北興路二段311號旁,21.7,住,,,1120815,土地1建物1車位0,九層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.9,2,2,1,有,無,8760000,106960,,0.0,0,,RPQNMLTLQHIGFCJ66CB,城市行旅,B9棟0號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮敦睦街2巷旁,28.45,住,,,1120825,土地1建物1車位1,一層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,109.68,2,2,1,有,無,10630000,101978,坡道平面,24.76,1970000,,RPRNMLTLQHIGFCJ76CB,恆顧長春首席,I棟1號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮敦睦街2巷旁,26.99,住,,,1120828,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,110.99,2,2,1,有,無,10700000,100661,坡道平面,24.76,2020000,,RPSNMLTLQHIGFCJ86CB,恆顧長春首席,H棟2號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉坪頂段1093地號,18.94,住,,,1120825,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,,99.8,2,2,1,有,無,10100000,110627,坡道機械,14.83,700000,,RPPNMLTLQHIGFDJ66CB,富來.森之青,C3棟2F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉坪頂段1093地號,18.68,住,,,1120827,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.51,2,2,1,有,無,10280000,114484,坡道機械,14.83,700000,,RPQNMLTLQHIGFDJ76CB,富來.森之青,B2棟3F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉坪頂段1093地號,18.68,住,,,1120826,土地1建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.51,2,2,1,有,無,10300000,114723,坡道機械,14.83,700000,,RPRNMLTLQHIGFDJ86CB,富來.森之青,B2棟5F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉坪頂段1093地號,26.22,住,,,1120819,土地1建物1車位2,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,161.31,3,2,2,有,無,16510000,113248,坡道平面,43.78,3200000,,RPSNMLTLQHIGFDJ96CB,富來.森之青,B1棟7F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉坪頂段1093地號,18.68,住,,,1120813,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,98.51,2,2,1,有,無,10300000,114723,坡道機械,14.83,700000,,RPTNMLTLQHIGFDJ07CB,富來.森之青,B2棟6F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉坪頂段1093地號,18.94,住,,,1120819,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.8,2,2,1,有,無,10620000,112040,坡道機械,14.83,1100000,,RPVNMLTLQHIGFDJ27CB,富來.森之青,A3棟2F號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉坪頂段1093地號,14.51,住,,,1120819,土地1建物1車位1,一層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,,79.98,0,0,1,有,無,9050000,128166,坡道機械,14.83,700000,,RPWNMLTLQHIGFDJ37CB,富來.森之青,S10棟1F號,
新豐鄉,房地(土地+建物),新竹縣新豐鄉建興路,66.18,住,,,1120826,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,182.23,3,2,3,有,無,15200000,83411,,0.0,0,建物含停車空間,RPXNMLTLQHIGFDJ47CB,百川沐NO.10,7號,
