鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
麥寮鄉,土地,施厝寮段975地號,234.0,,鄉村區,乙種建築用地,1121201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4600000,19658,,0.0,0,,RPPNMLPJKIIGFFP98DA,0.0,0.0,0.0,無,0001
莿桐鄉,土地,麻園段2007地號,1032.0,,特定農業區,農牧用地,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1444800,1400,,0.0,0,農作物；,RPQNMLQJJIIGFAP68EA,0.0,0.0,0.0,無,
莿桐鄉,土地,南安段236地號,68.43,住,,,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,17536,,0.0,0,,RPPNMLSJJIIGFAP78EA,0.0,0.0,0.0,無,
台西鄉,土地,台興段366地號,5000.25,,工業區,丁種建築用地,1121106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,1200,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLRJJIIGFFP56DA,0.0,0.0,0.0,無,
二崙鄉,土地,永定段1091地號,1251.79,,特定農業區,農牧用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4105871,3280,,0.0,0,,RPPNMLKKJIIGFCP28EA,0.0,0.0,0.0,無,
二崙鄉,土地,永定段1093地號,1335.4,,特定農業區,農牧用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4380112,3280,,0.0,0,,RPQNMLKKJIIGFCP38EA,0.0,0.0,0.0,無,
斗六市,土地,大崙段茄苳腳小段733地號,2660.0,,特定農業區,農牧用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11680000,4391,,0.0,0,,RPTNMLNJJIIGFAP58DA,0.0,0.0,0.0,無,
北港鎮,土地,三義段230地號,2625.83,,特定農業區,農牧用地,1121108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2625830,1000,,0.0,0,,RPRNMLSJJIIGFEP66DA,0.0,0.0,0.0,無,
口湖鄉,房地(土地+建物),雲林縣口湖鄉順安街２２號,332.82,,一般農業區,農牧用地,1121106,土地6建物1車位0,全,二層,透天厝,住家用,加強磚造,0750930,38.75,7,1,4,有,無,350000,9032,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLKKJIIGFEP48DA,37.33,0.0,1.42,無,0002
斗六市,土地,大潭段社口小段166-21地號,26.6,都市：其他:道路用地,,,1121104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,20677,,0.0,0,,RPSNMLKKJIIGFAP28DA,0.0,0.0,0.0,無,0003
斗六市,房地(土地+建物),雲林縣斗六市永昌西街１１號六樓之２,4.58,住,,,1121104,土地1建物1車位0,六層，見其他登記事項,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831225,41.379999999999995,1,1,1,有,有,1836000,44369,,0.0,0,,RPVNMLNKJIIGFAP88DA,20.47,0.0,15.39,有,0004
水林鄉,土地,東陽段227-2地號,154.71,住,,,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3275984,21175,,0.0,0,,RPTNMLNKJIIGFEP09DA,0.0,0.0,0.0,無,
大埤鄉,土地,南和段1223-4地號,403.32,住,,,1121104,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7317717,18144,,0.0,0,,RPPNMLOKJIIGFBP48DA,0.0,0.0,0.0,無,
褒忠鄉,土地,龍林段287地號,214.91,,鄉村區,交通用地,1121107,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,3025,,0.0,0,,RPRNMLPKJIIGFDP98DA,0.0,0.0,0.0,無,0005
口湖鄉,土地,外埔段139-59地號,3436.0,,一般農業區,農牧用地,1121108,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1718000,500,,0.0,0,,RPPNMLPKJIIGFEP88DA,0.0,0.0,0.0,無,
口湖鄉,土地,新湖段356地號,241.02,,,,1121110,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2688907,11156,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPKJIIGFEP98DA,0.0,0.0,0.0,無,
台西鄉,土地,和豐段980地號,1098.74,,一般農業區,農牧用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1246000,1134,,0.0,0,,RPWNMLNJJIIGFFP76DA,0.0,0.0,0.0,無,
西螺鎮,土地,社西段291地號,127.17,都市：其他:道路用地,,,1121106,土地7建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2800000,22018,,0.0,0,,RPPNMLOKJIIGFCP68EA,0.0,0.0,0.0,無,
東勢鄉,土地,明倫段179-6地號,400.0,,特定農業區,甲種建築用地,1121111,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1150000,2875,,0.0,0,,RPPNMLNKJIIGFFP88EA,0.0,0.0,0.0,無,0006
口湖鄉,土地,牛尿港段538-13地號,2203.0,,一般農業區,養殖用地,1121109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,681,,0.0,0,包含國有養地承租權讓渡,RPPNMLQKJIIGFEP98DA,0.0,0.0,0.0,無,
口湖鄉,土地,金湖段173地號,53.92,,鄉村區,乙種建築用地,1121110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,70000,1298,,0.0,0,,RPQNMLQKJIIGFEP09DA,0.0,0.0,0.0,無,
東勢鄉,土地,龍潭段418地號,2113.78,,特定農業區,農牧用地,1121110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2150000,1017,,0.0,0,,RPTNMLPKJIIGFFP76DA,0.0,0.0,0.0,無,
大埤鄉,土地,田子林段905地號,3595.0,,特定農業區,農牧用地,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5572250,1550,,0.0,0,,RPPNMLQKJIIGFBP68DA,0.0,0.0,0.0,無,
土庫鎮,土地,新埤腳段709地號,1528.0,,特定農業區,農牧用地,1121104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1986400,1300,,0.0,0,,RPRNMLRKJIIGFDP56DA,0.0,0.0,0.0,無,
四湖鄉,土地,溪南段808地號,1004.0,,一般農業區,農牧用地,1121110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,720000,717,,0.0,0,,RPRNMLQKJIIGFEP56DA,0.0,0.0,0.0,無,0007
麥寮鄉,土地,許厝寮段許厝寮小段170-6地號,67.3,,鄉村區,乙種建築用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,600000,8915,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTJJIIGFFP86DA,0.0,0.0,0.0,無,0008
古坑鄉,土地,東興段1637-1地號,42.1,住,,,1121102,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,19002,,0.0,0,,RPPNMLPKJIIGFAP58EA,0.0,0.0,0.0,無,0009
林內鄉,土地,新興段1144地號,1244.49,農,,,1121104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,2812,,0.0,0,,RPSNMLPKJIIGFAP88EA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市萬年路８２１號,68.69,,鄉村區,乙種建築用地,1121109,土地1建物1車位0,全,,透天厝,住家用,加強磚造,0690215,135.0,2,1,2,有,無,3700000,27407,,0.0,0,,RPSNMLQKJIIGFAP98EA,135.0,0.0,0.0,無,0010
土庫鎮,土地,菜園段844-3地號,283.37,住,,,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11143525,39325,,0.0,0,,RPQNMLRKJIIGFDP56EA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市內環路３５５號,76.72,商,,,1121101,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0681230,171.6,2,4,3,有,無,7700000,44872,,0.0,0,頂樓加蓋；其他增建；,RPSNMLSJJIIGFAP98DA,171.6,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市和平路２５號三樓之１６,11.01,住,,,1121104,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920707,23.96,1,0,1,有,有,1500000,62604,,0.0,0,,RPSNMLQKJIIGFAP88DA,17.95,0.0,0.0,無,0011
麥寮鄉,土地,新麥寮段190地號,93.09,,鄉村區,乙種建築用地,1121105,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,415000,4458,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLOKJIIGFFP88DA,0.0,0.0,0.0,無,
台西鄉,土地,五華段1201地號,2218.0,,一般農業區,農牧用地,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1350000,609,,0.0,0,,RPQNMLQKJIIGFFP56DA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物)+車位,雲林縣斗六市建興路１７６巷１９弄２號二樓,12.82,,特定農業區,甲種建築用地,1121110,土地1建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871220,50.160000000000004,4,1,2,有,有,1000000,19936,坡道機械,3.17,0,含裝潢費；含傢俱設備費；親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPKJIIGFAP68EA,28.45,0.0,3.69,有,0012
莿桐鄉,房地(土地+建物),雲林縣莿桐鄉西安路２７巷５７號,130.0,住,,,1121108,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950707,231.72,4,2,3,有,無,8500000,36682,,0.0,0,陽台外推；頂樓加蓋；,RPTNMLQKJIIGFAP09EA,222.3,0.0,9.42,無,
大埤鄉,土地,尚義段1063-1地號,84.17,,特定農業區,丁種建築用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,509200,6050,,0.0,0,,RPPNMLRKJIIGFBP88EA,0.0,0.0,0.0,無,
斗六市,土地,十三段658地號,2591.94,,一般農業區,農牧用地,1121103,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600000,1389,,0.0,0,,RPVNMLNJJIIGFAP78DA,0.0,0.0,0.0,無,
斗南鎮,土地,義德段913地號,976.08,,特定農業區,農牧用地,1121115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,850000,871,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPKJIIGFBP68DA,0.0,0.0,0.0,無,
虎尾鎮,土地,大屯子段556-1地號,1107.0,,特定農業區,農牧用地,1121116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1980000,1789,,0.0,0,,RPSNMLRKJIIGFDP66DA,0.0,0.0,0.0,無,
口湖鄉,土地,安南段362地號,114.0,,鄉村區,乙種建築用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,467400,4100,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLJIIGFEP48DA,0.0,0.0,0.0,無,
東勢鄉,土地,東北段375-3地號,104.8,住,,,1121110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2219000,21174,,0.0,0,,RPVNMLPKJIIGFFP96DA,0.0,0.0,0.0,無,0013
二崙鄉,土地,新庄子段大北園小段1295地號,356.0,,特定農業區,農牧用地,1121109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1076900,3025,,0.0,0,含土地增值稅或其他稅費16183元；,RPPNMLLLJIIGFCP48EA,0.0,0.0,0.0,無,
台西鄉,土地,三姓段679地號,142.48,,一般農業區,農牧用地,1121113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,113984,800,,0.0,0,,RPPNMLRKJIIGFFP66EA,0.0,0.0,0.0,無,
斗六市,土地,大崙段大崙小段487-15地號,18.0,,鄉村區,乙種建築用地,1121111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,435200,24178,,0.0,0,,RPTNMLNKJIIGFAP68DA,0.0,0.0,0.0,無,
二崙鄉,土地,崙東段956地號,151.59,商,,,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13060000,86153,,0.0,0,未登記建物；,RPRNMLMLJIIGFCP68DA,0.0,0.0,0.0,無,0014
莿桐鄉,土地,四合段749地號,903.3,,一般農業區,農牧用地,1121113,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11000000,12178,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLLJIIGFAP38EA,0.0,0.0,0.0,無,
斗六市,房地(土地+建物),雲林縣斗六市榮譽路２２０巷１２２號,154.0,,鄉村區,乙種建築用地,1121109,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0650110,61.05,4,2,1,有,無,1000000,16380,,0.0,0,,RPPNMLTKJIIGFAP88DA,61.05,0.0,0.0,無,
斗六市,土地,溝子埧段柴裡小段574地號,1865.5,,特定農業區,農牧用地,1121106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,3752,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKLJIIGFAP18DA,0.0,0.0,0.0,無,
斗南鎮,土地,明昌段500地號,2.0,住,,,1121115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,50000,,0.0,0,增值稅由買方負擔。畸零地或有合併使用效益；,RPQNMLMLJIIGFBP48DA,0.0,0.0,0.0,無,0015
崙背鄉,土地,洲仔段102地號,432.92,,特定農業區,甲種建築用地,1121116,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2600000,6006,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLMLJIIGFCP48DA,0.0,0.0,0.0,無,0016
水林鄉,土地,西井段309地號,250.0,,特定農業區,農牧用地,1121112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,175000,700,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMKJIIGFEP68DA,0.0,0.0,0.0,無,
水林鄉,土地,王厝段250-5地號,425.12,,鄉村區,乙種建築用地,1121111,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6686680,15729,,0.0,0,買方支付土地增值稅109890元,RPQNMLMLJIIGFEP78DA,0.0,0.0,0.0,無,
東勢鄉,土地,程海段551地號,1905.0,,特定農業區,農牧用地,1121115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,952500,500,,0.0,0,,RPUNMLLLJIIGFFP56DA,0.0,0.0,0.0,無,
崙背鄉,土地,面前厝段1266地號,118.18,都市：其他:道路用地,,,1121106,土地15建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1285000,10873,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMLJIIGFCP58EA,0.0,0.0,0.0,無,
元長鄉,房地(土地+建物),雲林縣元長鄉東庄３２３號,97.0,,特定農業區,甲種建築用地,1121102,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120328,173.19,5,2,4,有,無,8700000,50234,,0.0,0,,RPPNMLNLJIIGFEP88EA,159.1,0.0,14.09,無,
西螺鎮,土地,廣興段224地號,597.45,,鄉村區,乙種建築用地,1121108,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6209438,10393,,0.0,0,224號、225號每坪39000元，230號每平方公尺3600元,RPRNMLKLJIIGFCP58EA,0.0,0.0,0.0,無,
四湖鄉,土地,三崙段2882地號,173.82,,鄉村區,乙種建築用地,1121110,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,841300,4840,,0.0,0,,RPWNMLNKJIIGFEP76DA,0.0,0.0,0.0,無,
口湖鄉,土地,梧北段29-1地號,458.0,,一般農業區,農牧用地,1121113,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,546,,0.0,0,,RPRNMLMLJIIGFEP88DA,0.0,0.0,0.0,無,
口湖鄉,土地,崇文段60地號,1769.0,,一般農業區,農牧用地,1121120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2476600,1400,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNLJIIGFEP76DA,0.0,0.0,0.0,無,
水林鄉,土地,松西段369地號,3076.05,,特定農業區,農牧用地,1121121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2307038,750,,0.0,0,,RPPOMLNLJIIGFEP88DA,0.0,0.0,0.0,無,
水林鄉,土地,西井段626地號,3461.71,,特定農業區,農牧用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5192565,1500,,0.0,0,,RPPNMLOLJIIGFEP88DA,0.0,0.0,0.0,無,
