編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLTLQHIGFCQ37CC,2,360.78,店舖、梯間,鋼筋混凝土造,110年7月22日,二層,,
RPRNMLTLQHIGFCQ57CC,5,166.74,住家用,鋼筋混凝土造,108年1月24日,三層,,
RPPNMLKMQHIGFCQ56CC,29,97.42,集合住宅,鋼筋混凝土造,83年8月8日,十一層,,
RPPNMLKMQHIGFCQ56CC,29,15.71,共有部分,鋼筋混凝土造,83年8月8日,十一層,,
RPPNMLKMQHIGFCQ56CC,29,19.30,共有部分,鋼筋混凝土造,83年8月8日,十一層,,
RPPNMLOKRHIGFCQ86CC,42,108.06,住家用,鋼筋混凝土加強磚造,70年8月8日,二層,,
RPPNMLSKRHIGFCQ27CC,45,224.38,住家用,鋼筋混凝土加強磚造,67年9月15日,二層,,
RPPNMLKLRHIGFCQ56CC,9,132.27,店舖、住宅、樓梯間,鋼筋混凝土造,103年5月5日,三層,,
RPPNMLNLRHIGFCQ86CC,3,29.54,住家用,鋼筋混凝土造,110年2月2日,三層,,
RPPNMLSLRHIGFDQ47CC,6,105.86,集合住宅,鋼筋混凝土造,106年4月21日,十六層,,
RPPNMLSLRHIGFDQ47CC,6,16.79,本共有之項目有公共服務空間、管委會使用空間、防災中心、大廳、迴廊、頂蓋型開放空間、車道、機車停車空間、台電配電室﹝一﹞﹝二﹞﹝三﹞、排風機房、守衛室、垃圾儲藏室、垃圾車暫停區、緊急發電機室、泳池機房、泳池水箱、公共水箱、雨水蓄留機房、儲藏室、消防泵浦、汙水機房、採光井﹝上方投影﹞、電信室、地下一層車位﹝２３１、２３２﹞等２６項　,鋼筋混凝土造,106年4月21日,十六層,,
RPPNMLSLRHIGFDQ47CC,6,29.75,本共有之項目有梯廳、梯廳兼排煙室、排煙室、Ｃ棟水箱、水錶室、電錶室、垃圾暫存、樓梯間、電梯機房、水箱、消防水箱等１１項,鋼筋混凝土造,106年4月21日,十六層,,
RPPNMLSLRHIGFDQ47CC,6,29.87,本共有之項目有車道、防空避難室兼停車空間、停車空間等３項,鋼筋混凝土造,106年4月21日,十六層,,
RPQNMLTLQHIGFCQ57DC,44,124.15,住家用,加強磚造,68年5月2日,二層,,
RPPNMLNJIIIGFCQ48CC,48,59.63,住家用,鋼筋混凝土加強磚造,64年5月20日,一層,,
RPPNMLOJIIIGFCQ58CC,31,103.73,國民住宅,鋼筋混凝土造,82年2月17日,五層,,
RPPNMLOJIIIGFCQ58CC,31,10.16,共有部分,鋼筋混凝土造,82年2月17日,五層,,
RPRNMLOJIIIGFDQ88CC,43,89.63,住家用,鋼筋混凝土加強磚造,69年7月1日,二層,,
RPPNMLOLQHIGFCQ86CC,3,29.54,住家用,鋼筋混凝土造,110年2月2日,三層,,
RPSNMLSLQHIGFCQ57CC,14,135.39,住家用,鋼筋混凝土造,98年10月22日,一層,,
RPPNMLKMQHIGFDQ66CC,27,87.11,私設騎樓、店舖、集合住宅,鋼筋混凝土造,85年10月11日,五層,,
RPPNMLKMQHIGFDQ66CC,27,30.48,警衛室、一樓停車空間、法定停車場,鋼筋混凝土造,85年10月11日,五層,,
RPQNMLKMQHIGFDQ76CC,28,229.39,住宅、停車場、運動間,鋼筋混凝土造,84年5月18日,四層,,
RPPNMLKMQHIGFDQ66CC,27,4.37,樓梯間,鋼筋混凝土造,85年10月11日,五層,,
RPPNMLOJRHIGFDQ86CC,6,72.69,集合住宅,鋼筋混凝土造,106年4月21日,十六層,,
RPPNMLSLQHIGFDQ37CC,21,164.13,住家用,鋼筋混凝土造,91年5月7日,三層,,
RPPNMLOJRHIGFDQ86CC,6,11.39,本共有之項目有公共服務空間、管委會使用空間、防災中心、大廳、迴廊、頂蓋型開放空間、車道、機車停車空間、台電配電室﹝一﹞﹝二﹞﹝三﹞、排風機房、守衛室、垃圾儲藏室、垃圾車暫停區、緊急發電機室、泳池機房、泳池水箱、公共水箱、雨水蓄留機房、儲藏室、消防泵浦、汙水機房、採光井﹝上方投影﹞、電信室、地下一層車位﹝２３１、２３２﹞等２６項　,鋼筋混凝土造,106年4月21日,十六層,,
RPPNMLOJRHIGFDQ86CC,6,20.24,本共有之項目有梯廳、梯廳兼排煙室、排煙室、Ｂ棟水箱、水錶室、電錶室、垃圾暫存、樓梯間、電梯機房、水箱、消防水箱等１１項。,鋼筋混凝土造,106年4月21日,十六層,,
RPQNMLKLRHIGFDQ76CC,6,91.94,集合住宅,鋼筋混凝土造,106年4月21日,十六層,,
RPPNMLLMQHIGFDQ76CC,33,152.36,住家用,鋼筋混凝土造,79年11月17日,三層,,
RPVNMLOJIIIGFDQ66CC,18,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,,
