編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLQKQHIGFAN56CC,51,163.59,住家用,鋼筋混凝土加強磚造,61年6月16日,三層,,
RPPNMLPKQHIGFAN98CC,50,102.12,住商用,鋼筋混凝土加強磚造,63年1月19日,三層,,
RPPNMLQKQHIGFAN09CC,70,90.11,住商用,鋼筋混凝土加強磚造,42年7月1日,二層,,
RPPNMLRKQHIGFAN56CC,27,92.41,住家用,鋼筋混凝土造,85年7月29日,十四層,,
RPQNMLRKQHIGFAN66CC,5,55.14,集合住宅,鋼筋混凝土造,107年8月21日,十二層,,
RPPNMLOLQHIGFAN98CC,31,132.48,辦公室、廠房、宿舍、商品陳列式,鋼筋混凝土造,81年12月17日,八層,,
RPPNMLOLQHIGFAN98CC,31,60.11,避難室、停車場、梯間,鋼筋混凝土造,81年12月17日,八層,,
RPPNMLTLQHIGFAN86CC,29,20.00,住家用,鋼筋混凝土造,83年6月23日,十三層,,
RPQNMLTLQHIGFAN96CC,53,20.00,住家用,加強磚造,59年12月23日,一層,,
RPQNMLPKQHIGFHN17CC,2,151.65,店鋪,鋼骨造,110年7月29日,一層,,
RPPNMLPKQHIGFHN07CC,2,151.65,店鋪,鋼骨造,110年7月29日,一層,,
RPPNMLLMQHIGFAN78CC,34,51.24,店舖、住家、避難室,鋼筋混凝土造,79年2月14日,五層,,
RPPNMLSKQHIGFGN27CC,29,176.75,工廠．員工宿舍,鋼筋混凝土造,83年7月11日,三層,,
RPQNMLLJRHIGFDN98CC,,81.10,店鋪,鋼骨造,112年3月20日,一層,,
RPQNMLLJRHIGFDN98CC,,81.10,店鋪,鋼骨造,112年3月20日,一層,,
RPPNMLPKQHIGFDN66CC,50,63.37,住商用,鋼筋混凝土加強磚造,62年4月16日,三層,,
RPPNMLPKQHIGFDN66CC,50,63.37,住商用,鋼筋混凝土加強磚造,62年4月16日,三層,,
RPPNMLQKQHIGFDN76CC,33,29.66,廠房、宿舍、辦公室、倉庫,鋼筋混凝土造,79年11月20日,六層,,
RPPNMLOKQHIGFDN56CC,50,15.75,住商用,鋼筋混凝土加強磚造,62年4月16日,三層,,
RPPNMLMLQHIGFDN09CC,28,110.32,住家、國民住宅,鋼筋混凝土造,84年8月21日,十五層,,
RPPNMLOKQHIGFDN56CC,50,48.66,住商用,鋼筋混凝土加強磚造,62年4月16日,三層,,
RPPNMLKMQHIGFDN98CC,10,81.36,人行道、店舖、停車空間、住宅,鋼筋混凝土造,102年4月30日,五層,,
RPPNMLQJRHIGFDN76CC,62,421.65,商業用,鐵筋加強磚瓦造,50年10月1日,三層,,
RPPNMLSJRHIGFAN66CC,16,226.67,店舖、住宅、停車空間,鋼筋混凝土造,96年12月14日,四層,,
RPPNMLSJRHIGFDN96CC,44,40.07,住家用,鋼筋混凝土造,68年7月9日,四層,,
RPPNMLSJRHIGFDN96CC,44,55.79,住家用,鋼筋混凝土造,68年7月9日,四層,,
RPQNMLLKRHIGFAN78CC,2,210.26,住宅、樓梯間,鋼筋混凝土造,110年12月7日,四層,,
RPSNMLOKRHIGFAN66CC,35,10.00,住家用,鋼筋混凝土造,77年6月4日,三層,,
RPTNMLOKRHIGFAN76CC,35,15.00,住家用,鋼筋混凝土造,77年6月4日,三層,,
RPUNMLOKRHIGFAN86CC,35,9.60,住家用,鋼筋混凝土造,77年6月4日,三層,,
RPWNMLOKRHIGFAN07CC,35,12.00,住家用,鋼筋混凝土造,77年6月4日,三層,,
RPXNMLOKRHIGFAN17CC,35,24.60,住家、避難室,鋼筋混凝土造,77年6月4日,三層,,
RPOOMLOKRHIGFAN98CC,35,110.12,住家用,鋼筋混凝土造,77年7月22日,三層,,
RPPOMLOKRHIGFAN09CC,35,54.96,住家用,鋼筋混凝土造,77年7月22日,三層,,
RPPNMLSKRHIGFAN76CC,31,122.41,住商用,鋼筋混凝土造,81年7月11日,十六層,,
RPPNMLSKRHIGFAN76CC,31,12.23,防空避難室兼停車空間,鋼筋混凝土造,81年7月11日,十六層,,
RPPNMLSKRHIGFAN76CC,31,18.24,梯間,鋼筋混凝土造,81年7月11日,十六層,,
RPQNMLPKRHIGFDN86CC,35,227.94,住商用,鋼筋混凝土造,77年4月6日,四層,,
RPQNMLSKRHIGFAN86CC,8,187.75,騎樓、住宅、停車空間,鋼筋混凝土造,104年4月14日,四層,,
RPRNMLTKRHIGFAN07CC,29,111.49,住家用,鋼筋混凝土造,84年1月5日,五層,,
RPQNMLSKRHIGFDN17CC,40,38.64,住商用,鋼筋混凝土造,72年6月27日,四層,,
RPRNMLTKRHIGFAN07CC,29,23.63,梯間,鋼筋混凝土造,84年1月5日,五層,,
RPQNMLSKRHIGFDN17CC,40,14.70,住商用,鋼筋混凝土造,72年6月27日,四層,,
RPPNMLLLRHIGFAN78CC,29,111.49,住家用,鋼筋混凝土造,84年1月5日,五層,,
RPPNMLLLRHIGFAN78CC,29,23.63,梯間,鋼筋混凝土造,84年1月5日,五層,,
RPPNMLQLRHIGFAN66CC,42,13.30,住商用,鋼筋混凝土造,70年8月12日,三層,,
RPPNMLQLRHIGFDN96CC,32,25.52,住家用,鋼筋混凝土造,80年5月7日,五層,,
RPPNMLQLRHIGFDN96CC,32,8.58,樓梯、電梯、玄關,鋼筋混凝土造,80年5月7日,五層,,
RPPNMLRLRHIGFDN07CC,7,187.92,廠房、機械房、樓梯間,鋼骨鋼筋混凝土造,105年6月14日,三層,,
RPPNMLRLRHIGFGN37CC,24,245.01,住宅．店舖．法定停車位,鋼筋混凝土造,88年10月15日,三層,,
RPPNMLRLRHIGFGN37CC,27,25.04,（公共設施）車道．管理室．機械室,鋼筋混凝土造,85年10月15日,一層,,
RPPNMLRLRHIGFHN47CC,30,204.05,住商用,鋼筋混凝土造,83年1月21日,四層,,
RPQNMLRLRHIGFHN57CC,36,127.64,住家用,加強磚造,77年3月5日,二層,,
RPQNMLSLRHIGFDN27CC,31,89.14,住家用,鋼筋混凝土造,80年10月23日,五層,,
RPRNMLSLRHIGFDN37CC,35,201.89,住家用,鋼筋混凝土造,77年2月9日,三層,,
RPQNMLMJIIIGFAN97CC,49,99.96,住家用,鋼筋混凝土加強磚造,63年12月6日,二層,,
RPQNMLNJIIIGFDN38CC,24,96.36,住宅,鋼筋混凝土結構造、鋼骨造,88年9月15日,三層,,
RPPNMLQJIIIGFAN28CC,18,18.18,補習班,鋼筋混凝土造,95年1月23日,四層,,
RPQNMLQJIIIGFAN38CC,7,16.50,住宅、樓梯間,鋼筋混凝土造,105年6月20日,四層,,
RPQNMLQJIIIGFDN68CC,1,58.87,集合住宅,鋼筋混凝土造,111年5月25日,七層,,
RPQNMLQJIIIGFDN68CC,1,34.65,本案公共設施計有：法定防空避難室兼停車空間、消防機房兼發電機房、人行道、管委會使用空間（門廳、宅配室、垃圾貯藏室）、安全梯、梯廳、昇降機、機械室、水箱等９項,鋼筋混凝土造,111年5月25日,七層,,
RPPNMLPKQHIGFBN09CC,33,166.98,住家用,鋼筋混凝土造,79年5月24日,三層,,
RPPNMLPJRHIGFBN09CC,7,93.50,農舍,鋼骨造有牆,106年1月3日,二層,,
RPPNMLOJPHIGFBN78CC,1,99.29,餐飲店、店舖（連鎖便利商店）,鋼骨造,111年9月22日,一層,,
RPPNMLQJIIIGFHN98CC,16,184.44,住家用,鋼筋混凝土造,97年1月22日,三層,,
RPPNMLMJIIIGFBN97CC,1,99.29,餐飲店、店舖（連鎖便利商店）,鋼骨造,111年9月22日,一層,,
RPPNMLLJRHIGFBN68CC,42,156.00,住商用,鋼筋混凝土加強磚造,70年9月24日,三層,,
RPPNMLLKIIIGFDN18CC,27,115.09,住家用,鋼筋混凝土造,85年10月16日,五層,,
RPPNMLLKIIIGFDN18CC,27,29.62,電樓梯,鋼筋混凝土造,85年10月16日,五層,,
RPPNMLOKIIIGFAN18CC,1,61.18,集合住宅,鋼筋混凝土造,111年8月19日,十四層,,
