編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLOKQHIGFDP86CC,1,100.57,店舖、樓梯間,鋼骨造,111年7月19日,二層,,
RPPNMLOKQHIGFDP76CC,1,100.57,店舖、樓梯間,鋼骨造,111年7月19日,二層,,
RPPNMLPKQHIGFDP86CC,30,97.21,住家用,鋼筋混凝土造,82年4月7日,九層,,
RPPNMLPKQHIGFDP86CC,30,14.26,防空避難室兼停車場,鋼筋混凝土造,82年4月7日,九層,,
RPPNMLPKQHIGFDP86CC,30,12.45,走道，車道，梯間突出物,鋼筋混凝土造,82年4月7日,九層,,
RPPNMLLKQHIGFAP78CC,28,91.22,住家用,鋼筋混凝土造,84年11月21日,九層,,
RPPNMLQKQHIGFDP96CC,1,89.66,騎樓、店舖、樓梯間,鋼骨造,111年7月19日,二層,,
RPQNMLQKQHIGFDP07CC,1,26.31,店舖、樓梯間,鋼骨造,111年7月19日,二層,,
RPRNMLQKQHIGFDP17CC,1,100.84,騎樓、店舖、樓梯間,鋼骨造,111年7月19日,二層,,
RPSNMLQKQHIGFDP27CC,1,25.05,騎樓、店舖、樓梯間,鋼骨造,111年7月19日,二層,,
RPTNMLOKQHIGFAP86CC,17,13.25,農舍、梯間,鋼筋混凝土造,95年8月28日,三層,,
RPSNMLOKQHIGFAP76CC,13,9.79,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLLKQHIGFAP98CC,13,9.72,辦公室,鋼筋混凝土造,99年2月23日,七層,,
RPPNMLQKQHIGFAP66CC,38,14.94,住商用,鋼筋混凝土造,74年7月25日,七層,,
RPSNMLOKQHIGFAP76CC,13,.90,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLLKQHIGFAP98CC,13,.89,台電配電室、停車空間、水箱、緊急發電機及消幫浦室〈共有部份〉,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLPKQHIGFAP76CC,44,125.13,住商用,鋼筋混凝土加強磚造,68年8月17日,二層,,
RPRNMLLKQHIGFAP98CC,13,4.83,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPRNMLOKQHIGFAP66CC,5,3139.00,工業用,鋼骨造,107年12月1日,一層,,
RPSNMLOKQHIGFAP76CC,13,5.61,公設梯廳、走道、機械室、水箱、樓梯間、電信室、停車空間（共有部份）,鋼筋混凝土造,99年2月23日,七層,,
RPQNMLPKQHIGFAP66CC,22,16.53,住商用,鋼筋混凝土造,90年9月25日,四層,,
RPPNMLNLQHIGFAP09CC,13,9.79,辦公室,鋼筋混凝土造,99年2月23日,七層,,
