鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
南區,租賃房屋,臺中市南區明德街４２號３樓 E戶,0.0,,,,1120901,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1100831,18.57,1,0,1,有,有,有,11500,619,,0.0,0,,RPQNMLSJRHIGFAB18CC,獨立套房,無,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、網路,一般代管
南區,租賃房屋,臺中市南區學府路１６８巷５號１１樓之１６,5.23,住,,,1120901,土地1建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860428,86.86,2,2,1,有,有,有,15000,173,,0.0,0,社會住宅包租代管案件租金市價打9折因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPRNMLSJRHIGFAB28CC,整棟(戶)出租,有,1120920~1130919,有,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
南區,租賃房屋,臺中市南區學府路１４６巷１５號６樓之２,5.88,住,,,1120901,土地1建物1車位0,六層,21,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0850627,59.53,1,0,1,有,有,有,11000,185,,0.0,0,社會住宅包租代管案件租金市價打9折因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費，費用為承租人另行支付。,RPSNMLSJRHIGFAB38CC,獨立套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
西區,租賃房屋,臺中市西區忠勤街６２巷３８號５樓之２,15.66,住,,,1120821,土地2建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0771118,115.82,2,3,1,有,無,有,20000,173,,0.0,0,,RPTNMLSJRHIGFAB48CC,整棟(戶)出租,無,1120821~1130820,無,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
南區,租賃房屋,臺中市南區復興路３段１號４樓之４,2.21,商,,,1120823,土地1建物1車位0,四層,13,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700815,16.8,1,0,1,有,有,有,5000,298,,0.0,0,,RPUNMLSJRHIGFAB58CC,獨立套房,有,1120910~1130909,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
中區,租賃房屋,臺中市中區民權路１６４號１６樓之１２,1.93,商,,,1120823,土地2建物1車位0,十六層,28,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0860131,37.45,1,0,1,有,有,有,6400,171,,0.0,0,,RPVNMLSJRHIGFAB68CC,獨立套房,有,1120825~1130824,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
中區,租賃房屋,臺中市中區公園路３８號７樓之１４,3.52,商,,,1120828,土地2建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701231,26.439999999999998,1,0,1,有,有,有,6000,227,,0.0,0,,RPWNMLSJRHIGFAB78CC,獨立套房,有,1120901~1130831,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
中區,租賃房屋,臺中市中區中華路一段１０９號１１樓之６,1.28,商,,,1120828,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0701229,22.19,1,0,1,有,有,有,5000,225,,0.0,0,,RPXNMLSJRHIGFAB88CC,獨立套房,無,1120901~1130831,有,冷氣、熱水器、電視機、冰箱,社會住宅代管
北區,房地(土地+建物),臺中市北區博館二街５６號５樓之２,26.05,住,,,1120818,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890414,174.02,4,2,2,有,有,有,24000,138,,0.0,0,社會住宅包租代管案件租金市價打9折，此租約訂定租金不含管理費，費用由承租人另行支付。,RPQOMLKMQHIGFBB77CC,,,,,,
北屯區,租賃房屋,臺中市北屯區文昌東六街７６號５樓,42.42,商,,,1120829,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0711005,86.38,3,2,2,有,無,有,12000,139,,0.0,0,社會住宅包租代管案件租金市價打9折,RPPNMLSJRHIGFBB18CC,整棟(戶)出租,無,1120901~1130831,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣、有線電視,社會住宅代管
北區,租賃房屋,臺中市北區漢口路四段８５號,7.46,住,,,1120901,土地1建物1車位0,一層,14,店面(店鋪),店舖，人行道，住房,鋼筋混凝土造,0890219,69.87,0,0,0,無,有,無,33000,472,,0.0,0,租賃期間含免租金裝潢期。租賃期間有約定不同租金自114年10月16日至115年10月15日止，每月租金為35000元整。；,RPQNMLSJRHIGFBB28CC,,有,1120901~1151015,有,,
