編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPOQMLPLQHIGFAO66DA,12,19.92,共有部分,鋼筋混凝土造,100年5月1日,十四層,,持分移轉
RPOQMLPLQHIGFAO66DA,12,17.80,共有部分,鋼筋混凝土造,100年5月1日,十四層,,持分移轉
RPQNMLNLQHIGFAO98DA,10,93.32,集合住宅,鋼筋混凝土造,102年4月8日,十四層,七層 陽台 雨遮,全筆移轉
RPQNMLNLQHIGFAO98DA,10,18.89,共有部分,鋼筋混凝土造,102年4月8日,十四層,,持分移轉
RPQNMLNLQHIGFAO98DA,10,93.90,共有部分,鋼筋混凝土造,102年4月8日,十四層,,持分移轉
RPTRMLLKRHIGFAO86DA,24,118.01,商業用,鋼筋混凝土造,88年12月30日,十二層,七層 陽台,全筆移轉
RPTRMLLKRHIGFAO86DA,24,43.76,共有部分,鋼筋混凝土造,88年12月30日,十二層,,持分移轉
RPTRMLLKRHIGFAO86DA,24,11.30,共有部分,鋼筋混凝土造,88年12月30日,十二層,,持分移轉
RPUNMLNLQHIGFAO76DA,24,217.89,住宅、停車空間,鋼筋混凝土造,88年3月24日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物,全筆移轉
RPQPMLNKRHIGFAO56DA,7,101.65,集合住宅,鋼筋混凝土造,105年5月10日,十二層,十一層 陽台,全筆移轉
RPQPMLNKRHIGFAO56DA,7,26.68,共有部分,鋼筋混凝土造,105年5月10日,十二層,,持分移轉
RPQPMLNKRHIGFAO56DA,7,53.54,共有部分,鋼筋混凝土造,105年5月10日,十二層,,持分移轉
RPVPMLNKRHIGFAO07DA,29,103.42,住家用,鋼筋混凝土造,83年9月29日,七層,四層 陽台,全筆移轉
RPVPMLNKRHIGFAO07DA,29,12.70,共有部分,鋼筋混凝土造,83年9月29日,七層,,持分移轉
RPVPMLNKRHIGFAO07DA,29,21.44,共有部分,鋼筋混凝土造,83年9月29日,七層,,持分移轉
RPQOMLOKRHIGFAO56DA,16,51.83,集合住宅,鋼筋混凝土造,97年1月31日,十五層,五層 陽台 雨遮,全筆移轉
RPQOMLOKRHIGFAO56DA,16,52.23,梯間水箱機械室防空避難室兼停車空間及開放空間受電室,鋼筋混凝土造,97年1月31日,十五層,,持分移轉
RPSPMLOKRHIGFAO86DA,2,45.23,集合住宅,鋼筋混凝土造,110年5月25日,七層,五層 陽台,全筆移轉
RPSPMLOKRHIGFAO86DA,2,23.54,共有部分,鋼筋混凝土造,110年5月25日,七層,,持分移轉
RPPNMLPKRHIGFAO56EA,26,100.05,住家用,鋼筋混凝土造,86年10月30日,七層,四層 陽台,全筆移轉
RPPNMLPKRHIGFAO56EA,26,20.24,共有部分,鋼筋混凝土造,86年10月30日,七層,,持分移轉
RPPNMLPKRHIGFAO56EA,26,41.38,共有部分,鋼筋混凝土造,86年10月30日,七層,,持分移轉
RPXUMLOJRHIGFAO77DA,7,223.62,停車空間、集合住宅、樓梯間,鋼筋混凝土造,105年10月24日,四層,一層 二層 三層 四層 雨遮 屋簷 見其他登記事項,全筆移轉
RPSPMLNKRHIGFAO76DA,,83.58,集合住宅,鋼筋混凝土造,112年3月25日,十二層,四層 陽台,全筆移轉
RPSPMLNKRHIGFAO76DA,,21.55,共有部分,鋼筋混凝土造,112年3月25日,十二層,,持分移轉
RPSPMLNKRHIGFAO76DA,,28.72,共有部分,鋼筋混凝土造,112年3月25日,十二層,,持分移轉
RPXOMLOKRHIGFAO27DA,25,92.75,住家用,鋼筋混凝土造,87年7月18日,二十一層,二層 陽台 花台,全筆移轉
RPXOMLOKRHIGFAO27DA,25,28.27,防空避難室、停車空間,鋼筋混凝土造,87年7月18日,二十二層,,持分移轉
