鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
大園區,房地(土地+建物)+車位,桃園市大園區客運二段154.155地號,26.41,住,,,1120811,土地2建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.99,2,2,2,有,無,8950000,79907,坡道平面,35.26,1700000,,RPPNMLMKQHIGFEH38CB,鈞貴極美II,A棟2-6F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區龍川三街8巷6號6樓,27.02,住,,,1120812,土地1建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,128.9,3,2,2,有,無,11450000,86831,塔式車位,7.4,900000,,RPPNMLNKQHIGFBH28DB,美壢莊園,A1-6F號,
新屋區,房地(土地+建物)+車位,桃園市新屋區民族路六段579巷5弄旁新洲段392地號,25.42,住,,,1120813,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,147.19,3,2,2,有,無,11500000,82034,坡道平面,25.29,1500000,,RPPNMLOKQHIGFDH48CB,宜誠飛揚,A2棟5號,
新屋區,房地(土地+建物)+車位,桃園市新屋區民族路六段579巷5弄旁新洲段392地號,18.86,住,,,1120811,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,115.71,2,2,2,有,無,9260000,86375,坡道平面,25.29,1450000,,RPQNMLOKQHIGFDH58CB,宜誠飛揚,A6棟3號,
大園區,房地(土地+建物)+車位,桃園市大園區青峰路二段及領航南路四段交口,20.02,住,,,1120811,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,,126.32,2,2,2,有,無,13260000,126713,坡道平面,35.09,1700000,,RPPNMLOKQHIGFEH58CB,日日和,B棟2-8F號,
大園區,房地(土地+建物)+車位,桃園市大園區青峰路二段及領航南路四段交口,32.13,住,,,1120814,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼骨鋼筋混凝土造,,181.39,3,2,2,有,無,20760000,129597,坡道平面,35.09,1800000,,RPUNMLOKQHIGFEH09CB,日日和,D棟2-3F號,
龜山區,房地(土地+建物),桃園市龜山區文化一路C10-27F,7.01,商,,,1120811,土地1建物1車位0,二十七層,29,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,87.67,0,0,1,有,無,9830000,112125,,0.0,0,,RPSNMLOKQHIGFHH56CB,大亮泊,C棟10號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路C10-25F,7.01,商,,,1120811,土地1建物1車位1,二十五層,29,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.61,0,0,1,有,無,12060000,111897,坡道平面,33.94,2250000,,RPXNMLOKQHIGFHH07CB,大亮泊,C棟10號,
龜山區,房地(土地+建物),桃園市龜山區文化一路C10-26F,7.01,商,,,1120811,土地1建物1車位0,二十六層,29,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,87.67,0,0,1,有,無,9830000,112125,,0.0,0,,RPOOMLOKQHIGFHH88CB,大亮泊,C棟10號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路編號B棟9-9F號,9.54,商,,,1120811,土地1建物1車位1,九層,24,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,123.77,2,2,1,有,無,13250000,119808,坡道平面,29.87,2000000,,RPQOMLOKQHIGFHH09CB,君邑羅浮,B棟9-9F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路編號B棟9-5F號,9.54,商,,,1120811,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,126.22,2,2,1,有,無,13260000,119915,坡道平面,32.32,2000000,,RPROMLOKQHIGFHH56CB,君邑羅浮,B棟9-5F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路編號B棟7-24F號,10.68,商,,,1120812,土地1建物1車位1,二十四層,24,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,131.97,2,2,1,有,無,14560000,125038,坡道平面,32.32,2100000,,RPSOMLOKQHIGFHH66CB,君邑羅浮,B棟7-24F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路編號B棟7-13F號,10.68,商,,,1120812,土地1建物1車位1,十三層,24,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,131.97,2,2,1,有,無,14150000,120923,坡道平面,32.32,2100000,,RPWOMLOKQHIGFHH07CB,君邑羅浮,B棟7-13F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路B12-28F,7.03,商,,,1120812,土地1建物1車位1,二十八層,29,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,119.31,3,1,1,有,無,12800000,120537,坡道平面,31.37,2200000,,RPOPMLOKQHIGFHH98CB,大亮泊,B棟12號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路編號B棟9-20F號,9.54,商,,,1120814,土地1建物1車位1,二十層,24,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,126.22,2,2,1,有,無,14080000,125453,坡道平面,32.32,2300000,,RPPPMLOKQHIGFHH09CB,君邑羅浮,B棟9-20F號,
龜山區,房地(土地+建物)+車位,桃園市龜山區文化一路B12-29F,7.03,商,,,1120813,土地1建物1車位1,二十九層,29,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,121.88,3,1,1,有,無,12870000,120764,坡道平面,33.94,2250000,,RPQPMLOKQHIGFHH56CB,大亮泊,B棟12號,
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路76號旁,26.09,住,,,1120812,土地7建物1車位2,九層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,206.51,3,2,2,有,無,26320000,162942,坡道平面,66.46,3500000,,RPQNMLOKQHIGFBH48DB,璞園畾畾青,B棟3-9F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路76號旁,26.09,住,,,1120812,土地7建物1車位1,十層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,173.28,3,2,2,有,無,24780000,164441,坡道平面,33.23,1750000,,RPRNMLOKQHIGFBH58DB,璞園畾畾青,B棟3-10F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路76號旁,35.88,住,,,1120812,土地7建物1車位2,七層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,260.28,4,2,2,有,無,34430000,159581,坡道平面,66.46,3500000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPSNMLOKQHIGFBH68DB,璞園畾畾青,A棟1-7F號,
中壢區,房地(土地+建物)+車位,桃園市中壢區永裕路76號旁,27.18,住,,,1120812,土地7建物1車位1,十四層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,179.21,3,2,2,有,無,26770000,170366,坡道平面,33.23,1900000,,RPTNMLOKQHIGFBH78DB,璞園畾畾青,A棟5-14F號,
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區南山路三段96巷附近,36.29,住,,,1120811,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,150.94,3,2,2,有,無,13980000,99231,坡道平面,28.7,1850000,,RPPOMLOKQHIGFEH78DB,合雄心之丘,C棟2-05F號,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區楊新路二段337巷與民富路一段346巷23弄交叉口,30.11,,特定農業區,甲種建築用地,1120814,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.54,3,2,2,有,無,10600000,78297,坡道平面,28.4,1350000,,RPQNMLPKQHIGFDH68CB,誠聚禾,A3-12F棟0號,
楊梅區,房地(土地+建物)+車位,桃園市楊梅區楊新路二段337巷與民富路一段346巷23弄交叉口,30.11,,特定農業區,甲種建築用地,1120814,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.54,3,2,1,有,無,10160000,74996,坡道平面,28.4,1300000,,RPRNMLPKQHIGFDH78CB,誠聚禾,A3-3F棟0號,
新屋區,房地(土地+建物)+車位,桃園市新屋區民族路六段341號旁，高洲五街,21.79,住,,,1120815,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,140.27,2,2,2,有,無,11060000,87437,坡道平面,29.79,1400000,,RPSNMLPKQHIGFDH88CB,宜誠樂聚,C5棟12號,
大園區,房地(土地+建物)+車位,桃園市大園區客運二段154.155地號,37.11,住,,,1120813,土地2建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,162.73,3,2,2,有,無,11000000,72958,坡道平面,35.26,1700000,,RPXNMLPKQHIGFEH86CB,鈞貴極美II,A棟1-3F號,
