鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
朴子市,租賃房屋,嘉義縣朴子市嘉朴路西段５１號五樓３,0.0,,,,1121003,土地0建物1車位0,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860110,126.1,3,1,2,有,有,無,11656,92,,0.0,0,嘉義縣社會住宅包租代管計畫之物件，管理費1144元。,RPPNMLKLIIIGFBQ28CC,整棟(戶)出租,有,1121006~1131005,有,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
番路鄉,租賃房屋,嘉義縣番路鄉平?２３號２F２,0.0,,,,1121009,土地0建物1車位0,二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820401,19.56,1,1,1,有,有,無,6500,332,,0.0,0,,RPPNMLLLIIIGFEQ68CC,獨立套房,無,1121016~1130930,有,冷氣、洗衣機、冰箱,
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之７號四樓之１０,0.0,,,,1120927,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,23.34,1,0,1,有,有,有,4500,193,,0.0,0,,RPQNMLOLIIIGFDQ98CC,獨立套房,有,1121002~1131001,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之７號四樓之２,0.0,,,,1120928,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,22.21,1,0,1,有,有,有,4700,212,,0.0,0,,RPRNMLOLIIIGFDQ09CC,獨立套房,有,1121006~1131005,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之８號一樓之１１,0.0,,,,1120928,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,23.34,1,0,1,有,有,有,3200,137,,0.0,0,,RPTNMLOLIIIGFDQ66CC,獨立套房,有,1121002~1131001,有,冷氣、熱水器、洗衣機、冰箱,社會住宅代管
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之８號一樓之９,0.0,,,,1120928,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,23.34,1,0,1,有,有,有,4200,180,,0.0,0,,RPUNMLOLIIIGFDQ76CC,獨立套房,有,1121020~1131019,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之８號三樓之４９,0.0,,,,1120927,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,22.21,1,0,1,有,有,有,4300,194,,0.0,0,,RPVNMLOLIIIGFDQ86CC,獨立套房,有,1120930~1130929,有,冷氣、熱水器、洗衣機、電視機,社會住宅代管
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之７號四樓之１２,0.0,,,,1120927,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,23.34,1,0,1,有,有,有,5300,227,,0.0,0,,RPWNMLOLIIIGFDQ96CC,獨立套房,有,1121002~1131001,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
大林鎮,租賃房屋,嘉義縣大林鎮平林里下潭底４８之５０號,0.0,,,,1121016,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1100419,180.57,4,2,4,有,無,有,15000,83,,0.0,0,,RPPNMLQLIIIGFCQ98CC,整棟(戶)出租,無,1121016~1131015,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
太保市,租賃房屋,嘉義縣太保市安仁里頂港子墘４０之８號三樓之４１,0.0,,,,1121004,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0940815,22.21,1,0,1,有,有,有,5000,225,,0.0,0,,RPPNMLLMIIIGFDQ68CC,獨立套房,有,1121012~1131011,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅代管
