鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
台東市,房地(土地+建物)+車位,臺東縣臺東市仁愛街29號旁,34.62,住,,,1120814,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,102.17,2,2,1,有,無,8800000,88465,一樓平面,14.0,1000000,車位編號:自設車位8,RPQNMLPKQHIGFAV27DB,麗築東京天后之星,5C號,
台東市,房地(土地+建物)+車位,臺東縣臺東市四維路二段235號旁,34.47,住,,,1120811,土地4建物1車位1,六層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,162.08,3,2,2,有,無,12140000,88336,坡道平面,36.31,1030000,,RPQNMLQKQHIGFAV27CB,達永吾南室,A1號,
台東市,房地(土地+建物)+車位,臺東縣臺東市國泰街71號旁,113.48,住,,,1120817,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,203.46,4,2,5,有,無,15200000,74708,其他,0.0,0,,RPPNMLRKQHIGFAV37DB,國泰精品,A6號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,35.79,住,,,1120817,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.36,2,2,1,有,無,6930000,73683,坡道平面,35.93,930000,,RPRNMLOLQHIGFAV27CB,悅山水,G棟12號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,52.75,住,,,1120823,土地2建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.92,3,2,2,有,無,9960000,74423,坡道平面,35.93,1030000,,RPSNMLOLQHIGFAV37CB,悅山水,D棟10號,
台東市,房地(土地+建物)+車位,臺東縣臺東市更生路1250號旁臺東市南榮段1069 地號,35.79,住,,,1120823,土地2建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.36,2,2,1,有,無,6930000,73683,坡道平面,35.93,930000,,RPTNMLOLQHIGFAV47CB,悅山水,F棟12號,
台東市,房地(土地+建物)+車位,臺東縣臺東市興盛路313巷16弄12號隔壁,41.35,住,,,1120821,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,134.22,3,2,2,有,無,8880000,67698,一樓平面,12.65,650000,,RPQNMLSLQHIGFAV57CB,悅欣贊電梯公寓,5B號,
台東市,房地(土地+建物)+車位,臺東縣臺東市興盛路313巷16弄12號隔壁,41.35,住,,,1120822,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,155.19,3,2,2,有,無,9990000,66389,一樓平面,13.75,600000,,RPRNMLSLQHIGFAV67CB,悅欣贊電梯公寓,5A號,
台東市,房地(土地+建物)+車位,臺東縣臺東市岩灣段503-9地號,110.51,住,,,1120827,土地1建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,185.32,4,2,5,有,無,14300000,77164,其他,0.0,0,,RPQNMLLJRHIGFAV86DB,晴杉建設-富田畫語,A3號,
