編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLLKJIIGFDK18DA,9,13.51,共有部分,鋼筋混凝土造,104年3月13日,十五層,,持分移轉
RPSNMLLKJIIGFDK18DA,9,13.51,共有部分,鋼筋混凝土造,104年3月13日,十五層,,持分移轉
RPPOMLKLJIIGFFK18DA,16,16.95,住商用,ＲＣ造,96年8月3日,五層,二層,全筆移轉
RPPOMLKLJIIGFFK18DA,16,7.93,住商用,ＲＣ造,96年8月3日,五層,,持分移轉
RPPNMLNJKIIGFBK87DA,25,219.34,商業用,鋼筋混凝土造,88年1月26日,六層,五層 陽台,全筆移轉
RPPNMLNJKIIGFBK87DA,25,100.82,防空避難室，通車道,鋼筋混凝土造,88年1月26日,六層,,持分移轉
RPPNMLNJKIIGFBK87DA,25,5.11,防空避難室，公設,鋼筋混凝土造,88年1月26日,三層,,持分移轉
RPPNMLNJKIIGFBK87DA,25,14.53,獎勵停車空間，法定避難室,鋼筋混凝土造,88年1月26日,六層,,持分移轉
RPSNMLSLJIIGFFK56DA,5,270.70,住家用,鋼筋混凝土造,108年1月22日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPUNMLKMJIIGFCK38DA,42,108.00,住家用,鋼筋混凝土造,71年3月25日,二層,一層 二層 騎樓,全筆移轉
RPSPMLTJJIIGFFK66DA,14,5.96,防空避難室兼停車空間〈汽車位〉,ＲＣ造,98年8月25日,六層,,持分移轉
RPUNMLOLJIIGFDK78DA,41,392.87,住商用,鋼筋混凝土造,72年2月24日,四層,一層 二層 三層 四層 騎樓 地下層,全筆移轉
RPXNMLOLJIIGFDK09DA,37,77.62,住家用,鋼筋混凝土造,75年6月25日,六層,一層 平台 花台,全筆移轉
RPXNMLOLJIIGFDK09DA,37,326.16,防空避難室,鋼筋混凝土造,75年6月25日,六層,,全筆移轉
RPPNMLLJKIIGFDK87DA,28,72.44,住家用,鋼筋混凝土造,84年9月27日,七層,三層 陽台,全筆移轉
RPPNMLLJKIIGFDK87DA,28,27.30,防空避難室、停車空間,鋼筋混凝土造,84年9月27日,七層,,持分移轉
RPPNMLLJKIIGFDK87DA,28,8.63,樓梯間,鋼筋混凝土造,84年9月27日,七層,,持分移轉
RPPNMLQJKIIGFDK48EA,42,70.86,住家用,加強磚造,71年1月6日,二層,一層 二層 騎樓,全筆移轉
RPQNMLKLJIIGFBK77DA,,155.98,住家用,鋼筋混凝土造,,二層,一層 二層 見其他登記事項 見其他登記事項,全筆移轉
RPTNMLNLJIIGFBK38DA,,80.53,住家用,鋼筋混凝土造,112年8月16日,五層,五層 陽台,全筆移轉
RPTNMLNLJIIGFBK38DA,,35.78,本共有部分之項目有騎樓、樓梯間、機電室、安全梯及停車空間（室內２輛）等５項。,鋼筋混凝土造,112年8月16日,五層,,持分移轉
RPUNMLNLJIIGFBK48DA,,77.11,住家用,鋼筋混凝土造,112年8月16日,五層,四層 陽台,全筆移轉
RPUNMLNLJIIGFBK48DA,,34.88,本共有部分之項目有騎樓、樓梯間、機電室、安全梯及停車空間（室內２輛）等５項。,鋼筋混凝土造,112年8月16日,五層,,持分移轉
RPVNMLQJKIIGFBK78DA,,171.38,住商用,加強磚造,,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPUNMLQJKIIGFBK68DA,5,102.87,住家用,鋼筋混凝土造,107年11月23日,九層,七層 陽台,全筆移轉
RPUNMLQJKIIGFBK68DA,5,49.17,本共有部分之項目有停車空間（室內８輛）、防空避難室、樓梯間、電梯間及屋頂突出物等五項。,鋼筋混凝土造,107年11月23日,九層,,持分移轉
RPTOMLRJJIIGFDK88DA,7,116.15,住商用,鋼骨鋼筋混凝土造,106年2月13日,二十層,一層 二層 陽台 雨遮,全筆移轉
RPTOMLRJJIIGFDK88DA,7,27.53,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,,持分移轉
RPTOMLRJJIIGFDK88DA,7,77.70,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,,持分移轉
RPPNMLTLJIIGFDK88EA,30,409.40,住商用,鋼筋混凝土造,83年1月20日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLMLJIIGFFK48DA,13,462.68,住家用,ＲＣ造,100年5月4日,四層,一層 二層 三層 四層 陽台 騎樓 雨遮,全筆移轉
RPPNMLPJKIIGFFK48DA,43,113.62,住家用,加強磚造,70年3月1日,二層,一層 二層 陽台 平台,全筆移轉
RPRNMLMKKIIGFFK48DA,19,229.43,住家用,鋼筋混凝土造,94年2月2日,二層,一層 二層 陽台 平台 雨遮,全筆移轉
RPQNMLPJKIIGFBK18DA,12,195.15,店舖，住宅，停車空間,鋼筋混凝土造,101年2月14日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLPJIIIGFDK18DA,42,87.50,住家用,鋼筋混凝土造,70年12月28日,二層,一層 二層,全筆移轉
RPPNMLSKIIIGFBK28DA,30,94.54,住家用,鋼筋混凝土造,82年7月1日,十二層,九層 陽台 花台,全筆移轉
RPPNMLSKIIIGFBK28DA,30,11.78,防空避難室兼停車場,鋼筋混凝土造,82年7月1日,十二層,,持分移轉
RPPNMLSKIIIGFBK28DA,30,11.65,屋頂突出物，水箱，機械室,鋼筋混凝土造,82年7月1日,十二層,,持分移轉
RPQNMLRKIIIGFFK68DA,42,105.24,住家用,加強磚造,70年4月15日,二層,一層 二層 陽台 平台,全筆移轉
RPXNMLRKIIIGFFK76DA,48,70.52,住家用,ＲＣ加強磚造，ＲＣ構造,65年1月20日,一層,一層,全筆移轉
RPVNMLNLIIIGFBK48DA,42,92.66,住家用,鋼筋混凝土造,70年6月20日,四層,四層,全筆移轉
RPVNMLNLIIIGFBK48DA,42,8.17,樓梯間,鋼筋混凝土造,70年6月20日,四層,,持分移轉
RPSNMLNLIIIGFBK18DA,30,261.33,住商用,鋼筋混凝土造,82年7月10日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 騎樓,全筆移轉
RPTNMLOLIIIGFBK38DA,35,135.57,住家用,加強磚造,77年9月16日,二層,一層 二層 陽台 平台 屋頂突出物,全筆移轉
RPRNMLOLIIIGFBK18DA,3,316.17,住家用,鋼筋混凝土造,109年6月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLKLIIIGFFK08DA,40,118.56,住家用,加強磚造,73年4月13日,二層,一層 二層 陽台 平台,全筆移轉
RPPNMLQKIIIGFFK48DA,40,143.14,住家用,加強磚造,72年6月2日,二層,一層 二層,全筆移轉
RPRNMLLLIIIGFBK87DA,32,182.97,住家用,鋼筋混凝土造,80年11月5日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPPNMLMKIIIGFFK08DA,,134.00,住家用,加強磚造，ＲＣ磚造,,二層,一層 二層 騎樓,全筆移轉
RPUNMLQJIIIGFBK48DA,30,72.18,住家用,鋼筋混凝土造,83年3月9日,四層,三層 陽台,全筆移轉
RPUNMLQJIIIGFBK48DA,30,6.24,住家用,鋼筋混凝土造,83年3月9日,四層,,持分移轉
RPRNMLRLIIIGFDK68DA,7,119.02,集合住宅,鋼骨鋼筋混凝土造,106年2月13日,二十層,十一層 陽台 雨遮,全筆移轉
RPRNMLRLIIIGFDK68DA,7,24.89,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,,持分移轉
RPRNMLRLIIIGFDK68DA,7,18.54,共有部分,鋼骨鋼筋混凝土造,106年2月13日,二十層,,持分移轉
RPQNMLTKIIIGFFK88DA,6,29.01,停車空間、電機設備、防空避難室、樓梯間、電梯機房、水箱,鋼筋混凝土造,106年5月18日,十二層,,持分移轉
RPUNMLQKIIIGFBK58DA,,92.07,住家用,磚造,,一層,一層 平台 見其他登記事項,全筆移轉
RPTNMLOLIIIGFDK58DA,38,4.30,樓梯間,鋼筋混凝土造,74年7月18日,五層,,持分移轉
RPTNMLOLIIIGFDK58DA,38,71.60,住家用,鋼筋混凝土造,74年7月18日,五層,五層,全筆移轉
RPTNMLOLIIIGFDK58DA,38,2.88,防空避難室,鋼筋混凝土造,74年7月18日,五層,,持分移轉
RPPQMLLKIIIGFFK28DA,30,43.33,住家用,鋼筋混凝土造,82年10月21日,十層,八層,全筆移轉
RPPQMLLKIIIGFFK28DA,30,7.35,住家用,鋼筋混凝土造,82年10月21日,十層,,持分移轉
RPPNMLRLIIIGFFK78EA,40,125.08,住家用,加強磚造,72年4月18日,二層,一層 二層 陽台 電梯樓梯間,持分移轉
RPQNMLSKIIIGFBK38DA,40,94.23,住家用,鋼筋混凝土造,72年11月1日,五層,三層 陽台,全筆移轉
RPTSMLRLIIIGFBK56DA,,91.56,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPRNMLKLIIIGFCK87DA,8,128.40,集合住宅,鋼筋混凝土造,105年2月26日,七層,三層 陽台,全筆移轉
RPRNMLKLIIIGFCK87DA,8,3.16,本共有部份之項目有發電機房、消防機房、樓梯間、電信室、川廊、管理委員會使用空間、水箱、機電設備空間等８項,鋼筋混凝土造,105年2月26日,二層,,持分移轉
RPRNMLKLIIIGFCK87DA,8,18.08,本共有部份之項目有昇降機間、梯廳、安全梯間、樓梯間等４項,鋼筋混凝土造,105年2月26日,七層,,持分移轉
RPQNMLLMIIIGFFK28DA,43,69.28,住家用,鋼筋混凝土造,69年8月1日,三層,三層,全筆移轉
RPRNMLRLIIIGFBK48DA,38,49.58,住家用,加強磚造,74年5月10日,二層,二層 陽台,全筆移轉
RPUNMLRKIIIGFBK68DA,16,27.26,住家用,鋼筋混凝土造,96年7月16日,十層,二層 陽台,全筆移轉
RPUNMLRKIIIGFBK68DA,16,18.92,共有部分,鋼筋混凝土造,96年7月16日,十層,,持分移轉
RPTNMLTKIIIGFCK88DA,1,226.30,住宅、停車空間,鋼筋混凝土造,111年10月31日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQPMLMJJIIGFDK18DA,23,171.32,住家用,鋼筋混凝土造,90年3月19日,三層,一層 二層 三層 陽台 平台 水箱,全筆移轉
RPQNMLTKIIIGFCK58DA,1,236.17,住宅、停車空間、樓梯間,鋼筋混凝土造,111年10月31日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPSNMLTKIIIGFCK78DA,1,209.26,住宅、停車空間、樓梯間,鋼筋混凝土造,111年10月31日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPPNMLRLIIIGFBK28DA,37,106.32,住家用,鋼筋混凝土造,75年8月8日,五層,四層 陽台,全筆移轉
RPPNMLRLIIIGFBK28DA,37,1.75,住家用,鋼筋混凝土造,75年8月8日,五層,,持分移轉
RPXNMLMJJIIGFBK48DA,,111.42,住家用,加強磚造,,二層,一層 二層 陽台,全筆移轉
RPPOMLMJJIIGFBK77DA,20,193.05,住商用,鋼筋混凝土造,92年5月29日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPQNMLRJJIIGFBK28DA,,145.97,住家用,鋼筋混凝土造,112年8月3日,三層,一層 二層 三層 陽台,全筆移轉
RPROMLTKIIIGFBK68DA,16,34.04,住家用,鋼筋混凝土造,96年7月16日,十層,四層 陽台,全筆移轉
RPROMLTKIIIGFBK68DA,16,15.45,共有部分,鋼筋混凝土造,96年7月16日,十層,,持分移轉
RPRNMLQJJIIGFDK48DA,8,403.68,住商用,鋼筋混凝土造,104年12月30日,五層,一層 二層 三層 四層 五層 陽台 見其他登記事項,全筆移轉
RPTNMLLMIIIGFFK58DA,29,103.20,住家用,鋼筋混凝土造,83年12月6日,十一層,十一層 陽台,全筆移轉
RPTNMLLMIIIGFFK58DA,29,15.69,防空避難室、停車場,鋼筋混凝土造,83年12月6日,十一層,,持分移轉
RPTNMLLMIIIGFFK58DA,29,3.77,樓梯、電梯、樓梯間、機械房、水箱,鋼筋混凝土造,83年12月6日,十一層,,持分移轉
RPTNMLLKIIIGFDK18DA,11,417.47,住家用、停車空間,鋼筋混凝土造,101年9月13日,五層,一層 二層 三層 四層 五層 陽台,全筆移轉
RPPNMLQLIIIGFDK48EA,39,79.53,住家用,鋼筋混凝土造,74年3月1日,三層,一層 二層 三層 騎樓,持分移轉
RPTNMLSKIIIGFDK88DA,19,81.16,住家用,鋼筋混凝土造,93年9月24日,7,一層 平台,全筆移轉
RPTNMLSKIIIGFDK88DA,19,15.69,防空避難室兼停車空間,鋼筋混凝土造,93年9月24日,七層,,持分移轉
RPTNMLSKIIIGFDK88DA,19,7.00,電梯間、梯間、機房,鋼筋混凝土造,93年9月24日,七層,,持分移轉
RPTNMLSKIIIGFDK88DA,19,.73,水箱,鋼筋混凝土造,93年9月24日,七層,,持分移轉
RPROMLKLIIIGFDK08DA,22,21.12,住家用,鋼筋混凝土造,90年6月29日,三層,二層 陽台,全筆移轉
RPROMLKLIIIGFDK08DA,22,6.21,樓梯間、屋頂突出物,鋼筋混凝土造,90年6月29日,三層,,持分移轉
RPPNMLQJJIIGFDK28DA,22,20.35,住家用,鋼筋混凝土造,91年4月17日,四層,一層 平台,全筆移轉
RPPNMLQJJIIGFDK28DA,22,6.37,樓梯間、走廊、機械室,鋼筋混凝土造,91年4月17日,四層,,持分移轉
RPTNMLSKIIIGFFK09DA,11,277.08,住商用,ＲＣ造,101年4月6日,四層,一層 二層 三層 四層 陽台 屋頂突出物 雨遮 見其他登記事項,全筆移轉
RPPNMLLKIIIGFDK77DA,9,66.35,集合住宅,鋼筋混凝土造,103年9月29日,十五層,十層 陽台 雨遮,全筆移轉
RPPNMLLKIIIGFDK77DA,9,33.19,共有部分,鋼筋混凝土造,103年9月29日,十五層,,持分移轉
RPPNMLLKIIIGFDK77DA,9,12.23,共有部分,鋼筋混凝土造,103年9月29日,十五層,,持分移轉
RPVNMLRJJIIGFDK98DA,38,119.96,住家用,加強磚造,74年8月28日,二層,一層 二層,全筆移轉
RPUNMLOLIIIGFBK48DA,,145.56,住商用,鋼筋混凝土造,,二層,一層 二層 見其他登記事項,全筆移轉
RPUNMLRJJIIGFCK78DA,1,88.33,集合住宅,鋼筋混凝土造,111年8月30日,九層,七層 陽台,全筆移轉
RPUNMLRJJIIGFCK78DA,1,29.74,停車空間、昇降機道、梯廳、安全梯間、電信室、樓梯間、發電機房、消防機房,鋼筋混凝土造,111年8月30日,九層,,持分移轉
RPPNMLSJJIIGFCK38DA,5,76.12,集合住宅,鋼筋混凝土造,108年2月20日,八層,七層 陽台,全筆移轉
RPPNMLSJJIIGFCK38DA,5,56.70,本共有部分之項目有停車空間、台電配電室、消防機房、公共空間、機電設備空間、電信室、發電機房、梯廳、排煙室、昇降機道、樓梯間、機械室、水箱室等１３項,鋼筋混凝土造,108年2月20日,八層,,持分移轉
RPUOMLMJJIIGFDK48DA,19,15.79,住家用,鋼筋混凝土造,93年6月23日,三層,三層 陽台 雨遮,全筆移轉
RPUOMLMJJIIGFDK48DA,19,4.62,樓梯間、走廊,鋼筋混凝土造,93年6月23日,三層,,持分移轉
RPRNMLNJJIIGFDK18DA,7,95.64,住家用,鋼筋混凝土造,105年10月12日,九層,七層 陽台,全筆移轉
RPRNMLNJJIIGFDK18DA,7,40.13,共有部分,鋼筋混凝土造,105年10月12日,九層,,持分移轉
RPRNMLNJJIIGFDK18DA,7,19.27,樓梯間、電梯間、機械室、水箱,鋼筋混凝土造,105年10月12日,九層,,持分移轉
RPWOMLRJJIIGFDK56DA,28,96.11,住家用,鋼筋混凝土造,84年10月16日,八層,五層 陽台,全筆移轉
RPWOMLRJJIIGFDK56DA,28,.49,見其他登記事項,鋼筋混凝土造,84年10月16日,八層,,持分移轉
RPWOMLRJJIIGFDK56DA,28,11.91,梯間，機械室，水箱,鋼筋混凝土造,84年10月16日,八層,,持分移轉
RPWOMLRJJIIGFDK56DA,28,21.73,車道，地下室，通道,鋼筋混凝土造,84年10月16日,地下層,,持分移轉
RPXOMLTJJIIGFDK86DA,,85.08,集合住宅,鋼筋混凝土造,112年4月28日,十層,三層 陽台,全筆移轉
RPXOMLTJJIIGFDK86DA,,70.66,共有部分,鋼筋混凝土造,112年4月28日,十層,,持分移轉
RPVNMLNKIIIGFBK38DA,29,179.71,住家用,鋼筋混凝土造,84年2月15日,五層,一層 二層 三層 四層 五層 陽台 平台,全筆移轉
RPRNMLNJJIIGFEK28DA,32,171.63,住家用,鋼筋混凝土造,81年3月20日,四層,一層 二層 三層 四層,全筆移轉
RPWNMLPLIIIGFFK56DA,29,85.66,住家用,鋼筋混凝土造,83年5月18日,七層,三層 陽台,全筆移轉
RPWNMLPLIIIGFFK56DA,29,19.41,住家用,鋼筋混凝土造,83年5月18日,七層,,持分移轉
RPSNMLQLIIIGFFK88DA,42,184.75,住家用,鋼筋混凝土造,70年11月30日,三層,一層 二層 三層 騎樓,全筆移轉
RPRNMLRLIIIGFCK58DA,28,187.20,住家用,鋼筋混凝土造,85年4月10日,三層,一層 二層 三層 屋頂突出物,全筆移轉
RPTOMLOLIIIGFFK88DA,44,95.96,住家用,加強磚造,68年6月28日,二層,一層 二層 騎樓,全筆移轉
RPXNMLLMIIIGFDK78DA,18,105.05,住家用,鋼筋混凝土造,94年4月12日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項,持分移轉
RPXNMLLMIIIGFDK78DA,18,105.05,住家用,鋼筋混凝土造,94年4月12日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項,持分移轉
RPQNMLTJIIIGFFK78DA,30,93.20,住家用,鋼筋混凝土造,82年6月28日,六層,一層 平台,全筆移轉
RPQNMLTJIIIGFFK78DA,30,17.20,住家用,鋼筋混凝土造,82年6月28日,六層,,持分移轉
RPWOMLMJJIIGFDK68DA,36,138.78,住家用,加強磚造,76年6月2日,二層,一層 二層 陽台 平台,全筆移轉
RPWNMLNKIIIGFDK68DA,7,68.32,住家用,鋼筋混凝土造,105年10月12日,十一層,十層 陽台,全筆移轉
RPWNMLNKIIIGFDK68DA,7,33.68,共有部分,鋼筋混凝土造,105年10月12日,十一層,,持分移轉
RPPNMLNKIIIGFDK97DA,30,10.66,防空避難室，停車場,鋼筋混凝土造,82年8月16日,,,持分移轉
RPWNMLNKIIIGFDK68DA,7,16.64,共有部分,鋼筋混凝土造,105年10月12日,十一層,,持分移轉
RPPNMLNKIIIGFDK97DA,30,19.24,電梯間,鋼筋混凝土造,82年8月16日,,,持分移轉
RPPNMLNKIIIGFDK97DA,30,95.79,住家用,鋼筋混凝土造,82年8月16日,十層,八層 陽台,全筆移轉
RPPNMLNJJIIGFDK97DA,28,91.24,住家用,鋼筋混凝土造,84年7月20日,八層,六層 陽台,全筆移轉
RPPNMLNJJIIGFDK97DA,28,12.30,樓梯間,鋼筋混凝土造,84年7月20日,八層,,持分移轉
RPPNMLNJJIIGFDK97DA,28,14.30,防空避難室及車位,鋼筋混凝土造,84年7月20日,八層,,持分移轉
RPTOMLRJJIIGFFK09DA,43,9.24,地下室，樓梯,鋼筋混凝土造,70年1月14日,,,持分移轉
RPTOMLRJJIIGFFK09DA,43,88.96,住家用,鋼筋混凝土造,70年1月14日,五層,五層,全筆移轉
RPOOMLRJJIIGFFK58DA,18,84.14,住家用,鋼筋混凝土造,94年4月12日,五層,五層 陽台,全筆移轉
RPOOMLRJJIIGFFK58DA,18,38.72,樓梯走廊,鋼筋混凝土造,94年4月12日,五層,,持分移轉
RPWNMLOKJIIGFBK68DA,28,207.00,住商用,鋼筋混凝土造,84年11月23日,四層,一層 二層 三層 四層 屋頂突出物 騎樓,全筆移轉
RPTNMLRKIIIGFDK78DA,28,54.60,住家用,鋼筋混凝土造,84年8月25日,十二層,七層 陽台,全筆移轉
RPTNMLRKIIIGFDK78DA,28,10.34,梯間，水箱，機械房,鋼筋混凝土造,84年8月25日,十二層,,持分移轉
RPTNMLRKIIIGFDK78DA,28,8.30,防空避難室，停車空間，辦公室，管理室,鋼筋混凝土造,84年8月25日,十二層,,持分移轉
RPPVMLQJIIIGFFK56DA,27,82.94,住家用,鋼筋混凝土造,86年1月29日,九層,八層 陽台,全筆移轉
RPPVMLQJIIIGFFK56DA,27,38.56,停車空間，地下室,鋼筋混凝土造,86年1月29日,,地下一層,持分移轉
RPPVMLQJIIIGFFK56DA,27,16.90,地下室,鋼筋混凝土造,86年1月29日,,,持分移轉
RPPVMLQJIIIGFFK56DA,27,3.94,地下室,鋼筋混凝土造,86年1月29日,,,持分移轉
RPPVMLQJIIIGFFK56DA,27,2.82,公共設施,鋼筋混凝土造,86年1月29日,九層,,持分移轉
RPPNMLTLIIIGFFK88DA,10,61.07,住家用,鋼筋混凝土造,102年12月24日,七層,一層,全筆移轉
RPPNMLTLIIIGFFK88DA,10,54.06,公共設施、停車空間、防空避難室,鋼筋混凝土造,102年12月24日,七層,,持分移轉
RPPNMLTLIIIGFFK88DA,10,11.07,樓梯間,鋼筋混凝土造,102年12月24日,七層,,持分移轉
RPWNMLLMIIIGFFK88DA,10,85.83,集合住宅,鋼筋混凝土造,102年9月9日,十一層,八層 陽台,全筆移轉
RPWNMLLMIIIGFFK88DA,10,15.79,Ａ、Ｂ、Ｆ棟樓梯間,鋼筋混凝土造,102年9月9日,十一層,,持分移轉
RPWNMLLMIIIGFFK88DA,10,65.67,防空避難室兼停車空間、台電受電室水箱、電信室、發電機室、消防機房、汙水機房,鋼筋混凝土造,102年9月9日,十一層,,持分移轉
RPPNMLNKJIIGFDK18EA,44,161.10,住家用,加強磚造,69年2月27日,二層,一層 二層 騎樓,全筆移轉
