編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPWNMLMKIIIGFAT56DA,28,126.48,住商用,鋼筋混凝土造,84年5月25日,十二層,一層 二層 三層 陽台 平台 騎樓,全筆移轉
RPWNMLMKIIIGFAT56DA,28,23.26,樓梯間，防空避難室兼停車空間,鋼筋混凝土造,84年5月25日,,,持分移轉
RPWNMLMKIIIGFCT76DA,9,44.52,本共有部分之項目有停車空間、樓梯間、水箱間及電梯機械室等四項。,鋼筋混凝土構造,103年12月17日,七層,,持分移轉
RPWNMLMKIIIGFCT76DA,9,56.37,集合住宅,鋼筋混凝土構造,103年12月17日,七層,六層 陽台,全筆移轉
RPPNMLSKIIIGFBT56DA,31,64.42,住商用,鋼筋混凝土造,81年5月9日,三層,一層 二層 三層 陽台 騎樓,持分移轉
RPSOMLNLIIIGFCT66DA,1,33.98,本共有部分之項目有停車空間、共同梯間、電信室及樓梯間等四項,鋼筋混凝土構造,112年3月2日,五層,,持分移轉
RPSOMLNLIIIGFCT66DA,1,89.48,集合住宅,鋼筋混凝土構造,112年3月2日,五層,二層 陽台,全筆移轉
RPWNMLPLIIIGFAT96DA,47,77.20,住家用,加強磚造,65年12月31日,二層,一層 二層,全筆移轉
RPPNMLQLIIIGFCT66EA,33,447.52,住商用,鋼筋混凝土造,79年9月5日,四層,一層 二層 三層 四層 騎樓 地下層,全筆移轉
RPRNMLMKIIIGFAT68DA,24,99.38,集合住宅,鋼筋混凝土造,88年12月4日,十四層,七層 陽台,全筆移轉
RPRNMLMKIIIGFAT68DA,24,28.81,走廊、辦公室、管理員室梯間、俱樂部梯間、公共空間、停車空間、防空避難室、屋頂突出物、陽台,鋼筋混凝土造,88年12月4日,十四層,,持分移轉
RPPNMLMKIIIGFAT48DA,,253.01,住家用,鋼筋混凝土造,112年7月14日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLQLIIIGFAT09DA,41,132.51,住商用,加強磚造,72年1月12日,二層,一層 二層 屋頂突出物 騎樓 夾層,全筆移轉
RPSNMLPLIIIGFCT76DA,28,17.09,住家用,鋼筋混凝土造,84年7月10日,六層,三層 陽台,全筆移轉
RPSNMLPLIIIGFCT76DA,28,11.17,住家用,鋼筋混凝土造,84年7月10日,六層,,持分移轉
RPRNMLPLIIIGFCT66DA,28,17.09,住家用,鋼筋混凝土造,84年7月10日,六層,四層 陽台,全筆移轉
RPRNMLPLIIIGFCT66DA,28,11.17,住家用,鋼筋混凝土造,84年7月10日,六層,,持分移轉
RPTNMLPLIIIGFCT86DA,28,17.09,住家用,鋼筋混凝土造,84年7月10日,六層,三層 陽台,全筆移轉
RPTNMLPLIIIGFCT86DA,28,11.17,住家用,鋼筋混凝土造,84年7月10日,六層,,持分移轉
RPPNMLQLIIIGFAT09EA,,26.78,住家用,磚造,,一層,一層,全筆移轉
RPSPMLNLIIIGFCT76DA,19,5.44,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPSPMLNLIIIGFCT76DA,19,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPSPMLNLIIIGFCT76DA,19,11.58,見使用執照,鋼筋混凝土造,93年7月12日,六層,二層 陽台,全筆移轉
RPRPMLNLIIIGFCT66DA,19,5.62,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPRPMLNLIIIGFCT66DA,19,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPQNMLMKIIIGFET98DA,28,15.97,共同部份,鋼筋混凝土造,84年7月10日,四層,,持分移轉
RPQNMLMKIIIGFET98DA,28,23.01,住家用,鋼筋混凝土造,84年7月10日,四層,四層 陽台,全筆移轉
RPRPMLNLIIIGFCT66DA,19,11.92,見使用執照,鋼筋混凝土造,93年7月12日,六層,五層 陽台,全筆移轉
RPTOMLQLIIIGFCT07DA,1,201.75,住宅,鋼筋混凝土構造,112年1月12日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLKLIIIGFDT88DA,36,89.08,住家用,鋼筋混凝土造,76年11月16日,三層,一層 二層 三層,持分移轉
RPPNMLKMIIIGFAT58EA,39,52.13,住家用,加強磚造,73年8月27日,一層,一層,全筆移轉
RPWNMLOLIIIGFCT07DA,28,17.09,住家用,鋼筋混凝土造,84年7月10日,六層,二層 陽台,全筆移轉
RPWNMLOLIIIGFCT07DA,28,11.17,住家用,鋼筋混凝土造,84年7月10日,六層,,持分移轉
RPPOMLLJJIIGFAT48DA,29,35.60,集合住宅,鋼筋混凝土造,83年5月7日,六層,三層 陽台,全筆移轉
RPPOMLLJJIIGFAT48DA,29,14.82,冰箱，受電室，停車場,鋼筋混凝土造,83年5月7日,六層,,持分移轉
RPQOMLLJJIIGFAT58DA,28,34.76,住家用,鋼筋混凝土造,84年10月6日,十二層,三層,全筆移轉
RPQOMLLJJIIGFAT58DA,28,13.03,停車空間，集合住宅，防空避難室,鋼筋混凝土造,84年10月6日,十二層,,持分移轉
RPQOMLSKIIIGFAT66DA,39,64.07,住家用,鋼筋混凝土造,73年8月2日,五層,五層,全筆移轉
RPQOMLSKIIIGFAT66DA,39,6.84,樓梯,鋼筋混凝土造,73年8月2日,五層,,持分移轉
RPPNMLQJIIIGFBT88DA,35,119.04,住家用,加強磚造,77年7月16日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPOOMLLMIIIGFDT88DA,,198.70,住家用,鋼筋混凝土造,112年6月12日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLRLIIIGFFT17EA,30,167.01,農舍,加強磚造,83年2月7日,二層,一層 二層 屋頂突出物,全筆移轉
RPPNMLMJJIIGFDT88EA,,92.20,住家用,加強磚造,,二層,一層 二層,持分移轉
RPQNMLSKIIIGFDT86DA,30,12.43,防空避難停車場,鋼筋混凝土造,82年7月21日,,,持分移轉
RPQNMLSKIIIGFDT86DA,30,16.52,梯間,鋼筋混凝土造,82年7月21日,,,持分移轉
RPQNMLSKIIIGFDT86DA,30,92.11,住家用,鋼筋混凝土造,82年7月21日,五層,四層 陽台,全筆移轉
RPSNMLLMIIIGFCT09DA,55,138.41,住商用,磚造,57年8月15日,二層,一層 二層,全筆移轉
RPPNMLLJJIIGFFT98EA,29,130.83,住家用,鋼筋混凝土造,84年4月1日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPWNMLTKIIIGFAT27DA,29,148.32,住商用,鋼筋混凝土造,83年6月15日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLNLIIIGFAT68DA,,83.37,住家用,鋼筋混凝土加強磚造,,二層,一層 二層,全筆移轉
RPRNMLLJJIIGFDT88DA,8,258.26,工業用,鋼筋混凝土構造,105年1月6日,二層,一層 二層,全筆移轉
RPRPMLMJJIIGFAT88DA,16,8.58,辦公室,鋼筋混凝土造,96年5月30日,八層,三層 雨遮,全筆移轉
RPRPMLMJJIIGFAT88DA,16,7.72,梯廳、防空避難室、停車空間、水箱、機械室,鋼筋混凝土造,96年5月30日,八層,,持分移轉
SPRPMLMJJIIGFAT98DA,16,8.63,辦公室,鋼筋混凝土造,96年5月30日,八層,八層 雨遮,全筆移轉
SPRPMLMJJIIGFAT98DA,16,8.13,梯廳、防空避難室、停車空間、水箱、機械室,鋼筋混凝土造,96年5月30日,八層,,持分移轉
RPUNMLRLIIIGFCT17DA,19,5.80,見使用執照,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPUNMLRLIIIGFCT17DA,19,1.12,停車空間、機械室,鋼筋混凝土造,93年7月12日,六層,,持分移轉
RPUNMLRLIIIGFCT17DA,19,11.92,見使用執照,鋼筋混凝土造,93年7月12日,六層,二層 陽台,全筆移轉
