鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
中正區,租賃房屋,基隆市中正區新豐街１６２巷４８號６樓,0.0,,,,1120920,土地0建物1車位0,六層,9,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1101014,105.48,2,1,1,有,有,有,17000,161,,0.0,0,,RPVNMLQJIIIGFDC08CC,整棟(戶)出租,有,1120925~1130924,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
暖暖區,租賃房屋,基隆市暖暖區暖暖街１９７巷６號,0.0,,,,1120921,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0781226,221.85,3,1,3,有,無,無,15000,68,,0.0,0,,RPWNMLQJIIIGFDC18CC,整棟(戶)出租,無,1120921~1130920,無,冷氣、熱水器、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區復興路２０７號１２樓之７,0.0,,,,1121003,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111201,81.94999999999999,2,1,1,有,有,有,19800,242,,0.0,0,,RPOOMLQJIIIGFDC47CC,整棟(戶)出租,有,1121010~1131009,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區健民街１４巷２７之１號,0.0,,,,1121003,土地0建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,加強磚造,0640903,75.93,3,1,1,有,無,有,8000,105,,0.0,0,,RPPOMLQJIIIGFDC57CC,整棟(戶)出租,無,1121007~1131006,無,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中山區,租賃房屋,基隆市中山區復興路２０５號５樓之２,0.0,,,,1120927,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111201,82.55,2,1,1,有,有,有,17000,206,,0.0,0,,RPPNMLLKIIIGFDC07CC,整棟(戶)出租,有,1120930~1130929,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
中正區,租賃房屋,基隆市中正區觀海街７８號３樓,0.0,,,,1120918,土地0建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,146.46,3,2,2,有,有,有,13000,89,,0.0,0,,RPQNMLLKIIIGFDC17CC,整棟(戶)出租,有,1121028~1131027,有,冷氣、熱水器、冰箱、瓦斯或天然氣,社會住宅包租轉租
安樂區,租賃房屋,基隆市安樂區基金一路１３５巷５９號３樓,0.0,,,,1120920,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840519,112.36,3,1,2,有,有,有,7000,62,,0.0,0,,RPRNMLLKIIIGFDC27CC,整棟(戶)出租,有,1120920~1130919,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅包租轉租
七堵區,租賃房屋,基隆市七堵區長安街２６１巷３８號,0.0,,,,1120919,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土造,0710228,93.38,2,2,2,有,無,無,17600,188,,0.0,0,,RPSNMLLKIIIGFDC37CC,整棟(戶)出租,無,1121015~1131014,無,,社會住宅包租轉租
暖暖區,租賃房屋,基隆市暖暖區碇內街２５１號５樓,0.0,,,,1120922,土地0建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840808,63.0,1,1,1,有,有,有,8000,127,,0.0,0,,RPTNMLLKIIIGFDC47CC,整棟(戶)出租,無,1120922~1130921,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中山區,租賃房屋,基隆市中山區復興路２１１號１０樓之９,0.0,,,,1120920,土地0建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111201,83.47,2,1,1,有,有,有,19000,228,,0.0,0,,RPWNMLLKIIIGFDC77CC,整棟(戶)出租,有,1120930~1130929,有,冷氣、熱水器、洗衣機、電視機、冰箱、瓦斯或天然氣,社會住宅代管
中正區,租賃房屋,基隆市中正區觀海街１９３號１２樓,0.0,,,,1120920,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,31.96,1,0,1,有,有,有,6500,203,,0.0,0,,RPXNMLLKIIIGFDC87CC,整棟(戶)出租,有,1121025~1131024,有,冷氣、熱水器、洗衣機、電視機、冰箱,社會住宅包租轉租
