鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
新竹市,建物,新竹市新竹市至善街３５巷６０號２樓,0.0,,山坡地保育區,丙種建築用地,1120731,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860707,28.72,1,0,1,有,無,有,6500,226,,0.0,0,,RPRNMLMLQHIGFAO09CC,,,,,,
新竹市,房地(土地+建物)+車位,新竹市新竹市建中路３２號２樓之２,25.77,住,,,1120809,土地1建物1車位1,二層,12,住宅大樓(11層含以上有電梯),住宅,鋼筋混凝土造,0890930,128.95,3,2,2,有,有,有,24000,186,坡道平面,0.0,0,機車位1個,RPPNMLPLQHIGFAO56CC,,,,,,
新竹市,建物,新竹市新竹市埔頂一路４６２號十二樓,0.0,住,,,1120816,土地0建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1001001,191.42000000000002,3,2,2,有,有,有,36000,188,坡道平面,0.0,0,租金含管理費。車位面積無法分算。,RPQNMLPLQHIGFAO66CC,,,,,,
新竹市,建物,新竹市新竹市中山路６４０巷４４７號,92.86,住,,,1120824,土地0建物1車位0,全,5,透天厝,停車空間、住宅,鋼筋混凝土造,0981210,257.1,4,3,6,有,無,無,65000,253,,0.0,0,,RPSNMLPLQHIGFAO86CC,,,,,,
新竹市,建物,新竹市新竹市振興路５６號,0.0,住,,,1120822,土地0建物0車位0,一層,7,套房(1房1廳1衛),住商用,鋼筋混凝土造,0831207,37.57,1,0,1,有,無,有,5800,154,,0.0,0,分租套房,RPTNMLPLQHIGFAO96CC,,,,,,
新竹市,建物,新竹市新竹市明湖路６５０巷３６號３樓,0.0,,鄉村區,乙種建築用地,1120820,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840128,68.55000000000001,2,2,1,有,無,有,16000,233,,0.0,0,,RPUNMLPLQHIGFAO07CC,,,,,,
新竹市,建物,新竹市新竹市香山區明德路６８號,0.0,,山坡地保育區,丙種建築用地,1120727,土地0建物1車位0,全,5,透天厝,店舖、住宅,鋼筋混凝土造,0900403,17.0,1,0,1,有,無,有,4800,282,,0.0,0,,RPSNMLQLQHIGFAO96CC,,,,,,
新竹市,建物,新竹市新竹市香山區明德路６８號,0.0,,山坡地保育區,丙種建築用地,1120724,土地0建物1車位0,全,5,透天厝,店舖、住宅,鋼筋混凝土造,0900403,18.0,1,0,1,有,無,有,5000,278,,0.0,0,,RPTNMLQLQHIGFAO07CC,,,,,,
新竹市,建物,新竹市新竹市香山區明德路６８號,0.0,,山坡地保育區,丙種建築用地,1120724,土地0建物1車位0,全,5,透天厝,店舖、住宅,鋼筋混凝土造,0900403,18.0,1,0,1,有,無,有,5600,311,,0.0,0,,RPVNMLQLQHIGFAO27CC,,,,,,
新竹市,建物,新竹市新竹市香山區明德路６８號,0.0,,山坡地保育區,丙種建築用地,1120727,土地0建物1車位0,全,5,透天厝,店舖、住宅,鋼筋混凝土造,0900403,17.0,1,0,1,有,無,有,4600,271,,0.0,0,,RPWNMLQLQHIGFAO37CC,,,,,,
