鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
虎尾鎮,建物,雲林縣虎尾鎮五間厝６０號七樓之５,0.0,住,,,1120730,土地0建物1車位0,七層,7,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,1080409,13.510000000000002,1,0,1,有,有,有,4000,296,,0.0,0,,RPPNMLNLQHIGFDP76CC,,,,,,
斗六市,建物,雲林縣斗六市樂利街５３號二樓之１１,0.0,住,,,1120805,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPPNMLSLQHIGFAP96CC,,,,,,
斗六市,建物,雲林縣斗六市樂利街５３號二樓之１２,0.0,住,,,1120804,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPQNMLSLQHIGFAP07CC,,,,,,
斗六市,建物,雲林縣斗六市樂利街５３號四樓之２,0.0,住,,,1120805,土地0建物1車位0,四層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,15.549999999999999,1,0,1,有,有,有,4200,270,,0.0,0,,RPRNMLSLQHIGFAP17CC,,,,,,
斗六市,建物,雲林縣斗六市樂利街５３號二樓之３３,0.0,住,,,1120807,土地0建物1車位0,二層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,18.91,1,0,1,有,有,有,4200,222,,0.0,0,,RPSNMLSLQHIGFAP27CC,,,,,,
斗六市,建物,雲林縣斗六市樂利街５３號四樓之３１,0.0,住,,,1120807,土地0建物1車位0,四層,7,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0990223,18.34,1,0,1,有,有,有,4200,229,,0.0,0,,RPTNMLSLQHIGFAP37CC,,,,,,
斗六市,建物,雲林縣斗六市大智街７９號,0.0,住,,,1120822,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960508,26.5,1,0,1,有,無,有,6500,245,,0.0,0,,RPQNMLKMQHIGFAP98CC,,,,,,
斗六市,建物,雲林縣斗六市大智街７９號,0.0,住,,,1120828,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960508,27.0,1,0,1,有,無,有,7000,259,,0.0,0,,RPRNMLKMQHIGFAP09CC,,,,,,
斗六市,建物,雲林縣斗六市大智街７９號,0.0,住,,,1120813,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960508,26.5,1,0,1,有,無,有,7000,264,,0.0,0,,RPSNMLKMQHIGFAP56CC,,,,,,
斗六市,房地(土地+建物),雲林縣斗六市大同路３００之８號,22.86,住,,,1120825,土地1建物1車位0,見其他登記事項,7,店面(店鋪),住商用,鋼筋混凝土造,0811011,125.01,2,1,2,有,有,無,15000,120,,0.0,0,,RPTNMLKMQHIGFAP66CC,,,,,,
斗南鎮,租賃房屋,雲林縣斗南鎮同安街７６號二樓,0.0,,,,1120901,土地0建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810610,123.33000000000001,3,2,2,有,有,有,10325,84,,0.0,0,管理費175元。,RPPNMLRJRHIGFBP86CC,整棟(戶)出租,無,1120913~1130912,有,冷氣、熱水器、電視機、冰箱、瓦斯或天然氣,社會住宅代管
斗六市,租賃房屋,雲林縣斗六市大學路三段５０號,224.0,農,,,1120814,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0831120,198.18,4,3,5,有,無,無,26000,131,,0.0,0,,RPQNMLSJRHIGFAP96CC,,無,1120817~1200816,無,,
斗六市,租賃房屋,雲林縣斗六市明德北路二段３７５號,74.1,住,,,1120830,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0850827,224.15,4,2,3,有,無,有,28000,125,,0.0,0,,RPPNMLLKRHIGFAP88CC,整棟(戶)出租,無,1120901~1130229,無,冷氣、熱水器、洗衣機、瓦斯或天然氣,
斗六市,租賃房屋,雲林縣斗六市民生路８２號,197.48,商,,,1120821,土地2建物0車位0,四層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0740725,23.39,38,0,38,有,無,有,7500,321,,0.0,0,續租案件；,RPPNMLOKRHIGFAP56CC,分租套房,無,1120901~1130831,有,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市嘉東南路５０巷８６號,127.0,,特定農業區,甲種建築用地,1120822,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0951110,14.14,8,0,8,有,無,有,3500,248,,0.0,0,,RPQNMLOKRHIGFAP66CC,分租套房,無,1120901~1130831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市中山路６０１號,191.06,,一般農業區,甲種建築用地,1120822,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.22,15,0,15,有,無,有,4000,247,,0.0,0,,RPRNMLOKRHIGFAP76CC,分租套房,無,1120901~1130831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市嘉東南路４８號,96.0,,特定農業區,甲種建築用地,1120823,土地1建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0960208,17.71,6,0,6,有,無,有,3500,198,,0.0,0,,RPPNMLPKRHIGFAP66CC,分租套房,無,1120824~1130223,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,土地,自強段43地號,1185.51,住,,,1120817,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,125514,106,,0.0,0,,RPQNMLPKRHIGFAP76CC,,,,,,
西螺鎮,租賃房屋,雲林縣西螺鎮金興街２號,116.41,住,,,1120916,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0701225,165.28,4,2,3,有,無,無,12000,73,,0.0,0,含增建或未登記建物；,RPPNMLKLRHIGFCP09CC,整棟(戶)出租,無,1120916~1130915,無,熱水器,一般包租
斗六市,租賃房屋,雲林縣斗六市鎮南路１２０巷１１號,0.0,,,,1120914,土地0建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0640106,104.04,5,2,2,有,無,有,9000,87,,0.0,0,,RPPNMLMLRHIGFAP09CC,整棟(戶)出租,無,1120924~1130923,無,冷氣、熱水器、洗衣機、冰箱、瓦斯或天然氣,社會住宅代管
西螺鎮,租賃房屋,雲林縣西螺鎮振興７７之６號,0.0,,,,1120915,土地0建物1車位0,全,4,透天厝,住宅、水塔間,ＲＣ造,1110913,60.23,5,1,5,有,無,有,13000,216,,0.0,0,租金總額含管理費；水費；,RPQNMLMLRHIGFCP76CC,分層出租,無,1120915~1130914,有,冷氣、洗衣機、電視機、冰箱,
斗六市,租賃房屋,雲林縣斗六市中山路６０１號,191.06,,一般農業區,甲種建築用地,1120827,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.31,15,0,15,有,無,無,4000,245,,0.0,0,,RPPNMLPLRHIGFAP76CC,分租套房,無,1120901~1130831,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
斗六市,租賃房屋,雲林縣斗六市中山路６０１號,191.06,,一般農業區,甲種建築用地,1120902,土地1建物0車位0,全,3,透天厝,住商用,鋼筋混凝土造,0890808,16.22,15,0,15,有,無,有,4000,247,,0.0,0,,RPQNMLPLRHIGFAP86CC,分租套房,無,1120902~1130901,無,冷氣、熱水器、電視機、冰箱、有線電視、網路,
