編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPRNMLQKJIIGFAI08DA,56,78.42,商業用,加強磚造,57年4月21日,二層,一層 二層,全筆移轉
RPXOMLKLJIIGFAI28DA,53,41.67,住商用,鋼筋混凝土加強磚造,59年6月27日,二層,一層 二層,全筆移轉
RPQNMLLLJIIGFAI57DA,17,228.30,住家用,鋼筋混凝土造,96年2月2日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLOKJIIGFAI97DA,29,25.70,住家用,鋼筋混凝土造,84年1月17日,十二層,十二層,全筆移轉
RPSNMLOKJIIGFAI97DA,29,11.80,共有部份,鋼筋混凝土造,84年1月17日,十二層,,持分移轉
RPPNMLSKJIIGFAI08DA,38,5.28,共有部份,鋼筋混凝土造,74年9月19日,五層,,持分移轉
RPPNMLSKJIIGFAI08DA,38,6.61,共有部份,鋼筋混凝土造,74年9月19日,五層,,持分移轉
RPPNMLSKJIIGFAI08DA,38,72.21,住家用,鋼筋混凝土造,74年9月19日,五層,二層 陽台,全筆移轉
RPPNMLKLJIIGFAI37DA,,196.25,店舖、辦公室、樓梯間、安全梯、梯廳,鋼筋混凝土造,112年7月19日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPSNMLKLJIIGFAI67DA,39,31.35,住家用,鋼筋混凝土造,73年11月29日,六層,四層 陽台,全筆移轉
RPSNMLKLJIIGFAI67DA,39,6.24,共有部份,鋼筋混凝土造,73年11月29日,六層,,持分移轉
RPSNMLKLJIIGFAI67DA,39,4.78,共有部份,鋼筋混凝土造,73年11月29日,六層,,持分移轉
RPQOMLNLJIIGFAI87DA,41,7.05,共有部份,鋼筋混凝土造,71年11月16日,五層,,持分移轉
RPQOMLNLJIIGFAI87DA,41,49.40,住家用,鋼筋混凝土造,71年11月16日,五層,四層,全筆移轉
RPPNMLNKJIIGFAI57DA,32,45.69,避難室、停車場,鋼筋混凝土造,81年5月8日,十二層,地下層,持分移轉
RPPNMLNKJIIGFAI57DA,32,.39,共有部份,鋼筋混凝土造,81年5月8日,十二層,,持分移轉
RPUNMLNLJIIGFAI18DA,31,87.26,住家用,鋼筋混凝土造,81年11月13日,五層,二層 陽台,全筆移轉
RPUNMLNLJIIGFAI18DA,31,12.92,共有部份,鋼筋混凝土造,81年11月13日,五層,,持分移轉
RPQNMLPKJIIGFAI87DA,34,118.44,商業用,鋼筋混凝土造,78年7月3日,十二層,十一層 陽台,全筆移轉
RPPNMLPKJIIGFAI77DA,31,121.96,住家用,鋼筋混凝土造,81年6月23日,七層,七層 陽台 露台,全筆移轉
RPQNMLPKJIIGFAI87DA,34,20.06,共有部份,鋼筋混凝土造,78年7月3日,十二層,,持分移轉
RPPNMLPKJIIGFAI77DA,31,14.89,共有部份,鋼筋混凝土造,81年6月23日,000,,持分移轉
RPQNMLPKJIIGFAI87DA,34,13.02,共有部份,鋼筋混凝土造,78年7月3日,十二層,,持分移轉
RPUOMLOKJIIGFAI28DA,27,50.15,住家用,鋼筋混凝土造,86年1月31日,十四層,五層 陽台,全筆移轉
RPUOMLOKJIIGFAI28DA,27,8.93,共有部份,鋼筋混凝土造,86年1月31日,十四層,,持分移轉
RPUOMLOKJIIGFAI28DA,27,5.59,共有部份,鋼筋混凝土造,86年1月31日,十四層,,持分移轉
RPPNMLSLJIIGFAI18DA,36,88.72,住家用,加強磚造,77年1月13日,二層,一層 二層 電梯樓梯間,全筆移轉
RPPOMLOLJIIGFAI87DA,7,87.12,集合住宅,鋼筋混凝土構造,105年5月10日,十四層,十一層 陽台 雨遮,全筆移轉
RPPOMLOLJIIGFAI87DA,7,44.53,本共有部分之項目有停車空間、消防機房、排風機房、排煙室、機房、電錶室、樓梯間、防空避難室兼停車空間、水箱、台電受電室、緊急發電機房、電信室、外廊管委會使用空間、門廳等１４項,鋼筋混凝土構造,105年5月10日,十四層,,持分移轉
RPPOMLOLJIIGFAI87DA,7,21.70,本共有部份之項目計有：梯廳兼排煙室、樓梯間、水箱、水錶室、電梯機房等五項。,鋼筋混凝土構造,105年5月10日,十四層,,持分移轉
RPSNMLTLJIIGFAI58DA,32,201.94,住家用,鋼筋混凝土造,80年6月25日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPXOMLTLJIIGFAI56DA,5,21.54,本共有部分之項目有防空避難室兼停車空間、管理空間及停車空間等３項,鋼筋混凝土構造,108年2月25日,七層,,持分移轉
