鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號,出租型態,有無管理員,租賃期間,有無電梯,附屬設備,租賃住宅服務
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,Rental type,Residential Manager,Rental period,elevator,equipment,Rental residential services
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段３３２號,109.0,住,,,1120620,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0950804,252.59,5,1,5,有,無,有,28000,111,,0.0,0,,RPXNMLMLQHIGFAU67CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市復興街３３之１１號,61.0,商,,,1120724,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0680504,134.87,3,2,2,有,無,有,18000,133,,0.0,0,,RPPNMLMLQHIGFAU96DC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯四路５２之２３號,5.15,商,,,1120811,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690503,24.64,1,0,1,有,無,有,4000,162,,0.0,0,,RPQNMLMLQHIGFAU07DC,,,,,,
花蓮市,土地,民勤段1439-1地號,168.0,其他,,,1120819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,60,,0.0,0,,RPRNMLMLQHIGFAU17DC,,,,,,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里一街１６０號三樓之二,19.72,住,,,1120810,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840316,71.9,2,1,1,有,無,有,11000,153,,0.0,0,含管理費、稅金或水電等費用。；,RPSNMLMLQHIGFAU27DC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路３３６巷１弄１１號四樓,17.25,商,,,1120806,土地1建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0841124,51.1,2,1,1,有,無,有,13000,254,,0.0,0,,RPTNMLMLQHIGFAU37DC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市莊敬路１０２號,77.0,住,,,1120819,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0730221,124.03,4,1,3,有,無,無,16000,129,,0.0,0,,RPWNMLMLQHIGFAU67DC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市榮正街７８巷３之２２號二樓,39.22,住,,,1120725,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750402,132.21,3,2,2,有,無,有,13000,98,,0.0,0,,RPQNMLNLQHIGFAU07CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市軒轅路２號八樓之六,1.51,商,,,1120725,土地1建物1車位0,八層,9,套房(1房1廳1衛),住家用,鋼筋混凝土造,0750531,26.52,1,0,1,有,有,有,12000,452,,0.0,0,含管理費、稅金或水電等費用。；,RPSNMLNLQHIGFAU27CC,,,,,,
花蓮市,房地(土地+建物),花蓮縣花蓮市國興里建國路二段６００號,83.0,住,,,1120822,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0660620,118.1,2,2,2,有,無,無,17000,144,,0.0,0,,RPPNMLOLQHIGFAU07CC,,,,,,
