編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQNMLPLRHIGFAM56CC,26,108.75,住家用,鋼筋混凝土造,86年9月19日,十四層,,
RPPNMLPLQHIGFAM98CC,25,115.53,住家用,鋼筋混凝土造,87年3月6日,九層,,
RPPNMLLMQHIGFAM68CC,5,165.28,廠房,鋼骨造,108年1月30日,一層,,
RPPNMLRJIIIGFCM48CC,43,118.45,住商用,加強磚造,69年5月15日,二層,,
RPPNMLOJIIIGFAM97CC,8,158.74,住家用,鋼筋混凝土造,104年4月22日,三層,,
RPPNMLPLIIIGFAM28CC,25,132.70,住家用,鋼筋混凝土造,88年2月12日,十二層,,
RPPNMLPLQHIGFBM09CC,29,98.87,住家用,鋼筋混凝土造,83年10月8日,七層,,
RPPNMLPLRHIGFBM56CC,29,61.73,住家用,鋼筋混凝土造,83年4月11日,八層,,
RPPNMLPLRHIGFBM56CC,29,17.96,防空避難室、停車場、機械室、門廳、車道、梯間,鋼筋混凝土造,83年4月11日,八層,,
RPPNMLTLQHIGFBM86CC,46,42.64,住商用,鋼筋混凝土加強磚造,67年1月5日,二層,,
RPPNMLTLQHIGFBM86CC,46,43.52,住商用,鋼筋混凝土加強磚造,67年1月5日,二層,,
RPPNMLPKQHIGFBM98CC,43,161.25,住商用,鋼筋混凝土造,69年7月10日,三層,,
RPQNMLPLRHIGFBM66CC,56,206.93,住商用,鋼筋混凝土加強磚造,56年3月25日,二層,,
RPPNMLQLRHIGFBM66CC,46,42.64,住商用,鋼筋混凝土加強磚造,67年1月5日,二層,,
RPPNMLQLRHIGFBM66CC,46,43.52,住商用,鋼筋混凝土加強磚造,67年1月5日,二層,,
RPPNMLTJJIIGFBM68CC,41,57.06,住商用,鋼筋混凝土造,71年12月30日,四層,,
RPPNMLKKJIIGFBM87CC,50,102.57,住商用,鋼筋混凝土加強磚造,62年10月19日,二層,,
