鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
恆春鎮,房地(土地+建物),屏東縣恆春鎮省北路６３巷２號,154.71,,,,1200821,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土構造,1040803,269.2,7,2,7,有,無,12000000,44577,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPQNMLPLQHIGFET47DA,246.07,0.0,23.13,無,
屏東市,土地,北勢段218-27地號,12.0,住,,,1121202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,255000,21250,,0.0,0,,RPRNMLMJKIIGFAT78DA,0.0,0.0,0.0,無,
車城鄉,房地(土地+建物),屏東縣車城鄉保力路６之１６號三樓之一,13.75,,鄉村區,乙種建築用地,1121102,土地1建物1車位0,三層,四層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840710,39.19,0,0,0,無,有,620000,15820,,0.0,0,,RPQNMLQJJIIGFET76DA,20.14,0.0,3.08,有,
車城鄉,房地(土地+建物),屏東縣車城鄉保力路６之３１號三樓,14.28,,鄉村區,乙種建築用地,1121102,土地1建物1車位0,三層,四層,華廈(10層含以下有電梯),住家用,混凝土造,0840710,39.19,0,0,0,無,有,650000,16586,,0.0,0,,RPRNMLQJJIIGFET86DA,20.14,0.0,3.08,有,
內埔鄉,土地,建興段411地號,2696.07,,一般農業區,農牧用地,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2135241,792,,0.0,0,,RPRNMLRJJIIGFCT76DA,0.0,0.0,0.0,無,
東港鎮,土地,朝安段1323地號,16.53,住,,,1121103,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,18149,,0.0,0,袋地交易,RPPNMLQJJIIGFDT56DA,0.0,0.0,0.0,無,
高樹鄉,土地,富貴段180地號,305.19,,一般農業區,農牧用地,1121102,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,14745,,0.0,0,包括建物,RPPNMLTJJIIGFBT76EA,0.0,0.0,0.0,無,
鹽埔鄉,土地,久愛段928地號,737.79,,一般農業區,農牧用地,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,4744,,0.0,0,,RPPNMLNKJIIGFBT78DA,0.0,0.0,0.0,無,
泰武鄉,土地,泰武段1302地號,2290.0,,山坡地保育區,農牧用地,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,220000,96,,0.0,0,,RPQNMLLKJIIGFCT78DA,0.0,0.0,0.0,無,
枋寮鄉,土地,新地段1307-1地號,0.0,,,,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,68710,0,,0.0,0,畸零地或有合併使用效益；,RPPNMLKKJIIGFFT98EA,0.0,0.0,0.0,無,
