鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
新竹市,土地,明湖段840地號,18.74,,山坡地保育區,農牧用地,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,8004,,0.0,0,,RPPNMLMJJIIGFAO08EA,0.0,0.0,0.0,無,
新竹市,土地,新莊段198地號,42.95,,,,1121101,土地12建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4576000,106542,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLLMIIIGFAO78DA,0.0,0.0,0.0,無,0001
新竹市,房地(土地+建物),新竹市新竹市光華街９５巷３號５樓之３,6.72,住,,,1121101,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,44.45,1,1,1,有,有,3630000,81665,,0.0,0,,RPQNMLRJJIIGFAO58DA,31.62,0.0,3.74,有,0002
新竹市,土地,南門段四小段177-25地號,29.67,都市：其他:道路用地,,,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1316221,44362,,0.0,0,包含公共設施保留地用地；,RPPOMLNJJIIGFAO18DA,0.0,0.0,0.0,無,0003
新竹市,土地,東山段一小段189-11地號,357.38,,,,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5038989,14100,,0.0,0,協議價購；,RPOTMLRJJIIGFAO98DA,0.0,0.0,0.0,無,
新竹市,土地,中山段二小段109地號,59.0,都市：其他:道路用地,,,1121102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7932159,134443,,0.0,0,包含公共設施保留地用地；,RPSNMLSJJIIGFAO88DA,0.0,0.0,0.0,無,0004
新竹市,土地,前溪段315地號,106.93,,特定農業區,農牧用地,1121106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2261000,21145,,0.0,0,買方另支付土地增值稅196467元。,RPVQMLSJJIIGFAO86DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市中華路二段１７０巷５６號六樓之６,6.56,住,,,1121101,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0951115,26.78,1,1,1,有,無,2250000,84018,,0.0,0,,RPXOMLNJJIIGFAO98DA,16.71,1.05,0.0,有,
新竹市,土地,建華段25地號,58.81,,,,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3207000,54532,,0.0,0,交易價格包含其他買賣登記案件標的之價格地清或未辦繼承標售；,RPPNMLTJJIIGFAO78EA,0.0,0.0,0.0,無,
新竹市,車位,新竹市新竹市北新街１３１號地下二層,0.65,住,,,1121106,土地2建物1車位1,地下二層,十層,其他,辦公室,鋼筋混凝土造,0980319,5.04,0,0,0,無,無,650000,,升降機械,0.0,650000,僅車位交易；,RPVNMLTJJIIGFAO66DA,0.0,0.0,0.0,無,0005
新竹市,土地,民富段109地號,9.0,都市：其他:道路用地,,,1121107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,44444,,0.0,0,包含公共設施保留地用地；,RPXOMLTJJIIGFAO96DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物)+車位,新竹市新竹市關新路１９巷８３號十二樓,10.33,住,,,1121101,土地3建物1車位2,十二層,十五層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,0980601,109.00999999999999,4,2,2,有,有,10000000,91735,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；,RPSTMLRJJIIGFAO76DA,55.8,0.0,5.68,有,
新竹市,土地,樹下段1198-1地號,672.06,,特定農業區,農牧用地,1121101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5000000,7440,,0.0,0,農作物；,RPWNMLPKJIIGFAO09DA,0.0,0.0,0.0,無,
新竹市,房地(土地+建物),新竹市新竹市天府路二段８２之６號二樓,22.03,商,,,1121102,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961210,123.05,3,1,2,有,有,8000000,65014,,0.0,0,,RPSOMLKKJIIGFAO28DA,80.95,3.08,9.08,有,0006
新竹市,房地(土地+建物),新竹市新竹市中華路六段３３５巷３９號,88.08,,山坡地保育區,丙種建築用地,1121107,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041130,167.47,3,3,4,有,有,10300000,61504,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQKJIIGFAO68DA,141.63,0.0,25.84,無,0007
新竹市,土地,千甲段776-5地號,340.04,農,,,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8200000,24115,,0.0,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；,RPWOMLOJJIIGFAO98DA,0.0,0.0,0.0,無,
新竹市,土地,自由段22-43地號,13.0,住,,,1121103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1100000,84615,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRSMLSJJIIGFAO66DA,0.0,0.0,0.0,無,
新竹市,土地,東山段一小段140地號,62.4,住,,,1121106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3180000,50962,,0.0,0,包含公共設施保留地用地；,RPSNMLRKJIIGFAO88DA,0.0,0.0,0.0,無,
