鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
民雄鄉,土地,雙援段何厝小段348-2地號,202.0,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,363600,1800,,0.0,0,協議價購；,RPWQMLRKPHIGFCQ97EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段331-3地號,8.28,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,12420,1500,,0.0,0,協議價購；,RPXQMLRKPHIGFCQ08EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段何厝小段350-1地號,12.54,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,31362,2501,,0.0,0,協議價購；,RPORMLRKPHIGFCQ27EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段74-25地號,114.5,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,194650,1700,,0.0,0,協議價購；,RPSNMLRKPHIGFCQ27EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段74-26地號,710.88,,特定農業區,農牧用地,1120704,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1066319,1500,,0.0,0,協議價購；,RPTNMLRKPHIGFCQ37EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段74-27地號,49.0,,特定農業區,農牧用地,1120704,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,501329,10231,,0.0,0,協議價購；,RPUNMLRKPHIGFCQ47EA,0.0,0.0,0.0,無,0072
民雄鄉,土地,雙援段77-20地號,205.0,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,533000,2600,,0.0,0,協議價購；,RPVNMLRKPHIGFCQ57EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段116-14地號,1072.0,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1715200,1600,,0.0,0,協議價購；,RPWNMLRKPHIGFCQ67EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段74-26地號,125.37,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,188052,1500,,0.0,0,協議價購；,RPXNMLRKPHIGFCQ77EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段74-28地號,112.0,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,257600,2300,,0.0,0,協議價購；,RPOOMLRKPHIGFCQ96EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段87-13地號,27.25,,特定農業區,甲種建築用地,1120704,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,468700,17200,,0.0,0,協議價購；,RPPOMLRKPHIGFCQ07EA,0.0,0.0,0.0,無,0072
民雄鄉,土地,雙援段100-3地號,69.3,,特定農業區,農牧用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,103950,1500,,0.0,0,協議價購；,RPQQMLRKPHIGFCQ37EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段93-10地號,42.0,,特定農業區,甲種建築用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,722400,17200,,0.0,0,協議價購；,RPQPMLRKPHIGFCQ27EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段93-12地號,9.0,,特定農業區,甲種建築用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,154800,17200,,0.0,0,協議價購；,RPRPMLRKPHIGFCQ37EA,0.0,0.0,0.0,無,
民雄鄉,土地,雙援段93-13地號,4.33,,特定農業區,甲種建築用地,1120704,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,74533,17213,,0.0,0,協議價購；,RPSPMLRKPHIGFCQ47EA,0.0,0.0,0.0,無,0074
