編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPQOMLPKNHIGFDK88CC,8,15.00,住宅、店舖、停車空間,鋼筋混凝土造,104年1月29日,五層,,
RPPOMLPKNHIGFDK78CC,8,15.00,住宅、店舖、停車空間,鋼筋混凝土造,104年1月29日,五層,,
RPPNMLOKNHIGFDK58CC,7,52.71,商業用,鋼筋混凝土造,105年4月21日,十層,,
RPPNMLOKNHIGFDK58CC,7,33.76,共有部分,鋼筋混凝土造,105年4月21日,十層,,
RPSOMLPKNHIGFDK09CC,7,74.47,住家用,鋼筋混凝土造,104年12月29日,五層,,
RPSOMLPKNHIGFDK09CC,7,38.06,共有部分,鋼筋混凝土造,104年12月29日,五層,,
RPWNMLPKNHIGFDK76CC,1,76.38,住家用,鋼筋混凝土造,110年11月5日,十五層,,
RPWNMLPKNHIGFDK76CC,1,59.49,共有部分,鋼筋混凝土造,110年11月5日,十五層,,
RPTOMLPKNHIGFDK56CC,7,55.81,住家用,ＲＣ造、鋼骨造,105年4月14日,十二層,,
RPTOMLPKNHIGFDK56CC,7,11.53,電梯機房、水箱、樓梯間,ＲＣ造、鋼骨造,105年4月14日,十二層,,
RPTOMLPKNHIGFDK56CC,7,31.30,停車空間、防空避難室、樓梯間,ＲＣ造、鋼骨造,105年4月14日,十二層,,
RPVNMLPKNHIGFDK66CC,19,15.79,住家用,鋼筋混凝土造,93年6月23日,三層,,
RPVNMLPKNHIGFDK66CC,19,4.62,樓梯間、走廊,鋼筋混凝土造,93年6月23日,三層,,
RPQNMLQKNHIGFDK88CC,7,116.55,商業用,鋼筋混凝土造,105年5月12日,五層,,
RPSNMLQKNHIGFDK09CC,20,21.88,住家用,鋼筋混凝土造,92年3月31日,三層,,
RPSNMLQKNHIGFDK09CC,,7.14,樓梯間,鋼筋混凝土造,,三層,,
RPTNMLQKNHIGFDK56CC,7,95.58,住家用,鋼筋混凝土造,105年10月12日,九層,,
RPTNMLQKNHIGFDK56CC,7,17.27,共有部分,鋼筋混凝土造,105年10月12日,九層,,
RPTNMLQKNHIGFDK56CC,7,19.27,樓梯間、電梯間、機械室、水箱,鋼筋混凝土造,105年10月12日,九層,,
RPPNMLMLNHIGFBK28CC,2,33.06,住商用,鋼筋混凝土造,109年11月18日,四層,,
RPQNMLMLNHIGFBK38CC,3,33.00,住商用,鋼筋混凝土造,109年11月18日,四層,,
RPPNMLOLNHIGFDK68CC,29,216.86,住商用,鋼筋混凝土造,83年1月20日,四層,,
