鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
仁愛鄉,土地,霧社段473地號,19090.0,,森林區,農牧用地,1120901,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,236,,0.0,0,原住民保留地農作物；,RPTNMLRJRHIGFCM96DA,0.0,0.0,0.0,無,
竹山鎮,土地,田東段788地號,2553.22,,山坡地保育區,農牧用地,1120801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,98,,0.0,0,,RPQNMLRJQHIGFDM66DA,0.0,0.0,0.0,無,
南投市,土地,樟普寮段1310地號,11.62,都市：其他:巨樹保護區,,,1120801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,42000,3614,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNJQHIGFAM48DA,0.0,0.0,0.0,無,0001
竹山鎮,土地,中州段528地號,150.06,,山坡地保育區,丙種建築用地,1120801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,2666,,0.0,0,,RPQNMLLJQHIGFDM68DA,0.0,0.0,0.0,無,0002
水里鄉,房地(土地+建物),南投縣水里鄉永豐路２９５巷９號,62.0,,鄉村區,乙種建築用地,1120802,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691020,90.52,4,2,2,有,無,1100000,12152,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLKKQHIGFEM78DA,90.52,0.0,0.0,無,
南投市,土地,茄苳腳段381-5地號,210.0,,鄉村區,乙種建築用地,1120802,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6450000,30714,,0.0,0,雙方約定土地增值稅22775元由買方負擔。未登記建物；,RPQNMLLKQHIGFAM58EA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮復興路８９號,44.0,住,,,1120808,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630812,73.81,3,2,1,有,無,2000000,27097,,0.0,0,頂樓加蓋；其他增建；,RPPNMLPKQHIGFCM98DA,73.81,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮民族路１２７號,41.89,住,,,1120801,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0771105,50.48,3,2,2,有,無,3300000,65372,,0.0,0,,RPUNMLPKQHIGFCM86DA,50.48,0.0,0.0,無,0003
竹山鎮,土地,中州段968地號,81.15,,特定農業區,甲種建築用地,1120802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,270000,3327,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOKQHIGFDM09DA,0.0,0.0,0.0,無,
鹿谷鄉,土地,內樹皮段103地號,251.56,,山坡地保育區,農牧用地,1120810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,874000,3474,,0.0,0,,RPPNMLPKQHIGFDM09DA,0.0,0.0,0.0,無,0004
草屯鎮,土地,新御史段335-2地號,6.07,住,,,1120801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,272057,44820,,0.0,0,政府機關標讓售；,RPPNMLQKQHIGFBM09EA,0.0,0.0,0.0,無,
鹿谷鄉,土地,頂堀段296-9地號,164.37,,,,1120805,土地3建物0車位0,,,其他,,,,0.0,4,1,4,有,無,11300000,68747,,0.0,0,未登記建物；,RPPNMLPKQHIGFDM56EA,0.0,0.0,0.0,無,0005
鹿谷鄉,房地(土地+建物)+車位,南投縣鹿谷鄉八德街１２０巷５２號,64.36,住,,,1120803,土地3建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,0860110,216.72,4,2,3,有,無,7100000,32761,坡道平面,0.0,0,其他增建；,RPPNMLQKQHIGFDM56DA,151.61,24.98,4.0,無,0006
竹山鎮,土地,中和段695地號,1851.67,,特定農業區,農牧用地,1120810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1800000,972,,0.0,0,,RPTNMLKKQHIGFDM98DA,0.0,0.0,0.0,無,
鹿谷鄉,土地,頂堀段296-4地號,124.09,,,,1120804,土地3建物0車位0,,,其他,,,,0.0,2,1,2,有,無,6450000,51978,,0.0,0,本案建物未辦理保存登記.,RPQNMLTJQHIGFDM86DA,0.0,0.0,0.0,無,0005
草屯鎮,房地(土地+建物),南投縣草屯鎮仁愛街１６６巷８號,76.93,住,,,1120807,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090501,164.83,4,2,3,有,無,20200000,122551,,0.0,0,其他增建；,RPPNMLSJQHIGFBM09DA,154.15,0.0,10.68,無,
名間鄉,房地(土地+建物),南投縣名間鄉華山街５巷２６號,108.6,,鄉村區,乙種建築用地,1120805,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690200,81.41,4,3,2,有,無,4000000,49134,,0.0,0,其他增建；,RPUNMLSJQHIGFAM86DA,81.41,0.0,0.0,無,0008
名間鄉,土地,北松嶺段653地號,634.23,農,,,1120807,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2250000,3548,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLSJQHIGFAM17DA,0.0,0.0,0.0,無,
集集鎮,房地(土地+建物),南投縣集集鎮民權路６８號,121.87,住,,,1120803,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0830503,161.03,5,2,3,有,無,5300000,32913,,0.0,0,,RPTNMLOKQHIGFEM86DA,161.03,0.0,0.0,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮稻香路９０之６號,109.93,,鄉村區,乙種建築用地,1120810,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土加強磚造,0790806,51.74,6,2,3,有,無,2100000,40588,,0.0,0,,RPQNMLSKQHIGFBM76EA,51.74,0.0,0.0,無,0009
信義鄉,土地,人和段267地號,64.0,,山坡地保育區,農牧用地,1120807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,70000,1094,,0.0,0,未登記建物；,RPPNMLRKQHIGFEM86EA,0.0,0.0,0.0,無,
鹿谷鄉,土地,新初鄉段1240地號,972.54,,山坡地保育區,農牧用地,1120815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,514,,0.0,0,,RPPNMLLLQHIGFDM78DA,0.0,0.0,0.0,無,0010
鹿谷鄉,土地,彰雅段713地號,117.76,住,,,1120810,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,13587,,0.0,0,,RPQNMLLLQHIGFDM88DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮中心巷１４號,80.14,農,,,1120803,土地1建物1車位0,全,一層,透天厝,住家用,磚造,0650526,40.35,2,2,1,有,無,3500000,86741,,0.0,0,其他增建；,RPPNMLLLQHIGFCM68DA,40.35,0.0,0.0,無,0011
埔里鎮,房地(土地+建物),南投縣埔里鎮南安路７４３巷６號四樓之３,17.91,住,,,1120802,土地3建物1車位0,四層,十一層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830114,110.94,3,2,2,有,無,4800000,43267,,0.0,0,含租約；,RPQNMLMLQHIGFCM88DA,72.8,0.47,14.59,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮碧山路３４２號五樓之５,6.28,住,,,1120812,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800920,36.82,1,1,1,有,有,1500000,40739,,0.0,0,,RPSNMLLLQHIGFBM88DA,19.25,0.0,4.2,有,0012
名間鄉,土地,北大庄段928地號,2169.82,農,,,1120805,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,1613,,0.0,0,,RPXNMLRKQHIGFAM17DA,0.0,0.0,0.0,無,
南投市,土地,永新段839地號,265.62,住,,,1120803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,16941,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQJQHIGFAM78DA,0.0,0.0,0.0,無,0013
南投市,土地,永新段1342地號,47.75,住,,,1120809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1445000,30262,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLLLQHIGFAM78DA,0.0,0.0,0.0,無,0014
南投市,土地,永新段1342地號,35.82,住,,,1120805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1084000,30262,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLLLQHIGFAM88DA,0.0,0.0,0.0,無,0014
埔里鎮,房地(土地+建物),南投縣埔里鎮中山路二段２８９號地下一層之１８、南投縣埔里鎮中山路二段２８９號地下二樓之１、南投縣埔里鎮中山路二段２８９號地下二樓之２,14.91,商,,,1120808,土地1建物1車位0,地下二層,六層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0800412,89.96000000000001,0,0,0,無,有,300000,3335,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKQHIGFCM48DA,73.92,0.0,0.0,有,0016
竹山鎮,土地,中崎段250地號,749.74,,一般農業區,農牧用地,1120813,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,1734,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPRNMLLLQHIGFDM98DA,0.0,0.0,0.0,無,0017
竹山鎮,土地,前山段565地號,1510.0,,特定農業區,農牧用地,1120805,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4567800,3025,,0.0,0,,RPQNMLNLQHIGFDM56EA,0.0,0.0,0.0,無,
國姓鄉,土地,福龜段210地號,48.62,,鄉村區,乙種建築用地,1120804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,220000,4525,,0.0,0,,RPPNMLNLQHIGFCM88DA,0.0,0.0,0.0,無,
埔里鎮,房地(土地+建物),南投縣埔里鎮民族二街８２號,65.0,商,,,1120813,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0840531,106.69,4,3,3,有,無,7500000,70297,,0.0,0,,RPQNMLNLQHIGFCM98DA,99.34,0.0,7.35,無,0018
埔里鎮,土地,犁頭尖段182地號,56.0,住,,,1120815,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,26786,,0.0,0,,RPRNMLNLQHIGFCM09DA,0.0,0.0,0.0,無,0019
南投市,房地(土地+建物),南投縣南投市成功三路４９號,73.58,住,,,1120808,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0840720,124.87,3,3,2,有,無,6800000,54457,,0.0,0,,RPQNMLTJQHIGFAM56DA,124.87,0.0,0.0,無,
名間鄉,土地,名山段33地號,1705.89,,特定農業區,農牧用地,1120814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1750000,1026,,0.0,0,,RPUNMLPKQHIGFAM66DA,0.0,0.0,0.0,無,
南投市,房地(土地+建物),南投縣南投市自強一路６５號,73.46,住,,,1120805,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1110906,157.91,4,3,4,有,無,13200000,83592,,0.0,0,土地交易價格:726萬元，建物交易價格:594萬元。,RPUNMLRKQHIGFAM86DA,141.97,0.0,15.94,無,
南投市,房地(土地+建物),南投縣南投市竹林路１００號,21.06,商,,,1120801,土地1建物1車位0,一層，騎樓，見其他登記事項,七層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,1091007,99.72,1,1,2,有,有,7330000,73506,,0.0,0,土地交易價格:183萬元，建物交易價格:550萬元。,RPVNMLRKQHIGFAM96DA,81.53,0.0,0.0,有,
水里鄉,房地(土地+建物),南投縣水里鄉太平街６３號,60.0,商,,,1120810,土地1建物1車位0,全,一層,透天厝,住家用,鋼骨造,0940406,40.8,0,1,1,有,無,2300000,56373,,0.0,0,,RPPNMLOLQHIGFEM56DA,40.8,0.0,0.0,無,
集集鎮,土地,柴橋頭段北勢坑小段535-1地號,7.0,,山坡地保育區,農牧用地,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1568,224,,0.0,0,協議價購；,RPXNMLPLQHIGFEM57EA,0.0,0.0,0.0,無,
集集鎮,土地,柴橋頭段北勢坑小段536-1地號,1545.0,,山坡地保育區,農牧用地,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,346080,224,,0.0,0,協議價購；,RPOOMLPLQHIGFEM76EA,0.0,0.0,0.0,無,
集集鎮,土地,柴橋頭段北勢坑小段537-1地號,39.0,,山坡地保育區,農牧用地,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8736,224,,0.0,0,協議價購；,RPPOMLPLQHIGFEM86EA,0.0,0.0,0.0,無,
集集鎮,土地,柴橋頭段北勢坑小段538-2地號,188.0,,山坡地保育區,農牧用地,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,42112,224,,0.0,0,協議價購；,RPQOMLPLQHIGFEM96EA,0.0,0.0,0.0,無,
集集鎮,土地,柴橋頭段北勢坑小段556-1地號,1157.0,,山坡地保育區,農牧用地,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,259168,224,,0.0,0,協議價購；,RPROMLPLQHIGFEM07EA,0.0,0.0,0.0,無,
竹山鎮,土地,雲林段1512-6地號,256.0,住,,,1120810,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5962880,23293,,0.0,0,,RPRNMLNLQHIGFDM66EA,0.0,0.0,0.0,無,
竹山鎮,土地,紫南段398-3地號,59.65,,鄉村區,乙種建築用地,1120818,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,5029,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLPLQHIGFDM56DA,0.0,0.0,0.0,無,
鹿谷鄉,房地(土地+建物),南投縣鹿谷鄉中正路一段３５５號,86.74,住,,,1120817,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831019,183.53,5,2,5,有,無,12300000,67019,,0.0,0,未登記建物；,RPQNMLSLQHIGFDM96DA,183.53,0.0,0.0,無,
南投市,土地,三塊厝段190-56地號,135.98,住,,,1120811,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4630000,34049,,0.0,0,,RPQNMLLKQHIGFAM48DA,0.0,0.0,0.0,無,
草屯鎮,房地(土地+建物),南投縣草屯鎮虎山路６７２巷６號,67.42,住,,,1120802,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0691018,76.09,2,2,2,有,無,4260000,55986,,0.0,0,,RPPNMLOLQHIGFBM88DA,76.09,0.0,0.0,無,0020
