鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
板橋區,房地(土地+建物),新北市板橋區金門街369巷57弄,27.52,住,,,1120512,土地2建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,93.09,2,2,2,有,無,12600000,135353,,0.0,0,,RPQPMLMKNHIGFAF77CB,樂晴 II,B2棟7樓號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,13.23,住,,,1120512,土地3建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.21,2,2,1,有,無,9470000,104297,坡道平面,27.67,1800000,,RPROMLMKNHIGFEF18CB,鉅陞ONE,F5棟04號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,13.23,住,,,1120512,土地3建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.21,2,2,1,有,無,9520000,104977,坡道平面,27.67,1800000,,RPSNMLNKNHIGFEF28CB,鉅陞ONE,F5棟03號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,6.12,其他,,,1120513,土地6建物1車位1,十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,97.68,2,2,1,有,無,18810000,201556,坡道平面,18.0,2750000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPWNMLOKNHIGFGF98CB,都廳大院,G棟G08-12F號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,6.15,其他,,,1120512,土地6建物1車位1,十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,98.14,2,2,1,有,無,18710000,199151,坡道平面,18.0,2750000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPPOMLOKNHIGFGF38CB,都廳大院,D棟D10-12F號,
三重區,房地(土地+建物)+車位,新北市三重區重新路五段和光復路口,7.71,其他,,,1120512,土地6建物1車位1,十五層,28,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.25,3,2,2,有,無,21350000,188529,坡道平面,18.0,2450000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPTOMLOKNHIGFGF78CB,都廳大院,B棟B08-15F號,
三重區,房地(土地+建物)+車位,新北市三重區三和路四段44巷,11.78,住,,,1120514,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.99,2,2,1,有,無,16950000,179500,升降平面,38.26,2100000,,RPWNMLPKNHIGFGF09CB,府上,A棟5號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,15.53,住,,,1120514,土地3建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.99,3,2,2,有,無,11460000,111909,坡道平面,27.67,1800000,,RPWNMLPKNHIGFEF88CB,鉅陞ONE,A2棟10號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,22.01,住,,,1120514,土地3建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.88,3,2,2,有,無,15330000,110621,坡道平面,26.57,1800000,,RPOOMLPKNHIGFEF18CB,鉅陞ONE,A3棟12號,
八里區,房地(土地+建物)+車位,新北市八里區龍形二街,23.43,商,,,1120512,土地3建物1車位1,七層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.04,3,2,2,有,無,15500000,97440,坡道平面,30.44,1800000,,RPROMLPKNHIGFEF48CB,翰林苑,B棟5號,
土城區,房地(土地+建物)+車位,新北市土城區青福街,15.14,住,,,1120512,土地7建物1車位1,二十五層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.01,2,2,2,有,無,19100000,181877,坡道平面,26.64,2300000,,RPSNMLPKNHIGFAF08CB,馥華之丘-光茵,B棟B10-25F號,
土城區,房地(土地+建物)+車位,新北市土城區青福街,14.91,住,,,1120511,土地7建物1車位1,二十三層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,117.4,2,2,2,有,無,18100000,174636,坡道平面,26.64,2250000,,RPTNMLPKNHIGFAF18CB,馥華之丘-光茵,B棟B3-23F號,
板橋區,房地(土地+建物)+車位,新北市板橋區縣民大道與南雅南路口,14.35,住,,,1120513,土地35建物1車位1,二十二層,26,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,,144.92,2,2,1,有,無,24170000,195387,坡道平面,33.5,2400000,,RPVPMLPKNHIGFAF58CB,萬禧園,A3-22F號,
新店區,房地(土地+建物),新北市新店區中山路,15.88,住,,,1120512,土地2建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,75.55,2,2,1,有,無,16500000,218398,,0.0,0,,RPQNMLPKNHIGFCF08CB,漢皇吾岳,B棟D2/8F號,
新店區,房地(土地+建物),新北市新店區溪園路,13.16,住,,,1120511,土地11建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,80.0,2,2,1,有,無,15630000,195375,,0.0,0,該戶原先有換戶 原申報書序號B1FC11011120002含裝潢費；含傢俱設備費；,RPPNMLQKNHIGFCF08CB,湯泉美景,A棟2號,
新店區,房地(土地+建物),新北市新店區溪園路,15.75,住,,,1120511,土地11建物1車位0,三層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,95.81,3,2,1,有,無,17170000,179209,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；含傢俱設備費；,RPQNMLQKNHIGFCF18CB,湯泉美景,A棟6號,
三峽區,房地(土地+建物)+車位,新北市三峽區橫溪路99巷,145.95,,山坡地保育區,丙種建築用地,1120512,土地4建物1車位1,全,3,透天厝,住家用,鋼筋混凝土造,,174.28,3,2,3,有,無,21170000,121471,一樓平面,16.43,0,交易總價含6地號土地款新台幣50萬元整,RPPNMLQKNHIGFIF68CB,青鳥之森,I棟I05號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,15.07,住,,,1120515,土地3建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.41,2,2,1,有,無,10670000,105923,坡道平面,27.67,1800000,,RPPNMLQKNHIGFEF28CB,鉅陞ONE,C7棟05號,
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段公司田段75.76.77號家樂福旁,22.05,住,,,1120515,土地3建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.94,3,2,2,有,無,15380000,111250,坡道平面,27.67,2000000,,RPQNMLQKNHIGFEF38CB,鉅陞ONE,E3棟09號,
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路,24.74,住,,,1120511,土地22建物1車位1,十二層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,105.7,2,1,1,有,無,11900000,131987,坡道平面,31.45,2100000,含休閒會館之土地持分面積為0.03平方公尺，建物持分面積為1.65平方公尺。,RPRNMLQKNHIGFEF48CB,森原樹·樹之森,B棟6-12F號,
淡水區,房地(土地+建物)+車位,新北市淡水區中山北路一段247巷,31.43,住,,,1120513,土地1建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.04,3,2,2,有,無,13800000,94588,坡道平面,33.06,1600000,,RPROMLQKNHIGFEF58CB,自遊城,C1棟5樓號,
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街與中興路交叉路口北山段186、206地號,12.23,住,,,1120513,土地2建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,108.65,2,2,1,有,無,19220000,184749,升降機械,14.36,1800000,,RPPNMLQKNHIGFDF18CB,琢壹,A棟3-8F號,
汐止區,房地(土地+建物)+車位,新北市汐止區康寧街與中興路交叉路口北山段186、206地號,16.79,住,,,1120514,土地2建物1車位1,九層,12,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,,143.7,3,2,2,有,無,24080000,172259,升降機械,14.36,1800000,,RPRNMLQKNHIGFDF38CB,琢壹,A棟1-9F號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,10.6,商,,,1120512,土地1建物1車位1,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,132.43,2,2,2,有,無,19800000,168691,坡道平面,28.69,2300000,,RPSOMLQKNHIGFBF38CB,九揚華都,B棟9號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,10.95,商,,,1120512,土地1建物1車位2,二十三層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,164.43,2,2,2,有,無,22300000,168146,坡道平面,57.38,4300000,,RPUOMLQKNHIGFBF58CB,九揚華都,B棟1號,
林口區,房地(土地+建物)+車位,新北市林口區文化三路一段、仁愛一路口,16.22,商,,,1120512,土地1建物1車位1,一層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,157.11,0,0,2,有,無,43500000,314795,坡道平面,26.39,2350000,,RPVOMLQKNHIGFBF68CB,九揚華都,A棟6號,
林口區,房地(土地+建物)+車位,新北市林口區民權路,17.46,其他,,,1120515,土地1建物0車位1,二十三層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.82,3,2,2,有,無,19610000,154609,坡道平面,28.83,2450000,,RPRNMLRKNHIGFBF28CB,森聯上上謙-森越社區,A05棟23號,
林口區,房地(土地+建物)+車位,新北市林口區民權路,14.44,其他,,,1120517,土地1建物0車位1,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.91,3,2,2,有,無,14900000,138889,坡道平面,28.83,2250000,,RPSNMLRKNHIGFBF38CB,森聯上上謙-森越社區,A02棟07號,
林口區,房地(土地+建物)+車位,新北市林口區民權路,19.14,其他,,,1120513,土地1建物0車位1,十五層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,148.71,3,2,2,有,無,19910000,145646,坡道平面,28.83,2450000,,RPSOMLRKNHIGFBF48CB,森聯上上謙-森越社區,A01棟15號,
林口區,房地(土地+建物)+車位,新北市林口區民權路,17.46,其他,,,1120512,土地1建物0車位1,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.82,3,2,2,有,無,17600000,138301,坡道平面,28.83,2250000,,RPTOMLRKNHIGFBF58CB,森聯上上謙-森越社區,A05棟06號,
林口區,房地(土地+建物),新北市林口區民權路,11.08,其他,,,1120511,土地1建物0車位0,十二層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,70.55,2,2,1,有,無,10290000,145854,,0.0,0,,RPUOMLRKNHIGFBF68CB,森聯上上謙-森越社區,A08棟12號,
林口區,房地(土地+建物),新北市林口區民權路,10.07,其他,,,1120514,土地1建物0車位0,四層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,64.98,2,1,1,有,無,9020000,138812,,0.0,0,,RPVOMLRKNHIGFBF78CB,森聯上上謙-森越社區,B02棟04號,
林口區,房地(土地+建物),新北市林口區民權路,6.73,住,,,1120513,土地1建物1車位0,六層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,49.97,1,1,1,有,無,6810000,136282,,0.0,0,,RPXOMLRKNHIGFBF98CB,森聯上上謙-森治社區,B05棟06號,
板橋區,房地(土地+建物)+車位,新北市板橋區田單北街,23.61,住,,,1120512,土地1建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.92,3,2,2,有,無,27370000,206532,坡道平面,33.05,2200000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPVNMLRKNHIGFAF68DB,板橋璞園的家,A2-4F號,
板橋區,房地(土地+建物)+車位,新北市板橋區田單北街,23.61,住,,,1120512,土地1建物1車位1,七層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.62,3,2,2,有,無,28420000,214327,坡道平面,29.75,2300000,交易總價含下列非屬預售屋價格之費用:含傢俱設備費；,RPOOMLRKNHIGFAF08DB,板橋璞園的家,B2-7F號,
淡水區,房地(土地+建物)+車位,新北市淡水區竹林路120號旁,43.45,住,,,1120513,土地6建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.29,3,2,2,有,無,17350000,121875,坡道平面,35.11,1850000,,RPXNMLRKNHIGFEF56CB,飛鳥之丘,A-04F號,
八里區,房地(土地+建物)+車位,新北市八里區商港一路,31.29,住,,,1120512,土地1建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,175.44,3,2,2,有,無,14740000,93754,坡道平面,35.82,1650000,,RPPOMLRKNHIGFEF48CB,幸福花園,A5棟4號,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區國中街80號旁,20.32,住,,,1120513,土地4建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,121.89,2,2,1,有,無,12610000,117301,坡道平面,26.75,1450000,,RPQNMLRKNHIGFIF88CB,宏國青田,B棟B7-12F號,
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區國中街80號旁,19.6,住,,,1120511,土地4建物1車位1,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,118.94,2,2,1,有,無,12700000,120946,坡道平面,26.75,1550000,,RPTNMLRKNHIGFIF56CB,宏國青田,A棟A2-05F號,
