鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
西區,房地(土地+建物),臺中市西區美村路一段２７２號１樓,0.0,商,,,1120501,土地0建物1車位0,一層,16,店面(店鋪),人行道．商場,鋼筋混凝土造,0840526,165.3,0,0,0,無,有,有,100000,605,,0.0,0,,RPPNMLLKNHIGFAB07CC
北屯區,房地(土地+建物),臺中市北屯區松竹路二段３６８號１２樓-９,5.96,住,,,1120501,土地1建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831210,46.92,1,1,1,有,有,有,9000,192,,0.0,0,,RPPNMLLKNHIGFBB17CC
北屯區,建物,臺中市北屯區平德路９６巷６號２F,87.0,住,,,1120506,土地0建物1車位0,全,5,透天厝,住家用,鋼筋混凝土造,0830603,18.18,1,0,1,有,無,有,7500,413,,0.0,0,,RPQNMLLKNHIGFBB27CC
西屯區,房地(土地+建物),臺中市西屯區何厝東二街２３號８樓之２,4.65,住,,,1120415,土地3建物1車位0,八層,9,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,0871107,75.62,1,0,1,有,有,有,12500,165,,0.0,0,,RPPNMLLKNHIGFCB27CC
西屯區,土地,廣福段116地號,462.9,農,,,1120413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,25000,54,,0.0,0,地上有未登記建物廠房,RPQNMLLKNHIGFCB37CC
潭子區,房地(土地+建物),臺中市潭子區大豐路三段８２號,83.99,商,,,1120417,土地1建物1車位0,全,3,透天厝,人行道、店鋪、住宅、停車空間,鋼筋混凝土造,0970201,196.1,0,0,0,無,無,無,34133,174,,0.0,0,,RPPNMLLKNHIGFHB77CC
大雅區,房地(土地+建物)+車位,臺中市大雅區雅環路一段２８９巷１２號,76.0,住,,,1120420,土地1建物1車位1,全,3,透天厝,梯間　住宅　停車空間,鋼筋混凝土造,0861008,233.83,4,3,3,有,無,有,27000,115,坡道平面,0.0,0,社會住宅出租,RPQNMLLKNHIGFHB87CC
烏日區,土地,新長壽段56-1地號,298.27,商,,,1120320,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,27000,91,,0.0,0,,RPPNMLLKNHIGFIB87CC
大里區,房地(土地+建物),臺中市大里區大明路３６６巷３２號４樓,95.46,住,,,1120503,土地2建物1車位0,四層,4,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,0720505,66.12,2,1,1,有,無,有,8000,121,,0.0,0,,RPQNMLLKNHIGFIB97CC
大里區,房地(土地+建物),臺中市大里區祥興路５２９號４樓之８,13.08,住,,,1120417,土地1建物1車位0,四層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080530,85.82,2,2,1,有,有,有,16500,192,,0.0,0,,RPRNMLLKNHIGFIB08CC
太平區,房地(土地+建物),臺中市太平區德明路４００巷３９號６樓,7.4,,鄉村區,乙種建築用地,1120418,土地1建物1車位0,六層,7,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,0930921,124.66,3,2,2,有,有,有,17000,136,,0.0,0,此為社會住宅包租代管,RPPNMLLKNHIGFJB97CC
太平區,房地(土地+建物),臺中市太平區樹孝路１０７號之１０二樓,9.61,住,,,1120505,土地1建物1車位0,二層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0801007,85.19999999999999,3,2,1,有,有,有,24000,282,,0.0,0,社會住宅包租代管公會版增辦31期,RPPNMLMKNHIGFJB08CC
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵路二段１４０號１９樓之６,12.4,商,,,1120428,土地1建物1車位1,十九層,20,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110805,100.63,2,1,1,有,有,有,16800,167,坡道平面,24.76,0,,RPQNMLMKNHIGFIB08CC
大里區,建物,臺中市大里區東榮路６５０號１２樓之２,0.0,住,,,1120419,土地0建物0車位0,十二層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111109,72.33,2,1,1,有,有,有,23000,318,,0.0,0,隔間2房，建物為21.88坪反推建物面積。管理費由承租人負擔。,RPRNMLMKNHIGFIB18CC
大里區,建物,臺中市大里區東榮路６５０號７樓之２A室,0.0,住,,,1120501,土地0建物0車位0,七層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111109,56.07,1,1,1,有,有,有,15000,268,,0.0,0,隔間套房，建物為16.96坪反推建物面積。管理費由承租人負擔。,RPSNMLMKNHIGFIB28CC
大里區,建物,臺中市大里區東榮路６５０號８樓之３A室,0.0,住,,,1120507,土地0建物0車位0,八層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111109,53.55,1,1,1,有,有,有,15000,280,,0.0,0,隔間套房，建物為16.2坪反推建物面積。管理費由承租人承擔。,RPTNMLMKNHIGFIB38CC
大里區,建物,臺中市大里區東榮路６５０號８樓之１A室,0.0,住,,,1120507,土地0建物0車位1,八層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111109,56.07,1,1,1,有,有,有,17500,312,坡道平面,0.0,2500,隔間套房，建物為16.96坪反推建物面積。管理費由承租人負擔。,RPUNMLMKNHIGFIB48CC
大里區,房地(土地+建物)+車位,臺中市大里區中興路二段６７１巷８弄１３號１６樓,10.02,住,,,1120425,土地1建物1車位1,十六層,16,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0841222,102.83,3,2,2,有,有,有,18000,175,升降機械,0.0,1800,,RPVNMLMKNHIGFIB58CC
大里區,房地(土地+建物)+車位,臺中市大里區祥興路５２７號８樓之５,18.65,住,,,1120426,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080530,124.72,2,1,1,有,有,有,23000,184,坡道平面,29.78,0,,RPWNMLMKNHIGFIB68CC
豐原區,房地(土地+建物)+車位,臺中市豐原區圓環北路二段９８號１２樓之３,15.35,住,,,1120318,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110624,116.65,2,1,1,有,有,有,19128,198,坡道平面,31.63,2328,,RPPNMLMKNHIGFDB47CC
清水區,房地(土地+建物)+車位,臺中市清水區大勇路１２０號４樓之２,14.48,住,,,1120425,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1111006,112.88999999999999,2,1,1,有,有,有,15000,150,坡道平面,32.71,3000,社會住宅計劃案件，租賃範圍不含車位，且租金總額不含車位租金、管理費，管理費、車位租金另計。,RPPNMLMKNHIGFFB67CC
西屯區,建物,臺中市西屯區福聯街２２巷１２號３樓之１０,0.0,住,,,1120413,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830930,21.060000000000002,1,0,1,有,有,有,6000,285,,0.0,0,社宅案件,RPPNMLMKNHIGFCB37CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北二路２８２號１０樓之２,13.61,其他,,,1120502,土地1建物1車位1,十層,35,辦公商業大樓,辦公室〈辦公事務所及工商服務業〉,鋼骨鋼筋混凝土造,1070131,221.06,0,0,0,無,有,有,76000,382,坡道平面,31.34,3500,,RPRNMLMKNHIGFCB57CC
南屯區,房地(土地+建物),臺中市南屯區文心路一段７３號１０樓之２,45.6,住,,,1120502,土地1建物1車位0,十層,14,辦公商業大樓,辦公室,鋼筋混凝土造,0870717,159.69,0,0,0,無,有,有,30000,188,,0.0,0,,RPSNMLMKNHIGFCB67CC
西屯區,房地(土地+建物)+車位,臺中市西屯區朝富路２１３號２８樓之２,16.14,其他,,,1120502,土地1建物1車位2,二十八層,34,辦公商業大樓,辦公事務所及工商服務業,鋼骨鋼筋混凝土造,1040924,264.67,0,0,0,無,有,有,100000,378,坡道平面,34.54,0,,RPTNMLMKNHIGFCB77CC
西屯區,房地(土地+建物)+車位,臺中市西屯區朝富路２１３號１３樓之３,16.93,其他,,,1120505,土地1建物1車位2,十三層,34,辦公商業大樓,辦公事務所及工商服務業,鋼骨鋼筋混凝土造,1040924,314.19,0,0,0,無,有,有,90000,286,坡道平面,34.54,0,,RPUNMLMKNHIGFCB87CC
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北七路１８６號２２樓之９,19.36,其他,,,1120505,土地1建物1車位1,二十二層,28,辦公商業大樓,辦公室辦公事務所及工商服務業,鋼筋混凝土造,1060321,339.09000000000003,0,0,0,無,有,有,106880,315,坡道平面,0.0,4300,,RPVNMLMKNHIGFCB97CC
西屯區,建物,臺中市西屯區福安十街７１巷１９號４樓,0.0,住,,,1120506,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750725,92.48,3,2,1,有,無,有,8000,87,,0.0,0,住宅及都市更新中心社會住宅包租代管計畫，每月水電瓦斯費由承租人負擔。,RPWNMLMKNHIGFCB08CC
南屯區,建物,臺中市南屯區南屯路二段４２０號８樓之６,0.0,住,,,1120414,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960327,106.89,3,2,2,有,有,有,19500,182,,0.0,0,社宅案件,RPXNMLMKNHIGFCB18CC
西屯區,房地(土地+建物)+車位,臺中市西屯區福誠路１００號４樓之１０,14.91,住,,,1120414,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090731,76.28999999999999,1,1,1,有,有,有,22000,288,坡道機械,13.34,0,,RPOOMLMKNHIGFCB37CC
南屯區,房地(土地+建物),臺中市南屯區文心南三路５２８號１１樓之５,9.74,商,,,1120419,土地1建物1車位0,十一層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090831,123.45,2,2,1,有,有,有,26500,215,,0.0,0,,RPPOMLMKNHIGFCB47CC
北屯區,建物,臺中市北屯區昌平路二段金谷巷８７號４樓,0.0,商,,,1120413,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811110,83.62,3,1,1,有,有,有,15000,179,,0.0,0,社宅案件,RPPNMLMKNHIGFBB27CC
北屯區,房地(土地+建物),臺中市北屯區文心路三段９８９號,129.0,住,,,1120501,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0711118,349.03,0,0,4,有,無,無,35000,100,,0.0,0,,RPQNMLMKNHIGFBB37CC
北區,建物,臺中市北區臺灣大道一段６３２號１０樓之１,0.0,商,,,1120509,土地0建物1車位0,十層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840412,40.0,1,0,1,有,有,有,11000,275,,0.0,0,台中市政府包租代管計畫。水電費、瓦斯費、網路費及管理費每月600元皆由承租人負擔。,RPRNMLMKNHIGFBB47CC
北區,房地(土地+建物),臺中市北區臺灣大道二段３４０號５樓之２,32.99,住,,,1120503,土地1建物0車位0,五層,12,辦公商業大樓,商業用,鋼筋混凝土造,0770116,262.42,0,0,0,無,有,有,40000,152,,0.0,0,,RPSNMLMKNHIGFBB57CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段６９６號１０樓之２,89.76,商,,,1120503,土地1建物1車位0,十層,26,辦公商業大樓,商業用,鋼骨造,0810829,341.09000000000003,0,0,0,無,有,有,67000,196,,0.0,0,,RPTNMLMKNHIGFBB67CC
北屯區,房地(土地+建物),臺中市北屯區文心路四段５０６號１３樓之７,9.71,住,,,1120505,土地1建物1車位0,十三層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1040423,129.95,3,2,2,有,有,有,34000,262,,0.0,0,起租日:112/07/01租金總額含稅含管理費。,RPUNMLMKNHIGFBB77CC
北區,房地(土地+建物)+車位,臺中市北區臺灣大道二段３６０號１６樓之５,14.65,住,,,1120505,土地2建物1車位1,十六層,28,辦公商業大樓,辦公室,鋼骨鋼筋混凝土造,0890603,251.19,0,0,0,無,有,有,68000,273,坡道平面,15.04,3500,,RPVNMLMKNHIGFBB87CC
北區,建物,臺中市北區德化街１８４之２號７樓２室,0.0,住,,,1120414,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820421,123.11,3,2,2,有,有,有,19500,158,升降機械,0.0,0,社宅案件,RPWNMLMKNHIGFBB97CC
北屯區,建物,臺中市北屯區文心路四段８２１號７樓之５,0.0,商,,,1120414,土地0建物1車位0,七層,24,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850627,80.42,2,1,1,有,有,有,14500,180,,0.0,0,社宅案件,RPXNMLMKNHIGFBB08CC
北屯區,房地(土地+建物)+車位,臺中市北屯區四平路５６８巷７號６樓之５,10.19,住,,,1120428,土地1建物1車位1,六層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110728,120.07,2,1,1,有,有,有,24500,204,坡道平面,31.78,0,,RPOOMLMKNHIGFBB27CC
北屯區,房地(土地+建物)+車位,臺中市北屯區陳平路２６-５號７樓之２,20.61,住,,,1120414,土地1建物1車位1,七層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101104,134.99,2,2,1,有,有,有,35000,259,坡道平面,37.92,0,,RPPOMLMKNHIGFBB37CC
北區,房地(土地+建物)+車位,臺中市北區北平四街５號１１樓之１０,8.55,商,,,1120412,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1071130,89.94,1,1,1,有,有,有,23000,256,坡道平面,28.35,0,,RPQOMLMKNHIGFBB47CC
西區,建物,臺中市西區向上路一段１５號１２樓之１３,0.0,商,,,1120413,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830924,38.13,1,0,1,有,有,有,10800,283,,0.0,0,社宅案件,RPPNMLMKNHIGFAB17CC
西區,房地(土地+建物),臺中市西區公益路１６１號１４樓之１１,5.71,住,,,1120428,土地1建物1車位0,十四層,14,辦公商業大樓,商業用,鋼筋混凝土造,0830728,54.84,0,0,0,無,有,有,13000,237,,0.0,0,,RPQNMLMKNHIGFAB27CC
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段５０１號１０樓之１,21.54,商,,,1120502,土地1建物0車位1,十層,27,辦公商業大樓,商業用,鋼筋混凝土造,0800527,299.90999999999997,0,0,0,無,有,有,58400,195,坡道平面,0.0,4000,,RPRNMLMKNHIGFAB37CC
西區,房地(土地+建物),臺中市西區民權路１８５號１３樓之６,6.53,商,,,1120424,土地1建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0720819,82.83,3,1,1,有,有,有,14000,169,,0.0,0,此為社會住宅包租代管,RPSNMLMKNHIGFAB47CC
西區,建物,臺中市西區忠明南路３２５號７樓之１０,0.0,住,,,1120414,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0801118,33.29,1,0,1,有,有,有,8500,255,,0.0,0,社宅案件,RPTNMLMKNHIGFAB57CC
西區,建物,臺中市西區西屯路一段１２５號２樓之２,0.0,住,,,1120414,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701230,33.82,1,0,1,有,無,有,10000,296,,0.0,0,社宅案件,RPUNMLMKNHIGFAB67CC
南區,房地(土地+建物),臺中市南區工學路１４６巷５號５樓之３,14.84,住,,,1120504,土地2建物1車位0,五層,17,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0841130,132.47,3,2,2,有,有,有,20000,151,,0.0,0,社會住宅包租代管公會版增辦31期,RPVNMLMKNHIGFAB77CC
南區,房地(土地+建物),臺中市南區大慶街二段７巷３３號５樓,11.86,住,,,1120510,土地1建物1車位0,五層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0820331,103.54,3,2,2,有,有,有,19000,184,,0.0,0,社會住宅包租代管公會版增辦31期,RPWNMLMKNHIGFAB87CC
南區,房地(土地+建物)+車位,臺中市南區工學北路１７５號１２樓之１,15.26,住,,,1120511,土地4建物1車位1,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840123,143.29,3,2,2,有,有,有,23000,161,坡道機械,6.73,0,,RPPNMLNKNHIGFAB27CC
西區,房地(土地+建物),臺中市西區自立街２５巷１弄２號,49.33,住,,,1120510,土地1建物1車位0,一層,3,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0630504,88.87,3,2,1,有,無,有,12000,135,,0.0,0,社會住宅包租代管公會版增辦31期,RPQNMLNKNHIGFAB37CC
烏日區,房地(土地+建物)+車位,臺中市烏日區高鐵三路３３號３樓之３,10.53,商,,,1120420,土地1建物1車位1,三層,14,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100621,98.41,1,1,1,有,有,有,16000,163,坡道平面,39.31,0,,RPPNMLNKNHIGFIB08CC
太平區,房地(土地+建物),臺中市太平區育英街５０號九樓之３,11.45,其他,,,1120510,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830324,90.55,3,2,1,有,有,有,17400,192,,0.0,0,社會住宅包租代管公會版增辦31期,RPPNMLNKNHIGFJB18CC
龍井區,房地(土地+建物),臺中市龍井區藝術街１６巷８弄１７號三樓之一,13.85,住,,,1120510,土地1建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690509,28.01,1,1,1,有,無,有,7800,278,,0.0,0,社會住宅包租代管公會版增辦31期,RPPNMLNKNHIGFKB28CC
龍井區,房地(土地+建物),臺中市龍井區新興路２５巷３８號５樓之２,10.46,,鄉村區,乙種建築用地,1120425,土地1建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810810,82.59,2,1,2,有,有,有,16000,194,,0.0,0,此為社會住宅包租代管,RPPNMLPKNHIGFKB48CC
西屯區,建物,臺中市西屯區何厝街８８號４樓,25.0,住,,,1120515,土地0建物1車位1,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0790625,115.0,3,2,2,有,有,有,18000,157,坡道機械,39.0,0,,RPRNMLPKNHIGFCB97DC
太平區,建物,臺中市太平區中山路一段２４５巷１８號七樓之２３,0.0,,鄉村區,乙種建築用地,1120509,土地0建物1車位0,七層,10,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0880909,21.68,1,0,1,有,有,有,5800,268,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費由承租人負擔。,RPPNMLPKNHIGFJB38CC
太平區,建物,臺中市太平區樹孝路３２９號１１樓,26.56,住,,,1120415,土地0建物0車位0,十一層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0810812,102.61,3,2,2,有,有,有,17500,171,,0.0,0,,RPQNMLPKNHIGFJB48CC
后里區,建物,臺中市后里區九甲七路２７１號５樓５０３室,0.0,,特定農業區,甲種建築用地,1120425,土地0建物0車位0,四層,5,套房(1房1廳1衛),停車空間、住宅,鋼筋混凝土造,1110524,26.77,1,0,1,有,無,有,9500,355,,0.0,0,,RPPNMLPKNHIGFDB77CC
后里區,建物,臺中市后里區九甲七路２７１號５樓５０６室,0.0,,特定農業區,甲種建築用地,1120501,土地0建物0車位0,全,5,透天厝,停車空間、住宅,鋼筋混凝土造,1110524,20.8,1,0,1,有,無,有,8000,385,,0.0,0,,RPSNMLPKNHIGFDB08CC
潭子區,建物,臺中市潭子區福潭路５５０巷１１號二樓,0.0,住,,,1120511,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811019,109.78,2,2,2,有,有,有,16700,152,,0.0,0,台中市政府包租代管計畫。水電費、瓦斯費、網路費皆由承租人負擔。,RPQNMLPKNHIGFHB28CC
西屯區,建物,臺中市西屯區台灣大道二段７７７巷１弄１之３號,20.5,住,,,1120415,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700401,96.82,3,2,2,有,有,有,20000,207,,0.0,0,,RPPNMLPKNHIGFCB67CC
西屯區,房地(土地+建物),臺中市西屯區至善路１０１巷１６號５樓之１２,3.57,住,,,1120501,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821014,26.86,1,0,1,有,有,有,6000,223,,0.0,0,社會住宅計劃案件，租金總額不含管理費，管理費、網路費由出租人負擔。,RPQNMLPKNHIGFCB77CC
中區,房地(土地+建物),臺中市中區民權路１６４號２２樓之１５,1.93,住,,,1120501,土地2建物1車位0,二十二層,28,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0860131,37.39,1,0,1,有,有,有,7000,187,,0.0,0,社會住宅計劃案件，租金總額不含管理費，管理費另計。,RPPNMLPKNHIGFAB47CC
南區,房地(土地+建物),臺中市南區忠孝路７０之２號１１樓,21.05,住,,,1120425,土地1建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870413,223.77,3,1,2,有,有,有,14000,63,,0.0,0,此為社會住宅包租代管,RPQNMLPKNHIGFAB57CC
西區,建物,臺中市西區三民路一段５０巷８號５樓之５２,0.0,商,,,1120418,土地0建物1車位0,五層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840113,32.03,1,0,1,有,有,有,7800,244,,0.0,0,社宅案件,RPRNMLPKNHIGFAB67CC
北區,車位,臺中市北區進化北路３１７號等公共設施   B２-４,0.52,商,,,1120425,土地0建物0車位1,,,其他,,,,31.88,0,0,0,有,有,無,3500,,坡道平面,31.88,3500,,RPPNMLPKNHIGFBB57CC
北區,建物,臺中市北區衛道路８７之４號２樓,0.0,住,,,1120510,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710222,109.28,3,2,2,有,無,有,17500,160,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費由承租人負擔。,RPQNMLPKNHIGFBB67CC
北屯區,建物,臺中市北屯區北屯路２８６號十六樓之６,0.0,住,,,1120509,土地0建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850524,66.71000000000001,2,1,1,有,有,有,20000,300,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費由承租人負擔。,RPRNMLPKNHIGFBB77CC
北屯區,建物,臺中市北屯區進化北路６３巷１２之４號,0.0,住,,,1120509,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680714,139.77,3,2,2,有,無,有,15800,113,,0.0,0,台中市政府包租代管計畫。水電費、瓦斯費、網路費皆由承租人負擔。,RPSNMLPKNHIGFBB87CC
北屯區,建物,臺中市北屯區中清路二段５５２巷８弄３０號４樓,0.0,住,,,1120417,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811110,52.82,2,1,1,有,無,有,13000,246,,0.0,0,社宅案件,RPTNMLPKNHIGFBB97CC
北區,建物,臺中市北區國豐街１１０號４樓之３,0.0,住,,,1120512,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791012,150.13,3,2,2,有,有,有,22500,150,,0.0,0,台中市政府包租代管計畫。水電費、瓦斯費、網路費皆由承租人負擔。,RPQNMLQKNHIGFBB77CC
北屯區,建物,臺中市北屯區文心路四段７１５號２樓之２,0.0,住,,,1120511,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0711110,46.71,2,2,1,有,無,有,14000,300,,0.0,0,台中市政府包租代管計畫。水電費、瓦斯費、網路費皆由承租人負擔。,RPRNMLQKNHIGFBB87CC
北屯區,建物,臺中市北屯區昌平路二段５０之６巷２弄１５之２號,0.0,住,,,1120512,土地0建物1車位0,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810123,106.69,3,2,2,有,有,有,18000,169,,0.0,0,台中市政府包租代管計畫。水電費、瓦斯費、網路費及每兩個月管理費3519元皆由承租人負擔。,RPSNMLQKNHIGFBB97CC
北屯區,房地(土地+建物),臺中市北屯區梅川東路四段１４５號１２樓,7.97,住,,,1120502,土地1建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831103,96.6,3,2,2,有,有,有,23000,238,,0.0,0,社會住宅,RPTNMLQKNHIGFBB08CC
北區,房地(土地+建物)+車位,臺中市北區育樂街５６號９樓之２,9.61,商,,,1120425,土地1建物1車位1,九層,22,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080513,105.47,1,1,1,有,有,有,16000,152,坡道平面,30.65,0,此為社會住宅包租代管,RPUNMLQKNHIGFBB18CC
北區,建物,臺中市北區成功路４３９之２３號,0.0,商,,,1120510,土地0建物1車位0,四層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0691119,28.6,1,0,1,有,有,有,12000,420,,0.0,0,住宅及都市更新中心辦理社會住宅包租代管計畫。水電費、瓦斯費由承租人負擔。,RPVNMLQKNHIGFBB28CC
北區,房地(土地+建物),臺中市北區民權路３５９巷８之１號,36.98,住,,,1120425,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690710,108.84,3,2,2,有,無,有,16500,152,,0.0,0,社會住宅包租代管公會版。,RPWNMLQKNHIGFBB38CC
北區,房地(土地+建物),臺中市北區青島一街１９之４號,25.57,住,,,1120425,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730803,90.58,3,2,1,有,無,有,15000,166,,0.0,0,此為社會住宅包租代管,RPXNMLQKNHIGFBB48CC
北屯區,房地(土地+建物)+車位,臺中市北屯區四平路５７６號５樓之２,13.8,住,,,1120426,土地1建物1車位1,五層,24,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110728,156.64999999999998,3,2,2,有,有,有,27500,200,坡道平面,31.79,2500,此為社會住宅包租代管,RPOOMLQKNHIGFBB67CC
北屯區,房地(土地+建物),臺中市北屯區三光一街１５８號５樓之２,21.22,住,,,1120427,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020201,107.53999999999999,3,1,1,有,有,有,18100,168,,0.0,0,社會住宅包租代管案件租金市價打9折，此租約訂定租金不含管理費，費用由承租人另行支付。,RPPOMLQKNHIGFBB77CC
北屯區,房地(土地+建物),臺中市北屯區敦富路２０９號七樓之１,15.05,住,,,1120505,土地1建物1車位0,七層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110112,99.64999999999999,3,2,2,有,有,有,24000,241,,0.0,0,社會住宅,RPQOMLQKNHIGFBB87CC
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路８１號８樓之１,18.65,住,,,1120424,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080424,149.64,3,2,2,有,有,有,21400,163,坡道平面,27.55,1500,因此案件為社會住宅包租代管案件因素，此租約訂定金額不含管理費、車位租金，費用為承租人另行支付。,RPROMLQKNHIGFBB97CC
