鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,建物,臺南市北區北園街８巷２６號十六樓之１,0.0,商,,,1120522,土地0建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0961227,84.19999999999999,2,1,1,有,有,有,17000,202,,0.0,0,,RPUNMLOLNHIGFAD18CC
東區,建物,臺南市東區裕農路６６８巷６４號五樓,0.0,住,,,1120519,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701028,69.48,2,1,2,有,無,有,5000,72,,0.0,0,參加公會版住宅包租代管計畫，租金為市價9折,RPPNMLOLNHIGFCD87CC
南區,建物,臺南市南區永興二街４２號八樓之４,0.0,商,,,1120520,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810601,82.6,3,2,2,有,有,有,15000,182,,0.0,0,參加公會版住宅包租代管計畫，租金為市價9折,RPRNMLOLNHIGFCD08CC
南區,建物,臺南市南區建南路３０１號三樓之５,0.0,住,,,1120519,土地0建物1車位0,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811210,108.18,4,1,2,有,有,有,12000,111,,0.0,0,台南市社會住宅包租代管第三期計畫。水電費、瓦斯費及每月管理費2280元皆由承租人負擔。,RPSNMLOLNHIGFCD18CC
仁德區,建物,臺南市仁德區中正西路３６０巷２０弄４３號二樓之９,0.0,住,,,1120508,土地0建物1車位0,二層,4,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0960920,14.149999999999999,1,0,1,有,有,有,2400,170,,0.0,0,,RPPNMLOLNHIGFID48CC
永康區,建物,臺南市永康區復興路１３６號五樓,0.0,住,,,1120519,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710325,100.05,3,1,2,有,無,有,7000,70,,0.0,0,,RPPNMLOLNHIGFKD68CC
永康區,建物,臺南市永康區復國一路４７５巷２８號二樓之３１,0.0,住,,,1120503,土地0建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土構造,1070402,13.61,1,0,1,有,有,有,4350,320,,0.0,0,,RPQNMLOLNHIGFKD78CC
永康區,房地(土地+建物)+車位,臺南市永康區中華路７巷８號９樓之２,9.48,住,,,1120510,土地1建物1車位1,九層,19,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1010817,128.6,2,2,2,有,有,有,22500,175,坡道機械,0.0,0,,RPPNMLPLNHIGFKD78CC
永康區,土地,大灣段4667-8地號,292.0,住,,,1120515,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,18000,62,,0.0,0,,RPQNMLPLNHIGFKD88CC
永康區,建物,臺南市永康區正南五街２５１號,0.0,工,,,1120524,土地0建物1車位0,見其他登記事項,1,工廠,工業用,鋼骨構造有牆,1031231,153.94,0,0,0,無,無,無,95000,,,0.0,0,,RPRNMLPLNHIGFKD98CC
永康區,建物,臺南市永康區中華路７２７巷８８號十一樓之一,0.0,住,,,1120503,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0880824,131.05,4,2,2,有,無,有,20000,153,,0.0,0,,RPSNMLPLNHIGFKD09CC
永康區,建物,臺南市永康區中山南路１９５巷３２之１３號十樓之三,0.0,住,,,1120511,土地0建物1車位0,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880317,65.61,3,1,1,有,有,有,10000,152,,0.0,0,,RPTNMLPLNHIGFKD56CC
永康區,建物,臺南市永康區中華二路２６６巷４０號五樓之１,0.0,住,,,1120503,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870602,31.44,1,1,1,有,有,有,12000,382,,0.0,0,,RPUNMLPLNHIGFKD66CC
