鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
善化區,土地,什美段239-1地號,273.92,,鄉村區,乙種建築用地,1120711,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13200000,48189,,0.0,0,,RPUPMLLLPHIGFHD88DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺南市北區和緯路二段３０巷１５２號,82.0,住,,,1120702,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0660526,88.14,3,2,3,有,無,8250000,93601,,0.0,0,其他增建；,RPXNMLTKPHIGFAD98DA,88.14,0.0,0.0,無,
仁德區,房地(土地+建物)+車位,臺南市仁德區後壁里德南路１８７巷１９號三樓,25.25,住,,,1120703,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841127,159.39999999999998,3,2,2,有,有,7600000,47679,坡道平面,0.0,0,,RPQNMLNKPHIGFID48DA,74.82,25.67,9.61,有,0211
關廟區,土地,松腳段1288-11地號,5.0,住,,,1120717,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,136000,27200,,0.0,0,,RPPNMLLLPHIGFID28DA,0.0,0.0,0.0,無,0212
仁德區,房地(土地+建物),臺南市仁德區中正西路３６０巷２０弄４３號四樓之１７,4.67,住,,,1120709,土地2建物1車位0,四層,四層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,0960920,13.16,1,1,1,有,有,750000,56991,,0.0,0,,RPQNMLLLPHIGFID38DA,5.23,0.9,1.91,有,0213
麻豆區,土地,海埤段206-1地號,59.96,,一般農業區,農牧用地,1120711,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,172310,2874,,0.0,0,,RPWNMLSKPHIGFFD66DA,0.0,0.0,0.0,無,
中西區,房地(土地+建物),臺南市中西區赤嵌街４７號七樓之１,3.4,商,,,1120717,土地1建物2車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0781223,32.339999999999996,1,1,1,有,無,1550000,47928,,0.0,0,,RPRNMLLLPHIGFAD67DA,19.28,0.0,4.28,有,0214
東區,土地,虎尾寮段577-1地號,58.83,都市：其他:主要計畫道路用地,,,1120708,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1650000,28047,,0.0,0,,RPTOMLSKPHIGFCD78DA,0.0,0.0,0.0,無,
安平區,房地(土地+建物),臺南市安平區效忠街１２之３號三樓,23.02,都市：其他:特定住宅專用區,,,1120713,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840306,75.83,3,2,2,有,無,4000000,52750,,0.0,0,,RPUNMLKLPHIGFAD87DA,60.53,0.0,4.57,無,0215
將軍區,土地,國中段918地號,55.85,住,,,1120719,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,675000,12086,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLTKPHIGFGD66DA,0.0,0.0,0.0,無,0216
