鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,29.37,住,,,1120706,土地1建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,170.44,3,2,2,有,無,9800000,64644,坡道平面,34.0,980000,原序號B1KB11208010006 車位面積更正為34平方公尺 車位總價含機車位一個,RPQNMLLKQHIGFBK38CB,勝觀苑,M棟8號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,30.22,住,,,1120707,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,174.2,3,2,2,有,無,9500000,60770,坡道平面,34.0,980000,原序號B1KB11208010007 車位面積更正為34平方公尺 車位總價含機車位一個,RPRNMLLKQHIGFBK48CB,勝觀苑,A棟5號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,29.58,住,,,1120708,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.04,3,2,2,有,無,9500000,62172,坡道平面,34.0,980000,原序號B1KB11208010019 車位面積更正為34平方公尺車位總價含機車位一個,RPSNMLLKQHIGFBK58CB,勝觀苑,M棟5號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,30.22,住,,,1120708,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,174.2,3,2,2,有,無,9500000,60770,坡道平面,34.0,980000,原序號B1KB11208010022 車位面積更正為34平方公尺 車位總價含機車位一個,RPTNMLLKQHIGFBK68CB,勝觀苑,N棟5號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,29.58,住,,,1120708,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.04,3,2,2,有,無,9500000,62172,坡道平面,34.0,980000,原序號B1KB11208010024 車位面積更正為34平方公尺 車位總價含機車位一個,RPUNMLLKQHIGFBK78CB,勝觀苑,B棟5號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,29.58,住,,,1120705,土地1建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.04,3,2,2,有,無,9400000,61442,坡道平面,34.0,980000,原序號B1KB11208010025 車位面積更正為34平方公尺 車位總價含機車位一個,RPVNMLLKQHIGFBK88CB,勝觀苑,B棟4號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,29.58,住,,,1120707,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,174.04,3,2,2,有,無,9300000,60712,坡道平面,37.0,980000,原序號B1KB11208010026車位面積更正為37平方公尺 車位總價含機車位一個,RPWNMLLKQHIGFBK98CB,勝觀苑,B棟3號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,29.58,住,,,1120706,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.04,3,2,2,有,無,9700000,63631,坡道平面,34.0,980000,原序號B1KB11208010027車位面積更正為34平方公尺 車位總價含機車位一個,RPXNMLLKQHIGFBK09CB,勝觀苑,M棟7號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,29.58,住,,,1120708,土地1建物1車位1,三層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,168.04,3,2,2,有,無,9300000,60712,坡道平面,31.0,980000,原序號B1KB11208010030 車位面積更正為31平方公尺 車位總價含機車位一個,RPOOMLLKQHIGFBK28CB,勝觀苑,M棟3號,
苗栗市,房地(土地+建物)+車位,苗栗縣苗栗市中正路1218巷,29.58,住,,,1120708,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,171.04,3,2,2,有,無,9700000,63631,坡道平面,34.0,980000,原序號B1KB11208010031 車位面積更正為34平方公尺 車位總價含機車位一個,RPPOMLLKQHIGFBK38CB,勝觀苑,B棟7號,
公館鄉,房地(土地+建物)+車位,苗栗縣公館鄉玉泉村13鄰353號對面,30.79,住,,,1120716,土地2建物1車位2,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,158.58,2,2,2,有,無,7500000,62779,坡道平面,64.6,1600000,,RPWOMLLKQHIGFBK09CB,山豐青朗,A棟1-4號,
公館鄉,房地(土地+建物)+車位,苗栗縣公館鄉玉泉村13鄰353號對面,31.18,住,,,1120716,土地2建物1車位1,四層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,127.52,2,2,1,有,無,7080000,62802,坡道平面,32.3,1100000,,RPXOMLLKQHIGFBK56CB,山豐青朗,D棟1-4號,
公館鄉,房地(土地+建物)+車位,苗栗縣公館鄉玉泉村13鄰353號對面,31.18,住,,,1120716,土地2建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.4,2,2,1,有,無,7180000,65441,坡道平面,31.2,950000,,RPOPMLLKQHIGFBK38CB,山豐青朗,C棟2-6號,
公館鄉,房地(土地+建物)+車位,苗栗縣公館鄉玉泉村13鄰353號對面,30.79,住,,,1120717,土地2建物1車位1,二層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.28,2,2,2,有,無,7080000,64163,坡道平面,32.3,1050000,,RPPPMLLKQHIGFBK48CB,山豐青朗,A棟1-2號,
公館鄉,房地(土地+建物)+車位,苗栗縣公館鄉玉泉村13鄰353號對面,30.4,住,,,1120717,土地2建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,128.84,2,2,2,有,無,7280000,65892,坡道平面,35.05,1100000,,RPQPMLLKQHIGFBK58CB,山豐青朗,A棟2-7號,
公館鄉,房地(土地+建物)+車位,苗栗縣公館鄉玉泉村13鄰353號對面,30.4,住,,,1120718,土地2建物1車位1,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,126.09,2,2,2,有,無,7300000,66638,坡道平面,32.3,1050000,,RPTPMLLKQHIGFBK88CB,山豐青朗,A棟2-8號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,14.9,商,,,1120729,土地1建物1車位1,十九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.51,3,2,2,有,無,17490000,114470,坡道平面,23.26,1550000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	14.91 	平方公尺,RPRNMLLKQHIGFFK88CB,中央世紀,A棟6-19F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,14.9,商,,,1120728,土地1建物1車位1,二十層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,162.51,3,2,2,有,無,17490000,114470,坡道平面,23.26,1550000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	14.91 	平方公尺,RPSNMLLKQHIGFFK98CB,中央世紀,A棟6-20F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,13.75,商,,,1120728,土地1建物1車位1,二層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.88,3,2,2,有,無,15050000,106606,坡道平面,25.37,1350000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	13.76 	平方公尺,RPTNMLLKQHIGFFK09CB,中央世紀,A棟7-2F號,
頭份市,房地(土地+建物)+車位,苗栗縣頭份市中央路,13.75,商,,,1120730,土地1建物1車位1,九層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,149.9,3,2,2,有,無,15670000,112218,坡道平面,21.4,1250000,整筆交易包含:竹南鎮藝文段18地號一筆，土地持分	0.01 	平方公尺，共計移轉面積	13.76 	平方公尺,RPUNMLLKQHIGFFK56CB,中央世紀,A棟7-9F號,
