鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
秀水鄉,房地(土地+建物),彰化縣秀水鄉村西巷８２之１號,135.0,,特定農業區,甲種建築用地,1100309,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120213,141.63,4,2,3,有,無,9730000,68700,,0.0,0,1.本交易標的為透天厝，含前院停車。2.本交易之土地款為：5351500元，建物款為：4378500元。,RPXOMLPKOHIGFAN96DA,130.85,0.0,10.78,無,
秀水鄉,房地(土地+建物),彰化縣秀水鄉村西巷８２之８號,87.0,,特定農業區,甲種建築用地,1100327,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120213,130.36,3,2,3,有,無,7300000,55999,,0.0,0,1.本交易標的為透天厝，含前院停車。2.本交易之土地款為：4015000元，建物款為：3285000元。,RPPPMLPKOHIGFAN88DA,119.15,0.0,11.21,無,
秀水鄉,房地(土地+建物),彰化縣秀水鄉村西巷８２之１２號,88.0,,特定農業區,甲種建築用地,1100309,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120213,143.19,4,2,3,有,無,7730000,53984,,0.0,0,1.本交易標的為透天厝，含前院停車。2.本交易之土地款為：4251500元，建物款為：3478500元。,RPVNMLPKOHIGFAN66DA,132.25,0.0,10.94,無,
秀水鄉,房地(土地+建物),彰化縣秀水鄉村西巷８２之１８號,90.0,,特定農業區,甲種建築用地,1100313,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120213,144.0,4,2,3,有,無,7930000,55069,,0.0,0,1.本交易標的為透天厝，含前院停車。2.本交易之土地款為：4361500元，建物款為：3568500元。,RPVNMLQLOHIGFAN86DA,135.0,0.0,9.0,無,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮平和路２５６號,122.7,,,,1100312,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120331,328.98,4,2,6,有,無,33900000,103046,,0.0,0,序號B1NC11011190002,RPQNMLNJNHIGFCN58DA,293.64,0.0,9.59,有,
大村鄉,房地(土地+建物),彰化縣大村鄉旗田巷１３１弄１２５之１號,113.24,,特定農業區,甲種建築用地,1100315,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1120331,168.6,4,2,3,有,無,8000000,47450,,0.0,0,,RPVNMLKMOHIGFDN66DA,164.35,0.0,4.25,無,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮平和路２６０號,125.7,,,,1100318,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120331,327.77,4,2,6,有,有,34080000,103975,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRNMLNJNHIGFCN68DA,292.43,0.0,9.59,有,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮平和路２７８號,139.7,,,,1100316,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120331,334.53,4,2,6,有,有,35260000,105402,,0.0,0,預售屋、或土地及建物分件登記案件；,RPQNMLSJNHIGFCN09DA,299.19,0.0,9.59,有,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮平和路２８０號,141.7,,,,1100319,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120331,341.29,4,2,6,有,有,35990000,105453,,0.0,0,預售屋、或土地及建物分件登記案件；,RPWNMLQJOHIGFCN96DA,305.96,0.0,9.59,有,
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮平和路２６６號,129.7,,,,1100316,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120331,334.53,4,2,6,有,有,34480000,103070,,0.0,0,預售屋、或土地及建物分件登記案件；,RPUNMLMJOHIGFCN98DA,299.19,0.0,9.59,有,
