編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSPMLMKPHIGFAU07DA,44,111.32,住商用,鋼筋混凝土加強磚造,68年3月19日,二層,一層 二層 騎樓,全筆移轉
RPTOMLNKPHIGFAU17DA,,41.19,店舖、停車空間,鋼筋混凝土造,112年4月12日,五層,一層,全筆移轉
RPVOMLNKPHIGFAU37DA,,44.41,見其他登記事項,鋼筋混凝土造,112年4月12日,五層,二層 陽台,全筆移轉
RPTOMLNKPHIGFAU17DA,,16.96,共有部份,鋼筋混凝土造,112年4月12日,五層,,持分移轉
RPVOMLNKPHIGFAU37DA,,18.21,共有部份,鋼筋混凝土造,112年4月12日,五層,,持分移轉
RPUOMLNKPHIGFAU27DA,,48.57,見其他登記事項,鋼筋混凝土造,112年4月12日,五層,二層 陽台,全筆移轉
RPUOMLNKPHIGFAU27DA,,19.95,共有部份,鋼筋混凝土造,112年4月12日,五層,,持分移轉
RPXOMLNKPHIGFAU57DA,43,91.07,住家用,鋼筋混凝土加強磚造,69年1月17日,二層,一層 二層 屋頂突出物,全筆移轉
RPWOMLNKPHIGFAU47DA,,48.57,見其他登記事項,鋼筋混凝土造,112年4月12日,五層,三層 陽台,全筆移轉
RPWOMLNKPHIGFAU47DA,,19.95,共有部份,鋼筋混凝土造,112年4月12日,五層,,持分移轉
RPWOMLNJPHIGFAU37DA,50,97.46,住家用,鋼筋混凝土加強磚造,62年7月24日,二層,一層 二層,全筆移轉
RPQOMLNJPHIGFAU76DA,24,827.78,住商用,鋼骨造,88年10月6日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPROMLNJPHIGFAU86DA,29,26.17,住家用,鋼筋混凝土造,82年12月15日,七層,四層 陽台,全筆移轉
RPROMLNJPHIGFAU86DA,29,4.26,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPROMLNJPHIGFAU86DA,29,4.17,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPROMLNJPHIGFAU86DA,29,14.53,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPROMLNJPHIGFAU86DA,29,.61,商業用,鋼筋混凝土造,82年12月15日,七層,見其他登記事項,持分移轉
RPTNMLNKPHIGFAU07DA,28,39.03,住家用,鋼筋混凝土造,84年11月24日,四層,四層,全筆移轉
RPTNMLNKPHIGFAU07DA,28,12.07,共有部分,鋼筋混凝土造,84年11月24日,四層,,持分移轉
RPOOMLOKPHIGFAU76DA,28,70.36,住家用,鋼筋混凝土造,84年11月4日,十一層,八層 陽台,全筆移轉
RPOOMLOKPHIGFAU76DA,28,10.30,共有部份,鋼筋混凝土造,84年11月4日,十一層,,持分移轉
RPOOMLOKPHIGFAU76DA,28,15.52,共有部份,鋼筋混凝土造,84年11月4日,十層,,持分移轉
RPQNMLRKPHIGFAU17DA,,194.12,住家用,鋼筋混凝土造,112年5月22日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLMKPHIGFAU66DA,30,94.54,住家用,鋼筋混凝土造,82年12月15日,七層,一層 二層 陽台 平台,全筆移轉
RPQNMLMKPHIGFAU66DA,30,7.80,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPQNMLMKPHIGFAU66DA,30,14.82,共有部份,鋼筋混凝土造,82年12月15日,七層,,持分移轉
RPPOMLLKPHIGFAU56DA,26,62.28,住家用,鋼筋混凝土造,86年5月24日,七層,七層 陽台,全筆移轉
RPPOMLLKPHIGFAU56DA,26,23.99,共有部份,鋼筋混凝土造,86年5月24日,七層,,持分移轉
RPPNMLLKPHIGFAU09DA,34,15.90,住家用,鋼筋混凝土造,78年11月4日,六層,六層,全筆移轉
RPPNMLLKPHIGFAU09DA,34,4.96,共有部份,鋼筋混凝土造,78年11月4日,六層,,持分移轉
RPTNMLNJPHIGFAU96DA,25,37.39,住家用,鋼筋混凝土造,87年10月6日,五層,二層 陽台,全筆移轉
RPTNMLNJPHIGFAU96DA,25,19.56,共有部份,鋼筋混凝土造,87年10月6日,五層,,持分移轉
RPTPMLOKOHIGFAU27DA,28,25.08,住家用,鋼筋混凝土造,84年8月25日,七層,七層 陽台,全筆移轉
RPQNMLPKOHIGFAU86DA,29,57.54,住家用,鋼筋混凝土造,83年6月30日,十二層,八層 陽台,全筆移轉
RPTPMLOKOHIGFAU27DA,28,12.89,共有部份,鋼筋混凝土造,84年8月25日,七層,,持分移轉
RPQNMLPKOHIGFAU86DA,29,8.11,共有部份,鋼筋混凝土造,83年6月30日,十二層,,持分移轉
RPQNMLPKOHIGFAU86DA,29,14.55,共有部份,鋼筋混凝土造,83年6月30日,十二層,,持分移轉
RPPOMLQLOHIGFAU07DA,39,134.26,住家用,鋼筋混凝土加強磚造,73年6月29日,二層,一層 二層 騎樓,全筆移轉
