鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
三民區,房地(土地+建物)+車位,高雄市三民區美都路及熱河三街與德勝街口,12.04,住,,,1120630,土地1建物1車位1,十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,116.8,2,1,1,有,無,15400000,147730,坡道平面,24.74,1800000,,RPUNMLOLPHIGFDE68CB,森美樹,A棟11號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區福安二街,25.53,住,,,1120630,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.95,3,2,2,有,無,14720000,91002,坡道平面,24.92,2250000,,RPPNMLOLPHIGFGE48CB,聯上ME悅,A1棟15號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區福安二街,25.48,住,,,1120630,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,161.0,3,2,2,有,無,14190000,87743,坡道平面,24.92,2250000,,RPQNMLOLPHIGFGE58CB,聯上ME悅,A1棟4號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區福安二街,15.81,住,,,1120630,土地1建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.41,2,1,1,有,無,7590000,74982,坡道機械,8.19,1500000,,RPRNMLOLPHIGFGE68CB,聯上ME悅,A11棟6號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區錦田路,17.63,住,,,1120630,土地1建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,114.01,2,2,1,有,無,9180000,77725,坡道平面,22.92,2100000,,RPSNMLOLPHIGFGE78CB,聯上ME悅,B1棟2號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區福安二街,15.81,住,,,1120630,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,89.41,2,1,1,有,無,7590000,74982,坡道機械,8.19,1500000,,RPTNMLOLPHIGFGE88CB,聯上ME悅,A11棟7號,
大寮區,房地(土地+建物)+車位,高雄市大寮區保生街,31.18,住,,,1120627,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,103.76,3,2,2,有,無,7100000,65854,一樓平面,12.65,1100000,,RPPNMLOLPHIGFLE98CB,時尚知音,E棟3號,
鳳山區,房地(土地+建物)+車位,高雄市鳳山區鳳捷路,23.87,住,,,1120629,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,133.21,3,2,2,有,無,11580000,83248,坡道平面,15.73,1800000,,RPPNMLOLPHIGFGE58DB,大禾敦品,B棟1號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區三多二路廣東二街,12.49,商,,,1120708,土地3建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,193.1,2,1,2,有,無,23100000,121987,坡道平面,22.59,2300000,,RPPNMLOLPHIGFBE97CB,新文化城安,A棟0號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區三多四路B11-4F,8.76,商,,,1120704,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.31,3,2,2,有,無,15520000,106076,坡道平面,15.01,0,,RPPNMLPLPHIGFBE08CB,繽海,B棟11號,
苓雅區,房地(土地+建物)+車位,高雄市苓雅區三多四路D15-15F,6.32,商,,,1120706,土地1建物1車位1,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.55,2,1,2,有,無,12430000,115574,坡道平面,12.72,0,,RPQNMLPLPHIGFBE18CB,繽海,D棟15號,
新興區,房地(土地+建物)+車位,高雄市新興區興華路,15.72,商,,,1120703,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,200.43,3,2,2,有,無,23110000,117949,坡道平面,23.15,2200000,,RPRNMLPLPHIGFBE28CB,仰德美麗島,A3棟8號,
新興區,房地(土地+建物)+車位,高雄市新興區興華路,20.09,商,,,1120705,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,249.71,3,2,2,有,無,29020000,117938,坡道平面,23.15,2300000,,RPSNMLPLPHIGFBE38CB,仰德美麗島,B1棟8號,
新興區,房地(土地+建物)+車位,高雄市新興區興華路,14.21,商,,,1120707,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,183.52,3,2,2,有,無,23540000,133067,坡道平面,23.15,2200000,,RPTNMLPLPHIGFBE48CB,仰德美麗島,B2棟14號,
新興區,房地(土地+建物)+車位,高雄市新興區興華路,19.84,商,,,1120709,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,246.93,3,2,2,有,無,27380000,112521,坡道平面,23.15,2200000,,RPUNMLPLPHIGFBE58CB,仰德美麗島,A1棟03號,
新興區,房地(土地+建物)+車位,高雄市新興區興華路,13.63,商,,,1120709,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,176.84,3,2,2,有,無,19760000,114907,坡道平面,23.15,2100000,,RPVNMLPLPHIGFBE68CB,仰德美麗島,B3棟04號,
新興區,房地(土地+建物)+車位,高雄市新興區興華路,20.09,商,,,1120710,土地1建物1車位2,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,272.86,3,2,2,有,無,33920000,128531,坡道平面,46.3,4800000,,RPWNMLPLPHIGFBE78CB,仰德美麗島,B1棟13號,
新興區,房地(土地+建物),高雄市新興區興華路,10.57,商,,,1120711,土地1建物1車位0,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.23,2,2,2,有,無,14060000,117923,,0.0,0,,RPXNMLPLPHIGFBE88CB,仰德美麗島,A2棟4號,
新興區,房地(土地+建物)+車位,高雄市新興區興華路,14.46,商,,,1120713,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,186.21,3,2,2,有,無,22420000,124003,坡道平面,23.15,2200000,,RPOOMLPLPHIGFBE08CB,仰德美麗島,B2棟10號,
