鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路261號對面,24.05,其他,,,1120511,土地2建物1車位1,十一層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,,153.94,3,1,2,有,無,15190000,115127,坡道平面,34.42,1430000,,RPPNMLPKNHIGFCJ38CB,星都?C區,3D棟11F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路261號對面,24.05,其他,,,1120511,土地2建物1車位1,十二層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,,153.94,3,1,2,有,無,15290000,115546,坡道平面,34.42,1480000,,RPQNMLPKNHIGFCJ48CB,星都?C區,3D棟12F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路261號對面,24.05,其他,,,1120511,土地2建物1車位1,十三層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,,153.94,3,1,2,有,無,15300000,116048,坡道平面,34.42,1430000,,RPRNMLPKNHIGFCJ58CB,星都?C區,3D棟13F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路261號對面,24.05,其他,,,1120512,土地2建物1車位1,一層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,,155.19,3,1,2,有,無,13370000,100318,坡道平面,35.67,1380000,,RPSNMLPKNHIGFCJ68CB,星都?C區,3D棟1F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路261號對面,16.27,其他,,,1120513,土地2建物1車位1,八層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,,115.15,2,1,1,有,無,10520000,115075,坡道平面,34.42,1230000,交易總價含下列非屬預售屋價格之費用:親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPKNHIGFCJ78CB,星都?C區,3B棟8F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮敦睦街2巷旁,27.5,住,,,1120512,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.12,2,2,1,有,無,10500000,91490,坡道平面,24.76,2050000,,RPPNMLQKNHIGFCJ48CB,恆顧長春首席,E棟4號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮敦睦街2巷旁,26.99,住,,,1120515,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,108.96,2,2,1,有,無,10060000,94051,坡道平面,22.73,1950000,,RPQNMLQKNHIGFCJ58CB,恆顧長春首席,H棟4號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市國義段100地號,30.32,住,,,1120514,土地1建物1車位2,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,220.11,3,2,2,有,無,27560000,154275,坡道平面,69.34,4300000,,RPSNMLQKNHIGFBJ68CB,元子,A2棟0號,
新埔鎮,房地(土地+建物),新竹縣新埔鎮下寮段70地號,213.78,,山坡地保育區,丙種建築用地,1120512,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,227.4,3,2,5,有,無,30700000,135004,,0.0,0,,RPSNMLRKNHIGFBJ78CB,夏目漱石-雲岫,G棟3a號,
新埔鎮,房地(土地+建物),新竹縣新埔鎮下寮段70-3地號,192.76,,山坡地保育區,丙種建築用地,1120515,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,246.09,4,2,6,有,無,32600000,132472,,0.0,0,,RPTNMLSKNHIGFBJ98CB,夏目漱石-雲岫,G棟1號,
新埔鎮,房地(土地+建物),新竹縣新埔鎮下寮段70-2地號,193.6,,山坡地保育區,丙種建築用地,1120515,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,246.09,4,2,6,有,無,32600000,132472,,0.0,0,,RPUNMLSKNHIGFBJ09CB,夏目漱石-雲岫,G棟2號,
湖口鄉,房地(土地+建物),新竹縣湖口鄉綠園段279-82地號,79.09,,特定農業區,甲種建築用地,1120521,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,125.43,4,2,3,有,無,12000000,95671,,0.0,0,,RPPNMLLLNHIGFDJ18CB,悅時代,H棟26號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉明新一街,24.84,住,,,1120522,土地1建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,136.21,2,2,1,有,無,13200000,101826,坡道平面,27.2,2100000,,RPPNMLNLNHIGFDJ38CB,昌昕/明新首席,A棟3號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市站後段1165地號,15.94,住,,,1120514,土地1建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.9,2,2,1,有,無,15900000,161742,坡道平面,35.27,2050000,,RPQNMLNLNHIGFBJ28CB,富來.御川,A3棟12F號,
新埔鎮,房地(土地+建物),新竹縣新埔鎮壹山街50號,200.0,,鄉村區,乙種建築用地,1120518,土地2建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,250.17,4,2,4,有,無,36080000,144222,,0.0,0,,RPQNMLOLNHIGFBJ38CB,壹山2F,F棟12號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉埔和段 0029-0000 地號等11筆,55.0,,鄉村區,乙種建築用地,1120515,土地2建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,161.44,3,2,3,有,無,11180000,69252,坡道平面,13.75,0,,RPRNMLOLNHIGFDJ78DB,靜禾,E棟5號,
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉埔和段 0029-0000 地號等11筆,100.35,,鄉村區,乙種建築用地,1120514,土地2建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,207.57,5,2,4,有,無,12500000,60221,坡道平面,13.75,0,,RPSNMLOLNHIGFDJ88DB,靜禾,D棟4號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市環北路三段,66.11,工,,,1120523,土地2建物1車位2,八層,10,廠辦,工業用,鋼筋混凝土造,,323.24,0,0,0,無,無,21360000,74036,坡道平面,68.5,2500000,,RPQNMLPLNHIGFBJ48CB,台展中環科技大樓,A棟5號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮光明路261號對面,30.59,其他,,,1120524,土地2建物1車位2,十三層,14,辦公商業大樓,見其他登記事項,鋼筋混凝土造,,221.17,4,1,2,有,無,21400000,122694,坡道平面,68.84,2710000,,RPPNMLPLNHIGFCJ48CB,星都?C區,3P棟13F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中義段693地號,20.67,住,,,1120516,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,109.8,2,2,1,有,無,9680000,98912,坡道平面,27.1,1500000,,RPPNMLPLNHIGFDJ58CB,昕承,A棟A2-3F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉中義段693地號,31.11,住,,,1120516,土地1建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,151.5,3,2,2,有,無,13590000,96785,坡道平面,27.1,1550000,,RPQNMLPLNHIGFDJ68CB,昕承,B棟B3-10F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104地號,35.02,,一般農業區,甲種建築用地,1120516,土地1建物1車位1,二層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,158.59,4,2,2,有,無,10200000,69257,坡道平面,22.43,770000,,RPRNMLPLNHIGFDJ78CB,弘峻理享城,A1-2F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104地號,30.52,,一般農業區,甲種建築用地,1120519,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,140.96,3,2,2,有,無,9100000,70278,坡道平面,22.43,770000,,RPSNMLPLNHIGFDJ88CB,弘峻理享城,A3-10F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104地號,30.26,,一般農業區,甲種建築用地,1120519,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,140.03,3,2,2,有,無,9180000,71514,坡道平面,22.43,770000,,RPTNMLPLNHIGFDJ98CB,弘峻理享城,F3-7F號,
湖口鄉,房地(土地+建物)+車位,新竹縣湖口鄉綠園段1104地號,30.26,,一般農業區,甲種建築用地,1120515,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,,140.03,3,2,2,有,無,9020000,70493,坡道平面,22.43,730000,,RPWNMLPLNHIGFDJ66CB,弘峻理享城,I3-7F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮敦睦街2巷旁,29.4,住,,,1120522,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,119.52,2,2,1,有,無,11970000,102490,坡道平面,22.73,2050000,,RPQNMLQLNHIGFCJ68CB,恆顧長春首席,E棟7號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮敦睦街2巷旁,35.89,住,,,1120522,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,132.49,3,2,1,有,無,12370000,95795,坡道平面,24.76,2050000,,RPRNMLQLNHIGFCJ78CB,恆顧長春首席,G棟6號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,23.91,住,,,1120514,土地1建物1車位1,六層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.53,2,2,1,有,無,19150000,187850,坡道平面,33.5,2050000,,RPPNMLQLNHIGFBJ48CB,一森峰,C5棟06號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,29.89,住,,,1120514,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.17,3,2,2,有,無,22500000,179907,坡道平面,33.5,2050000,,RPQNMLQLNHIGFBJ58CB,一森峰,A2棟11號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,22.86,住,,,1120520,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.68,2,2,1,有,無,17980000,182725,坡道平面,33.5,2050000,,RPRNMLQLNHIGFBJ68CB,一森峰,C2棟08號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,22.86,住,,,1120520,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.68,2,2,1,有,無,18020000,183184,坡道平面,33.5,2050000,,RPSNMLQLNHIGFBJ78CB,一森峰,C2棟09號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,22.86,住,,,1120518,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.68,2,2,1,有,無,17870000,181464,坡道平面,33.5,2050000,,RPTNMLQLNHIGFBJ88CB,一森峰,C2棟11號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,29.89,住,,,1120512,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,147.4,3,2,2,有,無,22780000,182002,坡道平面,33.5,2050000,,RPVNMLQLNHIGFBJ09CB,一森峰,A1棟11號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,29.89,住,,,1120512,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,146.02,3,2,2,有,無,22080000,177092,坡道平面,32.35,1950000,,RPWNMLQLNHIGFBJ56CB,一森峰,A2棟04號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,22.5,住,,,1120514,土地1建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.63,2,2,1,有,無,18520000,191803,坡道平面,33.5,2000000,,RPROMLQLNHIGFBJ78CB,一森峰,A5棟11號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,33.4,住,,,1120512,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,160.18,3,2,2,有,無,25150000,181165,坡道平面,33.5,2200000,,RPTOMLQLNHIGFBJ98CB,一森峰,B1棟10號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,22.86,住,,,1120512,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.68,2,2,1,有,無,18200000,183528,坡道平面,33.5,2200000,,RPUOMLQLNHIGFBJ09CB,一森峰,B2棟07號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,22.86,住,,,1120512,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,120.68,2,2,1,有,無,18250000,184102,坡道平面,33.5,2200000,,RPVOMLQLNHIGFBJ56CB,一森峰,B2棟08號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,23.91,住,,,1120512,土地1建物1車位1,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.53,2,2,1,有,無,19100000,185653,坡道平面,33.5,2200000,,RPPPMLQLNHIGFBJ68CB,一森峰,B5棟07號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,23.91,住,,,1120516,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.53,2,2,1,有,無,18980000,185983,坡道平面,33.5,2050000,,RPQPMLQLNHIGFBJ78CB,一森峰,B5棟08號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,23.91,住,,,1120512,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.53,2,2,1,有,無,19150000,186202,坡道平面,33.5,2200000,,RPRPMLQLNHIGFBJ88CB,一森峰,B5棟09號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,23.91,住,,,1120512,土地1建物1車位1,十層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,124.53,2,2,1,有,無,19180000,186532,坡道平面,33.5,2200000,,RPSPMLQLNHIGFBJ98CB,一森峰,B5棟10號,
竹北市,房地(土地+建物)+車位,新竹縣竹北市隘興段628-3地號,32.7,住,,,1120518,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,158.43,3,2,2,有,無,24300000,178100,坡道平面,33.5,2050000,,RPTPMLQLNHIGFBJ09CB,一森峰,C1棟09號,
新豐鄉,房地(土地+建物),新竹縣新豐鄉永寧段721地號,110.1,住,,,1120520,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,227.98,5,2,3,有,無,18000000,78954,,0.0,0,,RPVNMLQLNHIGFDJ76DB,如院6,A棟2號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路至善段40.41.42.43地號,19.55,住,,,1120514,土地4建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,141.58,2,2,2,有,無,11800000,97101,坡道平面,38.08,1750000,,RPQNMLRLNHIGFCJ78CB,至善高第,B6-12F號,
竹東鎮,房地(土地+建物)+車位,新竹縣竹東鎮至善路至善段40.41.42.43地號,10.87,住,,,1120514,土地4建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,93.95,1,1,1,有,無,7150000,99807,坡道平面,36.84,1450000,,RPRNMLRLNHIGFCJ88CB,至善高第,A2-4F號,
