編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPTNMLKKQHIGFCQ66DA,29,91.81,集合住宅,鋼筋混凝土造,83年8月8日,十一層,九層 陽台,全筆移轉
RPTNMLKKQHIGFCQ66DA,29,14.48,共有部分,鋼筋混凝土造,83年8月8日,十一層,,持分移轉
RPTNMLKKQHIGFCQ66DA,29,19.30,共有部分,鋼筋混凝土造,83年8月8日,十一層,,持分移轉
RPPNMLNKQHIGFBQ09DA,20,17.99,住家用,鋼筋混凝土造,92年8月21日,五層,四層 陽台,全筆移轉
RPPNMLNKQHIGFBQ09DA,20,4.79,門廳、走道、梯間,鋼筋混凝土造,92年8月21日,五層,,持分移轉
RPPNMLRJQHIGFBQ76DA,21,19.37,住家用,鋼筋混凝土造,91年4月23日,四層,三層 陽台,全筆移轉
RPPNMLRJQHIGFBQ76DA,21,1.83,共有部分,鋼筋混凝土造,91年4月23日,四層,,持分移轉
RPPNMLRJQHIGFBQ76DA,21,4.85,共有部分,鋼筋混凝土造,91年4月23日,四層,,持分移轉
RPRNMLTJQHIGFDQ37DA,43,123.48,住家用,鋼筋混凝土加強磚造,69年11月25日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPQNMLPKQHIGFCQ96EA,42,64.76,住家用,磚造,70年12月20日,一層,一層,全筆移轉
RPPNMLPKQHIGFEQ96DA,42,121.42,住家用,鋼筋混凝土加強磚造,70年10月9日,二層,一層 二層 騎樓 電梯樓梯間 地下層,全筆移轉
RPRNMLMLQHIGFCQ76DA,40,81.62,住家用,鋼筋混凝土加強磚造,72年9月15日,二層,一層 二層,全筆移轉
RPQNMLMLQHIGFDQ76DA,29,152.88,住家用,鋼筋混凝土造,83年4月1日,三層,一層 二層 三層 陽台 騎樓 電梯樓梯間,全筆移轉
RPQNMLQKQHIGFCQ07EA,25,193.40,店舖、車庫、辦公室、騎樓,鋼筋混凝土造,87年7月20日,四層,一層 二層 騎樓,全筆移轉
RPQNMLQKQHIGFCQ07EA,25,38.53,樓梯,鋼筋混凝土造,87年7月20日,四層,,持分移轉
RPQNMLNLQHIGFDQ96EA,31,172.02,住家用,鋼筋混凝土造,82年1月21日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPOOMLPKQHIGFCQ76DA,,59.48,集合住宅,鋼筋混凝土造,112年3月20日,十層,六層 見其他登記事項,全筆移轉
RPOOMLPKQHIGFCQ76DA,,19.50,本共有部分之項目有安全梯、梯廳、走廊、梯間、水箱及機械室等６項。,鋼筋混凝土造,112年3月20日,十層,,持分移轉
RPOOMLPKQHIGFCQ76DA,,26.30,本共有部分之項目有停車空間、台電配電室、弱電機房、消防機房兼發電機房、管委會空間、梯廳、蓄水池、雨水、汙水機房及機電設備空間等９項。,鋼筋混凝土造,112年3月20日,十層,,持分移轉
RPPNMLOLQHIGFCQ76DA,2,333.20,店舖、住宅,鋼筋混凝土造,110年10月27日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPPNMLPLQHIGFEQ07DA,30,38.83,住家用,鋼筋混凝土造,82年4月1日,十八層,十四層 陽台,全筆移轉
RPPNMLPLQHIGFEQ07DA,30,7.68,梯間,鋼筋混凝土造,82年4月1日,十八層,,持分移轉
RPPNMLPLQHIGFEQ07DA,30,1.75,守衛室．健身房．游泳池．防空避難室兼停車場,鋼筋混凝土造,82年4月1日,,,持分移轉
RPTNMLOLQHIGFBQ07DA,28,161.12,住商用,鋼筋混凝土造,84年3月17日,三層,一層 二層 三層 騎樓 電梯樓梯間,全筆移轉
RPPNMLRLQHIGFCQ07DA,27,12.10,共有部分,鋼筋混凝土造,85年5月17日,八層,,持分移轉
RPPNMLRLQHIGFCQ07DA,27,98.23,集合住宅,鋼筋混凝土造,85年5月17日,八層,六層 陽台 花台,全筆移轉
RPPNMLRLQHIGFCQ07DA,27,28.14,共有部分,鋼筋混凝土造,85年5月17日,八層,,持分移轉
RPPNMLRLQHIGFCQ07DA,27,.08,警衛室,鋼筋混凝土造,85年5月17日,八層,,持分移轉
RPPNMLSLQHIGFCQ17DA,43,99.60,住家用,鋼筋混凝土加強磚造,69年8月21日,二層,一層 二層,全筆移轉
RPPNMLLLQHIGFDQ56DA,18,7.92,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,持分移轉
RPPNMLLLQHIGFDQ56DA,18,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,四層 陽台,全筆移轉
RPPNMLSKQHIGFEQ27DA,42,70.61,住家用,磚造,70年10月8日,一層,一層,全筆移轉
RPRNMLSLQHIGFCQ37DA,25,149.65,住家用,鋼筋混凝土造,87年5月13日,三層,一層 二層 三層 平台 見其他登記事項,全筆移轉
RPPNMLQLQHIGFCQ96DA,43,100.31,住家用,鋼筋混凝土加強磚造,69年5月6日,二層,一層 二層 騎樓,全筆移轉
RPTNMLTLQHIGFCQ67DA,24,130.70,住家用,鋼筋混凝土造,88年3月3日,九層,八層 陽台,全筆移轉
RPTNMLTLQHIGFCQ67DA,24,31.31,共有部分,鋼筋混凝土造,88年3月3日,九層,,持分移轉
RPTNMLLJRHIGFBQ66DA,21,17.42,住家用,鋼筋混凝土造,91年4月23日,四層,三層 陽台,全筆移轉
RPTNMLLJRHIGFBQ66DA,21,1.67,共有部分,鋼筋混凝土造,91年4月23日,四層,,持分移轉
RPTNMLLJRHIGFBQ66DA,21,4.41,共有部分,鋼筋混凝土造,91年4月23日,四層,,持分移轉
RPSNMLOLQHIGFBQ96DA,17,4.20,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPSNMLOLQHIGFBQ96DA,17,15.06,住家用,鋼筋混凝土造,95年8月28日,八層,二層 陽台,全筆移轉
RPSNMLOLQHIGFBQ96DA,17,5.78,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPSNMLKMQHIGFDQ86DA,1,148.55,住家用,鋼筋混凝土造,112年1月12日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLQJRHIGFEQ17EA,30,162.22,住家用,鋼筋混凝土造,82年9月6日,三層,一層 二層 三層 騎樓 電梯樓梯間,全筆移轉
RPPNMLLMQHIGFBQ09DA,32,181.75,住商用,鋼筋混凝土造,80年4月30日,三層,一層 二層 三層 騎樓 電梯樓梯間,全筆移轉
RPQNMLTLQHIGFCQ37DA,41,66.75,住家用,鋼筋混凝土加強磚木造,71年10月16日,一層,一層,全筆移轉
RPQNMLKKPHIGFEQ56EA,,229.72,住宅、樓梯間,鋼筋混凝土造,112年1月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLKKPHIGFEQ09EA,,194.18,住宅、樓梯間,鋼筋混凝土造,112年1月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPSNMLKKPHIGFEQ76EA,,194.18,住宅、樓梯間,鋼筋混凝土造,112年1月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLKKPHIGFEQ66EA,,194.18,住宅、樓梯間,鋼筋混凝土造,112年1月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLKKPHIGFEQ96EA,,194.18,住宅、樓梯間,鋼筋混凝土造,112年1月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPVNMLKKPHIGFEQ07EA,,181.97,住宅、樓梯間,鋼筋混凝土造,112年1月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLKKPHIGFEQ86EA,,226.78,住宅、樓梯間,鋼筋混凝土造,112年1月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPWNMLKKPHIGFEQ17EA,,176.87,住宅、樓梯間,鋼筋混凝土造,112年1月4日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLNKPHIGFBQ76DA,15,141.38,住家用,鋼筋混凝土造,97年9月5日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPPNMLTJPHIGFBQ86DA,17,4.20,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPPNMLTJPHIGFBQ86DA,17,15.06,住家用,鋼筋混凝土造,95年8月28日,八層,八層 陽台,全筆移轉
RPPNMLTJPHIGFBQ86DA,17,5.72,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPPNMLQJPHIGFDQ76DA,18,7.92,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,持分移轉
RPPNMLQJPHIGFDQ76DA,18,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,五層 陽台,全筆移轉
RPSNMLOKPHIGFBQ76DA,17,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,五層 陽台,全筆移轉
RPSNMLOKPHIGFBQ76DA,17,4.61,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPSNMLOKPHIGFBQ76DA,17,7.43,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
RPPNMLRKPHIGFCQ96EA,21,99.13,集合住宅,鋼筋混凝土造,91年7月25日,五層,五層 陽台 雨遮,全筆移轉
RPPNMLRKPHIGFCQ96EA,21,15.14,梯間、機械室、水箱,鋼筋混凝土造,91年7月25日,五層,,持分移轉
RPPNMLRKPHIGFCQ96EA,21,.68,蓄水池,鋼筋混凝土造,91年7月25日,五層,,持分移轉
RPQNMLSKPHIGFCQ07DA,32,108.26,住家用,鋼筋混凝土造,80年6月29日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
RPPNMLTKPHIGFBQ96DA,37,109.80,住家用,加強磚造,75年6月18日,二層,一層 二層 電梯樓梯間,全筆移轉
RPVNMLTKPHIGFDQ77DA,26,75.61,住家用,鋼筋混凝土造,86年5月24日,五層,五層 陽台,全筆移轉
RPVNMLTKPHIGFDQ77DA,26,10.31,電梯、水箱、機械房、梯間,鋼筋混凝土造,86年5月24日,五層,,持分移轉
RPVNMLTKPHIGFDQ77DA,26,24.40,公共設施、防空避難室、停車空間,鋼筋混凝土造,86年5月24日,五層,,持分移轉
RPWNMLKLPHIGFDQ07DA,42,103.18,住家用,鋼筋混凝土加強磚造,70年5月1日,二層,一層 二層 騎樓 電梯樓梯間,全筆移轉
RPUNMLSKPHIGFDQ57DA,18,7.92,停車空間、電信室、台電配電室、機械室、集合住宅,鋼筋混凝土造,94年8月15日,五層,,持分移轉
RPUNMLSKPHIGFDQ57DA,18,16.15,集合住宅,鋼筋混凝土造,94年8月15日,五層,五層 陽台,全筆移轉
RPPNMLPLPHIGFCQ86EA,26,180.71,住商用,鋼筋混凝土造,86年2月21日,三層,一層 二層 三層 騎樓 電梯樓梯間,全筆移轉
RPTNMLOLPHIGFBQ96DA,34,113.96,住家用,鋼筋混凝土加強磚造,78年7月31日,二層,一層 二層 電梯樓梯間,全筆移轉
RPTNMLNKPHIGFCQ86DA,27,236.37,住商用,鋼筋混凝土造,85年5月3日,四層,一層 二層 三層 四層 電梯樓梯間 見其他登記事項,全筆移轉
RPPNMLQKPHIGFCQ76DA,28,133.71,住家用,鋼筋混凝土造,84年6月14日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLOLPHIGFCQ96DA,30,177.49,住商用,鋼筋混凝土造,82年6月21日,三層,一層 二層 三層 騎樓 電梯樓梯間 見其他登記事項,全筆移轉
RPTNMLPLPHIGFCQ17DA,1,151.77,住家用,鋼筋混凝土造,111年10月21日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPOOMLLKPHIGFDQ98DA,1,238.50,住家用,鋼筋混凝土造,111年7月5日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLPLPHIGFDQ27DA,20,165.25,住家用,鋼筋混凝土造,92年5月14日,三層,一層 二層 三層 見其他登記事項,全筆移轉
RPTNMLQLPHIGFDQ37DA,24,282.53,金融證、住房、儲藏室,鋼筋混凝土造,88年2月8日,三層,一層 二層 三層 陽台 平台 電梯樓梯間 雨遮 地下層,全筆移轉
RPTNMLQLPHIGFDQ37DA,24,291.63,金融證、住房、儲藏室,鋼筋混凝土造,88年2月8日,三層,一層 二層 三層 陽台 平台 電梯樓梯間 雨遮 地下層,全筆移轉
RPTNMLQLPHIGFDQ37DA,24,.62,守衛室,鋼筋混凝土造,88年2月8日,一層,一層,持分移轉
RPTNMLQLPHIGFDQ37DA,24,70.82,通道,鋼筋混凝土造,88年2月8日,一層,,持分移轉
RPPNMLLMPHIGFEQ66DA,30,38.83,住家用,鋼筋混凝土造,82年4月1日,十八層,五層 陽台,全筆移轉
RPPNMLLMPHIGFEQ66DA,30,7.68,梯間,鋼筋混凝土造,82年4月1日,十八層,,持分移轉
RPPNMLLMPHIGFEQ66DA,30,1.75,守衛室．健身房．游泳池．防空避難室兼停車場,鋼筋混凝土造,82年4月1日,,,持分移轉
RPRNMLQLPHIGFDQ17DA,50,35.00,住家用,木石磚造,62年12月15日,一層,一層,全筆移轉
RPRNMLPLPHIGFDQ07DA,4,198.27,住宅、樓梯間,鋼筋混凝土造,108年12月31日,三層,一層 二層 三層 見其他登記事項 見其他登記事項,全筆移轉
RPUNMLLMPHIGFBQ86DA,31,101.98,住家用,鋼筋混凝土造,82年1月13日,三層,三層,全筆移轉
RPUNMLLMPHIGFBQ86DA,31,6.34,共同使用部份（樓梯）,鋼筋混凝土造,82年1月13日,三層,,持分移轉
RPQNMLPLPHIGFBQ76DA,29,151.00,住家用,鋼筋混凝土加強磚造,83年11月9日,三層,一層 二層 三層 電梯樓梯間,全筆移轉
RPQNMLQLPHIGFBQ86DA,17,4.20,共有部分,鋼筋混凝土造,95年8月28日,,,持分移轉
