編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLTLNHIGFAX67DC,39,81.81,集合住宅,鋼筋混凝土造,73年6月29日,五層,,
RPPNMLMKOHIGFAX86CC,9,118.84,住家用,鋼筋混凝土造,103年10月5日,二層,,
