鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉溫泉路一段１４３號,121.0,,特定農業區,甲種建築用地,1120720,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0700907,119.28,7,2,6,有,無,有,28000,235,,0.0,0,,RPPNMLLLPHIGFCU86CC
光復鄉,房地(土地+建物),花蓮縣光復鄉民治路４６巷４１號,145.19,,一般農業區,甲種建築用地,1120701,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0861024,161.6,4,1,2,有,無,有,10000,62,,0.0,0,,RPPNMLLLPHIGFBU76CC
新城鄉,建物,花蓮縣新城鄉民族路７５號,0.0,商,,,1120627,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,27.57,1,0,1,有,無,有,9500,345,,0.0,0,,RPPNMLOLPHIGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街１１３巷１弄１４號,88.0,住,,,1120706,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0810707,155.87,4,2,3,有,無,有,10000,64,,0.0,0,,RPQNMLPLPHIGFAU17CC
花蓮市,建物,花蓮縣花蓮市林森路１８９號,30.33,住,,,1120721,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0590924,33.0,0,0,0,無,無,有,23000,697,,0.0,0,,RPRNMLPLPHIGFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市公正街３７號５樓-１０,5.88,商,,,1120724,土地1建物1車位0,五層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,0830630,42.95,1,1,1,有,有,有,6500,151,,0.0,0,,RPPNMLQLPHIGFAU17CC
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十七街２５號四樓之九,8.16,住,,,1120716,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840831,42.44,1,1,1,有,無,有,7500,177,,0.0,0,,RPQNMLQLPHIGFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛三街１２巷５號三樓３號,13.95,住,,,1120725,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780603,51.629999999999995,2,1,1,有,無,有,8000,155,,0.0,0,,RPPNMLSLPHIGFAU37CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５３號五樓之十八,2.84,商,,,1120724,土地1建物1車位0,五層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831115,31.240000000000002,1,0,1,有,有,有,4500,144,,0.0,0,,RPQNMLSLPHIGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５３號五樓之十九,2.84,商,,,1120725,土地1建物1車位0,五層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0831115,30.439999999999998,1,0,1,有,有,有,4700,154,,0.0,0,,RPRNMLSLPHIGFAU57CC
花蓮市,房地(土地+建物),花蓮縣花蓮市富強路４８號七樓之八,7.74,住,,,1120720,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840608,41.77,1,0,1,有,無,有,8000,192,,0.0,0,,RPSNMLSLPHIGFAU67CC
花蓮市,建物,花蓮縣花蓮市中山路１４２-２３號２樓後,0.0,商,,,1120722,土地0建物0車位0,全,2,透天厝,住商用,鋼筋混凝土造,0570710,15.3,1,0,1,有,無,有,9000,588,,0.0,0,,RPTNMLSLPHIGFAU77CC
吉安鄉,建物,花蓮縣吉安鄉中山路一段２１６號３樓３０２室,0.0,住,,,1120722,土地0建物0車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960521,28.71,1,0,1,有,無,有,7500,261,,0.0,0,,RPUNMLSLPHIGFAU87CC
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路３６２號９F-５,8.22,商,,,1120728,土地1建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830315,84.29,2,2,1,有,無,有,13500,160,,0.0,0,,RPWNMLSLPHIGFAU08CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段７３０號８F-１６,5.63,住,,,1120716,土地1建物1車位0,八層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840819,38.260000000000005,1,0,1,有,有,有,8000,209,,0.0,0,,RPXNMLSLPHIGFAU18CC
新城鄉,建物,花蓮縣新城鄉民族路７５號,0.0,商,,,1120627,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,1070514,41.89,1,0,1,有,無,有,9500,227,,0.0,0,※三樓前房間含陽台。原申報書序號：C1UA11207240001。,RPOOMLSLPHIGFAU37CC
花蓮市,房地(土地+建物),花蓮縣花蓮市德安二街６８巷５２號三樓,18.17,住,,,1120716,土地1建物1車位0,十層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0841104,98.30000000000001,2,2,2,有,有,有,15000,153,,0.0,0,,RPPNMLTLPHIGFAU47CC
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市南京街２０３號５F-１５,13.66,商,,,1120721,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1070427,116.89,1,1,1,有,有,有,19800,169,坡道平面,34.89,0,,RPPNMLLMPHIGFAU76CC
花蓮市,房地(土地+建物),花蓮縣花蓮市福光街３４７巷２３弄５號,79.2,,鄉村區,乙種建築用地,1120725,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0701024,75.6,2,2,2,有,無,有,12000,159,,0.0,0,每月水電瓦斯、網路費由承租人另外負擔。,RPQNMLLMPHIGFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民權路３７號７樓之二,22.32,住,,,1120729,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820303,130.68,2,2,2,有,有,有,18000,138,,0.0,0,,RPRNMLLMPHIGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市榮正街５２號５F-６,12.04,住,,,1120728,土地1建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830428,44.879999999999995,1,0,1,有,有,有,10000,223,,0.0,0,,RPPNMLLJQHIGFAU56CC
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕三街３６號二樓之二,20.68,商,,,1120723,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1110721,91.62,2,2,1,有,有,有,18000,196,,0.0,0,,RPQNMLLJQHIGFAU76DC
花蓮市,房地(土地+建物),花蓮縣花蓮市民樂三街２之１號六樓之三,13.57,住,,,1120724,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870218,118.50999999999999,3,2,2,有,有,有,18000,152,,0.0,0,,RPRNMLLJQHIGFAU86DC
花蓮市,建物,花蓮縣花蓮市府前路３００-８號,0.0,,,,1120728,土地0建物0車位0,全,4,透天厝,住家用,鋼筋混凝土造,1070413,33.0,1,1,1,有,無,有,12000,364,,0.0,0,,RPPNMLMJQHIGFAU66CC
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉東安街１１巷２１號,397.0,,鄉村區,乙種建築用地,1120725,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1050106,294.0,5,2,5,有,無,有,32000,109,,0.0,0,,RPQNMLMJQHIGFAU76CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉北昌五街１４巷８號五樓之一,13.1,住,,,1120704,土地1建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880211,50.89,1,1,1,有,有,有,10000,197,,0.0,0,,RPRNMLMJQHIGFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段７３０號九樓之五,5.63,住,,,1120712,土地1建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,38.6,1,0,1,有,有,有,7500,194,,0.0,0,,RPSNMLMJQHIGFAU96CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛三街１２巷２號,13.95,住,,,1120713,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780603,46.629999999999995,2,1,1,有,無,有,11000,236,,0.0,0,,RPTNMLMJQHIGFAU07CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民權路３９之６號,97.0,住,,,1120717,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0640726,117.16,3,2,2,有,無,有,19000,162,,0.0,0,,RPUNMLMJQHIGFAU17CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁三街８４２號,572.72,,鄉村區,乙種建築用地,1120803,土地1建物1車位0,全,1,透天厝,住家用,加強磚造,06301,43.62,0,0,0,無,無,無,15000,344,,0.0,0,空屋需整理,RPPNMLOJQHIGFAU86CC
花蓮市,房地(土地+建物),花蓮縣花蓮市民樂三街２之１號１１樓之２、１１樓之５,23.49,住,,,1120803,土地2建物2車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870218,168.32,2,2,2,有,有,有,20000,119,,0.0,0,,RPRNMLOJQHIGFAU07CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路４２２-５號,85.0,住,,,1120803,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0751222,257.97,0,0,0,無,無,有,50000,194,,0.0,0,,RPSNMLOJQHIGFAU17CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路１２９號５樓之５,4.91,商,,,1120731,土地1建物1車位0,五層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0750712,28.32,1,1,1,有,無,有,6500,230,,0.0,0,,RPVNMLOJQHIGFAU47CC
吉安鄉,房地(土地+建物),花蓮縣吉安鄉海岸路２４１號,84.0,,鄉村區,乙種建築用地,1120716,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0660310,105.86,0,0,0,無,無,有,16500,156,,0.0,0,,RPPNMLRJQHIGFAU17CC
吉安鄉,建物,花蓮縣吉安鄉中原路７２７號,0.0,住,,,1120726,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0810122,144.07,4,2,2,有,無,有,15000,104,,0.0,0,承租2-4樓，4樓為增建或未登記建物。,RPQNMLRJQHIGFAU27CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛四街５５號二樓之三,8.36,住,,,1120807,土地1建物1車位0,二層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0810616,28.43,1,0,1,有,無,有,6000,211,,0.0,0,,RPRNMLSJQHIGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛一街２１７號四樓之五,9.05,商,,,1120807,土地1建物1車位0,四層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841206,33.69,1,1,1,有,有,有,7500,223,,0.0,0,,RPPNMLSJQHIGFAU37DC
新城鄉,土地,嘉新段55地號,479.0,農,,,1120724,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,32000,67,,0.0,0,只租一半空地,RPPNMLTJQHIGFAU47DC
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路３５５號,276.0,商,,,1120807,土地1建物1車位0,一層,1,店面(店鋪),商業用,鋼架有墻,0800919,47.11,0,0,0,無,無,有,25000,531,,0.0,0,,RPQNMLTJQHIGFAU47CC
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路３３６巷１弄１１號,17.25,商,,,1120808,土地1建物1車位0,一層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0841124,51.1,1,1,1,有,無,有,13000,254,,0.0,0,,RPTNMLTJQHIGFAU77CC
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛六街５３號５F-２０,19.32,住,,,1120801,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830414,83.17,3,1,2,有,無,有,14500,174,,0.0,0,,RPUNMLTJQHIGFAU87CC
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十六街４０號二樓之二,17.24,住,,,1120804,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831103,58.34,1,0,1,有,無,有,6500,111,,0.0,0,,RPQNMLKKQHIGFAU66CC
吉安鄉,建物,花蓮縣吉安鄉建國路一段１０３號,0.0,住,,,1120809,土地0建物0車位0,五層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0801218,23.14,1,0,1,有,無,有,8500,367,,0.0,0,頂樓加蓋,RPSNMLKKQHIGFAU86CC
