編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPPNMLMKNHIGFAG67CC,28,216.90,住家用,鋼筋混凝土造,83年11月29日,三層,,
RPQNMLQKNHIGFAG18CC,30,62.70,住家用,鋼筋混凝土造,82年10月9日,九層,,
RPQNMLQKNHIGFAG18CC,30,13.77,水箱、電機室、防空避難室、屋頂突出物、﹙公共設施﹚電梯間、樓梯間,鋼筋混凝土造,82年10月9日,見其他登記事項,,
RPRNMLQKNHIGFAG28CC,26,33.59,住家用,鋼筋混凝土造,86年8月25日,十二層,,
RPRNMLQKNHIGFAG28CC,26,6.69,防空避難室、梯間﹙機械室、水箱、通道﹚．共同使用部份,鋼筋混凝土造,86年8月25日,十二層,,
RPRNMLQKNHIGFAG28CC,26,10.14,梯間．共同使用部份,鋼筋混凝土造,86年8月25日,十二層,,
RPPNMLRKNHIGFAG18CC,28,94.56,住家用,鋼筋混凝土造,84年9月25日,十二層,,
RPPNMLRKNHIGFAG18CC,28,11.71,樓梯間、機械室、水箱蓄水池、機車停放處、車道、受電室、電機室、共同使用部份,鋼筋混凝土造,84年9月25日,十二層,,
RPPNMLRKNHIGFAG18CC,28,41.96,防空避難室、停車場、共同使用部份,鋼筋混凝土造,84年9月25日,十二層,,
RPPNMLPKNHIGFBG08CC,26,69.57,住家用,鋼筋混凝土造,86年9月17日,八層,,
RPSNMLQKNHIGFBG48CC,43,86.34,住家用,鋼筋混凝土造,69年9月8日,四層,,
RPPNMLPKNHIGFBG08CC,26,13.96,共有部份,鋼筋混凝土造,86年9月17日,八層,,
RPSNMLQKNHIGFBG48CC,43,4.92,共有部份,鋼筋混凝土造,69年9月8日,四層,,
RPPNMLPKNHIGFBG08CC,26,44.86,共有部份,鋼筋混凝土造,86年9月17日,八層,,
RPPNMLLKNHIGFBG67CC,4,37.85,集合住宅,鋼筋混凝土造,108年2月13日,十層,,
RPPNMLLKNHIGFBG67CC,4,45.26,本共有部分之項目有：停車空間、機械室、門廳、管委會空間、樓電梯間、消防水箱、陽台、公共設施等８項,鋼筋混凝土造,108年2月13日,十層,,
RPQNMLPKNHIGFBG18CC,28,45.93,住家用,鋼筋混凝土造,84年3月16日,十七層,,
RPPNMLMKNHIGFBG77CC,41,89.66,住家用,鋼筋混凝土造,71年2月27日,五層,,
RPQNMLPKNHIGFBG18CC,28,12.56,共有部份,鋼筋混凝土造,84年3月16日,十七層,,
RPPNMLMKNHIGFBG77CC,41,7.00,共有部份,鋼筋混凝土造,71年2月27日,五層,,
RPPNMLMKNHIGFBG77CC,41,6.73,共有部份,鋼筋混凝土造,71年2月27日,五層,,
RPQNMLRKNHIGFBG38CC,22,179.60,住商用,鋼骨鋼筋混凝土造,90年5月28日,四層,,
RPQNMLQKNHIGFBG28CC,28,81.36,住家用,鋼筋混凝土造,84年4月15日,六層,,
RPRNMLQKNHIGFBG38CC,26,106.48,住家用,鋼筋混凝土造,86年1月15日,五層,,
RPQNMLQKNHIGFBG28CC,28,18.29,共有部份,鋼筋混凝土造,84年4月15日,六層,,
RPRNMLQKNHIGFBG38CC,26,14.83,共有部份,鋼筋混凝土造,86年1月15日,五層,,
RPPNMLRKNHIGFBG28CC,29,80.12,住家用,鋼筋混凝土造,83年8月3日,六層,,
RPPNMLRKNHIGFBG28CC,29,15.04,共有部份,鋼筋混凝土造,83年8月3日,六層,,
RPPNMLRKNHIGFBG28CC,29,5.99,共有部份,鋼筋混凝土造,83年8月3日,六層,,
RPTNMLQKNHIGFBG58CC,29,55.72,辦公室,鋼筋混凝土造,83年8月20日,十二層,,
RPTNMLQKNHIGFBG58CC,29,12.23,共有部份,鋼筋混凝土造,83年8月20日,十二層,,
RPQNMLTKNHIGFAG48CC,42,231.46,住家用,鋼筋混凝土造,70年6月3日,十層,,
RPSNMLTKNHIGFAG68CC,32,124.68,住家用,加強磚造,80年3月27日,二層,,
RPRNMLRKNHIGFBG48CC,22,53.78,住商用,鋼骨鋼筋混凝土造,90年5月28日,四層,,
RPTNMLTKNHIGFAG78CC,17,28.58,住宅．店舖,鋼筋混凝土造,95年6月13日,三層,,
RPUNMLTKNHIGFAG88CC,29,96.44,住家用,鋼筋混凝土造,82年12月11日,七層,,
RPQNMLTKNHIGFBG58CC,28,54.86,住家用,鋼筋混凝土造,84年9月4日,七層,,
RPUNMLTKNHIGFAG88CC,29,38.38,停車場、防空避難室,鋼筋混凝土造,82年12月11日,七層,,
RPQNMLTKNHIGFBG58CC,28,28.03,共有部份,鋼筋混凝土造,84年9月4日,七層,,
RPPNMLSKNHIGFAG28CC,7,210.90,店舖、住宅、樓梯間,鋼筋混凝土造,105年2月24日,三層,,
RPRNMLTKNHIGFAG58CC,27,26.49,住家用,鋼筋混凝土造,85年2月16日,九層,,
RPRNMLTKNHIGFAG58CC,27,8.61,停車場、機械室、防空避難室、共同使用部份,鋼筋混凝土造,85年2月16日,九層,,
RPRNMLTKNHIGFAG58CC,27,8.57,停車場、防空避難室、水箱、共同使用部份,鋼筋混凝土造,85年2月16日,九層,,
RPRNMLTKNHIGFAG58CC,27,7.14,通道、梯間、共同使用部份,鋼筋混凝土造,85年2月16日,九層,,
RPPNMLTKNHIGFBG48CC,28,53.44,住家用,鋼筋混凝土造,84年5月1日,五層,,
RPPNMLTKNHIGFBG48CC,28,6.27,共有部份,鋼筋混凝土造,84年5月1日,五層,,
RPPNMLTKNHIGFBG48CC,28,11.82,共有部份,鋼筋混凝土造,84年5月1日,五層,,
RPPNMLNLNHIGFBG97CC,3,27.44,一般零售場所、住宅類場所、機械室、樓梯間,鋼筋混凝土造,109年5月21日,四層,,
RPRNMLOLNHIGFBG28CC,22,159.92,農舍,鋼筋混凝土造,90年2月21日,二層,,
