鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
東港鎮,房地(土地+建物),屏東縣東港鎮興東路,136.69,住,,,1120512,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,192.32,4,2,4,有,無,16610000,86366,,0.0,0,,RPPNMLRKNHIGFDT07CB,長居(六期),A棟1號,
東港鎮,房地(土地+建物)+車位,屏東縣東港鎮興東路,26.32,住,,,1120518,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,87.99,2,2,2,有,無,5400000,62500,其他,10.39,550000,,RPPNMLTKNHIGFDT27CB,波麗市,F2棟5樓號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,33.55,住,,,1120514,土地1建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,99.52,3,2,2,有,無,8160000,76949,一樓平面,11.41,1380000,,RPVNMLTKNHIGFAT57CB,小倆口8期,D3棟5號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市歸仁路,27.36,住,,,1120512,土地1建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.28,2,2,2,有,無,6750000,74857,一樓平面,11.41,1370000,,RPWNMLTKNHIGFAT67CB,小倆口8期,A1棟2號,
九如鄉,房地(土地+建物)+車位,屏東縣九如鄉光復街121巷1號對面,96.89,住,,,1120517,土地6建物1車位1,全,4,透天厝,見其他登記事項,鋼筋混凝土造,,145.68,4,2,4,有,無,9580000,65761,一樓平面,0.0,500000,,RPXNMLTKNHIGFAT77CB,都星領袖NO.2,A棟1號,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉屏東縣萬丹鄉萬丹路二段470號旁,21.83,,鄉村區,乙種建築用地,1120516,土地1建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.43,3,2,2,有,無,6180000,60707,坡道平面,13.75,1100000,,RPPNMLMLNHIGFAT98CB,萬丹印象,H棟5號,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉屏東縣萬丹鄉萬丹路二段470號旁,29.19,,鄉村區,乙種建築用地,1120518,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.61,3,2,2,有,無,8210000,63562,坡道平面,13.75,1100000,,RPQNMLMLNHIGFAT09CB,萬丹印象,I棟1號,
萬丹鄉,房地(土地+建物)+車位,屏東縣萬丹鄉屏東縣萬丹鄉萬丹路二段470號旁,29.19,,鄉村區,乙種建築用地,1120520,土地1建物1車位1,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,125.61,3,2,2,有,無,8230000,63740,坡道平面,13.75,1100000,,RPRNMLMLNHIGFAT56CB,萬丹印象,I棟2號,
屏東市,房地(土地+建物)+車位,屏東縣屏東市瑞中街瑞華街口D8棟,26.49,住,,,1120515,土地4建物1車位2,全,2,透天厝,住家用,鋼骨混凝土造,,271.21,0,0,0,無,無,25740000,91348,坡道平面,33.22,4000000,,RPSNMLMLNHIGFAT66CB,甲山林花園帝寶,D棟8號,
