鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
金沙鎮,土地,沙宅劃段521地號,1000.0,農,,,1120906,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3700000,3700,,0.0,0,,RPPNMLQJRHIGFAW37EA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉下堡１００之２９號二樓之１,13.73,都市：其他:自然村專用區,,,1120801,土地1建物1車位0,二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1031016,24.259999999999998,1,1,1,有,無,2100000,86562,,0.0,0,,RPPNMLLJQHIGFAW66DA,18.96,0.0,2.06,無,
金湖鎮,土地,陳坑段160地號,460.72,農,,,1120801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2480000,5383,,0.0,0,,RPPNMLNJQHIGFAW96EA,0.0,0.0,0.0,無,
金寧鄉,土地,湖尾村測段110地號,59.04,都市：其他:自然村專用區,,,1120809,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,820000,13889,,0.0,0,,RPSNMLKKQHIGFAW96DA,0.0,0.0,0.0,無,
金沙鎮,土地,碧山段93地號,2081.33,都市：其他:保護區,,,1120802,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4080000,1960,,0.0,0,,RPPNMLSJQHIGFAW47EA,0.0,0.0,0.0,無,
金沙鎮,土地,汶沙測段1664地號,87.03,都市：其他:自然村專用區,,,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,18384,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKQHIGFAW86EA,0.0,0.0,0.0,無,
金寧鄉,土地,長寮段29地號,219.43,都市：其他:自然村專用區,,,1120803,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6500000,29622,,0.0,0,,RPQNMLTJQHIGFAW57DA,0.0,0.0,0.0,無,
金沙鎮,土地,中蘭劃測段408地號,970.0,農,,,1120804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4600000,4742,,0.0,0,,RPQNMLRJQHIGFAW37DA,0.0,0.0,0.0,無,001
金寧鄉,土地,安西劃段1057地號,850.26,農,,,1120814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4950000,5822,,0.0,0,,RPRNMLOKQHIGFAW27DA,0.0,0.0,0.0,無,002
金湖鎮,土地,北五劃段207地號,833.0,農,,,1120808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,4802,,0.0,0,,RPRNMLLKQHIGFAW07EA,0.0,0.0,0.0,無,003
金湖鎮,土地,新頭段237-31地號,1000.0,工,,,1120808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16000000,16000,,0.0,0,,RPPNMLOKQHIGFAW17EA,0.0,0.0,0.0,無,
金寧鄉,土地,寧安四劃段109地號,1000.0,農,,,1120816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,4500,,0.0,0,,RPPNMLQKQHIGFAW37EA,0.0,0.0,0.0,無,004
金湖鎮,土地,下新厝段28地號,555.0,都市：其他:自然村專用區,,,1120801,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11610000,20919,,0.0,0,,RPTNMLLJQHIGFAW07DA,0.0,0.0,0.0,無,
金湖鎮,房地(土地+建物),金門縣金湖鎮夏興８７之１號一樓之６,17.09,都市：其他:自然村專用區,,,1120812,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1041125,30.96,1,1,1,有,無,1900000,61370,,0.0,0,,RPQNMLOKQHIGFAW17DA,27.27,0.0,0.0,無,005
金湖鎮,土地,羅劃測段162-1地號,1000.03,都市：其他:自然村專用區,,,1120814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16000000,16000,,0.0,0,,RPUNMLPKQHIGFAW67DA,0.0,0.0,0.0,無,006
金寧鄉,土地,安岐村測段26地號,220.74,都市：其他:自然村專用區,,,1120815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,27181,,0.0,0,,RPPNMLQKQHIGFAW27DA,0.0,0.0,0.0,無,
金沙鎮,土地,陽宅段402地號,246.68,都市：其他:自然村專用區,,,1120814,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3600000,14594,,0.0,0,,RPPNMLOKQHIGFAW07DA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉榜林６之１７號五樓,70.33,都市：其他:自然村專用區,,,1120814,土地3建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1111007,117.30000000000001,3,2,2,有,有,9400000,80136,,0.0,0,,RPTNMLSKQHIGFAW87DA,88.8,0.0,10.38,有,
金寧鄉,房地(土地+建物),金門縣金寧鄉仁愛新１７７號三樓之１,18.39,都市：其他:自然村專用區,,,1120803,土地1建物1車位0,三層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1040414,31.02,1,0,1,有,有,2300000,74146,,0.0,0,,RPUNMLSKQHIGFAW97DA,23.23,0.0,2.75,無,007
烈嶼鄉,土地,東林段122-3地號,138.69,都市：其他:自然村專用區,,,1120811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2698907,19460,,0.0,0,依國有財產法第52條之1第1項第6款規定市場查估現值計價政府機關標讓售；,RPRNMLLKQHIGFAW96DA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉頂埔下１４２號,469.79,都市：其他:農業區,,,1120801,土地4建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,1070718,198.88,5,2,4,有,無,9500000,47767,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLMLQHIGFAW17DA,198.88,0.0,0.0,無,
金沙鎮,土地,榮湖段1323地號,978.0,農,,,1120808,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,3067,,0.0,0,,RPSNMLTJQHIGFAW77DA,0.0,0.0,0.0,無,
金寧鄉,土地,寧山段468地號,303.39,都市：其他:保護區,,,1120822,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,4615,,0.0,0,,RPPNMLNLQHIGFAW17EA,0.0,0.0,0.0,無,
金寧鄉,土地,大園段150地號,493.68,都市：其他:國家公園區,,,1120815,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,2026,,0.0,0,,RPRNMLOLQHIGFAW37DA,0.0,0.0,0.0,無,
金寧鄉,土地,西堡劃測段202-3地號,2117.53,都市：其他:保護區,,,1120808,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7780000,3674,,0.0,0,,RPUNMLKKQHIGFAW17DA,0.0,0.0,0.0,無,
金湖鎮,土地,太湖劃測段103-1地號,963.1,都市：其他:國家公園區,,,1120823,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5800000,6022,,0.0,0,,RPVNMLNLQHIGFAW67DA,0.0,0.0,0.0,無,
金寧鄉,房地(土地+建物),金門縣金寧鄉下埔下１３２之１號四樓,44.0,都市：其他:自然村專用區,,,1120804,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1111124,100.62,3,2,2,有,無,8680000,86265,,0.0,0,其他:社區大樓4個車位由住戶共同使用土地價金:613萬元整建物價金:255萬元整,RPPNMLRLQHIGFAW47DA,78.08,0.0,8.06,有,
金城鎮,房地(土地+建物),金門縣金城鎮賢聚４０之３號,42.08,都市：其他:自然村專用區,,,1120802,土地1建物1車位0,一層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1070214,76.92,3,2,2,有,無,5220000,67863,,0.0,0,,RPPNMLOJQHIGFAW96DA,65.93,0.0,5.12,無,008
