鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,build case,buildings,termination type
二崙鄉,房地(土地+建物),雲林縣二崙鄉中正路64巷9號旁,102.33,住,,,1120511,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,204.6,4,2,5,有,無,12200000,59629,,0.0,0,,RPPNMLMKNHIGFCP68CB,寬庭恆美,A棟15號,
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮雲林縣虎尾鎮墾地里17鄰虎興西三街117-3號,142.69,住,,,1120512,土地3建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,213.72,5,2,5,有,無,15690000,73414,,0.0,0,,RPPNMLPKNHIGFDP09CB,臻藏,A棟8號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市保長路54巷,76.44,,鄉村區,乙種建築用地,1120513,土地2建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,193.45,5,2,5,有,無,13700000,70819,一樓平面,13.75,0,,RPPNMLPKNHIGFAP88DB,川湖禾豐,A棟2號,
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路,132.08,,一般農業區,甲種建築用地,1120513,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,149.46,5,2,4,有,無,8800000,58879,,0.0,0,,RPQNMLPKNHIGFAP98DB,天嵐映月,B棟3號,
西螺鎮,房地(土地+建物),雲林縣西螺鎮雲32鄉道,128.0,,鄉村區,乙種建築用地,1120515,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,197.03,4,2,4,有,無,10280000,52175,,0.0,0,,RPPNMLQKNHIGFCP09CB,幸福天地七期,A1棟0號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市天祥街,38.95,住,,,1120514,土地3建物1車位1,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.24,3,1,2,有,無,12040000,82897,坡道平面,0.0,0,,RPPNMLQKNHIGFAP88CB,正佳均硯,5A號,
崙背鄉,房地(土地+建物),雲林縣崙背鄉鹽園路,111.03,,鄉村區,乙種建築用地,1120515,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,155.05,4,2,4,有,無,7960000,51338,,0.0,0,,RPPNMLRKNHIGFCP56CB,青砌一期,B8棟0號,
斗六市,房地(土地+建物),雲林縣斗六市石榴路369巷119弄,85.25,,一般農業區,甲種建築用地,1120517,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,158.25,4,2,5,有,無,12080000,76335,,0.0,0,,RPPNMLSKNHIGFAP09CB,築澤臻美,B棟8號,
斗六市,房地(土地+建物),雲林縣斗六市石榴路369巷119弄,85.15,,一般農業區,甲種建築用地,1120513,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,158.25,4,2,5,有,無,12080000,76335,,0.0,0,,RPQNMLSKNHIGFAP56CB,築澤臻美,B棟9號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市中正路,12.17,商,,,1120520,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,113.05,2,1,2,有,無,9600000,94798,坡道機械,17.9,580000,,RPPNMLLLNHIGFAP48CB,品風華,8FE棟1號,
斗南鎮,房地(土地+建物)+車位,雲林縣斗南鎮延平路二段,38.6,,特定農業區,甲種建築用地,1120518,土地1建物1車位0,五層,6,華廈(10層含以下有電梯),住家用,鋼骨混凝土造,,120.53,3,1,2,有,無,8910000,73924,,0.0,0,交易總價含下列非屬預售屋價格之費用:含裝潢費；合建案建商與地主間之交易；,RPRNMLNLNHIGFBP98CB,他里霧,A棟9號,
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮虎興西八路,27.47,住,,,1120511,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.9,2,1,2,有,無,7600000,65751,坡道平面,34.0,900000,,RPRNMLNLNHIGFDP56CB,仰雲安縵,B棟7號,
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮虎興西八路,27.47,住,,,1120511,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,135.9,2,1,2,有,無,7600000,65751,坡道平面,34.0,900000,,RPTNMLNLNHIGFDP76CB,仰雲安縵,B棟6號,
土庫鎮,房地(土地+建物),雲林縣土庫鎮菜園段,116.0,住,,,1120515,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,178.47,5,2,4,有,無,10550000,59114,,0.0,0,,RPQNMLOLNHIGFDP56CB,百富二期,E16棟0號,
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路,121.59,,一般農業區,甲種建築用地,1120524,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,151.95,5,2,4,有,無,8800000,57914,,0.0,0,,RPPNMLOLNHIGFAP88DB,天嵐映月,A棟8號,
虎尾鎮,房地(土地+建物)+車位,雲林縣虎尾鎮興南里56-2號對面,31.69,,鄉村區,乙種建築用地,1120515,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,139.52,3,2,2,有,無,10150000,78901,坡道平面,24.82,1100000,,RPPNMLPLNHIGFDP56CB,晶硯麗蒔,F3-6F號,
西螺鎮,房地(土地+建物),雲林縣西螺鎮八德街,101.2,住,,,1120525,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,211.07,4,3,5,有,無,18180000,86133,,0.0,0,,RPPNMLPLNHIGFCP09CB,帝之苑六期,C棟5號,
古坑鄉,房地(土地+建物),雲林縣古坑鄉中山路243巷,270.8,住,,,1120520,土地5建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,257.47,6,2,5,有,無,18500000,71853,,0.0,0,,RPPNMLPLNHIGFAP88CB,幸福愛悅,C6號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市正義街與正義一街街口,27.85,住,,,1120515,土地1建物1車位1,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.02,3,2,2,有,無,11850000,81726,坡道平面,24.93,1300000,,RPQNMLPLNHIGFAP98CB,勝麗進行曲-禧悅區,B棟1號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市天祥街,41.78,住,,,1120520,土地3建物1車位1,二層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,154.23,3,1,2,有,無,12160000,78843,坡道平面,0.0,0,,RPRNMLPLNHIGFAP09CB,正佳均硯,2B號,
林內鄉,房地(土地+建物),雲林縣林內鄉民權路,71.0,,鄉村區,乙種建築用地,1120520,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,145.52,3,2,3,有,無,6600000,45355,,0.0,0,,RPPNMLQLNHIGFAP98CB,姮興光禾墅,A5棟0號,
斗六市,房地(土地+建物),雲林縣斗六市林頭路,33.77,,鄉村區,乙種建築用地,1120519,土地1建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.53,3,2,2,有,無,6350000,65108,,0.0,0,本案基地面積為441.64平方公尺，該面積不含退縮地面積；倘因賣方無法於辦理所有權登記前，將本土地之退縮地捐贈予政府機關，買方知悉並同意賣方將退縮地土地面積併入基地面積並依契約書分配予買方。,RPRNMLQLNHIGFAP56CB,興世代No.1,A3-3F號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市中正路,15.12,商,,,1120525,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,153.66,3,1,2,有,無,12580000,95283,坡道平面,35.8,1350000,,RPSNMLQLNHIGFAP66CB,品風華,7FA棟5號,
西螺鎮,房地(土地+建物),雲林縣西螺鎮八德街,102.09,住,,,1120527,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,,207.64,4,3,5,有,無,18380000,88519,,0.0,0,,RPPNMLRLNHIGFCP66CB,帝之苑六期,A棟8號,
斗六市,房地(土地+建物),雲林縣斗六市文化路,85.81,,一般農業區,甲種建築用地,1120519,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,127.3,3,2,4,有,無,9600000,75412,,0.0,0,,RPPNMLSLNHIGFAP66DB,斗六新墅,B2棟0號,
斗六市,房地(土地+建物),雲林縣斗六市文化路,126.61,,一般農業區,甲種建築用地,1120520,土地2建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,141.6,4,2,4,有,無,11100000,78390,,0.0,0,,RPQNMLSLNHIGFAP76DB,斗六新墅,D1棟0號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市中正路,15.12,商,,,1120529,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,154.16,3,1,2,有,無,14230000,108010,坡道平面,36.3,1500000,,RPPNMLTLNHIGFAP66CB,品風華,14FA棟5號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市科?一路,21.19,,工業區,丁種建築用地,1120529,土地2建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,91.93,2,2,1,有,無,5150000,56021,一樓平面,29.63,0,,RPPNMLKMNHIGFAP48CB,翡翠森林,C棟4FC8號,
斗六市,房地(土地+建物)+車位,雲林縣斗六市科?一路,107.44,,工業區,丁種建築用地,1120528,土地3建物1車位1,全,4,透天厝,住家用,鋼筋混凝土造,,166.09,4,2,5,有,無,10500000,63219,一樓平面,0.0,0,,RPQNMLKMNHIGFAP58CB,綠邸NO.5,C6號,
西螺鎮,房地(土地+建物)+車位,雲林縣西螺鎮自強街,39.09,住,,,1120524,土地2建物1車位1,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.66,3,2,2,有,無,6670000,58716,一樓平面,22.39,900000,,RPPNMLKMNHIGFCP68CB,築夢十五期,A1棟A102號,
西螺鎮,房地(土地+建物)+車位,雲林縣西螺鎮自強街,51.69,住,,,1120521,土地4建物1車位1,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,145.78,3,2,2,有,無,8380000,59299,一樓平面,19.64,900000,,RPQNMLKMNHIGFCP78CB,築夢十五期,B1棟B107號,
麥寮鄉,房地(土地+建物)+車位,雲林縣麥寮鄉橋頭村橋頭門牌尚未申請,24.01,,鄉村區,乙種建築用地,1120515,土地3建物1車位1,六層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,105.59,2,2,1,有,無,5670000,62261,坡道平面,29.78,950000,,RPPNMLKMNHIGFFP09DB,一品苑,B棟5號,
麥寮鄉,房地(土地+建物)+車位,雲林縣麥寮鄉橋頭村橋頭門牌尚未申請,25.76,,鄉村區,乙種建築用地,1120523,土地3建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,112.19,2,2,1,有,無,6070000,62735,坡道平面,29.78,900000,,RPQNMLKMNHIGFFP56DB,一品苑,B棟6號,
斗六市,房地(土地+建物),雲林縣斗六市科班二路7號旁,26.12,,鄉村區,乙種建築用地,1120521,土地2建物1車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,,73.41,1,1,1,有,無,3920000,53399,,0.0,0,,RPSNMLLMNHIGFAP88CB,富邑皇邸23號苑,C棟5C02號,
斗六市,房地(土地+建物),雲林縣斗六市科班二路7號旁,37.41,,鄉村區,乙種建築用地,1120519,土地2建物1車位0,五層,5,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,,114.38,2,1,2,有,無,6530000,57090,,0.0,0,,RPTNMLLMNHIGFAP98CB,富邑皇邸23號苑,B棟6B03號,
斗六市,房地(土地+建物),雲林縣斗六市科班二路7號旁,33.97,,鄉村區,乙種建築用地,1120519,土地2建物1車位0,三層,5,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,,107.14,2,1,1,有,無,5900000,55068,,0.0,0,,RPUNMLLMNHIGFAP09CB,富邑皇邸23號苑,C棟3C01號,
斗六市,房地(土地+建物),雲林縣斗六市科班二路7號旁,34.88,,鄉村區,乙種建築用地,1120520,土地2建物1車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,,106.54,2,1,2,有,無,5870000,55097,,0.0,0,,RPVNMLLMNHIGFAP56CB,富邑皇邸23號苑,A棟5A02號,
