鄉鎮市區,交易標的,土地位置建物門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
中壢區,房地(土地+建物)+車位,桃園市中壢區文德路１００號,121.98,住,,,1120414,土地1建物1車位1,一層,12,店面(店鋪),店舖、集合住宅,鋼筋混凝土造,1000601,121.98,0,0,0,無,無,有,60000,492,坡道平面,0.0,0,,RPPNMLLKNHIGFBH77CC
中壢區,房地(土地+建物)+車位,桃園市中壢區長興街２７之１號八樓,17.95,住,,,1120505,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1011128,128.61,2,1,1,有,有,有,18700,172,坡道平面,31.38,2000,水電費、瓦斯費及每月管理費1800元皆由承租人負擔。,RPQNMLLKNHIGFBH87CC
中壢區,建物,桃園市中壢區忠孝路２４６巷２９弄４９號二樓,0.0,住,,,1120508,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780123,96.62,3,2,2,有,無,有,17000,176,,0.0,0,社會住宅 水電費 瓦斯費由承租人負擔,RPRNMLLKNHIGFBH97CC
觀音區,建物,桃園市觀音區石牌路６６９號十一樓,0.0,,特定農業區,甲種建築用地,1120505,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100810,164.23000000000002,3,1,2,有,有,有,13000,79,,0.0,0,社會住宅 水電費 瓦斯費 管理費 由承租人負擔管理費1000車位房東自行使用 不出租,RPSNMLLKNHIGFBH08CC
中壢區,建物,桃園市中壢區慈惠三街３３號十樓之９,0.0,商,,,1120427,土地0建物1車位0,十層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901026,39.22,1,1,1,有,有,有,11500,293,,0.0,0,社會住宅 管理費另計500元租客自行繳納,RPTNMLLKNHIGFBH18CC
中壢區,建物,桃園市中壢區仁福五街１２號二樓,0.0,住,,,1120503,土地0建物1車位0,二層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821122,115.78999999999999,3,2,2,有,有,有,6000,52,,0.0,0,社會住宅 水電費 瓦斯費 由承租人負擔,RPUNMLLKNHIGFBH28CC
中壢區,房地(土地+建物),桃園市中壢區永福路９６９號４樓之１,15.63,住,,,1120330,土地1建物1車位0,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830526,105.2,3,2,2,有,無,有,15000,143,,0.0,0,申報書序號:C1HB11204060010 土地使用分區誤載,RPVNMLLKNHIGFBH38CC
中壢區,建物,桃園市中壢區大智街１０號四樓之３,0.0,住,,,1120510,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780529,22.439999999999998,0,0,0,無,有,有,4500,201,,0.0,0,社會住宅 水電費由承租人負擔,RPWNMLLKNHIGFBH48CC
中壢區,建物,桃園市中壢區榮民路５６巷３８之３號,0.0,住,,,1120426,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0680115,92.14,3,2,1,有,無,有,15000,163,,0.0,0,社會住宅,RPXNMLLKNHIGFBH58CC
觀音區,建物,桃園市觀音區長春街２７３號三樓之１,0.0,,工業區,丁種建築用地,1120424,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),工業社區社區住宅,鋼筋混凝土造,1120103,58.09,2,1,1,有,有,有,15000,258,,0.0,0,社會住宅,RPOOMLLKNHIGFBH77CC
桃園區,建物,桃園市桃園區成功路二段１號十樓之７,0.0,商,,,1120509,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700404,38.49,1,1,1,有,有,有,9600,249,,0.0,0,社會住宅 管理費 水電費 瓦斯費 第四台 由承租人負擔,RPPNMLLKNHIGFAH67CC
桃園區,建物,桃園市桃園區復興路８３號五樓之６,0.0,商,,,1120509,土地0建物1車位0,五層,12,套房(1房1廳1衛),套房．辦公室,鋼筋混凝土造,0691007,51.22,1,0,1,有,有,有,11000,215,,0.0,0,水電費、瓦斯費、網路費及每月管理費500元皆由承租人負擔。,RPTNMLLKNHIGFAH08CC
桃園區,建物,桃園市桃園區和興街２５號五樓之１１,0.0,住,,,1120427,土地0建物1車位0,五層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690820,27.68,1,0,1,有,有,有,7000,253,,0.0,0,社會住宅 管理費另計500元,RPUNMLLKNHIGFAH18CC
龍潭區,建物,桃園市龍潭區民治路３３９號七樓之二,0.0,住,,,1120508,土地0建物1車位1,七層,10,套房(1房1廳1衛),集合住宅,鋼筋混凝土造,0910403,94.74000000000001,0,0,0,無,有,有,13000,137,坡道平面,42.72,0,社會住宅管理費1200出租人負擔，水電瓦斯由承租人負擔,RPPNMLLKNHIGFCH87CC
龍潭區,建物,桃園市龍潭區新龍路１９１號二樓,0.0,住,,,1120508,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110124,97.41999999999999,2,1,2,有,無,有,15000,154,,0.0,0,社會住宅 水電費由承租人負擔,RPRNMLLKNHIGFCH08CC
龍潭區,建物,桃園市龍潭區新龍路１９１號五樓,0.0,住,,,1120508,土地0建物1車位0,五層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110124,98.49000000000001,2,1,2,有,無,有,15000,152,,0.0,0,社會住宅 水電費由承租人負擔,RPSNMLLKNHIGFCH18CC
龍潭區,建物,桃園市龍潭區新龍路１９１號三樓,0.0,住,,,1120508,土地0建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110124,97.41999999999999,2,1,2,有,無,有,15000,154,,0.0,0,社會住宅 水電費由承租人負擔,RPTNMLLKNHIGFCH28CC
龍潭區,建物,桃園市龍潭區新龍路１９１號四樓,0.0,住,,,1120508,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110124,97.41999999999999,2,1,2,有,無,有,15000,154,,0.0,0,社會住宅 水電費由承租人負擔,RPUNMLLKNHIGFCH38CC
楊梅區,建物,桃園市楊梅區青山五街２１號５樓之１５,0.0,住,,,1120510,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840324,42.14,0,0,0,無,有,有,6000,142,,0.0,0,社會住宅 水電費由承租人負擔,RPPNMLLKNHIGFDH97CC
楊梅區,建物,桃園市楊梅區青山五街１０巷５號５樓,0.0,住,,,1120508,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841107,168.89999999999998,3,2,2,有,有,有,10500,62,,0.0,0,社會住宅 水電費由承租人負擔,RPQNMLLKNHIGFDH08CC
楊梅區,建物,桃園市楊梅區青山五街１０巷８號８樓之３,0.0,住,,,1120510,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841107,79.58,2,2,1,有,有,有,9500,119,,0.0,0,水電費、瓦斯費、網路費皆由承租人負擔。,RPRNMLLKNHIGFDH18CC
楊梅區,建物,桃園市楊梅區中山北路一段１２巷２弄６號五樓,0.0,住,,,1120426,土地0建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811224,107.61,3,2,2,有,有,有,15000,139,坡道平面,0.0,0,社會住宅 管理費另計1500元出租人負擔,RPSNMLLKNHIGFDH28CC
蘆竹區,建物,桃園市蘆竹區五福六路３２號十五樓,0.0,住,,,1120330,土地0建物1車位2,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1110901,190.42000000000002,3,2,2,有,有,有,24000,126,坡道平面,65.44,0,社會住宅每月管理費2500由承租人自付另有提供車位無償使用,RPQNMLLKNHIGFEH18CC
大園區,房地(土地+建物)+車位,桃園市大園區大成路二段３７號,37.25,住,,,1120510,土地1建物1車位1,一層,9,店面(店鋪),店舖、集合住宅,鋼筋混凝土造,1030929,143.81,0,0,0,無,無,有,30000,209,坡道平面,41.28,0,不含管理費,RPRNMLLKNHIGFEH28CC
大園區,房地(土地+建物)+車位,桃園市大園區大成路二段３９號,93.13,住,,,1120509,土地1建物1車位2,見其他登記事項,9,店面(店鋪),店舖、辦公室（廳）,鋼筋混凝土造,1030929,374.81,0,0,0,無,有,有,55000,147,坡道平面,53.91,0,不含管理費,RPSNMLLKNHIGFEH38CC
蘆竹區,建物,桃園市蘆竹區南崁路１段２０２號１２樓之１,0.0,工,,,1120511,土地0建物1車位1,十二層,14,其他,一般事務所,鋼筋混凝土造,0990610,288.53,4,2,3,有,有,無,26187,91,坡道平面,28.26,0,,RPTNMLLKNHIGFEH48CC
蘆竹區,建物,桃園市蘆竹區南山路１段３１號２０樓之６,0.0,住,,,1120417,土地0建物1車位0,二十層,20,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840925,38.0,1,0,1,有,有,有,7500,197,,0.0,0,含管理費,RPUNMLLKNHIGFEH58CC
蘆竹區,房地(土地+建物),桃園市蘆竹區奉化路１４８之１２號六樓,4788.64,住,,,1120415,土地1建物1車位0,見其他登記事項,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931210,141.31,3,2,2,有,有,有,23000,163,,0.0,0,,RPVNMLLKNHIGFEH68CC
八德區,建物,桃園市八德區義勇街１１０號五樓,0.0,住,,,1120508,土地0建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870704,146.11,3,2,2,有,有,有,19600,157,坡道平面,33.83,2000,社會住宅 管理費 水電費 瓦斯費由承租人負擔,RPPNMLLKNHIGFFH18CC
八德區,建物,桃園市八德區建德路２６９號十樓,0.0,住,,,1120508,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040420,159.84,3,2,2,有,有,有,22000,138,坡道平面,22.49,3000,社會住宅 水電費 瓦斯費 管理費 由承租人負擔管理費3000,RPQNMLLKNHIGFFH28CC
八德區,建物,桃園市八德區廣福路２０巷３５弄５號,0.0,商,,,1120506,土地0建物0車位0,二層,2,套房(1房1廳1衛),住商用,加強磚造,0741005,41.32,1,1,1,有,無,有,7000,169,,0.0,0,此為透天分租套房，面積約為41.32平方公尺。電費、瓦斯費、網路費由承租人負擔。,RPRNMLLKNHIGFFH38CC
八德區,建物,桃園市八德區豐德路１７２號二樓,0.0,住,,,1120419,土地0建物1車位1,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030819,148.63,3,2,2,有,有,有,20500,138,坡道平面,22.51,0,社會住宅 管理費另計2500元,RPSNMLLKNHIGFFH48CC
平鎮區,建物,桃園市平鎮區環南路二段２６２號３樓之２,0.0,住,,,1120505,土地0建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840421,103.32000000000001,3,2,2,有,有,有,12000,116,,0.0,0,社會住宅 水費 電費  瓦斯費 由承租人負擔,RPPNMLLKNHIGFGH28CC
平鎮區,建物,桃園市平鎮區龍南路６８６號七樓之２,0.0,商,,,1120504,土地0建物1車位0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830620,42.22,0,0,0,無,有,有,6000,142,,0.0,0,社會住宅 水費 電費 瓦斯費 管理費由承租人負擔管理費500,RPQNMLLKNHIGFGH38CC
平鎮區,建物,桃園市平鎮區南京路２４８之３號十三樓,0.0,住,,,1120510,土地0建物1車位1,十三層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021209,140.82999999999998,3,2,2,有,有,有,22000,157,坡道平面,13.48,2000,社會住宅  水電費由承租人負擔,RPRNMLLKNHIGFGH48CC
平鎮區,建物,桃園市平鎮區南平路１４９之１號六樓,0.0,住,,,1120505,土地0建物1車位1,六層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030711,160.57,3,2,2,有,有,有,18000,112,坡道平面,30.21,0,社會住宅 管理費水電費由承租人負擔,RPSNMLLKNHIGFGH58CC
平鎮區,建物,桃園市平鎮區榮興街４號十五樓,0.0,住,,,1120427,土地0建物1車位0,十五層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840221,100.67,3,2,2,有,有,有,11000,109,,0.0,0,社會住宅 水電費 由承租人負擔,RPTNMLLKNHIGFGH68CC
平鎮區,建物,桃園市平鎮區龍德路１２號二樓之１,0.0,住,,,1120508,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821211,66.92,2,1,1,有,有,有,12000,179,,0.0,0,社會住宅 水電費由承租人負擔,RPUNMLLKNHIGFGH78CC
平鎮區,建物,桃園市平鎮區上海路１５９號六樓,0.0,商,,,1120430,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951213,76.49000000000001,2,2,1,有,有,有,13000,170,,0.0,0,社會住宅,RPPNMLMKNHIGFGH38CC
平鎮區,建物,桃園市平鎮區廣泰路２５８號四樓,0.0,住,,,1120430,土地0建物1車位1,四層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1081003,182.63,4,2,2,有,有,有,16300,88,坡道平面,26.74,2600,社會住宅管理費另計3100,RPQNMLMKNHIGFGH48CC
平鎮區,建物,桃園市平鎮區新富五街１１２號３樓,0.0,住,,,1120428,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820702,73.47,2,2,1,有,有,有,13000,177,,0.0,0,社會住宅,RPRNMLMKNHIGFGH58CC
平鎮區,建物,桃園市平鎮區上海路２２６號三樓,0.0,商,,,1120428,土地0建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030728,96.22999999999999,2,2,1,有,有,有,13500,140,,0.0,0,社會住宅,RPSNMLMKNHIGFGH68CC
平鎮區,建物,桃園市平鎮區文心路１２６號十二樓,0.0,商,,,1120428,土地0建物1車位0,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060817,105.65,2,2,1,有,有,有,13000,123,,0.0,0,社會住宅管理費另計2000,RPTNMLMKNHIGFGH78CC
平鎮區,房地(土地+建物),桃園市平鎮區文化街５６號,87.87,住,,,1120502,土地1建物1車位0,全,5,透天厝,店舖、住宅、停車空間、梯間、水箱、機電室,鋼筋混凝土造,0950503,342.16,6,2,5,有,無,有,45000,132,,0.0,0,租賃期間自民國112年6月1日起至民國115年5月31日止。,RPUNMLMKNHIGFGH88CC
龜山區,建物,桃園市龜山區忠義路二段３６９之１號７樓之１,0.0,住,,,1120428,土地0建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041207,158.78,3,1,2,有,有,有,24000,151,坡道平面,36.25,0,水費、電費、瓦斯費、網路費及每月管理費2995元整由承租人負擔。,RPPNMLMKNHIGFHH48CC
龜山區,建物,桃園市龜山區文化二路３８之３號七樓之５,0.0,商,,,1120510,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),辦公室、集合住宅,鋼筋混凝土造,0880402,38.53,1,1,1,有,有,有,15000,389,,0.0,0,社會住宅 水費 電費    管理費由承租人負擔管理費700,RPQNMLMKNHIGFHH58CC
桃園區,建物,桃園市桃園區吉昌街８４號三樓,0.0,住,,,1120410,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690909,72.45,3,2,1,有,無,有,12000,166,,0.0,0,,RPRPMLMKNHIGFAH28DC
八德區,房地(土地+建物),桃園市八德區興仁路５４號,14.74,住,,,1120426,土地1建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0851001,132.01,0,0,0,無,無,有,19000,144,,0.0,0,,RPWNMLMKNHIGFFH09DC
八德區,房地(土地+建物)+車位,桃園市八德區忠勇七街１２號十樓,257.69,住,,,1120503,土地1建物1車位0,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080521,102.11,2,2,1,有,無,有,18000,176,坡道平面,0.0,0,,RPXNMLMKNHIGFFH56DC
蘆竹區,房地(土地+建物),桃園市蘆竹區南福街２１之４號八樓,17.38,住,,,1120429,土地1建物1車位0,八層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830531,95.9,2,2,1,有,有,有,18000,188,,0.0,0,,RPSNMLMKNHIGFEH58DC
八德區,建物,桃園市八德區大和路１１２號１４樓,0.0,住,,,1120318,土地0建物1車位0,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981016,100.76,2,2,2,有,有,有,15300,152,,0.0,0,社會住宅,RPPNMLMKNHIGFFH48EC
八德區,建物,桃園市八德區豐田一路６８號十樓之３,0.0,住,,,1120422,土地0建物1車位1,十層,15,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1110811,143.42,3,2,2,有,無,有,22500,178,坡道平面,31.01,2500,社會住宅 管理費另計2500元,RPQNMLMKNHIGFFH38CC
八德區,建物,桃園市八德區中正路１３６號５樓,0.0,商,,,1120427,土地0建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030623,167.97,3,1,2,有,有,有,23400,139,坡道平面,29.67,0,水費、電費、瓦斯費、網路費及每月管理費+停車位管理費2600元整由承租人負擔。,RPRNMLMKNHIGFFH48CC
八德區,建物,桃園市八德區建德路２００號１０樓,0.0,商,,,1120427,土地0建物1車位1,十層,21,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1101105,123.72,2,1,1,有,有,有,17000,137,坡道平面,35.49,0,水費、電費、瓦斯費、網路費及每月管理費+停車位管理費1901元整由承租人負擔。,RPSNMLMKNHIGFFH58CC
八德區,建物,桃園市八德區建德路２７３號十一樓,0.0,住,,,1120430,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040420,163.88,3,2,2,有,有,有,14600,89,坡道平面,26.19,0,社會住宅 水電費 管理費 瓦斯費由承租人負擔管理費3400元,RPTNMLMKNHIGFFH68CC
八德區,建物,桃園市八德區豐德路４５巷３１號,0.0,住,,,1120508,土地0建物1車位0,全,1,透天厝,住家用,磚造,0620801,32.01,1,1,1,有,無,有,8000,250,,0.0,0,社會住宅 水電費由承租人負擔,RPUNMLMKNHIGFFH78CC
八德區,建物,桃園市八德區介壽路一段１６巷４０號７樓,0.0,住,,,1120415,土地0建物1車位1,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860308,168.95,2,2,2,有,有,有,19258,114,坡道平面,0.0,3000,社會住宅,RPVNMLMKNHIGFFH88CC
八德區,建物,桃園市八德區建德路５６號３樓,0.0,住,,,1120510,土地0建物1車位1,三層,13,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080715,147.51,3,2,1,有,有,有,22000,176,坡道平面,39.8,3000,社會住宅 水費 電費  瓦斯費  管理費由承租人負擔管理費2000,RPOOMLMKNHIGFFH28CC
八德區,建物,桃園市八德區金和路７９號八樓,0.0,住,,,1120430,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960815,128.37,2,2,1,有,有,有,16000,134,坡道平面,31.43,3000,社會住宅管理費另計每月2000元由承租人負擔,RPPOMLMKNHIGFFH38CC
蘆竹區,房地(土地+建物)+車位,桃園市蘆竹區長興路一段２０５巷３６號５樓,0.0,工,,,1120427,土地1建物1車位3,五層,8,廠辦,作業廠房,鋼筋混凝土造,1111007,337.65,0,0,0,無,無,無,85000,252,坡道平面,78.15,0,停車位B1-105.106.91號 首年機車位45.46號,RPPNMLMKNHIGFEH18CC
蘆竹區,建物,桃園市蘆竹區富國路一段１７５巷１３２號,0.0,農,,,1120419,土地0建物1車位1,全,4,透天厝,住宅、停車空間、樓梯間,鋼筋混凝土造,0890121,187.44,4,2,3,有,有,有,20000,107,坡道平面,0.0,2500,社會住宅 管理費另計1500元,RPQNMLMKNHIGFEH28CC
蘆竹區,土地,長興段676地號,498.03,工,,,1120418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,45000,90,,0.0,0,增建廠房約85坪,RPRNMLMKNHIGFEH38CC
大園區,建物,桃園市大園區後館路８３號,0.0,,一般農業區,甲種建築用地,1120511,土地0建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830614,63.35,2,1,1,有,無,有,8000,126,,0.0,0,社會住宅 水電費由承租人負擔,RPTNMLMKNHIGFEH58CC
大園區,建物,桃園市大園區後館路８３號二樓,0.0,,一般農業區,甲種建築用地,1120511,土地0建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830614,63.4,2,1,1,有,無,有,9000,142,,0.0,0,社會住宅 水電費由承租人負擔,RPUNMLMKNHIGFEH68CC
楊梅區,建物,桃園市楊梅區文化街３５７號８樓之３,0.0,住,,,1120430,土地0建物1車位0,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830618,105.69,3,2,2,有,有,有,13000,123,,0.0,0,社會住宅,RPPNMLMKNHIGFDH08CC
楊梅區,建物,桃園市楊梅區幼獅路二段２１８巷９３號,0.0,農,,,1120425,土地0建物1車位0,全,4,透天厝,住宅、住宅（附屬停車空間、設備空間）,鋼筋混凝土造,1050607,271.96,5,3,4,有,無,有,15000,55,,0.0,0,社會住宅,RPQNMLMKNHIGFDH18CC
楊梅區,建物,桃園市楊梅區三元街１８２號,0.0,住,,,1120512,土地0建物1車位1,一層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840727,116.16,3,2,2,有,有,有,17000,146,坡道機械,13.22,0,社會住宅 管理費 水電費由承租人負擔,RPRNMLMKNHIGFDH28CC
龍潭區,建物,桃園市龍潭區中興路４１６巷８弄１１號,0.0,,鄉村區,乙種建築用地,1120425,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0680915,81.0,4,2,1,有,無,有,7600,94,,0.0,0,社會住宅,RPPNMLMKNHIGFCH97CC
大溪區,建物,桃園市大溪區仁和路二段２４６巷５５弄２號三樓,0.0,,鄉村區,乙種建築用地,1120508,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0810715,92.72,3,2,2,有,無,有,12000,129,,0.0,0,社會住宅 水費 電費 瓦斯費 由承租人負擔,RPQNMLMKNHIGFCH08CC
龍潭區,建物,桃園市龍潭區中興路６３巷１４９弄２號,0.0,,鄉村區,乙種建築用地,1120510,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0660629,51.66,3,1,3,有,無,有,7500,145,,0.0,0,社會住宅 水電費由承租人負擔,RPRNMLMKNHIGFCH18CC
龍潭區,建物,桃園市龍潭區金龍路３６５巷１９號三樓,0.0,,一般農業區,甲種建築用地,1120510,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0851126,89.99,3,2,2,有,有,有,11300,126,,0.0,0,社會住宅 水電費 管理費由承租人負擔管理費700元,RPSNMLMKNHIGFCH28CC
桃園區,建物,桃園市桃園區福山街７９巷４弄１０之３號,0.0,住,,,1120508,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690828,63.2,3,2,1,有,無,有,10000,158,,0.0,0,社會住宅 水電費 瓦斯費  由承租人負擔,RPPNMLMKNHIGFAH77CC
桃園區,建物,桃園市桃園區介壽路５２３巷３４號,0.0,住,,,1120430,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0630327,81.4,3,1,2,有,無,有,9000,111,,0.0,0,社會住宅,RPQNMLMKNHIGFAH87CC
桃園區,建物,桃園市桃園區經國路３３６巷７６號１２樓,0.0,住,,,1120429,土地0建物1車位1,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951215,137.62,3,2,2,有,有,有,15000,101,坡道平面,23.92,3500,社會住宅管理費另計2500,RPRNMLMKNHIGFAH97CC
桃園區,建物,桃園市桃園區博愛路６７號８樓之４１,0.0,商,,,1120425,土地0建物1車位0,八層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0711030,37.33,1,0,0,無,有,有,9000,241,,0.0,0,水費、電費、瓦斯費、網路費由承租人負擔。,RPTNMLMKNHIGFAH18CC
桃園區,建物,桃園市桃園區三民路一段１１６巷２３弄１０號４樓,0.0,住,,,1120427,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830208,121.84,3,2,1,有,無,有,12000,98,,0.0,0,水費、電費、瓦斯費、網路費由承租人負擔。,RPUNMLMKNHIGFAH28CC
桃園區,建物,桃園市桃園區天台街７巷１０號,0.0,住,,,1120505,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0640123,99.36,3,2,2,有,無,有,15000,151,,0.0,0,社會住宅,RPVNMLMKNHIGFAH38CC
桃園區,建物,桃園市桃園區同安街６７０號８樓,0.0,住,,,1120413,土地0建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830713,108.07,3,2,2,有,有,有,15000,139,,0.0,0,,RPWNMLMKNHIGFAH48CC
桃園區,建物,桃園市桃園區敬三街２０１號五樓,0.0,住,,,1120406,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0880126,116.23,3,2,2,有,有,有,16000,138,,0.0,0,社會住宅,RPXNMLMKNHIGFAH58CC
桃園區,建物,桃園市桃園區大有路６５４號１３樓之１０,0.0,住,,,1120510,土地0建物1車位0,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860901,31.689999999999998,1,1,1,有,有,有,9000,284,,0.0,0,社會住宅,RPOOMLMKNHIGFAH77CC
桃園區,建物,桃園市桃園區德華街３８號十一樓,0.0,住,,,1120501,土地0建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961025,123.6,2,2,1,有,有,有,14000,113,坡道機械,31.1,0,社會住宅 管理費另計2000元,RPPOMLMKNHIGFAH87CC
桃園區,建物,桃園市桃園區復興路８３號１０樓之１０,0.0,商,,,1120501,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),套房．辦公室,鋼筋混凝土造,0691007,49.29,1,1,1,有,有,有,18000,365,,0.0,0,社會住宅,RPQOMLMKNHIGFAH97CC
桃園區,建物,桃園市桃園區法院後街４８號三樓,0.0,住,,,1120427,土地0建物1車位1,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1090507,107.61,2,2,1,有,有,有,23500,251,坡道機械,24.03,2500,社會住宅 管理費另計2500元,RPROMLMKNHIGFAH08CC
桃園區,建物,桃園市桃園區莊敬路一段２１０巷３號十七樓,0.0,住,,,1120412,土地0建物1車位0,十七層,23,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860419,61.26,1,1,1,有,有,有,14000,229,,0.0,0,社會住宅 管理費1000元,RPSOMLMKNHIGFAH18CC
桃園區,建物,桃園市桃園區鎮四街３６之４號,0.0,住,,,1120428,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690115,72.89,2,2,1,有,有,有,8000,110,,0.0,0,社會住宅,RPTOMLMKNHIGFAH28CC
