鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
南竿鄉,土地,珠螺段29-1地號,177.1,,,,1120808,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,140000,791,,0.0,0,,RPPNMLKKQHIGFAZ96DA,0.0,0.0,0.0,無,
南竿鄉,土地,福沃段305-7地號,17.37,,,,1120830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,116379,6700,,0.0,0,,RPPNMLLJRHIGFAZ07DA,0.0,0.0,0.0,無,
南竿鄉,土地,仁愛段432-2地號,47.74,,,,1120703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,787233,16490,,0.0,0,政府機關標讓售；,RPPNMLRJPHIGFAZ47DA,0.0,0.0,0.0,無,
東引鄉,土地,東引西段437地號,52.66,,,,1120715,土地1建物0車位0,,,其他,,,,0.0,5,1,2,有,無,2200000,41777,,0.0,0,未登記建物；,RPPNMLRJQHIGFAZ57DA,0.0,0.0,0.0,無,
南竿鄉,土地,仁愛段751-1地號,115.27,,,,1120609,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2100000,18218,,0.0,0,,RPRNMLTJOHIGFAZ77DA,0.0,0.0,0.0,無,
南竿鄉,土地,清水段1346地號,37.31,,,,1120616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,2680,,0.0,0,,RPPNMLQKOHIGFAZ37DA,0.0,0.0,0.0,無,01
南竿鄉,土地,珠螺段248地號,127.92,,,,1120630,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1390490,10870,,0.0,0,,RPPNMLKMOHIGFAZ96DA,0.0,0.0,0.0,無,
北竿鄉,土地,白沙段114地號,94.44,,,,1120608,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,453312,4800,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLLPHIGFAZ07DA,0.0,0.0,0.0,無,
北竿鄉,土地,白沙段115地號,33.4,,,,1120609,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,160320,4800,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLLPHIGFAZ17DA,0.0,0.0,0.0,無,
莒光鄉,土地,田沃段358地號,23.4,,,,1120525,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,102960,4400,,0.0,0,政府機關標讓售；,RPPNMLLMNHIGFAZ96DA,0.0,0.0,0.0,無,
南竿鄉,土地,清水段1075地號,70.61,,,,1120512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,185004,2620,,0.0,0,協議價購；,RPPNMLTJOHIGFAZ57DA,0.0,0.0,0.0,無,02
南竿鄉,土地,清水段1075地號,70.61,,,,1120512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,185003,2620,,0.0,0,協議價購；,RPQNMLTJOHIGFAZ67DA,0.0,0.0,0.0,無,02
南竿鄉,土地,清水段1075地號,70.61,,,,1120512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,185003,2620,,0.0,0,協議價購；,RPSNMLTJOHIGFAZ87DA,0.0,0.0,0.0,無,02
南竿鄉,土地,清水段1205-25地號,520.0,,,,1120512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1362400,2620,,0.0,0,協議價購；,RPUNMLTJOHIGFAZ08DA,0.0,0.0,0.0,無,
北竿鄉,土地,午沙段26地號,142.25,,,,1120530,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2200000,15466,,0.0,0,,RPPNMLTKOHIGFAZ67DA,0.0,0.0,0.0,無,
南竿鄉,土地,清水段1075地號,70.61,,,,1120512,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,185004,2620,,0.0,0,協議價購；,RPWNMLTJOHIGFAZ28DA,0.0,0.0,0.0,無,02
南竿鄉,土地,復興段777地號,107.81,,,,1120502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,592927,5500,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMJNHIGFAZ76DA,0.0,0.0,0.0,無,06
南竿鄉,土地,清水段1075地號,70.61,,,,1120402,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,185003,2620,,0.0,0,協議價購；,RPTNMLTJOHIGFAZ97DA,0.0,0.0,0.0,無,02
,土地,地號,0.0,,,,1120302,土地0建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1988591,0,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLOLNHIGFAZ27DA,0.0,0.0,0.0,無,
