鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
羅東鎮,土地,竹林一段1037地號,4114.89,,特定農業區,農牧用地,1120513,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,34850000,8469,,0.0,0,,RPPOMLSJOHIGFAG28DA,0.0,0.0,0.0,無,
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路２５１巷１號一樓之六,28.29,住,,,1120525,土地1建物1車位0,一層,七層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700806,117.38999999999999,3,2,2,有,有,7150000,60908,,0.0,0,,RPTNMLTLNHIGFBG88DA,86.11,0.0,8.24,無,0388
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路２０８號三樓之十,14.95,住,,,1120510,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051006,77.74,1,1,1,有,有,7680000,98791,,0.0,0,,RPRPMLSJOHIGFBG68DA,39.09,1.47,4.02,有,0389
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市慈安路７１號,226.88,住,,,1120529,土地1建物1車位0,全,四層,透天厝,其他,鋼筋混凝土造,0911202,473.72,7,1,8,有,無,25380000,53576,,0.0,0,一樓空地增建鐵皮、一樓後方增建其他增建；,RPPNMLMKOHIGFBG77DA,459.96,13.76,0.0,無,
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市陽明二路５號二樓之五,21.81,住,,,1120520,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1041210,61.620000000000005,2,0,2,有,有,4380000,71081,,0.0,0,2個機車位,RPRNMLMKOHIGFBG97DA,32.23,0.0,4.05,有,0390
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路２４２巷８號五樓,24.19,住,,,1120531,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0721007,76.81,2,1,1,有,有,2340000,30465,,0.0,0,屋況不佳,RPVNMLNKOHIGFBG48DA,61.6,0.0,3.08,有,0278
員山鄉,房地(土地+建物),宜蘭縣員山鄉內城路６５８巷２號,122.63,,特定農業區,甲種建築用地,1120522,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100119,217.44,4,2,4,有,無,10380000,47737,,0.0,0,本案買賣包含房屋內部裝潢、採光罩。本案買賣移轉所發生土地增值稅、契稅、買賣移轉代書費、實價登錄代書費、塗銷代書費等全部由買方負擔。,RPSNMLNKOHIGFBG18DA,202.98,0.0,14.46,無,0392
礁溪鄉,房地(土地+建物),宜蘭縣礁溪鄉德陽路２０８號二樓之一,15.52,住,,,1120510,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1051006,82.53,1,1,1,有,有,9200000,111475,,0.0,0,夾層；,RPROMLSJOHIGFBG58DA,41.59,1.47,4.39,有,0393
礁溪鄉,土地,龍泉段422地號,103.04,都市：其他:道路用地,,,1120525,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,523700,5082,,0.0,0,包含公共設施保留地用地；,RPOOMLTLNHIGFBG48DA,0.0,0.0,0.0,無,0394
宜蘭市,房地(土地+建物),宜蘭縣宜蘭市中興路３１８巷７號二樓,47.06,住,,,1120524,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830319,108.55,3,2,2,有,無,4500000,41456,,0.0,0,,RPPOMLKMNHIGFBG77DA,89.94,0.0,10.92,無,0395
