鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
安樂區,土地,武嶺段533地號,7.52,住,,,1120901,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,504995,67154,,0.0,0,,RPPNMLPJRHIGFDC18EA,0.0,0.0,0.0,無,
七堵區,土地,長安段41-11地號,17.93,都市：其他:保護區,,,1120806,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,128421,7162,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPUNMLLKQHIGFDC18DA,0.0,0.0,0.0,無,0001
安樂區,房地(土地+建物),基隆市安樂區中平街４２號,50.0,住,,,1120814,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0630305,69.53,3,2,1,有,無,1500000,21573,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQKQHIGFDC28EA,69.53,0.0,0.0,無,
信義區,房地(土地+建物),基隆市信義區信一路３０巷１８號,21.33,商,,,1120802,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,0570108,57.24,2,1,1,有,無,3750000,65514,,0.0,0,,RPWNMLQKQHIGFDC88DA,57.24,0.0,0.0,無,
安樂區,房地(土地+建物),基隆市安樂區基金二路３巷１３之８號底層,33.73,住,,,1120807,土地1建物1車位0,防空避難室，地下一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700519,109.57,0,0,0,無,無,1100000,10039,,0.0,0,,RPSOMLOKQHIGFDC38DA,102.0,0.0,0.0,無,
信義區,房地(土地+建物),基隆市信義區深澳坑路１６６之５號１０樓,5.9,住,,,1120809,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840127,37.05,1,1,1,有,有,2000000,53981,,0.0,0,,RPSNMLNKQHIGFDC18DA,25.41,0.0,4.9,有,
七堵區,房地(土地+建物)+車位,基隆市七堵區俊賢路５５號４樓,34.83,工,,,1120809,土地1建物1車位1,四層,六層,華廈(10層含以下有電梯),工商用,鋼筋混凝土造,0810612,181.04,0,0,0,無,有,10000000,55236,坡道平面,15.02,0,,RPPNMLTJQHIGFDC38DA,104.78,0.0,6.05,有,
安樂區,房地(土地+建物),基隆市安樂區樂利三街３２巷３１之３號,45.72,,,,1120801,土地9建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680228,91.13,3,2,2,有,無,5600000,61451,,0.0,0,,RPQOMLPKQHIGFDC28DA,84.38,0.0,6.75,無,0002
中正區,房地(土地+建物),基隆市中正區中正路３１８巷１１７之３號,10.53,住,,,1120808,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0681006,27.09,4,1,2,有,無,260000,9598,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLSKQHIGFDC48EA,27.09,0.0,0.0,無,
