編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLMKNHIGFAU76CC,26,24.00,住家用,鋼筋混凝土造,86年1月13日,七層,,
RPTNMLMKNHIGFAU86CC,,121.66,住商用,鋼筋混凝土造,,七層,,
RPPNMLMKNHIGFAU09CC,28,98.04,住家用,鋼筋混凝土造,84年3月13日,九層,,
RPSNMLMKNHIGFAU76CC,26,9.92,共有部份,鋼筋混凝土造,86年1月13日,七層,,
RPTNMLMKNHIGFAU86CC,27,35.87,共有部份,鋼筋混凝土造,85年7月16日,七層,,
RPPNMLMKNHIGFAU09CC,28,43.31,共有部份,鋼筋混凝土造,84年3月13日,九層,,
RPQNMLPKNHIGFAU86CC,28,29.85,住家用,鋼筋混凝土造,84年6月8日,七層,,
RPQNMLPKNHIGFAU86CC,28,6.12,共有部份,鋼筋混凝土造,84年6月8日,七層,,
RPQNMLPKNHIGFAU86CC,28,5.80,共有部份,鋼筋混凝土造,84年6月8日,七層,,
RPQNMLPKNHIGFAU86CC,28,13.97,停車空間,鋼筋混凝土造,84年6月8日,七層,,
RPPNMLPKNHIGFAU76CC,23,104.12,住家用,鋼筋混凝土造,89年8月7日,十層,,
RPPNMLPKNHIGFAU76CC,23,26.91,共有部份,鋼筋混凝土造,89年8月7日,十五層,,
RPPNMLPKNHIGFAU76CC,23,.89,共有部份,鋼筋混凝土造,89年8月7日,十五層,,
RPPNMLPKNHIGFAU76CC,23,15.83,共有部份,鋼筋混凝土造,89年8月7日,十層,,
RPRNMLPKNHIGFAU96CC,27,63.01,住商用,鋼筋混凝土造,84年11月4日,十一層,,
RPRNMLPKNHIGFAU96CC,27,9.90,共有部份,鋼筋混凝土造,84年11月4日,十一層,,
RPRNMLPKNHIGFAU96CC,27,14.90,共有部份,鋼筋混凝土造,84年11月4日,十層,,
RPWNMLPKNHIGFAU47CC,31,43.13,住家用,鋼筋混凝土造,81年6月16日,五層,,
RPWNMLPKNHIGFAU47CC,31,10.80,共有部份,鋼筋混凝土造,81年6月16日,五層,,
RPQOMLPKNHIGFAU96CC,43,104.85,住商用,鋼筋混凝土加強磚造,69年4月14日,二層,,
RPOOMLPKNHIGFAU76CC,44,88.58,住家用,鋼筋混凝土加強磚造,67年12月1日,二層,,
RPTNMLRKNHIGFAU37CC,27,65.69,住家用,鋼筋混凝土造,84年11月4日,十一層,,
RPTNMLRKNHIGFAU37CC,27,10.03,共有部份,鋼筋混凝土造,84年11月4日,十一層,,
RPTNMLRKNHIGFAU37CC,27,15.10,共有部份,鋼筋混凝土造,84年11月4日,十層,,
RPRNMLRKNHIGFAU17CC,2,24.46,旅館,鋼筋混凝土造,110年2月24日,五層,,
RPQNMLRKNHIGFAU07CC,3,56.89,集合住宅,鋼筋混凝土造,109年1月2日,八層,,
RPQNMLRKNHIGFAU07CC,3,23.09,本共有部份之項目有防空避難室、停車場、汽車昇降機、昇降機房、電梯、安全梯、梯廳、台電受電室、電信機房、消防機房、機房走道、騎樓、門廊、屋頂突出物等１４項,鋼筋混凝土造,109年1月2日,八層,,
RPROMLPKNHIGFAU07CC,28,27.46,住家用,鋼筋混凝土造,84年8月25日,七層,,
RPROMLPKNHIGFAU07CC,28,13.21,共有部份,鋼筋混凝土造,84年8月25日,七層,,
RPQNMLTKNHIGFAU27CC,27,161.90,住家用,鋼筋混凝土造,84年12月5日,三層,,
RPUNMLRKNHIGFAU47CC,22,153.81,住家用,鋼筋混凝土造,90年10月11日,三層,,
RPPNMLTKNHIGFAU17CC,27,443.69,共有部份,鋼筋混凝土造,85年6月19日,八層,,
RPPNMLTKNHIGFAU17CC,27,461.63,商業用,鋼筋混凝土造,85年6月19日,八層,,
RPSNMLMLNHIGFAU86CC,29,30.89,住家用,鋼筋混凝土造,83年8月11日,八層,,
RPSNMLMLNHIGFAU86CC,29,17.45,共有部份,鋼筋混凝土造,83年8月11日,八層,,
RPQNMLNLNHIGFAU76CC,37,59.81,住家用,鋼筋混凝土造,75年1月24日,五層,,
RPQNMLNLNHIGFAU76CC,37,9.71,共有部份,鋼筋混凝土造,75年1月24日,五層,,
RPUNMLNLNHIGFAU17CC,30,25.90,住家用,鋼筋混凝土造,81年12月9日,五層,,
RPUNMLNLNHIGFAU17CC,30,6.28,共有部份,鋼筋混凝土造,81年12月9日,五層,,
RPWNMLNLNHIGFAU37CC,33,182.80,農舍,鋼筋混凝土造,79年9月3日,二層,,
RPRNMLOLNHIGFAU96CC,2,78.15,店舖,鋼筋混凝土造,110年2月4日,七層,,
RPPNMLOLNHIGFAU76CC,29,124.38,住家用,鋼筋混凝土造,83年1月6日,六層,,
RPPNMLOLNHIGFAU76CC,29,34.66,共有部份,鋼筋混凝土造,83年1月6日,六層,,
RPTNMLOLNHIGFAU17CC,2,24.46,旅館,鋼筋混凝土造,110年2月24日,五層,,
RPQNMLOLNHIGFAU86CC,27,82.70,住家用,鋼筋混凝土造,85年10月29日,十六層,,
RPRNMLPLNHIGFAU07CC,4,54.94,集合住宅,鋼筋混凝土造,108年7月1日,五層,,
RPQNMLOLNHIGFAU86CC,27,14.81,共有部份,鋼筋混凝土造,85年10月29日,十六層,,
RPQNMLPLNHIGFAU96CC,3,36.08,見其他登記事項,鋼筋混凝土造,109年1月2日,八層,,
RPRNMLPLNHIGFAU07CC,4,23.47,本共有部分之項目有電梯、安全梯、梯廳、電信室、無障礙電梯、屋頂突出物及停車空間等７項,鋼筋混凝土造,108年7月1日,五層,,
RPQNMLOLNHIGFAU86CC,27,7.23,停車空間,鋼筋混凝土造,85年10月29日,十六層,,
RPQNMLOLNHIGFAU86CC,27,23.02,共有部份,鋼筋混凝土造,85年10月29日,十六層,,
RPQNMLPLNHIGFAU96CC,3,20.40,本共有部份之項目有防空避難室、停車場、汽車昇降機、昇降機房、電梯、安全梯、梯廳、台電受電室、電信機房、消防機房、機房走道、騎樓、門廊、屋頂突出物等１４項,鋼筋混凝土造,109年1月2日,八層,,
RPSNMLOLNHIGFAU07CC,4,35.39,集合住宅,鋼筋混凝土造,108年3月25日,七層,,
RPSNMLOLNHIGFAU07CC,4,16.49,本共有部分之項目有台電受電室、電信室、電梯安全梯、梯廳及防空避難室等５項,鋼筋混凝土造,108年3月25日,七層,,
RPSNMLOLNHIGFAU07CC,4,2.78,停車空間,鋼筋混凝土造,108年3月25日,七層,,
RPPNMLQLNHIGFAU96CC,49,90.00,住工用,鋼筋水泥磚木造,62年12月18日,一層,,
RPRNMLQLNHIGFAU17CC,35,203.58,住商用,鋼筋混凝土造,77年6月15日,二層,,
RPQNMLQLNHIGFAU07CC,37,23.00,住家用,鋼筋混凝土造,75年9月30日,二層,,
RPPNMLKMNHIGFAU09CC,28,89.97,住家用,鋼筋混凝土造,84年2月6日,五層,,
RPPNMLKMNHIGFAU09CC,28,12.82,共有部份,鋼筋混凝土造,84年2月6日,五層,,
RPQNMLLMNHIGFAU66CC,14,206.72,農舍,鋼筋混凝土造,97年12月25日,二層,,
RPTNMLLMNHIGFAU96CC,28,63.52,住家用,鋼筋混凝土造,83年11月17日,七層,,
RPTNMLLMNHIGFAU96CC,28,20.59,共有部份,鋼筋混凝土造,83年11月17日,七層,,
RPUNMLLMNHIGFAU07CC,5,46.11,集合住宅,鋼筋混凝土造,107年4月27日,十二層,,
RPUNMLLMNHIGFAU07CC,5,45.41,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,
RPUNMLLMNHIGFAU07CC,5,13.63,共有部份,鋼筋混凝土造,107年4月27日,十二層,,
RPRNMLLMNHIGFAU76CC,30,20.32,住家用,鋼筋混凝土造,82年6月22日,七層,,
RPRNMLLMNHIGFAU76CC,30,8.13,共有部份,鋼筋混凝土造,82年6月22日,七層,,
RPSNMLLMNHIGFAU86CC,29,54.40,住家用,鋼筋混凝土造,83年8月31日,七層,,
RPSNMLLMNHIGFAU86CC,29,25.40,共有部份,鋼筋混凝土造,83年8月31日,七層,,
RPVNMLLMNHIGFAU17CC,28,35.25,住家用,鋼筋混凝土造,84年8月19日,十一層,,
RPVNMLLMNHIGFAU17CC,28,10.09,共有部份,鋼筋混凝土造,84年8月19日,十一層,,
RPPNMLLJOHIGFAU98CC,36,239.57,住商用,鋼筋混凝土造,75年12月8日,三層,,
RPWNMLLMNHIGFAU27CC,28,72.79,住家用,鋼筋混凝土造,84年11月4日,十層,,
RPWNMLLMNHIGFAU27CC,28,10.65,共有部份,鋼筋混凝土造,84年11月4日,十層,,
RPWNMLLMNHIGFAU27CC,28,15.52,共有部份,鋼筋混凝土造,84年11月4日,十層,,
RPSNMLQJOHIGFAU17CC,30,155.13,住家用,鋼筋混凝土造,82年9月25日,八層,,
RPTNMLQJOHIGFAU27CC,46,57.30,住家用,鋼筋混凝土造,66年1月19日,四層,,
RPSNMLQJOHIGFAU17CC,30,46.87,共有部份,鋼筋混凝土造,82年9月25日,八層,,
RPQNMLPJOHIGFAU86CC,39,126.78,住商用,鋼筋混凝土造,73年9月19日,五層,,
RPSNMLRJOHIGFAU27CC,37,29.21,商業用,鋼筋混凝土造,75年7月12日,五層,,
RPSNMLRJOHIGFAU27CC,37,7.85,共有部份,鋼筋混凝土造,75年7月12日,五層,,
RPQNMLSJOHIGFAU17CC,4,53.33,店舖,鋼筋混凝土造,108年7月25日,七層,,
RPXNMLSJOHIGFAU87CC,40,134.49,住家用,鋼筋混凝土加強磚造,72年8月11日,二層,,
RPOOMLSJOHIGFAU07CC,41,82.02,住家用,鋼筋混凝土造,70年12月28日,五層,,
RPOOMLSJOHIGFAU07CC,41,11.38,共有部份,鋼筋混凝土造,70年12月28日,五層,,
RPPOMLSJOHIGFAU17CC,1,68.37,集合住宅,鋼筋混凝土造,111年3月11日,五層,,
RPPOMLSJOHIGFAU17CC,1,27.35,共有部份,鋼筋混凝土造,111年3月11日,五層,,
RPPNMLTJOHIGFAU17CC,6,149.58,住家用,鋼筋混凝土造,105年11月30日,三層,,
RPTNMLTJOHIGFAU57CC,27,77.44,住家用,鋼筋混凝土造,85年1月23日,七層,,
RPTNMLTJOHIGFAU57CC,27,38.04,共有部份,鋼筋混凝土造,85年1月23日,七層,,
RPWNMLTJOHIGFAU87CC,44,52.00,住家用,鋼筋混凝土加強磚造,68年10月26日,一層,,
RPVNMLTJOHIGFAU77CC,29,58.29,住家用,鋼筋混凝土造,83年8月11日,八層,,
RPVNMLTJOHIGFAU77CC,29,27.51,共有部份,鋼筋混凝土造,83年8月11日,八層,,
RPPNMLMKOHIGFAU56CC,16,254.70,住家用,鋼筋混凝土造,96年1月3日,四層,,
RPQNMLMKOHIGFAU66CC,37,18.94,辦公室,鋼筋混凝土造,75年5月31日,九層,,
RPQNMLMKOHIGFAU66CC,37,3.21,共有部份,鋼筋混凝土造,75年5月31日,九層,,
